BOR;AN;FI;RS;FI_EJ;PERSO;EFFCDI;ETPCDI;EFFCDD;ETPCDD;EFFTIT;ETPTIT;EFFPNM;ETPPNM
Q23;2024;660780669;POLYCL MEDITERRANEE PERPIGNAN;660000324;N2320;4;4;;;;;4;4
Q23;2024;660780669;POLYCL MEDITERRANEE PERPIGNAN;660000324;N2340;6;5;;;;;6;5
Q23;2024;660780669;POLYCL MEDITERRANEE PERPIGNAN;660000324;N2510;8;7.09;;2.1;;;8;9.19
Q23;2024;660780669;POLYCL MEDITERRANEE PERPIGNAN;660000324;N2530;20;17.87;;;;;20;17.87
Q23;2024;660780669;POLYCL MEDITERRANEE PERPIGNAN;660000324;N2610;17;15.5;;3.8;;;17;19.3
Q23;2024;660780669;POLYCL MEDITERRANEE PERPIGNAN;660000324;N2710;1;0.5;;;;;1;0.5
Q23;2024;660780669;POLYCL MEDITERRANEE PERPIGNAN;660000324;N2800;33;26.09;;0.8;;;33;26.89
Q23;2024;660780669;POLYCL MEDITERRANEE PERPIGNAN;660000324;N5000;27;4.95;;;;;27;4.95
Q23;2024;660780669;POLYCL MEDITERRANEE PERPIGNAN;660000324;N511A;3;3;;;;;3;3
Q23;2024;660780669;POLYCL MEDITERRANEE PERPIGNAN;660000324;N5120;24;1.95;;;;;24;1.95
Q23;2024;660780669;POLYCL MEDITERRANEE PERPIGNAN;660000324;N9999;148;112.24;;9.6;;;148;121.84
Q23;2024;660780669;POLYCL MEDITERRANEE PERPIGNAN;660000324;N999H;115;86.15;;8.8;;;115;94.95
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N1000;14;10.46;1;0.94;;;15;11.4
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N1100;3;2.62;;;;;3;2.62
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N1210;4;3.15;;0.03;;;4;3.18
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N1220;7;4.69;1;0.91;;;8;5.6
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N2000;69;65.56;6;16.35;;;75;81.91
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N2120;4;4.47;;;;;4;4.47
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N2130;1;1.09;;;;;1;1.09
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N2210;24;22.63;4;7.07;;;28;29.7
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N2460;2;1.84;;;;;2;1.84
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N2480;3;3.04;;0.11;;;3;3.15
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N2510;13;12.7;1;4;;;14;16.7
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N2520;1;0.8;;;;;1;0.8
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N2610;14;12.4;1;4.51;;;15;16.91
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N2620;2;1.36;;0.31;;;2;1.67
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N2710;5;5.23;;0.35;;;5;5.58
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N3000;13;10.7;1;0.9;;;14;11.6
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N3111;8;7.51;1;0.9;;;9;8.41
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N3120;2;2.03;;;;;2;2.03
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N3130;3;1.16;;;;;3;1.16
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N4000;;;1;0.83;;;1;0.83
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N4120;;;1;0.83;;;1;0.83
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N5000;17;15.47;1;2.3;;;18;17.77
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N511A;17;15.47;1;2.3;;;18;17.77
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N9999;113;102.19;10;21.32;;;123;123.51
Q23;2024;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;N999H;113;102.19;10;21.32;;;123;123.51
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N1000;14;9.76;2;0.26;;;16;10.02
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N1100;1;1;;;;;1;1
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N1210;3;2.26;;;;;3;2.26
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N1220;10;6.39;2;0.26;;;12;6.65
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N1500;0;0.11;;;;;0;0.11
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N2000;99;94.15;5;7.19;;;104;101.34
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N2120;2;1.67;;;;;2;1.67
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N2130;1;1;;;;;1;1
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N2210;24;24.18;0;0.53;;;24;24.71
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N2410;10;9.95;;;;;10;9.95
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N2450;2;1.53;;;;;2;1.53
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N2460;1;1.09;;;;;1;1.09
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N2480;5;4.25;0;0.2;;;5;4.45
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N2510;39;36.37;3;5.04;;;42;41.41
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N2610;13;12.54;2;1.42;;;15;13.96
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N2710;2;1.57;;;;;2;1.57
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N3000;2;1.65;;;;;2;1.65
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N3120;2;1.65;;;;;2;1.65
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N4000;1;1;0;0.09;;;1;1.09
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N4120;1;1;0;0.09;;;1;1.09
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N5000;12;7.38;2;2.01;;;14;9.39
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N511A;2;1.87;0;0.12;;;2;1.99
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N5120;4;0.77;1;0.06;;;5;0.83
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N5130;6;4.74;1;1.83;;;7;6.57
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N9999;128;113.94;9;9.55;;;137;123.49
Q23;2024;660780743;CL ST JOSEPH DE SUPERVALTECH ST ESTEVE;660000373;N999H;128;113.94;9;9.55;;;137;123.49
Q23;2024;660780776;CL ST MICHEL PRADES;660000399;N1000;10;9.35;;;;;10;9.35
Q23;2024;660780776;CL ST MICHEL PRADES;660000399;N1100;1;1;;;;;1;1
Q23;2024;660780776;CL ST MICHEL PRADES;660000399;N1220;9;8.35;;;;;9;8.35
Q23;2024;660780776;CL ST MICHEL PRADES;660000399;N2000;50;43.45;8;13.01;;;58;56.46
Q23;2024;660780776;CL ST MICHEL PRADES;660000399;N2120;3;3;;;;;3;3
Q23;2024;660780776;CL ST MICHEL PRADES;660000399;N2210;16;12.23;4;6;;;20;18.23
Q23;2024;660780776;CL ST MICHEL PRADES;660000399;N2310;1;1.13;;;;;1;1.13
Q23;2024;660780776;CL ST MICHEL PRADES;660000399;N2320;7;7.14;;;;;7;7.14
Q23;2024;660780776;CL ST MICHEL PRADES;660000399;N2510;12;10.35;2;3.08;;;14;13.43
Q23;2024;660780776;CL ST MICHEL PRADES;660000399;N2610;9;7.59;2;3;;;11;10.59
Q23;2024;660780776;CL ST MICHEL PRADES;660000399;N2620;2;2.01;0;0.93;;;2;2.94
Q23;2024;660780776;CL ST MICHEL PRADES;660000399;N5000;15;3.51;;;;;15;3.51
Q23;2024;660780776;CL ST MICHEL PRADES;660000399;N5120;13;1.5;;;;;13;1.5
Q23;2024;660780776;CL ST MICHEL PRADES;660000399;N5130;2;2.01;;;;;2;2.01
Q23;2024;660780776;CL ST MICHEL PRADES;660000399;N9999;75;56.31;8;13.01;;;83;69.32
Q23;2024;660780776;CL ST MICHEL PRADES;660000399;N999H;75;56.31;8;13.01;;;83;69.32
Q23;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N1000;71;63.1;4;4.64;;;75;67.74
Q23;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N1100;5;3.84;;;;;5;3.84
Q23;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N1220;66;59.26;4;4.64;;;70;63.9
Q23;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N2000;418;381.4;51;27.2;;;469;408.6
Q23;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N2120;11;10.08;;;;;11;10.08
Q23;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N2210;216;203.5;15;8.77;;;231;212.27
Q23;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N2320;10;6.02;;;;;10;6.02
Q23;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N2350;1;0.08;;;;;1;0.08
Q23;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N2450;1;0.86;;;;;1;0.86
Q23;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N2510;114;102.26;28;11.11;;;142;113.37
Q23;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N2610;52;47.47;7;6.5;;;59;53.97
Q23;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N2620;11;9.75;1;0.82;;;12;10.57
Q23;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N2710;2;1.38;;;;;2;1.38
Q23;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N3000;2;1.2;;;;;2;1.2
Q23;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N3120;2;1.2;;;;;2;1.2
Q23;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N4000;44;41.14;5;2.02;;;49;43.16
Q23;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N4120;23;21.52;5;2.02;;;28;23.54
Q23;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N4130;7;6.62;;;;;7;6.62
Q23;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N4150;14;13;;;;;14;13
Q23;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N5000;12;11.79;;;;;12;11.79
Q23;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N511A;8;7.99;;;;;8;7.99
Q23;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N5120;4;3.8;;;;;4;3.8
Q23;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N9999;547;498.63;60;33.86;;;607;532.49
Q23;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N999H;547;498.63;60;33.86;;;607;532.49
Q23;2024;660780800;SMR SOLEIL CERDAN OSSEJA;920030269;N1000;6;5.79;2;1.12;;;8;6.91
Q23;2024;660780800;SMR SOLEIL CERDAN OSSEJA;920030269;N1100;1;0.86;;;;;1;0.86
Q23;2024;660780800;SMR SOLEIL CERDAN OSSEJA;920030269;N1210;1;1;1;0.96;;;2;1.96
Q23;2024;660780800;SMR SOLEIL CERDAN OSSEJA;920030269;N1220;4;3.93;1;0.16;;;5;4.09
Q23;2024;660780800;SMR SOLEIL CERDAN OSSEJA;920030269;N2000;33;23.07;7;8.84;;;40;31.91
Q23;2024;660780800;SMR SOLEIL CERDAN OSSEJA;920030269;N2120;1;0.96;;;;;1;0.96
Q23;2024;660780800;SMR SOLEIL CERDAN OSSEJA;920030269;N2130;1;0.91;;;;;1;0.91
Q23;2024;660780800;SMR SOLEIL CERDAN OSSEJA;920030269;N2210;8;6.64;3;4.39;;;11;11.03
Q23;2024;660780800;SMR SOLEIL CERDAN OSSEJA;920030269;N2410;4;2.55;0;1.65;;;4;4.2
Q23;2024;660780800;SMR SOLEIL CERDAN OSSEJA;920030269;N2450;2;0.69;1;0.5;;;3;1.19
Q23;2024;660780800;SMR SOLEIL CERDAN OSSEJA;920030269;N2460;1;0.1;;;;;1;0.1
Q23;2024;660780800;SMR SOLEIL CERDAN OSSEJA;920030269;N2480;3;1.57;0;0.14;;;3;1.71
Q23;2024;660780800;SMR SOLEIL CERDAN OSSEJA;920030269;N2510;6;2.49;1;0.82;;;7;3.31
Q23;2024;660780800;SMR SOLEIL CERDAN OSSEJA;920030269;N2610;6;6.73;2;1.34;;;8;8.07
Q23;2024;660780800;SMR SOLEIL CERDAN OSSEJA;920030269;N2710;1;0.43;;;;;1;0.43
Q23;2024;660780800;SMR SOLEIL CERDAN OSSEJA;920030269;N4000;2;1.98;;0.03;;;2;2.01
Q23;2024;660780800;SMR SOLEIL CERDAN OSSEJA;920030269;N4120;1;0.98;;0.03;;;1;1.01
Q23;2024;660780800;SMR SOLEIL CERDAN OSSEJA;920030269;N4150;1;1;;;;;1;1
Q23;2024;660780800;SMR SOLEIL CERDAN OSSEJA;920030269;N5000;9;8.66;0;1.01;;;9;9.67
Q23;2024;660780800;SMR SOLEIL CERDAN OSSEJA;920030269;N5130;9;8.66;0;1.01;;;9;9.67
Q23;2024;660780800;SMR SOLEIL CERDAN OSSEJA;920030269;N9999;50;39.5;9;11;;;59;50.5
Q23;2024;660780800;SMR SOLEIL CERDAN OSSEJA;920030269;N999H;50;39.5;9;11;;;59;50.5
Q23;2024;660780842;CL VAL PYRENE FONT ROMEU;660000431;N1000;7;6.91;;;;;7;6.91
Q23;2024;660780842;CL VAL PYRENE FONT ROMEU;660000431;N1100;2;2;;;;;2;2
Q23;2024;660780842;CL VAL PYRENE FONT ROMEU;660000431;N1220;5;4.91;;;;;5;4.91
Q23;2024;660780842;CL VAL PYRENE FONT ROMEU;660000431;N2000;23;20.78;11;4.21;;;34;24.99
Q23;2024;660780842;CL VAL PYRENE FONT ROMEU;660000431;N2120;1;1.04;;;;;1;1.04
Q23;2024;660780842;CL VAL PYRENE FONT ROMEU;660000431;N2130;1;1;;;;;1;1
Q23;2024;660780842;CL VAL PYRENE FONT ROMEU;660000431;N2210;13;11.5;5;1.46;;;18;12.96
Q23;2024;660780842;CL VAL PYRENE FONT ROMEU;660000431;N2450;1;0.19;;;;;1;0.19
Q23;2024;660780842;CL VAL PYRENE FONT ROMEU;660000431;N2480;3;3.14;3;2.13;;;6;5.27
Q23;2024;660780842;CL VAL PYRENE FONT ROMEU;660000431;N2510;2;1.91;3;0.48;;;5;2.39
Q23;2024;660780842;CL VAL PYRENE FONT ROMEU;660000431;N2710;2;2;0;0.14;;;2;2.14
Q23;2024;660780842;CL VAL PYRENE FONT ROMEU;660000431;N3000;3;2.79;0;0.11;;;3;2.9
Q23;2024;660780842;CL VAL PYRENE FONT ROMEU;660000431;N3120;1;1;;;;;1;1
Q23;2024;660780842;CL VAL PYRENE FONT ROMEU;660000431;N3130;2;1.79;0;0.11;;;2;1.9
Q23;2024;660780842;CL VAL PYRENE FONT ROMEU;660000431;N5000;13;14.02;3;1.92;;;16;15.94
Q23;2024;660780842;CL VAL PYRENE FONT ROMEU;660000431;N511A;2;1.99;;;;;2;1.99
Q23;2024;660780842;CL VAL PYRENE FONT ROMEU;660000431;N5130;11;12.03;3;1.92;;;14;13.95
Q23;2024;660780842;CL VAL PYRENE FONT ROMEU;660000431;N9999;46;44.5;14;6.24;;;60;50.74
Q23;2024;660780842;CL VAL PYRENE FONT ROMEU;660000431;N999H;46;44.5;14;6.24;;;60;50.74
Q23;2024;660781097;CL SSR SUNNY COTTAGE AMELIE LES BAINS;660000506;N1000;7;3.7;;;;;7;3.7
Q23;2024;660781097;CL SSR SUNNY COTTAGE AMELIE LES BAINS;660000506;N1100;4;2;;;;;4;2
Q23;2024;660781097;CL SSR SUNNY COTTAGE AMELIE LES BAINS;660000506;N1210;1;0.4;;;;;1;0.4
Q23;2024;660781097;CL SSR SUNNY COTTAGE AMELIE LES BAINS;660000506;N1220;2;1.3;;;;;2;1.3
Q23;2024;660781097;CL SSR SUNNY COTTAGE AMELIE LES BAINS;660000506;N2000;24;19.28;3;2.83;;;27;22.11
Q23;2024;660781097;CL SSR SUNNY COTTAGE AMELIE LES BAINS;660000506;N2120;1;0.5;;;;;1;0.5
Q23;2024;660781097;CL SSR SUNNY COTTAGE AMELIE LES BAINS;660000506;N2210;6;5.38;1;1.36;;;7;6.74
Q23;2024;660781097;CL SSR SUNNY COTTAGE AMELIE LES BAINS;660000506;N2410;1;1;1;0.1;;;2;1.1
Q23;2024;660781097;CL SSR SUNNY COTTAGE AMELIE LES BAINS;660000506;N2450;1;0.12;;;;;1;0.12
Q23;2024;660781097;CL SSR SUNNY COTTAGE AMELIE LES BAINS;660000506;N2480;1;0.33;;;;;1;0.33
Q23;2024;660781097;CL SSR SUNNY COTTAGE AMELIE LES BAINS;660000506;N2510;7;6.04;1;1.37;;;8;7.41
Q23;2024;660781097;CL SSR SUNNY COTTAGE AMELIE LES BAINS;660000506;N2610;6;5.51;;;;;6;5.51
Q23;2024;660781097;CL SSR SUNNY COTTAGE AMELIE LES BAINS;660000506;N2710;1;0.4;;;;;1;0.4
Q23;2024;660781097;CL SSR SUNNY COTTAGE AMELIE LES BAINS;660000506;N3000;1;0.4;;;;;1;0.4
Q23;2024;660781097;CL SSR SUNNY COTTAGE AMELIE LES BAINS;660000506;N3120;1;0.4;;;;;1;0.4
Q23;2024;660781097;CL SSR SUNNY COTTAGE AMELIE LES BAINS;660000506;N5000;6;6.04;;;;;6;6.04
Q23;2024;660781097;CL SSR SUNNY COTTAGE AMELIE LES BAINS;660000506;N511A;3;2.8;;;;;3;2.8
Q23;2024;660781097;CL SSR SUNNY COTTAGE AMELIE LES BAINS;660000506;N5130;3;3.24;;;;;3;3.24
Q23;2024;660781097;CL SSR SUNNY COTTAGE AMELIE LES BAINS;660000506;N9999;38;29.42;3;2.83;;;41;32.25
Q23;2024;660781097;CL SSR SUNNY COTTAGE AMELIE LES BAINS;660000506;N999H;38;29.42;3;2.83;;;41;32.25
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N1000;19;13.78;4;1.36;;;23;15.14
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N1100;1;1;;;;;1;1
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N1210;3;2.91;2;0.9;;;5;3.81
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N1220;14;8.87;2;0.46;;;16;9.33
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N1500;1;1;;;;;1;1
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N2000;101;87.33;22;23.62;;;123;110.95
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N2130;1;0.78;;;;;1;0.78
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N2210;19;16.35;2;3.61;;;21;19.96
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N2410;16;13.89;6;4.87;;;22;18.76
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N2430;2;0.99;;;;;2;0.99
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N2450;1;1;;;;;1;1
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N2460;5;3.7;1;1.14;;;6;4.84
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N2480;2;1.93;2;1.31;;;4;3.24
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N2510;27;23.94;4;7.54;;;31;31.48
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N2610;11;9.27;2;2.24;;;13;11.51
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N2620;14;13.42;5;2.91;;;19;16.33
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N2710;3;2.06;;;;;3;2.06
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N3000;1;1;;;;;1;1
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N3120;1;1;;;;;1;1
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N4000;3;1.98;1;0.38;;;4;2.36
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N4120;2;0.94;1;0.38;;;3;1.32
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N4150;1;1.04;;;;;1;1.04
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N5000;2;2.03;;;;;2;2.03
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N511A;2;2.03;;;;;2;2.03
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N9999;126;106.12;27;25.36;;;153;131.48
Q23;2024;660781287;CRF LE FLORIDE LE BARCARES;660000621;N999H;126;106.12;27;25.36;;;153;131.48
Q23;2024;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;N1000;1;1;0;0.04;4;3.5;5;4.54
Q23;2024;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;N1100;0;0;0;0;1;0.5;1;0.5
Q23;2024;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;N1210;;;;;2;2;2;2
Q23;2024;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;N1220;1;1;0;0.04;1;1;2;2.04
Q23;2024;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;N2000;46;43.14;14;19.11;81;84.53;141;146.78
Q23;2024;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;N2120;;;;;2;1.5;2;1.5
Q23;2024;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;N2210;4;1.96;0;0.21;26;27.15;30;29.32
Q23;2024;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;N2410;1;0.46;1;0.85;2;1.6;4;2.91
Q23;2024;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;N2420;;0.4;;;;;;0.4
Q23;2024;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;N2450;;;;0.33;;0.17;;0.5
Q23;2024;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;N2460;;;;;1;1;1;1
Q23;2024;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;N2510;32;29.44;12;13.68;39;39.06;83;82.18
Q23;2024;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;N2610;9;10.88;1;4.04;10;13.05;20;27.97
Q23;2024;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;N2710;;;;;1;1;1;1
Q23;2024;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;N3000;;;1;0.39;1;1;2;1.39
Q23;2024;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;N3120;;;1;0.39;;;1;0.39
Q23;2024;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;N3130;;;;;1;1;1;1
Q23;2024;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;N5000;;;3;2.6;;;3;2.6
Q23;2024;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;N5130;;;3;2.6;;;3;2.6
Q23;2024;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;N9999;47;44.14;18;22.14;86;89.03;151;155.31
Q23;2024;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;N999H;47;44.14;18;22.14;86;89.03;151;155.31
Q23;2024;660790163;CL LA PINEDE ST ESTEVE;920031796;N1000;18;15.6;0;1.85;;;18;17.45
Q23;2024;660790163;CL LA PINEDE ST ESTEVE;920031796;N1100;2;1.79;0;0;;;2;1.79
Q23;2024;660790163;CL LA PINEDE ST ESTEVE;920031796;N1210;4;4.01;0;0.4;;;4;4.41
Q23;2024;660790163;CL LA PINEDE ST ESTEVE;920031796;N1220;12;9.8;0;1.45;;;12;11.25
Q23;2024;660790163;CL LA PINEDE ST ESTEVE;920031796;N2000;140;110.97;25;34.17;;;165;145.14
Q23;2024;660790163;CL LA PINEDE ST ESTEVE;920031796;N2120;4;3.33;0;0;;;4;3.33
