BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;MOD;COMSMUR
URGENCES_P;2014;900000167;900000365;N2120;2;0;2;;
URGENCES_P;2014;900000167;900000365;N2500;3;4;5.43;;
URGENCES_P;2014;900000167;900000365;N9999;38;26;54.23;;
URGENCES_P;2014;900000167;900000365;NINF;18;18;29.28;;
URGENCES_P;2014;910000272;910110014;M1140;;6;2.19;;
URGENCES_P;2014;910000272;910110014;M9999;6;7;11.89;;0
URGENCES_P;2014;910000272;910110014;N1220;1;;0.92;;0
URGENCES_P;2014;910000272;910110014;N2120;1;;1;;0
URGENCES_P;2014;910000272;910110014;N2500;8;2;9.01;;
URGENCES_P;2014;910000272;910110014;N2620;3;;3.27;;0
URGENCES_P;2014;910000272;910110014;N9999;25;11;31.71;;
URGENCES_P;2014;910000272;910110014;NINF;12;9;17.51;3;1
URGENCES_P;2014;910000280;910019447;M1140;2;;0.6;;
URGENCES_P;2014;910000280;910019447;M9999;8;2;5.35;;
URGENCES_P;2014;910000280;910019447;N1220;1;1;1.3;;
URGENCES_P;2014;910000280;910019447;N2120;1;;1;;
URGENCES_P;2014;910000280;910019447;N2500;3;3;3.5;;
URGENCES_P;2014;910000280;910019447;N2620;;4;0.5;;
URGENCES_P;2014;910000280;910019447;N9999;21;18;22.12;;
URGENCES_P;2014;910000280;910019447;NINF;16;8;15.57;;
URGENCES_P;2014;910000298;910110055;M1140;3;1;3.73;;
URGENCES_P;2014;910000298;910110055;M9999;5;11;11.73;;
URGENCES_P;2014;910000298;910110055;N1220;2;;2;;
URGENCES_P;2014;910000298;910110055;N2120;1;;1;;
URGENCES_P;2014;910000298;910110055;N2500;14;;14.08;;
URGENCES_P;2014;910000298;910110055;N2620;8;;7.83;;
URGENCES_P;2014;910000298;910110055;NINF;37;7;41.88;;
URGENCES_P;2014;910000306;910110063;M1140;1;2;1.92;;
URGENCES_P;2014;910000306;910110063;M9999;5;9;10.14;;0
URGENCES_P;2014;910000306;910110063;N1220;2;1;3.36;;0
URGENCES_P;2014;910000306;910110063;N2120;;1;0.75;;0
URGENCES_P;2014;910000306;910110063;N2500;8;;8.84;;
URGENCES_P;2014;910000306;910110063;N3120;1;;1;;
URGENCES_P;2014;910000306;910110063;N9999;47;13;59.68;;
URGENCES_P;2014;910000306;910110063;NINF;34;10;37.42;;
URGENCES_P;2014;910001973;910019447;M9999;12;3;7.62;3;1
URGENCES_P;2014;910001973;910019447;N1220;2;1;2.5;;
URGENCES_P;2014;910001973;910019447;N2120;1;;1;;1
URGENCES_P;2014;910001973;910019447;N2500;13;2;8.72;;
URGENCES_P;2014;910001973;910019447;N3120;1;;0.5;;
URGENCES_P;2014;910001973;910019447;N9999;39;4;28.05;;
URGENCES_P;2014;910001973;910019447;NINF;23;1;15.43;;1
URGENCES_P;2014;910018423;910019454;M9999;2;11;7.1;;0
URGENCES_P;2014;910018423;910019454;N1220;1;;0.91;;1
URGENCES_P;2014;910018423;910019454;N2120;1;;1;;1
URGENCES_P;2014;910018423;910019454;N2500;7;;7.92;;
URGENCES_P;2014;910018423;910019454;N2620;2;;2;;
URGENCES_P;2014;910018423;910019454;NINF;13;6;16.13;;
URGENCES_P;2014;910020254;910002773;M1140;4;1;4.08;;
URGENCES_P;2014;910020254;910002773;M9999;4;1;4.08;;
URGENCES_P;2014;910020254;910002773;N1220;;1;0.9;;
URGENCES_P;2014;910020254;910002773;N2120;;2;0.3;;
URGENCES_P;2014;910020254;910002773;N2500;2;3;3.7;;
URGENCES_P;2014;910020254;910002773;N9999;21;25;34.3;;
URGENCES_P;2014;910020254;910002773;NINF;17;13;25.3;;
URGENCES_P;2014;910300144;910000447;M9999;2;2;3;;
URGENCES_P;2014;910300144;910000447;N2500;3;1;3.21;;
URGENCES_P;2014;910300144;910000447;N2620;1;;1;;
URGENCES_P;2014;910300144;910000447;NINF;6;;5.81;;
URGENCES_P;2014;910300219;910003888;M9999;7;;7;;
URGENCES_P;2014;910300219;910003888;N1220;10;1;10.16;;
URGENCES_P;2014;910300219;910003888;N2500;2;;2;;
URGENCES_P;2014;910300219;910003888;NINF;12;;12;;
URGENCES_P;2014;910300300;910000538;M9999;1;;1;;
URGENCES_P;2014;910300300;910000538;N2500;2;;2;;
URGENCES_P;2014;910300300;910000538;NINF;3;;3;;
URGENCES_P;2014;910803543;910017615;N1220;3;2;3.6;;
URGENCES_P;2014;910803543;910017615;N2120;1;0;1;;
URGENCES_P;2014;910803543;910017615;N2500;4;0;4;;
URGENCES_P;2014;910803543;910017615;N2620;2;0;2;;
URGENCES_P;2014;910803543;910017615;NINF;13;0;13;;
URGENCES_P;2014;920000577;920110020;M9999;19;;10.14;;
URGENCES_P;2014;920000577;920110020;N1220;2;;2;;
URGENCES_P;2014;920000577;920110020;N2120;1;;1;;
URGENCES_P;2014;920000577;920110020;N2500;20;;16.3;;
URGENCES_P;2014;920000577;920110020;N2620;3;;3;;
URGENCES_P;2014;920000577;920110020;N9999;49;;39.83;;
URGENCES_P;2014;920000577;920110020;NINF;19;;15.87;;
URGENCES_P;2014;920000585;920026374;M1140;1;1;0.45;;0
URGENCES_P;2014;920000585;920026374;M9999;7;7;8.93;;0
URGENCES_P;2014;920000585;920026374;N1220;;3;2;;0
URGENCES_P;2014;920000585;920026374;N2120;;1;0.4;;0
URGENCES_P;2014;920000585;920026374;N2500;14;1;14.4;;
URGENCES_P;2014;920000585;920026374;N2620;3;;3;;0
URGENCES_P;2014;920000585;920026374;N9999;47;6;45.8;;
URGENCES_P;2014;920000585;920026374;NINF;23;2;24.53;;0
URGENCES_P;2014;920000619;920009909;M9999;2;4;7.2;;
URGENCES_P;2014;920000619;920009909;N1220;3;;0.72;;
URGENCES_P;2014;920000619;920009909;N2120;1;;0.5;;
URGENCES_P;2014;920000619;920009909;N2500;9;1;8.84;;
URGENCES_P;2014;920000619;920009909;N2620;1;;1;;
URGENCES_P;2014;920000619;920009909;N3120;1;;0.1;;
URGENCES_P;2014;920000619;920009909;NINF;13;;11.82;;
URGENCES_P;2014;920000627;920009909;M9999;;6;4.37;;
URGENCES_P;2014;920000627;920009909;N2120;1;;0.5;;0
URGENCES_P;2014;920000627;920009909;N2500;6;;6.6;;
URGENCES_P;2014;920000627;920009909;N2620;4;;3.72;;0
URGENCES_P;2014;920000627;920009909;NINF;7;;6.83;;0
URGENCES_P;2014;920000643;920150034;M1140;2;2;2.2;;0
URGENCES_P;2014;920000643;920150034;M9999;7;8;8.34;;0
URGENCES_P;2014;920000643;920150034;N1220;1;;1.08;;0
URGENCES_P;2014;920000643;920150034;N2120;2;;2;;0
URGENCES_P;2014;920000643;920150034;N2500;8;1;8.33;;
URGENCES_P;2014;920000643;920150034;N2620;3;;4.22;;0
URGENCES_P;2014;920000643;920150034;NINF;22;1;15.82;;0
URGENCES_P;2014;920000650;920150059;M9999;11;12;15.87;;
URGENCES_P;2014;920000650;920150059;N1220;3;;3;;
URGENCES_P;2014;920000650;920150059;N2120;2;;2;;
URGENCES_P;2014;920000650;920150059;N2500;5;1;5.55;;
URGENCES_P;2014;920000650;920150059;NINF;24;2;25.49;;
URGENCES_P;2014;920100013;750712184;M1140;2;3;4.4;;0
URGENCES_P;2014;920100013;750712184;M3020;0;19;2;;
URGENCES_P;2014;920100013;750712184;M9999;11;28;17.8;;0
URGENCES_P;2014;920100013;750712184;N1220;3;1;3.32;;0
URGENCES_P;2014;920100013;750712184;N2120;4;;4.08;;0
URGENCES_P;2014;920100013;750712184;N2500;34;5;39.56;;
URGENCES_P;2014;920100013;750712184;N3120;1;1;1.5;;
URGENCES_P;2014;920100013;750712184;N9999;84;9;93.42;;
URGENCES_P;2014;920100013;750712184;NINF;43;3;46.3;;0
URGENCES_P;2014;920100021;750712184;M1140;2;1;2.5;;0
URGENCES_P;2014;920100021;750712184;M3020;0;12;1.6;;
URGENCES_P;2014;920100021;750712184;M9999;8;19;16.6;;0
URGENCES_P;2014;920100021;750712184;N1220;3;0;3;;0
URGENCES_P;2014;920100021;750712184;N2120;4;;4;;0
URGENCES_P;2014;920100021;750712184;N2500;39;2;32.55;;
URGENCES_P;2014;920100021;750712184;N9999;27;4;30.2;;
URGENCES_P;2014;920100021;750712184;NINF;39;5;40.54;;0
URGENCES_P;2014;920100039;750712184;M9999;4;16;11.4;1;1
URGENCES_P;2014;920100039;750712184;N1220;2;0;2;;0
URGENCES_P;2014;920100039;750712184;N2120;3;1;3.5;;0
URGENCES_P;2014;920100039;750712184;N2500;18;0;18;;
URGENCES_P;2014;920100039;750712184;N3120;1;0;1;;
URGENCES_P;2014;920100039;750712184;NINF;30;1;30.5;;0
URGENCES_P;2014;920100047;750712184;M1140;7;9;8.92;;
URGENCES_P;2014;920100047;750712184;N1220;1;;1;;
URGENCES_P;2014;920100047;750712184;N2120;1;1;1.75;;
URGENCES_P;2014;920100047;750712184;N2500;13;2;15.5;;
URGENCES_P;2014;920100047;750712184;N3120;;1;0.5;;
URGENCES_P;2014;920100047;750712184;NINF;18;7;24.5;;
URGENCES_P;2014;920120011;750821092;M9999;5;11;7.2;;
URGENCES_P;2014;920120011;750821092;N1220;2;;2;;
URGENCES_P;2014;920120011;750821092;N2120;1;;1;;
URGENCES_P;2014;920120011;750821092;N2500;5;;5;;
URGENCES_P;2014;920120011;750821092;N2620;13;;13;;
URGENCES_P;2014;920120011;750821092;NINF;12;;12;;
URGENCES_P;2014;920300043;920001526;M9999;;13;13;;
URGENCES_P;2014;920300043;920001526;N1220;6;1;6.89;;
URGENCES_P;2014;920300043;920001526;N2120;1;;1;;
URGENCES_P;2014;920300043;920001526;N2500;6;5;8.73;;
URGENCES_P;2014;920300043;920001526;N2620;1;;1;;
URGENCES_P;2014;920300043;920001526;N3120;;1;0.3;;
URGENCES_P;2014;920300043;920001526;NINF;20;9;24.89;;
URGENCES_P;2014;920300597;920000940;M9999;4;;4.8;;
URGENCES_P;2014;920300597;920000940;N1220;1;4;3;;
URGENCES_P;2014;920300597;920000940;NINF;4;3;4.82;;
URGENCES_P;2014;930000286;930021480;M1140;3;0;3;;0
URGENCES_P;2014;930000286;930021480;M9999;16;4;17.2;;0
URGENCES_P;2014;930000286;930021480;N1220;2;;2;;0
URGENCES_P;2014;930000286;930021480;N2120;2;;0.58;;0
URGENCES_P;2014;930000286;930021480;N2500;29;;19.06;;
URGENCES_P;2014;930000286;930021480;N3120;1;;0.67;;
URGENCES_P;2014;930000286;930021480;N9999;87;1;58.39;;
URGENCES_P;2014;930000286;930021480;NINF;53;1;36.08;;0
URGENCES_P;2014;930000302;930110036;M1140;2;1;2.8;;0
URGENCES_P;2014;930000302;930110036;M9999;9;10;13.93;;0
URGENCES_P;2014;930000302;930110036;N1220;2;;2;;0
URGENCES_P;2014;930000302;930110036;N2120;2;0;2;;0
URGENCES_P;2014;930000302;930110036;N2500;13;5;18.1;;
URGENCES_P;2014;930000302;930110036;N9999;55;19;72.18;;
URGENCES_P;2014;930000302;930110036;NINF;30;13;40.67;;0
URGENCES_P;2014;930000328;930110051;M1140;3;6;5.1;;0
URGENCES_P;2014;930000328;930110051;M9999;15;20;21.3;;
URGENCES_P;2014;930000328;930110051;N1220;4;;4;;
URGENCES_P;2014;930000328;930110051;N2120;4;;3.25;;
URGENCES_P;2014;930000328;930110051;N2500;26;;23.62;;
URGENCES_P;2014;930000328;930110051;N2620;10;;7.97;;
URGENCES_P;2014;930000328;930110051;N9999;91;7;89.89;;
URGENCES_P;2014;930000328;930110051;NINF;44;3;42.77;;
URGENCES_P;2014;930000336;930110069;M1140;6;;6;;0
URGENCES_P;2014;930000336;930110069;M3020;3;;3;;
URGENCES_P;2014;930000336;930110069;M9999;24;2;25;3;1
URGENCES_P;2014;930000336;930110069;N1220;3;0;3;;1
URGENCES_P;2014;930000336;930110069;N2120;5;;5;;1
URGENCES_P;2014;930000336;930110069;N2500;23;3;25.1;;
URGENCES_P;2014;930000336;930110069;N2620;13;0;13;;0
URGENCES_P;2014;930000336;930110069;N3120;;1;0.5;;
URGENCES_P;2014;930000336;930110069;NINF;38;4;40.8;;0
URGENCES_P;2014;930100037;750712184;M9999;14;3;16.5;1;1
URGENCES_P;2014;930100037;750712184;N1220;1;;1;;0
URGENCES_P;2014;930100037;750712184;N2120;2;1;2.5;;0
URGENCES_P;2014;930100037;750712184;N2500;33;2;32.8;;
URGENCES_P;2014;930100037;750712184;N2620;3;;3;;0
URGENCES_P;2014;930100037;750712184;NINF;38;3;40.67;;0
URGENCES_P;2014;930100045;750712184;M1140;3;3;5.1;;0
URGENCES_P;2014;930100045;750712184;M9999;3;3;4;;0
URGENCES_P;2014;930100045;750712184;N1220;1;0;1;;0
URGENCES_P;2014;930100045;750712184;N2120;1;0;1;;0
URGENCES_P;2014;930100045;750712184;N2500;10;1;10.8;;
URGENCES_P;2014;930100045;750712184;N9999;38;6;43.3;;
URGENCES_P;2014;930100045;750712184;NINF;26;5;30.5;;0
URGENCES_P;2014;930300025;930000393;M9999;6;2;7;;0
URGENCES_P;2014;930300025;930000393;N1220;4;;4;;
URGENCES_P;2014;930300025;930000393;N2120;1;;1;;
URGENCES_P;2014;930300025;930000393;N2500;2;;2;;
URGENCES_P;2014;930300025;930000393;N2620;1;;1;;
URGENCES_P;2014;930300025;930000393;NINF;10;;10;;
URGENCES_P;2014;930300066;930000401;M9999;6;;6;;
URGENCES_P;2014;930300066;930000401;N1220;2;2;2.84;;
URGENCES_P;2014;930300066;930000401;N2120;1;;1;;
URGENCES_P;2014;930300066;930000401;N2500;2;2;2.28;;
URGENCES_P;2014;930300066;930000401;N2620;;1;0.4;;
URGENCES_P;2014;930300066;930000401;NINF;4;14;8.63;;
URGENCES_P;2014;930300082;930000419;M9999;2;8;5;;0
URGENCES_P;2014;930300082;930000419;N1220;2;;2;;0
URGENCES_P;2014;930300082;930000419;N2120;1;;1;;0
URGENCES_P;2014;930300082;930000419;N2500;2;;2;;
URGENCES_P;2014;930300082;930000419;N2620;1;;0.5;;0
URGENCES_P;2014;930300082;930000419;N3120;0;1;0.5;;
URGENCES_P;2014;930300082;930000419;NINF;5;;5;;0
URGENCES_P;2014;930300116;930000427;M9999;;4;4;;0
URGENCES_P;2014;930300553;930000633;M9999;3;1;3.3;;
URGENCES_P;2014;930300553;930000633;N1220;1;1;2;;
URGENCES_P;2014;930300553;930000633;N2120;1;1;1;;
URGENCES_P;2014;930300553;930000633;N2500;5;;5;;
URGENCES_P;2014;930300553;930000633;N2620;2;;2;;
URGENCES_P;2014;930300553;930000633;N9999;17;;17;;
URGENCES_P;2014;930300553;930000633;NINF;8;;8;;
URGENCES_P;2014;930300595;930000658;M9999;3;;3;;
URGENCES_P;2014;930300595;930000658;N1220;2;3;4;;
URGENCES_P;2014;930300595;930000658;N2120;1;;0.4;;
URGENCES_P;2014;930300595;930000658;N2500;2;2;2;;
URGENCES_P;2014;930300595;930000658;N2620;1;1;1.2;;
URGENCES_P;2014;930300595;930000658;NINF;7;1;7.51;;
URGENCES_P;2014;940000573;940110018;M9999;14;10;17.62;;0
URGENCES_P;2014;940000573;940110018;N1220;3;;3.05;;
URGENCES_P;2014;940000573;940110018;N2120;1;3;2.96;;
URGENCES_P;2014;940000573;940110018;N2500;37;;36.22;;
URGENCES_P;2014;940000573;940110018;N2620;1;;1;;
URGENCES_P;2014;940000573;940110018;N9999;125;5;128.77;;
URGENCES_P;2014;940000573;940110018;NINF;63;3;68.67;;
URGENCES_P;2014;940000599;940110042;M9999;14;8;18.8;3;1
URGENCES_P;2014;940000599;940110042;N1220;2;;2;;0
URGENCES_P;2014;940000599;940110042;N2120;3;;3;;0
URGENCES_P;2014;940000599;940110042;N2500;17;;17;;
URGENCES_P;2014;940000599;940110042;N2620;9;1;10;;0
URGENCES_P;2014;940000599;940110042;N3120;1;;1;;
URGENCES_P;2014;940000599;940110042;NINF;34;;34;;0
URGENCES_P;2014;940000649;940150014;M3020;;1;0.7;;
URGENCES_P;2014;940000649;940150014;M9999;39;;24.3;;
URGENCES_P;2014;940000649;940150014;N1220;2;;2;;
URGENCES_P;2014;940000649;940150014;N2120;1;;1;;
URGENCES_P;2014;940000649;940150014;N2500;8;;6.7;;
URGENCES_P;2014;940000649;940150014;N2620;5;1;5.88;;
URGENCES_P;2014;940000649;940150014;N3120;1;;1;;
URGENCES_P;2014;940000649;940150014;N9999;62;1;58.27;;
URGENCES_P;2014;940000649;940150014;NINF;45;;41.63;;
URGENCES_P;2014;940100027;750712184;M9999;14;2;15.6;;0
URGENCES_P;2014;940100027;750712184;N1220;2;;2;;0
URGENCES_P;2014;940100027;750712184;N2120;3;1;3.8;;0
URGENCES_P;2014;940100027;750712184;N2500;33;3;35.4;;
URGENCES_P;2014;940100027;750712184;N2620;7;;7;;0
URGENCES_P;2014;940100027;750712184;NINF;41;5;45;;0
URGENCES_P;2014;940100043;750712184;M1140;5;6;7.1;;0
URGENCES_P;2014;940100043;750712184;M9999;17;16;23.6;;0
URGENCES_P;2014;940100043;750712184;N1220;3;0;3;;
URGENCES_P;2014;940100043;750712184;N2120;6;1;6.7;;0
URGENCES_P;2014;940100043;750712184;N2500;56;8;57.19;;
URGENCES_P;2014;940100043;750712184;N3120;1;1;1.5;;
URGENCES_P;2014;940100043;750712184;N9999;36;12;44.9;;
URGENCES_P;2014;940100043;750712184;NINF;66;10;72.15;;0
URGENCES_P;2014;940120017;750821092;M9999;5;;5;;0
URGENCES_P;2014;940120017;750821092;N1220;3;;3;;0
URGENCES_P;2014;940120017;750821092;N2120;1;;1;;0
URGENCES_P;2014;940120017;750821092;N2500;12;;12;;
URGENCES_P;2014;940120017;750821092;NINF;20;;20;;0
URGENCES_P;2014;940300031;940000706;M9999;;7;5;;
URGENCES_P;2014;940300031;940000706;N1220;2;;2;;
URGENCES_P;2014;940300031;940000706;N2120;1;;1;;
URGENCES_P;2014;940300031;940000706;N2500;4;;4;;
URGENCES_P;2014;940300031;940000706;N9999;14;;13.91;;
URGENCES_P;2014;940300031;940000706;NINF;7;;6.91;;
URGENCES_P;2014;940300270;940000771;M9999;3;;3;;
URGENCES_P;2014;940300270;940000771;N1220;1;;1;;
URGENCES_P;2014;940300270;940000771;N2120;;1;0.5;;
URGENCES_P;2014;940300270;940000771;N2500;4;;4;;
URGENCES_P;2014;940300270;940000771;N2620;1;;1;;
URGENCES_P;2014;940300270;940000771;N3120;1;;1;;
URGENCES_P;2014;940300270;940000771;NINF;9;;9;;
URGENCES_P;2014;940300445;940000854;N1220;2;;2;;
URGENCES_P;2014;940300445;940000854;N9999;9;2;9.11;;
URGENCES_P;2014;940300445;940000854;NINF;7;2;7.11;;
URGENCES_P;2014;940300569;940000912;M9999;3;3;5;;0
URGENCES_P;2014;940300569;940000912;N1220;4;;4;;0
URGENCES_P;2014;940300569;940000912;NINF;15;;15;;0
URGENCES_P;2014;950000307;950110015;M1140;2;1;0.7;;0
URGENCES_P;2014;950000307;950110015;M3020;4;0;1.65;;
URGENCES_P;2014;950000307;950110015;M9999;18;3;16.82;;0
URGENCES_P;2014;950000307;950110015;N1220;11;0;10.47;;0
URGENCES_P;2014;950000307;950110015;N2120;4;0;2.89;;0
URGENCES_P;2014;950000307;950110015;N2500;32;4;32.95;;
URGENCES_P;2014;950000307;950110015;N2620;24;3;25.97;;0
URGENCES_P;2014;950000307;950110015;N9999;123;17;127.99;;
URGENCES_P;2014;950000307;950110015;NINF;52;10;55.7;;0
URGENCES_P;2014;950000315;950001370;M9999;6;7;9.97;1;0
URGENCES_P;2014;950000315;950001370;N1220;;1;1.43;;0
URGENCES_P;2014;950000315;950001370;N2500;10;1;9.56;;
URGENCES_P;2014;950000315;950001370;N2620;6;;5.12;;0
URGENCES_P;2014;950000315;950001370;N9999;33;16;40;;
URGENCES_P;2014;950000315;950001370;NINF;17;14;23.24;1;1
URGENCES_P;2014;950000323;950013870;M1140;2;1;2.84;;0
URGENCES_P;2014;950000323;950013870;M3020;;4;1.2;;
URGENCES_P;2014;950000323;950013870;M9999;9;23;22.71;;0
URGENCES_P;2014;950000323;950013870;N1220;3;1;3.27;;0
URGENCES_P;2014;950000323;950013870;N2120;1;2;1.47;;0
URGENCES_P;2014;950000323;950013870;N2500;31;5;32.78;;
URGENCES_P;2014;950000323;950013870;N3120;;1;0.84;;
URGENCES_P;2014;950000323;950013870;N9999;96;25;105.47;;
URGENCES_P;2014;950000323;950013870;NINF;58;13;63.17;;0
URGENCES_P;2014;950000331;950110049;M1140;3;0;2.7;;0
URGENCES_P;2014;950000331;950110049;M3020;1;0;1;;
URGENCES_P;2014;950000331;950110049;M9999;19;12;21.24;;0
URGENCES_P;2014;950000331;950110049;N1220;1;;0.63;;
URGENCES_P;2014;950000331;950110049;N2120;1;;0.5;;
URGENCES_P;2014;950000331;950110049;N2500;10;2;11.36;;
URGENCES_P;2014;950000331;950110049;N2620;6;;6;;
URGENCES_P;2014;950000331;950110049;N9999;50;4;33.51;;
URGENCES_P;2014;950000331;950110049;NINF;17;1;16.46;;
URGENCES_P;2014;950000349;950015289;M9999;3;6;5.62;;
URGENCES_P;2014;950000349;950015289;N1220;0;2;1.07;;
URGENCES_P;2014;950000349;950015289;N2120;0;1;0.5;;
URGENCES_P;2014;950000349;950015289;N2500;5;2;7.01;;
URGENCES_P;2014;950000349;950015289;N2620;2;0;2.01;;
URGENCES_P;2014;950000349;950015289;NINF;3;4;6.47;;
URGENCES_P;2014;950000364;950110080;N1220;14;0;12.8;;
URGENCES_P;2014;950000364;950110080;N2120;3;0;2.69;;
URGENCES_P;2014;950000364;950110080;N2500;26;2;27.76;;
URGENCES_P;2014;950000364;950110080;N2620;21;0;21.5;;
URGENCES_P;2014;950000364;950110080;N9999;135;25;149.03;;
URGENCES_P;2014;950000364;950110080;NINF;56;20;69.27;;
URGENCES_P;2014;950300244;950000539;M9999;3;1;3.8;;
URGENCES_P;2014;950300244;950000539;N2120;1;;0.5;;
URGENCES_P;2014;950300244;950000539;N2500;2;1;2.9;;
URGENCES_P;2014;950300244;950000539;NINF;11;1;11.8;;
URGENCES_P;2014;950300277;950000547;M9999;7;4;7;;
URGENCES_P;2014;950300277;950000547;N1220;2;3;3.8;;
URGENCES_P;2014;950300277;950000547;N2120;;1;0.5;;
URGENCES_P;2014;950300277;950000547;N2500;4;3;5.52;;
URGENCES_P;2014;950300277;950000547;N2620;;2;0.5;;
URGENCES_P;2014;950300277;950000547;N3120;;1;0.5;;
URGENCES_P;2014;950300277;950000547;NINF;9;2;8.8;;
URGENCES_P;2014;950807982;950001636;M9999;3;;3;;0
URGENCES_P;2014;950807982;950001636;N1220;3;;3;;0
URGENCES_P;2014;950807982;950001636;N2120;;1;0.2;;0
URGENCES_P;2014;950807982;950001636;N2500;2;;2.66;;
URGENCES_P;2014;950807982;950001636;N2620;2;;2.04;;0
URGENCES_P;2014;950807982;950001636;N3120;;1;0.5;;
URGENCES_P;2014;950807982;950001636;NINF;8;2;7.07;;0
URGENCES_P;2014;970100392;970100178;M9999;0;14;7.5;3;1
URGENCES_P;2014;970100392;970100178;N1220;0;2;1.5;3;1
URGENCES_P;2014;970100392;970100178;N2120;0;1;0.25;3;1
URGENCES_P;2014;970100392;970100178;N2500;0;10;7.5;;
URGENCES_P;2014;970100392;970100178;N9999;0;35;24.25;;
URGENCES_P;2014;970100392;970100178;NINF;0;22;15;3;1
URGENCES_P;2014;970100400;970100186;M9999;8;;8;;1
URGENCES_P;2014;970100400;970100186;N2120;1;;1;;1
URGENCES_P;2014;970100400;970100186;N2500;6;;6;;
URGENCES_P;2014;970100400;970100186;N2620;2;;2;;0
URGENCES_P;2014;970100400;970100186;NINF;12;;12;;1
URGENCES_P;2014;970100426;970100202;M9999;;1;0.5;;
URGENCES_P;2014;970100426;970100202;N1220;1;;1;;
URGENCES_P;2014;970100426;970100202;N2120;1;;1;;
URGENCES_P;2014;970100426;970100202;N2500;6;;6.2;;
URGENCES_P;2014;970100426;970100202;N2620;4;;4;;
URGENCES_P;2014;970100426;970100202;N3120;1;;0.2;;
URGENCES_P;2014;970100426;970100202;NINF;6;;6.2;;
URGENCES_P;2014;970100442;970100228;M1140;2;0;2;;0
URGENCES_P;2014;970100442;970100228;M9999;27;1;18.5;1;1
URGENCES_P;2014;970100442;970100228;N1220;4;0;4;;0
URGENCES_P;2014;970100442;970100228;N2120;3;0;3;;0
URGENCES_P;2014;970100442;970100228;N2500;33;0;33;;
URGENCES_P;2014;970100442;970100228;N2620;22;0;22;;0
URGENCES_P;2014;970100442;970100228;N3120;0;4;2;;
URGENCES_P;2014;970100442;970100228;N9999;131;5;133.8;;
URGENCES_P;2014;970100442;970100228;NINF;62;1;62.8;;0
URGENCES_P;2014;970107249;970100731;M9999;4;;4;;
URGENCES_P;2014;970107249;970100731;N2500;5;;5;;
URGENCES_P;2014;970107249;970100731;NINF;8;;8;;
URGENCES_P;2014;970211215;970211207;M9999;8;1;7.8;;
URGENCES_P;2014;970211215;970211207;N1220;6;0;6;;
URGENCES_P;2014;970211215;970211207;N2120;8;0;8;;
URGENCES_P;2014;970211215;970211207;N2500;34;0;34;;
URGENCES_P;2014;970211215;970211207;N2620;15;0;15;;
URGENCES_P;2014;970211215;970211207;N3120;1;0;1;;
URGENCES_P;2014;970211215;970211207;N9999;116;0;116;;
URGENCES_P;2014;970211215;970211207;NINF;52;0;52;;
URGENCES_P;2014;970211223;970211207;M9999;11;;8.3;;
URGENCES_P;2014;970211223;970211207;N1220;1;;1;;
URGENCES_P;2014;970211223;970211207;N2120;1;;1;;
URGENCES_P;2014;970211223;970211207;N2500;21;;21;;
URGENCES_P;2014;970211223;970211207;NINF;23;;22.85;;
URGENCES_P;2014;970211256;970211207;N1220;2;;2;;
URGENCES_P;2014;970211256;970211207;N2120;1;;1;;
URGENCES_P;2014;970211256;970211207;N2500;17;;17;;
URGENCES_P;2014;970211256;970211207;NINF;21;;21;;
URGENCES_P;2014;970300026;970302022;M1140;;1;0.57;;
URGENCES_P;2014;970300026;970302022;M9999;25;4;24.58;;
URGENCES_P;2014;970300026;970302022;N1220;2;1;2.42;;
URGENCES_P;2014;970300026;970302022;N2120;0;1;0.18;;
URGENCES_P;2014;970300026;970302022;N2500;30;2;31.93;;
URGENCES_P;2014;970300026;970302022;N9999;82;5;85.02;;
URGENCES_P;2014;970300026;970302022;NINF;47;2;47.49;2;1
URGENCES_P;2014;970300083;970302121;M9999;9;1;4.76;3;1
URGENCES_P;2014;970300083;970302121;N1220;1;0;1.32;2;1
URGENCES_P;2014;970300083;970302121;N2120;1;0;1;2;1
URGENCES_P;2014;970300083;970302121;N2500;11;1;10.89;;
URGENCES_P;2014;970300083;970302121;N9999;38;1;37.53;;
