"";"id";"finess";"nom_etab_1";"nom_etab_2";"nom_etab_long";"compl_etab";"compl_distr";"achemin";"comm";"dept";"lib_dept";"num_voie";"typ_voie";"lib_voie";"categ_etab";"lib_categ_etab";"categ_etab_agr";"lib_etab";"siret";"code_ape";"code_mft";"lib_mft";"code_sph";"lib_sph";"date_ouv";"date_autor";"date_maj";"num_educ"
"226";"350007084P1";"350007084";"CHRU RENNES SITE HOPITAL SUD";"CHRU RENNES SITE HOPITAL SUD";"CHRU DE RENNES SITE HOPITAL SUD";NA;NA;"35000 RENNES";"238";"35";"ILLE ET VILAINE";"16";"BD";"DE BULGARIE";"101";"Centre Hospitalier Régional (C.H.R.)";"1101";"Centres Hospitaliers Régionaux";"26350007600025";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1980-10-07";"1980-10-07";"2023-11-02";"0352294D"
"227";"360000038G1";"360000038";"CH LA TOUR BLANCHE - ISSOUDUN";"CH LA TOUR BLANCHE -  ISSOUDUN";"CENTRE HOSPITALIER DE LA TOUR BLANCHE";NA;NA;"36105 ISSOUDUN CEDEX";"88";"36";"INDRE";NA;"AV";"JEAN BONNEFONT";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26360009000017";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2010-12-01";NA
"228";"360000137G1";"360000137";"CH CHATEAUROUX";"CH CHATEAUROUX";"CENTRE HOSPITALIER";NA;NA;"36019 CHATEAUROUX CEDEX";"44";"36";"INDRE";"216";"AV";"DE VERDUN";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26360003300017";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1905-01-01";"1905-01-01";"2011-07-05";NA
"229";"360000160G1";"360000160";"CH DU BLANC";"CH DU BLANC";"CENTRE HOSPITALIER DU BLANC";NA;NA;"36300 LE BLANC";"18";"36";"INDRE";"5";"R";"PIERRE MILON";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26360003300165";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2020-02-19";NA
"230";"370000093G1";"370000093";"SAS NOUVELLE CLINIQUE DE TOURS +";"SAS NOUVELLE CLINIQUE DE TOURS +";"SAS NOUVELLE CLINIQUE DE TOURS +";NA;NA;"37540 ST CYR SUR LOIRE";"214";"37";"INDRE ET LOIRE";"1";"BD";"ALFRED NOBEL";"365";"Etablissement de Soins Pluridisciplinaire";"1110";"Etablissements de Soins de Courte Durée";"81002306900026";"8610Z";"7";"ARS établissements de santé non financés dotation globale";"0";"Non concerné";"1947-01-01";"1947-01-01";"2022-03-23";NA
"231";"370000499P1";"370000499";"CHRU CLOCHEVILLE - TOURS";"CHRU CLOCHEVILLE - TOURS";"CHR TOURS HOPITAL ANNEXE POUR ENFANTS  CLOCHEVILLE";NA;NA;"37044 TOURS CEDEX 9";"261";"37";"INDRE ET LOIRE";"49";"BD";"BERANGER";"101";"Centre Hospitalier Régional (C.H.R.)";"1101";"Centres Hospitaliers Régionaux";"26370018900024";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1951-07-06";"1951-07-06";"2024-05-24";NA
"232";"370000531G1";"370000531";"CH DU CHINONAIS";"CH DU CHINONAIS";"CENTRE HOSPITALIER FRANÇOIS RABELAIS";"HÔPITAL FRANÇOIS RABELAIS";NA;"37500 ST BENOIT LA FORET";"210";"37";"INDRE ET LOIRE";"28";"RTE";"DEPARTEMENTALE 751";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26370391000046";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1969-03-15";"1969-03-15";"2024-03-20";NA
"233";"370000879G1";"370000879";"CHIC - AMBOISE- HOPITAL ROBERT DEBRE";"CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ";"CENTRE HOSPITALIER INTER-COMMUNAL AMBOISE/CHÂTEAU-RENAULT";NA;NA;"37403 AMBOISE CEDEX";"3";"37";"INDRE ET LOIRE";NA;"R";"DES URSULINES";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26370707700016";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2024-04-30";NA
"234";"370000903G1";"370000903";"CH PAUL MARTINAIS - LOCHES";"CH PAUL MARTINAIS - LOCHES";"CENTRE HOSPITALIER PAUL MARTINAIS";NA;NA;"37600 LOCHES";"132";"37";"INDRE ET LOIRE";"1";"R";"DU DOCTEUR MARTINAIS";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26370010600010";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2011-07-05";NA
"235";"370004467G1";"370004467";"CHRU TROUSSEAU - CHAMBRAY";"CHRU TROUSSEAU - CHAMBRAY";"CENTRE HOSPITALIER REGIONAL UNIVERSITAIRE TROUSSEAU";NA;NA;"37170 CHAMBRAY LES TOURS";"50";"37";"INDRE ET LOIRE";NA;"AV";"DE LA REPUBLIQUE";"101";"Centre Hospitalier Régional (C.H.R.)";"1101";"Centres Hospitaliers Régionaux";"26370018900222";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1969-01-01";"1969-01-01";"2025-06-13";NA
"236";"370007569G1";"370007569";"POLE SANTE LEONARD DE VINCI";"PÔLE SANTÉ LÉONARD DE VINCI";NA;NA;NA;"37175 CHAMBRAY LES TOURS CEDEX";"50";"37";"INDRE ET LOIRE";"1";"AV";"DU PROF ALEXANDRE MINKOWSKI";"365";"Etablissement de Soins Pluridisciplinaire";"1110";"Etablissements de Soins de Courte Durée";"48006490600021";"8610Z";"7";"ARS établissements de santé non financés dotation globale";"3";"PSPH par concession";"2007-12-17";"2004-03-11";"2010-08-25";NA
"237";"380000026G1";"380000026";"CH FABRICE MARCHIOL LA MURE";"CH FABRICE MARCHIOL LA MURE";"CENTRE HOSPITALIER FABRICE MARCHIOL LA MURE";NA;NA;"38350 LA MURE D ISERE";"269";"38";"ISERE";"62";"R";"DES ALPES";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26380015300011";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1912-01-01";"1912-01-01";"2019-01-16";NA
"238";"380000034G1";"380000034";"CH PIERRE OUDOT BOURGOIN JALLIEU";"CH PIERRE OUDOT BOURGOIN JALLIEU";NA;NA;NA;"38302 BOURGOIN JALLIEU CEDEX";"53";"38";"ISERE";"30";"AV";"DU MEDIPOLE";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26380006200238";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1904-04-04";"1904-04-04";"2024-12-12";NA
"239";"380000042G1";"380000042";"CH YVES TOURAINE";"CH YVES TOURAINE";"CH YVES TOURAINE";NA;NA;"38480 LE PONT DE BEAUVOISIN";"315";"38";"ISERE";"205";"R";"LIEUTENANT RICHARD";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26380017900016";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1936-04-04";"1936-04-04";"2021-08-23";NA
"240";"380000067A1";"380000067";"HOPITAL NORD - CHU38";"HOPITAL NORD - CHU38";"HOPITAL NORD - CHU DE GRENOBLE ALPES";NA;NA;"38700 LA TRONCHE";"516";"38";"ISERE";NA;"BD";"DE LA CHANTOURNE";"101";"Centre Hospitalier Régional (C.H.R.)";"1101";"Centres Hospitaliers Régionaux";"26380030200014";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2018-01-12";NA
"241";"380000067P1";"380000067";"HOPITAL NORD - CHU38";"HOPITAL NORD - CHU38";"HOPITAL NORD - CHU DE GRENOBLE ALPES";NA;NA;"38700 LA TRONCHE";"516";"38";"ISERE";NA;"BD";"DE LA CHANTOURNE";"101";"Centre Hospitalier Régional (C.H.R.)";"1101";"Centres Hospitaliers Régionaux";"26380030200014";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2018-01-12";NA
"242";"380000174G1";"380000174";"CH LUCIEN HUSSEL DE VIENNE";"CH LUCIEN HUSSEL DE VIENNE";"CENTRE HOSPITALIER LUCIEN HUSSEL DE VIENNE";NA;NA;"38200 VIENNE";"544";"38";"ISERE";NA;"MTE";"DU DOCTEUR CHAPUIS";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26380032800019";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1936-01-01";"1936-01-01";"2019-07-18";NA
"243";"380000406A1";"380000406";"HOPITAL DE VOIRON - CHU38";"HOPITAL DE VOIRON - CHU38";"HOPITAL DE VOIRON - CHU DE GRENOBLE ALPES";NA;NA;"38500 VOIRON";"563";"38";"ISERE";"34";"AV";"JACQUES CHIRAC";"101";"Centre Hospitalier Régional (C.H.R.)";"1101";"Centres Hospitaliers Régionaux";"26380030200501";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1904-04-04";"1904-04-04";"2024-03-12";NA
"244";"380000406P1";"380000406";"HOPITAL DE VOIRON - CHU38";"HOPITAL DE VOIRON - CHU38";"HOPITAL DE VOIRON - CHU DE GRENOBLE ALPES";NA;NA;"38500 VOIRON";"563";"38";"ISERE";"34";"AV";"JACQUES CHIRAC";"101";"Centre Hospitalier Régional (C.H.R.)";"1101";"Centres Hospitaliers Régionaux";"26380030200501";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1904-04-04";"1904-04-04";"2024-03-12";NA
"245";"380012658G1";"380012658";"GROUPE HOSPIT. MUTUALISTE DE GRENOBLE";"GROUPE HOSPIT. MUTUALISTE DE GRENOBLE";"GROUPE HOSPITALIER MUTUALISTE DE GRENOBLE";NA;NA;"38028 GRENOBLE CEDEX 1";"185";"38";"ISERE";"8";"R";"DOCTEUR CALMETTE";"365";"Etablissement de Soins Pluridisciplinaire";"1110";"Etablissements de Soins de Courte Durée";"50173532800012";"8610Z";"4";"ARS établissements PSPH dotation globale";"6";"Etablissement de santé privé d'intérêt collectif";"2009-01-01";"2008-11-12";"2014-12-10";NA
"246";"380020123G1";"380020123";"CLINIQUE DES COTES DU RHONE";"CLINIQUE DES COTES DU RHONE";"CLINIQUE DES COTES DU RHONE";NA;NA;"38150 ROUSSILLON";"344";"38";"ISERE";NA;"R";"FERNAND LEGER";"365";"Etablissement de Soins Pluridisciplinaire";"1110";"Etablissements de Soins de Courte Durée";"82176801700021";"8610Z";"7";"ARS établissements de santé non financés dotation globale";"0";"Non concerné";"2016-07-27";"2016-07-29";"2018-06-21";NA
"247";"380785956G1";"380785956";"CLINIQUE DES CEDRES";"CLINIQUE DES CEDRES";"CLINIQUE DES CEDRES";NA;NA;"38130 ECHIROLLES";"151";"38";"ISERE";"21";"R";"ALBERT LONDRES";"365";"Etablissement de Soins Pluridisciplinaire";"1110";"Etablissements de Soins de Courte Durée";"6750165000039";"8610Z";"7";"ARS établissements de santé non financés dotation globale";"0";"Non concerné";"1969-06-01";"1969-06-01";"2024-02-13";NA
"248";"390000040G1";"390000040";"CH LONS";"CH LONS";NA;NA;NA;"39016 LONS LE SAUNIER CEDEX";"300";"39";"JURA";"55";"R";"DR JEAN MICHEL";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26390005200014";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2023-02-07";NA
"249";"390000065G1";"390000065";"CH LOUIS JAILLON SAINT CLAUDE";"CH LOUIS JAILLON SAINT CLAUDE";"CENTRE HOSPITALIER LOUIS JAILLON DE SAINT CLAUDE";NA;NA;"39206 ST CLAUDE CEDEX";"478";"39";"JURA";"2";"MTE";"DE L'HOPITAL";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26390011000010";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2023-02-07";NA
"250";"390000222G1";"390000222";"CH LOUIS PASTEUR DOLE";"CH LOUIS PASTEUR DOLE";NA;NA;NA;"39108 DOLE CEDEX";"198";"39";"JURA";NA;"AV";"LEON JOUHAUX";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26390004500018";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1973-01-01";"1973-01-01";"2016-06-21";NA
"251";"400000105G1";"400000105";"CENTRE HOSPITALIER DAX";"CENTRE HOSPITALIER DAX";"CENTRE HOSPITALIER DE DAX";NA;NA;"40107 DAX CEDEX";"88";"40";"LANDES";"51";"BD";"YVES DU MANOIR";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26400332800087";NA;"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2012-09-11";NA
"252";"400000139G1";"400000139";"CHI MONT DE MARSAN ET PAYS DES SOURCES";"CHI MONT DE MARSAN ET PAYS DES SOURCES";"CHI DE MONT DE MARSAN ET DU PAYS DES SOURCES";NA;NA;"40024 MONT DE MARSAN CEDEX";"192";"40";"LANDES";NA;"AV";"PIERRE DE COUBERTIN";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26400428400016";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1937-04-04";"1937-04-04";"2024-03-08";NA
"253";"400015103G1";"400015103";"GCS PAYS DE L ADOUR";"GCS PAYS DE L'ADOUR";"GCS PAYS DE L'ADOUR";NA;"POLYCLINIQUE DE L'ADOUR";"40800 AIRE SUR L ADOUR";"1";"40";"LANDES";"16";"R";"CHANTEMERLE";"697";"Groupement de coopération sanitaire - Etablissement de santé";"1205";"Autres Etablissements Relevant de la Loi Hospitalière";"87926365500018";NA;"32";"Echelle tarifaire publique";"9";"indéterminé";"2020-01-01";"2019-08-02";"2024-06-06";NA
"254";"410000020G1";"410000020";"CH BLOIS SIMONE VEIL";"CH BLOIS SIMONE VEIL";"CENTRE HOSPITALIER";NA;NA;"41016 BLOIS CEDEX";"18";"41";"LOIR ET CHER";NA;"MAIL";"PIERRE CHARLOT";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26410003300010";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1978-09-18";"1978-09-18";"2016-07-07";NA
"255";"410000038G1";"410000038";"CH VENDOME - MONTOIRE";"CH VENDOME - MONTOIRE";"CENTRE HOSPITALIER VENDOME - MONTOIRE";NA;NA;"41100 VENDOME";"269";"41";"LOIR ET CHER";"98";"R";"POTERIE";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26410024900012";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2018-01-25";NA
"256";"410000046G1";"410000046";"CH ROMORANTIN-LANTHENAY";"CH ROMORANTIN-LANTHENAY";NA;NA;NA;"41206 ROMORANTIN LANTHENAY CEDEX";"194";"41";"LOIR ET CHER";"96";"R";"DES CAPUCINS";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26410012400017";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2011-07-05";NA
"257";"420000010G1";"420000010";"CH DE ROANNE";"CH DE ROANNE";"CENTRE HOSPITALIER DE ROANNE";NA;NA;"42328 ROANNE CEDEX";"187";"42";"LOIRE";"28";"R";"DE CHARLIEU";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26420027000017";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1904-04-04";"1904-04-04";"2025-03-18";NA
"258";"420000226G1";"420000226";"CH DU FOREZ SITE DE MONTBRISON";"CH DU FOREZ SITE DE MONTBRISON";NA;NA;NA;"42605 MONTBRISON CEDEX";"147";"42";"LOIRE";NA;"AV";"DES MONTS DU SOIR";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"20003493200018";NA;"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1991-02-01";"1901-01-01";"2013-09-04";NA
"259";"420000234G1";"420000234";"CH DE FIRMINY";"CH DE FIRMINY";"CENTRE HOSPITALIER DE FIRMINY";NA;NA;"42700 FIRMINY";"95";"42";"LOIRE";"2";"R";"ROBERT PLOTON";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26420013000013";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2020-02-04";NA
"260";"420011413G1";"420011413";"HOPITAL PRIVE DE LA LOIRE";"HOPITAL PRIVE DE LA LOIRE";"HOPITAL PRIVE DE LA LOIRE";NA;NA;"42100 ST ETIENNE";"218";"42";"LOIRE";"39";"BD";"DE LA PALLE";"365";"Etablissement de Soins Pluridisciplinaire";"1110";"Etablissements de Soins de Courte Durée";"70450100600057";"8610Z";"7";"ARS établissements de santé non financés dotation globale";"0";"Non concerné";"2001-12-18";"2000-03-08";"2024-05-28";NA
"261";"420780504G1";"420780504";"CLINIQUE DU PARC ST PRIEST EN JAREZ";"CLINIQUE DU PARC ST PRIEST EN JAREZ";"CLINIQUE DU PARC";NA;NA;"42276 ST PRIEST EN JAREZ CEDEX";"275";"42";"LOIRE";"9";"R";"DE LA PIOT";"365";"Etablissement de Soins Pluridisciplinaire";"1110";"Etablissements de Soins de Courte Durée";"35178110900027";"8610Z";"7";"ARS établissements de santé non financés dotation globale";"0";"Non concerné";"1919-01-01";"1919-01-01";"2013-09-04";NA
"262";"420780637G1";"420780637";"CH DU GIER - MCO";"CH DU GIER - MCO";"HOPITAL DU GIER - MCO";NA;NA;"42403 ST CHAMOND CEDEX";"207";"42";"LOIRE";"19";"R";"VICTOR HUGO";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26420396900037";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1904-04-04";"1904-04-04";"2023-11-13";NA
"263";"420782310G1";"420782310";"CLINIQUE DU RENAISON";"CLINIQUE DU RENAISON";"CLINIQUE MEDICO CHIRURGICALE DE RENAISON";NA;NA;"42300 ROANNE";"187";"42";"LOIRE";"75";"R";"GENERAL GIRAUD";"365";"Etablissement de Soins Pluridisciplinaire";"1110";"Etablissements de Soins de Courte Durée";"37843362700015";"8610Z";"7";"ARS établissements de santé non financés dotation globale";"0";"Non concerné";"1990-09-07";"1990-09-07";"2024-04-30";NA
"264";"420785354A1";"420785354";"HOPITAL NORD - CHU42";"HOPITAL NORD - CHU42";"HOPITAL NORD - CHU DE SAINT-ETIENNE";NA;NA;"42277 ST PRIEST EN JAREZ CEDEX";"275";"42";"LOIRE";NA;"AV";"ALBERT RAIMOND";"101";"Centre Hospitalier Régional (C.H.R.)";"1101";"Centres Hospitaliers Régionaux";"26420030400030";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1982-12-07";"1982-12-07";"2018-03-20";NA
"265";"420785354P1";"420785354";"HOPITAL NORD - CHU42";"HOPITAL NORD - CHU42";"HOPITAL NORD - CHU DE SAINT-ETIENNE";NA;NA;"42277 ST PRIEST EN JAREZ CEDEX";"275";"42";"LOIRE";NA;"AV";"ALBERT RAIMOND";"101";"Centre Hospitalier Régional (C.H.R.)";"1101";"Centres Hospitaliers Régionaux";"26420030400030";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1982-12-07";"1982-12-07";"2018-03-20";NA
"266";"430000117G1";"430000117";"CH EMILE ROUX LE PUY";"CH EMILE ROUX LE PUY";"CENTRE HOSPITALIER DU PUY EN VELAY";NA;NA;"43012 LE PUY EN VELAY CEDEX";"157";"43";"HAUTE LOIRE";"12";"BD";"DU DR CHANTEMESSE";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26430284500013";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1904-04-04";"1904-04-04";"2020-02-04";NA
"267";"430000190G1";"430000190";"CH DE BRIOUDE";"CH DE BRIOUDE";"CENTRE HOSPITALIER DE BRIOUDE";NA;NA;"43100 BRIOUDE";"40";"43";"HAUTE LOIRE";"2";"R";"MICHEL DE L HOSPITAL";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26430003900015";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2020-02-04";NA
"268";"440000016G1";"440000016";"CH DE SAINT NAZAIRE";"CH DE SAINT NAZAIRE";"CENTRE HOSPITALIER DE SAINT-NAZAIRE";NA;"CITE SANITAIRE GEORGES CHARPAK";"44606 ST NAZAIRE CEDEX";"184";"44";"LOIRE ATLANTIQUE";"11";"BD";"GEORGES CHARPAK";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26440026800456";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2020-04-24";"0441538H"
"269";"440000271A1";"440000271";"CHU DE NANTES SITE HOTEL DIEU HME";"CHU DE NANTES SITE HOTEL DIEU HME";"CHU DE NANTES SITE HOTEL DIEU HOPITAL MERE ENFANT";NA;NA;"44093 NANTES CEDEX 1";"109";"44";"LOIRE ATLANTIQUE";"1";"PL";"ALEXIS RICORDEAU";"101";"Centre Hospitalier Régional (C.H.R.)";"1101";"Centres Hospitaliers Régionaux";"26440013600018";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2025-03-06";NA
"270";"440000271P1";"440000271";"CHU DE NANTES SITE HOTEL DIEU HME";"CHU DE NANTES SITE HOTEL DIEU HME";"CHU DE NANTES SITE HOTEL DIEU HOPITAL MERE ENFANT";NA;NA;"44093 NANTES CEDEX 1";"109";"44";"LOIRE ATLANTIQUE";"1";"PL";"ALEXIS RICORDEAU";"101";"Centre Hospitalier Régional (C.H.R.)";"1101";"Centres Hospitaliers Régionaux";"26440013600018";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2025-03-06";NA
"271";"440000396G1";"440000396";"CH ERDRE ET LOIRE";"CH ERDRE ET LOIRE";"CENTRE HOSPITALIER ERDRE ET LOIRE";"F.ROBERT";NA;"44156 ANCENIS CEDEX";"3";"44";"LOIRE ATLANTIQUE";"160";"R";"DU VERGER";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"20007304700017";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2024-03-25";NA
"272";"440000503G1";"440000503";"CH CNP SITE CHATEAUBRIANT";"CH CNP SITE CHATEAUBRIANT";"CENTRE HOSPITALIER CHATEAUBRIANT";NA;NA;"44146 CHATEAUBRIANT CEDEX";"36";"44";"LOIRE ATLANTIQUE";"9";"R";"DE VERDUN";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"20004497200012";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1989-01-01";"1989-01-01";"2024-03-26";NA
"273";"440041580G1";"440041580";"HOPITAL PRIVE DU CONFLUENT";"HOPITAL PRIVE DU CONFLUENT";"L'HOPITAL PRIVE DU CONFLUENT";NA;NA;"44277 NANTES CEDEX 2";"109";"44";"LOIRE ATLANTIQUE";"4";"R";"ERIC TABARLY";"365";"Etablissement de Soins Pluridisciplinaire";"1110";"Etablissements de Soins de Courte Durée";"78982358000012";"8610Z";"7";"ARS établissements de santé non financés dotation globale";"0";"Non concerné";"2003-09-03";"2000-08-31";"2024-03-28";NA
"274";"450000047G1";"450000047";"CH DEZARNAULDS - GIEN";"CH DEZARNAULDS - GIEN";"CENTREHOSPITALIER PIERRE DEZARNAULDS GIEN";NA;NA;"45503 GIEN CEDEX";"155";"45";"LOIRET";"2";"AV";"JEAN VILLEJEAN";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26450020800014";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2024-05-30";NA
