an;fi;rs;fi_ej;stj;stjr;cat;catr;mft;reg;dep;cominsee;nomcom;chlej0;fipre;cpo;libcom;autsu;autsais;autmedurg;ex_gen;ex_ped;emg;reor;reor_moe;outil;urg_type;passu_check;urg;regulation;sao;acc;passu;dt80;dt18;dt_mco;dt_mco80;dt_mco18;dt_ls;dt_ls80;dt_ls18;dt_had;dt_had80;dt_had18;dt_ext;dt_ext80;dt_ext18;dt_hosp;dt_trans;lit_uhcd;jli_uhcd;sej_uhcd;sej0_uhcd;jou_uhcd;accspe_ped;accspe_psy;accspe_ger;accspe_aut;stap;rmm;hmed_tot;hmed_urg;hmed_smur;hide_tot;hide_urg;hide_smur;hamb_tot;hamb_smur;hmr_tot;hmr_reg;hmramu_tot;hmramu_reg;arm_tot;arm_reg;osnp_tot;osnp_reg;effpdsa;effsas;etpsal_tot;etpsal_urg;etpsal_smur;etpsal_samu;efflib_tot;efflib_urg;efflib_smur;efflib_samu;com_smur_su;intmed;docju_med;intpha;docju_pha;intodo;docju_odo;intgen;inturg;docju_urg;int;docju;ffi;dt_stag
2024;110000023;CH CARCASSONNE;110780061;13;1;355;PUB2;0;76;11;11069;CARCASSONNE;0;NA;11010;CARCASSONNE CEDEX 9;1;0;0;1;NA;0;1;IAOMAO;1;autgen;1;GEN;3;1;IAOMAO;41883;5467;9264;8254;2477;1115;NA;NA;NA;NA;NA;NA;500;86;104;8754;NA;9;3285;4475;1650;2970;1;1;0;0;1;1;717;380;337;1177;840;337;337;337;284;284;168;168;672;672;64;64;1;NA;22,25;5,52;10,80;5,93;NA;NA;NA;NA;NA;16;NA;NA;NA;NA;NA;4;10;1;30;1;23;NA
2024;110000049;CH JP CASSABEL CASTELNAUDARY;110780087;13;1;355;PUB2;0;76;11;11076;CASTELNAUDARY;0;NA;11400;CASTELNAUDARY;1;0;0;0;0;0;1;IAO;1;autgen;1;GEN;3;1;IAO;12407;969;2802;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;732;1142;607;562;0;0;0;0;0;1;168;168;NA;252;252;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,50;4,50;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024;110000056;CH NARBONNE;110780137;13;1;355;PUB2;0;76;11;11262;NARBONNE;0;NA;11108;NARBONNE CEDEX;1;0;NA;NA;NA;1;1;IAO;0;autgen;1;GEN;2;1;IAO;49571;5785;13806;11068;3472;1226;NA;NA;NA;NA;NA;NA;1288;410;74;12356;NA;9;3294;9325;6058;3427;1;1;0;0;1;0;693;357;336;1260;924;336;336;336;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26,29;19,45;6,84;0,00;0;0;0;0;1;2;1;3;NA;NA;NA;26;NA;NA;31;1;9;6
2024;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;95;2;365;PLU4;4;76;11;11255;MONTREDON DES CORBIERES;0;NA;11100;MONTREDON DES CORBIERES;1;0;0;0;0;0;1;IAOMAO;1;autgen;1;GEN;3;1;IAO;19026;1727;2843;2127;709;45;NA;NA;NA;NA;NA;NA;NA;NA;NA;2127;NA;6;2190;1682;1216;476;0;0;0;NA;1;1;168;168;NA;400;400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,68;2,68;NA;NA;6;6;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA
2024;110780483;POLYCL MONTREAL CARCASSONNE;110000155;95;2;365;PLU4;5;76;11;11069;CARCASSONNE;0;NA;11890;CARCASSONNE CEDEX 9;1;0;NA;NA;NA;NA;NA;NA;NA;autgen;1;GEN;NA;NA;NA;21100;2868;3450;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;1464;1555;1368;1929;NA;NA;NA;NA;NA;NA;168;168;NA;307;307;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,50;2,50;NA;NA;3;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;13;1;355;PUB2;0;76;12;12202;RODEZ;0;NA;12027;RODEZ CEDEX 9;1;0;NA;NA;NA;NA;1;IAO;NA;autgen;1;GEN;1;1;IAO;23030;4471;4582;7351;2564;42;55;0;55;0;0;0;1694;764;56;9100;NA;4;1464;1932;565;1551;NA;NA;NA;NA;1;1;504;336;168;668;332;336;189;189;236;236;168;168;338;338;NA;NA;NA;NA;23,87;20,87;2,00;1,00;NA;NA;NA;NA;1;13;NA;1;NA;NA;NA;5;1;3;20;3;20;16
2024;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;13;1;355;PUB2;0;76;12;12300;VILLEFRANCHE DE ROUERGUE;0;NA;12200;VILLEFRANCHE DE ROUERGUE;1;0;NA;NA;NA;1;NA;NA;NA;autgen;1;GEN;NA;1;IAO;13659;2167;2049;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;1605;1262;352;NA;NA;NA;NA;1;0;336;168;168;406;375;31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,90;6,67;1,23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;4;NA;1;NA
2024;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;13;1;355;PUB2;0;76;12;12089;DECAZEVILLE;0;NA;12300;DECAZEVILLE;1;0;0;1;0;0;0;NA;0;autgen;1;GEN;2;1;IAO;9859;1233;1891;1023;439;17;6;5;0;0;0;0;538;124;56;1567;NA;2;730;39;23;17;0;0;0;0;NA;NA;257;89;168;406;238;168;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;8,69;3,63;5,06;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024;120004569;CH MILLAU;120004528;13;1;355;PUB2;0;76;12;12145;MILLAU;0;NA;12101;MILLAU CEDEX;1;0;NA;NA;NA;0;0;NA;1;autgen;1;GEN;3;1;IAO;15407;2088;3039;2093;724;80;8;6;0;0;NA;NA;438;79;78;2539;NA;3;992;1002;268;749;1;1;1;1;0;1;336;168;168;518;350;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,53;5,10;5,43;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;4;NA;1;4;1;2;NA
2024;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;13;1;355;PUB2;0;76;12;12208;SAINT AFFRIQUE;NA;NA;12402;ST AFFRIQUE CEDEX;1;0;NA;1;0;0;0;NA;1;autgen;1;GEN;2;0;NA;8086;1252;1606;1379;532;49;4;2;NA;NA;NA;NA;217;43;35;1600;NA;2;NA;939;558;388;0;0;0;0;1;1;336;168;168;339;171;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,72;3,45;3,27;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA
2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;14;1;355;PUB2;0;93;13;13001;AIX EN PROVENCE;0;NA;13616;AIX EN PROVENCE CEDEX 1;1;0;0;NA;NA;1;NA;NA;NA;autgen;1;GEN;3;1;IAOMAO;56152;9273;18093;15365;4879;2604;503;29;2;2;1;1;508;234;47;16378;NA;7;2562;9266;4944;4727;NA;NA;NA;NA;1;1;840;672;168;1808;1556;252;252;252;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,24;9,88;5,36;NA;NA;NA;NA;NA;1;25;15;2;2;NA;NA;41;NA;NA;68;17;26;5
2024;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;13;1;355;PUB2;0;93;13;13005;AUBAGNE;0;NA;13400;AUBAGNE;1;0;0;NA;NA;1;0;NA;0;autgen;1;GEN;3;1;IAO;42060;4096;15365;7828;2481;1504;127;108;NA;20;13;NA;1333;611;104;9308;NA;8;2928;3258;1559;1707;1;0;0;1;1;1;456;228;228;816;588;228;228;228;NA;NA;NA;NA;NA;NA;NA;NA;0;0;14,34;7,76;6,58;0,00;0;0;0;0;1;3;3;0;1;0;0;19;0;0;22;4;6;5
2024;130001225;HOPITAL DU PAYS SALONAIS;130782634;13;1;355;PUB2;0;93;13;13103;SALON DE PROVENCE;0;NA;13658;SALON DE PROVENCE CEDEX;1;0;NA;NA;NA;NA;NA;IAO;NA;autgen;1;GEN;3;1;IAO;42840;5330;11154;11136;3227;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11136;NA;6;2196;5964;1674;4378;1;0;1;1;NA;NA;722;554;168;1145;977;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16,53;16,53;NA;NA;NA;NA;NA;NA;1;NA;1;2;NA;NA;NA;22;NA;NA;24;1;15;6
2024;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;13;1;355;PUB2;0;93;13;13028;LA CIOTAT;0;NA;13708;LA CIOTAT CEDEX;1;0;0;NA;NA;0;0;NA;0;autgen;1;GEN;3;1;IAOMAO;26409;3716;3601;5038;1743;121;NA;NA;NA;NA;NA;NA;912;163;113;5950;NA;4;1460;3111;1850;1275;0;1;1;0;1;1;392;224;168;588;420;168;168;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,53;8,59;3,94;NA;NA;NA;NA;NA;1;2;NA;NA;NA;NA;NA;4;6;NA;12;NA;2;2
2024;130002827;CH JOSEPH IMBERT D'ARLES;130789274;13;1;355;PUB2;0;93;13;13004;ARLES;0;NA;13637;ARLES CEDEX;1;0;0;NA;NA;1;1;IAO;0;autgen;1;GEN;NA;1;IAO;39633;4610;5618;4931;1926;0;290;6;0;NA;NA;0;536;53;0;5757;NA;4;NA;5129;3019;2164;1;1;1;1;1;NA;504;336;168;840;672;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,96;12,40;3,56;NA;NA;NA;NA;NA;1;NA;NA;1;NA;NA;NA;16;NA;NA;17;NA;16;9
2024;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;13;1;355;PUB2;0;93;13;13056;MARTIGUES;0;NA;13698;MARTIGUES CEDEX;1;0;0;NA;NA;1;1;IAO;0;autgen;1;GEN;3;1;IAO;50993;5277;13610;6397;1100;1852;356;17;28;NA;NA;NA;616;31;141;7369;NA;8;2928;9030;4167;5219;0;1;0;0;1;1;756;588;168;1260;1008;252;168;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20,38;14,59;5,79;NA;NA;NA;NA;NA;1;13;3;NA;NA;NA;NA;NA;5;NA;18;3;33;24
2024;130043664;HOPITAL EUROPEEN;130002157;63;3;365;PNL4;1;93;13;13055;MARSEILLE 3E ARRONDISSEMENT;0;NA;13003;MARSEILLE;1;0;0;NA;NA;1;NA;IAOMAO;NA;autgen;1;GEN;NA;1;IAO;41370;3099;703;6978;1527;46;NA;NA;NA;NA;NA;NA;741;154;8;7719;NA;6;2196;3570;2621;953;0;0;1;1;1;1;504;504;NA;1205;1205;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26;26;NA;NA;NA;7;1;2;1;NA;NA;NA;NA;NA;9;2;NA;NA
2024;130780521;APHM HOPITAL NORD;130786049;15;1;101;PUB1;0;93;13;13055;MARSEILLE 15E ARRONDISSEMENT;NA;NA;13015;MARSEILLE;1;0;NA;NA;NA;0;1;IAO;1;autgen;1;GEN;3;1;IAO;103135;6457;37446;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;5490;10625;6466;4796;1;1;NA;1;1;1;957;789;168;2553;2385;168;168;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23,78;23,78;NA;NA;NA;NA;NA;NA;NA;146;27;16;3;NA;NA;31;NA;NA;193;30;32;NA
2024;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;73;2;365;PLU4;4;93;13;13005;AUBAGNE;0;NA;13675;AUBAGNE CEDEX;1;0;0;NA;NA;0;1;IAO;NA;autgen;1;GEN;1;1;IAO;14516;3483;769;2932;1010;19;NA;NA;NA;NA;NA;NA;40;NA;NA;2972;NA;4;1460;422;197;225;0;0;1;0;1;1;336;336;NA;457;457;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1,45;1,45;NA;NA;8;8;NA;NA;0;NA;NA;1;NA;NA;NA;1;NA;NA;2;NA;NA;NA
2024;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;95;2;365;PLU4;4;93;13;13047;ISTRES;0;NA;13801;ISTRES CEDEX;1;0;0;0;0;0;0;IAO;0;autgen;1;GEN;3;1;IAO;10542;657;2452;276;275;0;2;1;0;0;0;0;165;39;0;443;NA;6;2196;298;167;144;0;0;0;0;0;1;168;168;NA;252;252;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,80;4,80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;95;2;365;PLU4;4;93;13;13054;MARIGNANE;0;NA;13721;MARIGNANE CEDEX;1;0;0;1;NA;0;1;IAO;1;autgen;1;GEN;3;1;IAO;28228;2199;3103;2568;1111;26;0;NA;NA;0;0;0;344;78;5;2912;NA;6;2190;1823;965;891;0;0;0;0;1;0;336;336;NA;588;588;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,44;5,44;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024;130783293;APHM HOPITAL LA TIMONE;130786049;15;1;101;PUB1;0;93;13;13055;MARSEILLE 5E ARRONDISSEMENT;NA;NA;13005;MARSEILLE;1;0;NA;NA;NA;1;1;IAOMAO;1;autgen;1;GEN;3;1;IAOMAO;95397;10688;1859;21389;5442;165;NA;NA;NA;NA;NA;NA;NA;NA;NA;21389;NA;29;10614;14908;6638;11893;0;0;1;1;1;1;1346;1010;336;2940;2604;336;336;336;504;504;504;504;2184;2184;NA;NA;52;51;58,13;29,25;8,95;19,93;NA;NA;NA;NA;NA;205;45;80;6;26;NA;24;NA;NA;335;51;60;NA
2024;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;73;2;365;PLU4;4;93;13;13055;MARSEILLE 12E ARRONDISSEMENT;0;NA;13012;MARSEILLE;1;0;0;1;0;0;1;IAOMAO;1;autgen;1;GEN;1;1;IAO;13125;3542;432;2310;812;25;NA;NA;NA;NA;NA;NA;652;402;NA;2962;NA;4;1460;0;0;0;0;0;0;1;1;1;168;168;NA;336;336;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,00;6,00;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA
2024;130785652;HOPITAL SAINT JOSEPH;130014228;61;3;365;PNL4;1;93;13;13055;MARSEILLE 8E ARRONDISSEMENT;0;NA;13008;MARSEILLE;1;0;0;NA;NA;1;1;IAOMAO;1;autgen;1;GEN;3;1;IAO;65138;6372;29056;9690;3689;3799;NA;NA;NA;NA;NA;NA;NA;NA;NA;9690;NA;17;6222;7818;4404;3687;0;0;0;0;1;1;1044;1044;NA;1426;1426;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20,99;20,99;NA;NA;NA;NA;NA;NA;NA;21;NA;NA;NA;NA;NA;8;NA;NA;29;NA;NA;1
2024;130786361;HOPITAL PRIVE DE PROVENCE;130002447;73;2;365;PLU4;4;93;13;13001;AIX EN PROVENCE;0;NA;13595;AIX EN PROVENCE CEDEX 3;1;0;0;NA;NA;0;0;NA;0;autgen;1;GEN;1;1;IAO;25059;2881;2443;4829;1325;46;NA;NA;NA;NA;NA;NA;96;15;5;4925;NA;6;NA;898;294;636;0;0;0;0;1;1;336;336;NA;679;679;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1,33;1,33;NA;NA;8;8;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024;130786742;HOPITAL INSTRUCTION DES ARMEES LAVERAN;750821092;01;1;114;PUB10;0;93;13;13055;MARSEILLE 13E ARRONDISSEMENT;0;NA;13384;MARSEILLE CEDEX 13;1;0;0;0;0;1;0;NA;0;autgen;1;GEN;3;1;IAO;27413;4759;909;3897;1518;20;38;0;0;NA;NA;NA;472;210;4;4407;NA;10;3660;3416;1105;2575;0;1;1;1;1;1;312;312;NA;672;672;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,10;11,10;NA;NA;NA;NA;NA;NA;NA;13;7;2;0;0;0;25;1;0;41;7;0;0
2024;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;15;1;101;PUB1;0;93;13;13055;MARSEILLE 5E ARRONDISSEMENT;NA;NA;13385;MARSEILLE CEDEX 05;1;0;NA;NA;NA;0;1;IAO;0;autped;1;PED;3;1;IAO;39732;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6501;NA;8;2928;2498;607;1951;NA;NA;NA;NA;NA;NA;374;206;168;1272;1104;168;168;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,19;0,19;NA;NA;NA;NA;NA;NA;NA;71;11;2;NA;NA;NA;13;NA;NA;86;11;32;NA
2024;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;13;1;355;PUB2;0;28;14;14366;LISIEUX;0;NA;14107;LISIEUX CEDEX;1;0;NA;NA;NA;NA;NA;NA;NA;autgen;1;GEN;NA;NA;NA;35793;1539;16455;6439;745;1512;5;5;NA;NA;NA;NA;NA;NA;NA;6444;NA;7;2562;5338;2935;2710;0;0;0;0;1;1;672;504;168;742;574;168;168;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,89;0,80;1,09;NA;NA;NA;NA;NA;NA;23;NA;NA;NA;NA;NA;24;NA;NA;47;NA;9;NA
2024;140000209;CHU CAEN;140000100;13;1;101;PUB1;0;28;14;14118;CAEN;NA;NA;14033;CAEN CEDEX 9;1;0;0;1;0;0;1;IAOMAO;0;autgen;1;GEN;3;1;IAOMAO;56874;9047;873;12149;3967;99;267;8;4;NA;NA;NA;589;98;6;13005;NA;12;4392;11838;4631;8437;0;1;0;0;1;1;336;NA;336;504;NA;504;756;756;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29,37;17,92;11,45;NA;NA;NA;NA;NA;NA;180;108;27;8;NA;NA;202;5;7;414;123;22;16
2024;140000209;CHU CAEN;140000100;13;1;101;PUB1;0;28;14;14118;CAEN;NA;NA;14033;CAEN CEDEX 9;1;0;0;1;0;0;1;IAOMAO;0;autped;1;PED;3;1;IAO;26183;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3135;NA;3;1098;1357;782;579;NA;NA;NA;NA;NA;NA;336;NA;336;504;NA;504;756;756;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29,37;17,92;11,45;NA;NA;NA;NA;NA;NA;180;108;27;8;NA;NA;202;5;7;414;123;22;16
2024;140000233;CH FALAISE;140000118;13;1;355;PUB2;0;28;14;14258;FALAISE;0;NA;14700;FALAISE;1;0;0;1;0;1;1;IAOMAO;0;autgen;1;GEN;3;1;IAOMAO;15773;1983;5295;3242;947;922;10;5;0;0;0;0;483;87;35;3735;NA;2;732;3633;2002;1781;1;0;1;1;1;1;288;168;120;421;246;175;175;175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,80;3,00;3,80;NA;NA;NA;NA;NA;NA;1;1;1;NA;NA;NA;NA;NA;NA;2;1;2;NA
2024;140000373;CENTRE HOSPITALIER DE VIRE;140000159;13;1;355;PUB2;0;28;14;14762;VIRE NORMANDIE;0;NA;14504;VIRE CEDEX;1;0;0;NA;NA;NA;1;IAOMAO;NA;autgen;1;GEN;3;1;IAO;12314;2085;1530;1635;901;0;13;7;0;11;3;0;448;108;14;2107;NA;2;732;3406;1668;1870;0;0;0;0;1;1;336;168;168;406;238;168;168;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,15;4,15;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1
2024;140016759;POLYCLINIQUE DU PARC;140003146;73;2;365;PLU4;5;28;14;14118;CAEN;0;NA;14052;CAEN CEDEX 4;1;0;0;NA;NA;0;0;NA;1;autgen;1;GEN;3;1;IAO;17778;1156;2255;1621;285;15;NA;NA;NA;NA;NA;NA;71;11;6;1692;NA;6;2190;720;595;141;0;0;0;0;1;1;204;204;NA;672;672;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;3,00;3,00;NA;NA;7;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024;140017237;HOPITAL PRIVE ST MARTIN;140003278;75;2;365;PLU4;4;28;14;14118;CAEN;0;NA;14050;CAEN CEDEX 4;1;0;0;1;0;0;1;IAO;1;autgen;1;GEN;3;1;IAO;26436;3437;2870;2471;716;27;NA;NA;NA;NA;NA;NA;192;52;12;2663;NA;4;1260;230;36;226;0;0;0;1;1;1;156;156;NA;536;536;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,98;3,98;NA;NA;3;3;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA
2024;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;13;1;355;PUB2;0;28;14;14047;BAYEUX;0;NA;14400;BAYEUX;1;0;0;NA;NA;0;1;NA;0;autgen;1;GEN;NA;1;IAO;21533;2921;4456;4115;1315;458;58;8;1;1;0;0;149;25;15;4323;NA;4;1464;2594;1294;1510;0;0;0;0;NA;NA;356;188;168;588;420;168;168;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,86;8,51;4,35;NA;NA;NA;NA;NA;1;6;1;1;1;NA;NA;6;1;NA;14;2;1;NA
2024;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;14;1;355;PUB2;0;28;14;14202;CRICQUEBOEUF;0;NA;14113;CRICQUEBOEUF;1;0;0;NA;NA;0;0;NA;0;autgen;1;GEN;3;1;IAO;14612;2641;1437;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;1830;3463;1274;3380;0;0;0;0;0;1;588;420;168;734;566;168;168;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,88;7,38;2,50;NA;NA;NA;NA;NA;1;3;2;NA;NA;NA;NA;2;NA;NA;5;2;3;NA
2024;150000032;CH DE SAINT-FLOUR;150780088;13;1;355;PUB2;0;84;15;15187;SAINT FLOUR;0;NA;15102;ST FLOUR CEDEX;1;0;0;0;0;0;0;NA;1;autgen;1;GEN;2;1;IAO;11831;1691;1973;1677;654;37;145;17;1;0;0;0;444;135;62;2266;NA;0;0;0;0;0;0;0;0;0;1;1;330;162;168;336;168;168;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,45;4,15;4,30;NA;0;0;0;NA;1;NA;NA;NA;NA;NA;NA;1;0;NA;1;NA;6;5
2024;150000040;CH HENRI MONDOR;150780096;13;1;355;PUB2;0;84;15;15014;AURILLAC;0;NA;15002;AURILLAC CEDEX;1;0;0;1;0;0;1;MAO;1;autgen;1;GEN;3;1;IAO;28111;3568;6532;6715;2048;1037;516;27;25;0;0;0;1;1;0;7232;NA;6;2196;1617;199;1676;1;0;0;0;1;1;534;282;252;868;616;252;252;252;195;195;168;168;252;252;7;7;28;7;20,05;7,62;6,43;6,00;NA;NA;NA;NA;NA;17;4;1;0;0;0;17;4;1;39;5;9;33
2024;150000164;CH DE MAURIAC;150780468;13;1;355;PUB2;0;84;15;15120;MAURIAC;0;NA;15200;MAURIAC;1;0;0;NA;NA;0;0;NA;NA;autgen;1;GEN;NA;NA;NA;8092;819;1775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;2190;1395;415;1038;NA;NA;NA;NA;NA;NA;96;48;48;70;35;35;35;35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,75;7,80;1,95;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;13;1;355;PUB2;0;75;16;16015;ANGOULEME;0;NA;16000;ANGOULEME;1;0;0;1;0;1;1;IAOMAO;1;autgen;1;GEN;2;1;IAOMAO;56724;6621;17803;10229;1407;3784;NA;NA;NA;NA;NA;NA;658;87;107;10887;NA;14;5120;3474;2243;1387;1;0;1;0;1;1;938;602;336;1932;1596;336;336;336;334;334;168;168;438;438;0;0;NA;NA;26,13;13,17;8,53;4,43;NA;NA;NA;NA;1;60;8;NA;NA;NA;NA;NA;NA;NA;60;8;21;NA
2024;160000303;CH HOPITAUX SUD-CHARENTE;160006037;14;1;355;PUB2;0;75;16;16028;BARBEZIEUX SAINT HILAIRE;0;NA;16300;BARBEZIEUX ST HILAIRE;1;0;0;0;0;1;0;NA;1;autgen;1;GEN;2;1;IAO;10211;1565;1628;2006;692;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;2006;NA;2;730;155;150;6;0;0;0;0;1;0;336;168;168;336;168;168;168;168;0;0;0;0;0;0;0;0;NA;NA;6,62;4,23;2,39;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;5;NA;NA;5;NA;1;NA
2024;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;13;1;355;PUB2;0;75;16;16106;CONFOLENS;0;NA;16500;CONFOLENS;1;0;NA;NA;NA;1;0;NA;1;autgen;1;GEN;2;1;IAO;10567;1630;1739;1046;513;4;53;36;0;NA;NA;NA;578;132;4;1677;NA;2;732;891;891;0;0;0;0;0;1;0;336;168;168;367;207;160;8;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,20;8,09;2,11;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;4
2024;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;13;1;355;PUB2;0;75;16;16292;RUFFEC;0;NA;16700;RUFFEC;1;0;NA;NA;0;0;NA;NA;0;autgen;1;GEN;NA;NA;NA;10897;1792;1741;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;730;593;363;264;NA;NA;NA;NA;NA;NA;336;168;168;336;168;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,16;3,16;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;5
2024;160015368;HOPITAUX DU GRAND COGNAC;160014411;14;1;355;PUB2;0;75;16;16102;COGNAC;0;NA;16112;COGNAC CEDEX;1;0;NA;1;0;1;0;IAO;1;autgen;1;GEN;3;1;IAOMAO;16248;2388;2080;4232;1357;84;1;1;0;NA;0;NA;NA;0;NA;4233;NA;7;2555;3825;2001;2094;0;0;0;0;1;1;20222;11462;8760;30660;21900;8760;8760;8760;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,93;11,11;1,82;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;5;3;NA;9;NA;5;3
