BOR;AN;FI;FI_EJ;PERSO;EFFCDI;ETPCDI;EFFCDD;ETPCDD;ETPTIT;EFFTIT;EFFPNM;ETPPNM
Q23;2014;570015636;570013797;N1220;0;0.01;;;;;0;0.01
Q23;2014;570015636;570013797;N2000;0;0.12;0;0.01;;;0;0.13
Q23;2014;570015636;570013797;N2120;0;0.01;;;;;0;0.01
Q23;2014;570015636;570013797;N2210;0;0.11;0;0.01;;;0;0.12
Q23;2014;570015636;570013797;N4000;0;0.02;;;;;0;0.02
Q23;2014;570015636;570013797;N4120;0;0.01;;;;;0;0.01
Q23;2014;570015636;570013797;N4150;0;0.01;;;;;0;0.01
Q23;2014;570015636;570013797;N5000;0;0.01;;;;;0;0.01
Q23;2014;570015636;570013797;N5130;0;0.01;;;;;0;0.01
Q23;2014;570015636;570013797;N9999;0;0.18;0;0.01;;;0;0.19
Q23;2014;570015750;570005165;N1000;;;1;0.5;5;5;6;5.5
Q23;2014;570015750;570005165;N1210;;;;;4;4;4;4
Q23;2014;570015750;570005165;N1220;;;1;0.5;1;1;2;1.5
Q23;2014;570015750;570005165;N2000;;;6;3.46;44.22;48;54;47.68
Q23;2014;570015750;570005165;N2120;;;;;2.5;3;3;2.5
Q23;2014;570015750;570005165;N2210;;;3;1.21;25.68;27;30;26.89
Q23;2014;570015750;570005165;N2340;;;;;1.66;2;2;1.66
Q23;2014;570015750;570005165;N2430;;;;;2.72;3;3;2.72
Q23;2014;570015750;570005165;N2470;;;;;2.77;3;3;2.77
Q23;2014;570015750;570005165;N2510;;;;;1.15;3;3;1.15
Q23;2014;570015750;570005165;N2710;;;3;2.25;7.74;7;10;9.99
Q23;2014;570015750;570005165;N3000;;;5;4.86;7.19;8;13;12.05
Q23;2014;570015750;570005165;N3120;;;5;4.86;7.19;8;13;12.05
Q23;2014;570015750;570005165;N9999;;;12;8.82;56.41;61;73;65.23
Q23;2014;570020578;570023630;N1000;2;1;;;;;2;1
Q23;2014;570020578;570023630;N1100;1;0.25;;;;;1;0.25
Q23;2014;570020578;570023630;N1210;1;0.75;;;;;1;0.75
Q23;2014;570020578;570023630;N2000;24;21.65;3;2;;;27;23.65
Q23;2014;570020578;570023630;N2210;8;7.4;;;;;8;7.4
Q23;2014;570020578;570023630;N2460;1;0.5;;;;;1;0.5
Q23;2014;570020578;570023630;N2510;9;8.75;1;1;;;10;9.75
Q23;2014;570020578;570023630;N2610;6;5;2;1;;;8;6
Q23;2014;570020578;570023630;N9999;26;22.65;3;2;;;29;24.65
Q23;2014;570022830;540001112;N2000;1;0.24;;;;;1;0.24
Q23;2014;570022830;540001112;N2210;1;0.24;;;;;1;0.24
Q23;2014;570022830;540001112;N9999;1;0.24;;;;;1;0.24
Q23;2014;570023309;570023283;N1000;3;3;;;;;3;3
Q23;2014;570023309;570023283;N1100;1;1;;;;;1;1
Q23;2014;570023309;570023283;N1210;1;1;;;;;1;1
Q23;2014;570023309;570023283;N1220;1;1;;;;;1;1
Q23;2014;570023309;570023283;N2000;23;20.53;3;2.12;;;26;22.65
Q23;2014;570023309;570023283;N2120;1;1;;;;;1;1
Q23;2014;570023309;570023283;N2210;8;8.52;2;1.25;;;10;9.77
Q23;2014;570023309;570023283;N2220;2;1.8;;;;;2;1.8
Q23;2014;570023309;570023283;N2480;1;0.6;;;;;1;0.6
Q23;2014;570023309;570023283;N2510;3;2.8;0;0.09;;;3;2.89
Q23;2014;570023309;570023283;N2620;6;4.5;1;0.78;;;7;5.28
Q23;2014;570023309;570023283;N2710;2;1.31;;;;;2;1.31
Q23;2014;570023309;570023283;N3000;2;3.14;;;;;2;3.14
Q23;2014;570023309;570023283;N3130;2;3.14;;;;;2;3.14
Q23;2014;570023309;570023283;N5000;1;0.15;;;;;1;0.15
Q23;2014;570023309;570023283;N5130;1;0.15;;;;;1;0.15
Q23;2014;570023309;570023283;N9999;29;26.82;3;2.12;;;32;28.94
Q23;2014;570026252;570023630;N1000;99;92.46;5;2.67;;;104;95.13
Q23;2014;570026252;570023630;N1210;77;71.2;5;2.67;;;82;73.87
Q23;2014;570026252;570023630;N1220;19;18.26;;;;;19;18.26
Q23;2014;570026252;570023630;N1400;3;3;;;;;3;3
Q23;2014;570026252;570023630;N2000;563;526.82;24;8.83;;;587;535.65
Q23;2014;570026252;570023630;N2120;13;13;;;;;13;13
Q23;2014;570026252;570023630;N2130;1;1;;;;;1;1
Q23;2014;570026252;570023630;N2210;302;283.09;15;5.13;;;317;288.22
Q23;2014;570026252;570023630;N2310;23;22.4;;;;;23;22.4
Q23;2014;570026252;570023630;N2320;15;14.2;;;;;15;14.2
Q23;2014;570026252;570023630;N2340;5;4.3;;;;;5;4.3
Q23;2014;570026252;570023630;N2410;4;1.98;;;;;4;1.98
Q23;2014;570026252;570023630;N2450;4;2.9;;;;;4;2.9
Q23;2014;570026252;570023630;N2510;145;136.95;6;2.25;;;151;139.2
Q23;2014;570026252;570023630;N2530;1;0.8;;;;;1;0.8
Q23;2014;570026252;570023630;N2610;41;38.6;;;;;41;38.6
Q23;2014;570026252;570023630;N2620;7;6.55;3;1.45;;;10;8
Q23;2014;570026252;570023630;N2710;2;1.05;;;;;2;1.05
Q23;2014;570026252;570023630;N3000;1;1;;;;;1;1
Q23;2014;570026252;570023630;N3120;1;1;;;;;1;1
Q23;2014;570026252;570023630;N4000;36;31.52;2;0.29;;;38;31.81
Q23;2014;570026252;570023630;N4110;16;14.62;;;;;16;14.62
Q23;2014;570026252;570023630;N4130;11;10.3;2;0.29;;;13;10.59
Q23;2014;570026252;570023630;N4150;6;3.6;;;;;6;3.6
Q23;2014;570026252;570023630;N4160;3;3;;;;;3;3
Q23;2014;570026252;570023630;N5000;40;39.14;;;;;40;39.14
Q23;2014;570026252;570023630;N5130;40;39.14;;;;;40;39.14
Q23;2014;570026252;570023630;N9999;739;690.94;31;11.79;;;770;702.73
Q23;2014;570026682;570005165;N1000;50;47.71;132;124.85;265.86;280;462;438.42
Q23;2014;570026682;570005165;N1100;2;1;;;14.38;14;16;15.38
Q23;2014;570026682;570005165;N1210;8;7.81;5;4.08;97.97;101;114;109.86
Q23;2014;570026682;570005165;N1220;40;38.9;127;120.77;152.51;164;331;312.18
Q23;2014;570026682;570005165;N1400;;;;;1;1;1;1
Q23;2014;570026682;570005165;N2000;48;40.96;143;139.63;1323.18;1427;1618;1503.77
Q23;2014;570026682;570005165;N2120;2;1;;;44.85;49;51;45.85
Q23;2014;570026682;570005165;N2130;;;;;3.33;2;2;3.33
Q23;2014;570026682;570005165;N2210;10;9.42;46;54;610.3;658;714;673.72
Q23;2014;570026682;570005165;N2310;1;0.86;;0.14;49.63;53;54;50.63
Q23;2014;570026682;570005165;N2320;1;0.86;;0.58;36.1;41;42;37.54
Q23;2014;570026682;570005165;N2340;;;;0.32;48.41;53;53;48.73
Q23;2014;570026682;570005165;N2410;3;0.87;3;2.6;10.94;12;18;14.41
Q23;2014;570026682;570005165;N2430;;;1;1.1;1.24;2;3;2.34
Q23;2014;570026682;570005165;N2440;;;;;2;2;2;2
Q23;2014;570026682;570005165;N2450;;;5;3.28;2.36;2;7;5.64
Q23;2014;570026682;570005165;N2460;;;;;1.75;2;2;1.75
Q23;2014;570026682;570005165;N2480;1;0.04;;;;;1;0.04
Q23;2014;570026682;570005165;N2510;17;16.56;64;60.44;444.04;475;556;521.04
Q23;2014;570026682;570005165;N2610;;;7;6.45;12.71;13;20;19.16
Q23;2014;570026682;570005165;N2620;9;7.19;5;3.52;32.39;38;52;43.1
Q23;2014;570026682;570005165;N2710;2;1.86;5;2.97;4.88;5;12;9.71
Q23;2014;570026682;570005165;N2800;2;2.3;7;4.23;18.25;20;29;24.78
Q23;2014;570026682;570005165;N3000;1;0.6;4;2.66;10.99;9;14;14.25
Q23;2014;570026682;570005165;N3111;;;;;1.58;;;1.58
Q23;2014;570026682;570005165;N3120;1;0.6;3;2.46;8.41;8;12;11.47
Q23;2014;570026682;570005165;N3121;;;;;1;1;1;1
Q23;2014;570026682;570005165;N3130;;;1;0.2;;;1;0.2
Q23;2014;570026682;570005165;N4000;13;11.39;21;17.09;163.57;167;201;192.05
Q23;2014;570026682;570005165;N4110;3;1.67;7;6.11;54.74;57;67;62.52
Q23;2014;570026682;570005165;N4120;1;0.99;5;5.51;24.17;24;30;30.67
Q23;2014;570026682;570005165;N4130;2;1.5;7;3.65;73.31;74;83;78.46
Q23;2014;570026682;570005165;N4150;;;;;3.43;4;4;3.43
Q23;2014;570026682;570005165;N4160;;;;;7.92;8;8;7.92
Q23;2014;570026682;570005165;N4180;4;4.63;2;1.82;;;6;6.45
Q23;2014;570026682;570005165;N4190;3;2.6;;;;;3;2.6
Q23;2014;570026682;570005165;N5000;37;36.67;111;103.9;183.47;183;331;324.04
Q23;2014;570026682;570005165;N5110;6;8.47;5;4.24;22.59;22;33;35.3
Q23;2014;570026682;570005165;N511A;1;1;2;1.33;13.38;14;17;15.71
Q23;2014;570026682;570005165;N5120;1;1;;;5;5;6;6
Q23;2014;570026682;570005165;N5130;29;26.2;104;98.33;142.5;142;275;267.03
Q23;2014;570026682;570005165;N9999;149;137.33;411;388.13;1947.07;2066;2626;2472.53
Q23;2014;570027029;540001112;N2000;4;3.16;;;;;4;3.16
Q23;2014;570027029;540001112;N2210;4;3.16;;;;;4;3.16
Q23;2014;570027029;540001112;N9999;4;3.16;;;;;4;3.16
Q23;2014;580001899;750721334;N1000;3;1.45;;;;;3;1.45
Q23;2014;580001899;750721334;N1100;1;0.15;;;;;1;0.15
Q23;2014;580001899;750721334;N1210;1;1;;;;;1;1
Q23;2014;580001899;750721334;N1220;1;0.3;;;;;1;0.3
Q23;2014;580001899;750721334;N2000;6;5.5;;;;;6;5.5
Q23;2014;580001899;750721334;N2120;2;2;;;;;2;2
Q23;2014;580001899;750721334;N2510;3;3;;;;;3;3
Q23;2014;580001899;750721334;N2710;1;0.5;;;;;1;0.5
Q23;2014;580001899;750721334;N9999;9;6.95;;;;;9;6.95
Q23;2014;580004588;630000990;N1000;1;0.27;;;;;1;0.27
Q23;2014;580004588;630000990;N1210;1;0.27;;;;;1;0.27
Q23;2014;580004588;630000990;N2000;15;12.89;;;;;15;12.89
Q23;2014;580004588;630000990;N2120;1;0.75;;;;;1;0.75
Q23;2014;580004588;630000990;N2210;13;11.43;;;;;13;11.43
Q23;2014;580004588;630000990;N2610;1;0.71;;;;;1;0.71
Q23;2014;580004588;630000990;N9999;16;13.16;;;;;16;13.16
Q23;2014;580004638;630000990;N2000;2;1.21;;;;;2;1.21
Q23;2014;580004638;630000990;N2210;2;1.21;;;;;2;1.21
Q23;2014;580004638;630000990;N9999;2;1.21;;;;;2;1.21
Q23;2014;580004836;580780039;N1000;;;;;2.41;3;3;2.41
Q23;2014;580004836;580780039;N1210;;;;;1.91;2;2;1.91
Q23;2014;580004836;580780039;N1220;;;;;0.5;1;1;0.5
Q23;2014;580004836;580780039;N2000;3;0.65;19;7.69;39.67;46;68;48.01
Q23;2014;580004836;580780039;N2120;;;;;2;2;2;2
Q23;2014;580004836;580780039;N2210;;;5;3.37;17.39;16;21;20.76
Q23;2014;580004836;580780039;N2410;2;0.15;8;0.4;0.65;5;15;1.2
Q23;2014;580004836;580780039;N2430;;;;;0.1;1;1;0.1
Q23;2014;580004836;580780039;N2450;;;;;0.3;1;1;0.3
Q23;2014;580004836;580780039;N2460;;;;;0.2;1;1;0.2
Q23;2014;580004836;580780039;N2510;;;6;3.92;18.78;19;25;22.7
Q23;2014;580004836;580780039;N2710;1;0.5;;;0.25;1;2;0.75
Q23;2014;580004836;580780039;N9999;3;0.65;19;7.69;42.08;49;71;50.42
Q23;2014;580005163;580780039;N1000;1;1;;;1;1;2;2
Q23;2014;580005163;580780039;N1220;1;1;;;1;1;2;2
Q23;2014;580005163;580780039;N2000;1;0.5;5;2.65;21.8;23;29;24.95
Q23;2014;580005163;580780039;N2130;;;;;1.76;2;2;1.76
Q23;2014;580005163;580780039;N2210;;;;;10.74;11;11;10.74
Q23;2014;580005163;580780039;N2340;;;;;0.65;1;1;0.65
Q23;2014;580005163;580780039;N2480;1;0.5;2;0.45;1.8;2;5;2.75
Q23;2014;580005163;580780039;N2610;;;;;1;1;1;1
Q23;2014;580005163;580780039;N2710;;;3;2.2;5.85;6;9;8.05
Q23;2014;580005163;580780039;N3000;2;2;1;1;1;1;4;4
Q23;2014;580005163;580780039;N3111;1;1;;;;;1;1
Q23;2014;580005163;580780039;N3120;1;1;;;1;1;2;2
Q23;2014;580005163;580780039;N3130;;;1;1;;;1;1
Q23;2014;580005163;580780039;N5000;;;;;1;2;2;1
Q23;2014;580005163;580780039;N5130;;;;;1;2;2;1
Q23;2014;580005163;580780039;N9999;4;3.5;6;3.65;24.8;27;37;31.95
Q23;2014;580780138;580000024;N1000;30;30.1;;;;;30;30.1
Q23;2014;580780138;580000024;N1100;1;1;;;;;1;1
Q23;2014;580780138;580000024;N1210;16;16.3;;;;;16;16.3
Q23;2014;580780138;580000024;N1220;13;12.8;;;;;13;12.8
Q23;2014;580780138;580000024;N2000;109;106.65;;;;;109;106.65
Q23;2014;580780138;580000024;N2120;2;2;;;;;2;2
Q23;2014;580780138;580000024;N2210;56;55.6;;;;;56;55.6
Q23;2014;580780138;580000024;N2310;3;2.25;;;;;3;2.25
Q23;2014;580780138;580000024;N2320;1;1;;;;;1;1
Q23;2014;580780138;580000024;N2460;1;0.2;;;;;1;0.2
Q23;2014;580780138;580000024;N2510;27;26.6;;;;;27;26.6
Q23;2014;580780138;580000024;N2610;14;14;;;;;14;14
Q23;2014;580780138;580000024;N2620;5;5;;;;;5;5
Q23;2014;580780138;580000024;N4000;4;4;;;;;4;4
Q23;2014;580780138;580000024;N4120;4;4;;;;;4;4
Q23;2014;580780138;580000024;N5000;6;5.34;;;;;6;5.34
Q23;2014;580780138;580000024;N511A;5;4.34;;;;;5;4.34
Q23;2014;580780138;580000024;N5120;1;1;;;;;1;1
Q23;2014;580780138;580000024;N9999;149;146.09;;;;;149;146.09
Q23;2014;580780187;580000057;N1000;3;3;;;;;3;3
Q23;2014;580780187;580000057;N1100;1;1;;;;;1;1
Q23;2014;580780187;580000057;N1220;2;2;;;;;2;2
Q23;2014;580780187;580000057;N2000;21;18.15;;;;;21;18.15
Q23;2014;580780187;580000057;N2120;1;1;;;;;1;1
Q23;2014;580780187;580000057;N2210;6;4.8;;;;;6;4.8
Q23;2014;580780187;580000057;N2510;9;8.3;;;;;9;8.3
Q23;2014;580780187;580000057;N2610;5;4.05;;;;;5;4.05
Q23;2014;580780187;580000057;N4000;1;0.5;;;;;1;0.5
Q23;2014;580780187;580000057;N4120;1;0.5;;;;;1;0.5
Q23;2014;580780187;580000057;N5000;3;2.5;;;;;3;2.5
Q23;2014;580780187;580000057;N5130;3;2.5;;;;;3;2.5
Q23;2014;580780187;580000057;N9999;28;24.15;;;;;28;24.15
Q23;2014;580780195;580005148;N1000;20;19;4;2.14;;;24;21.14
Q23;2014;580780195;580005148;N1100;5;5;;;;;5;5
Q23;2014;580780195;580005148;N1210;7;6.32;3;1.74;;;10;8.06
Q23;2014;580780195;580005148;N1220;8;7.68;1;0.4;;;9;8.08
Q23;2014;580780195;580005148;N2000;58;53.11;9;7.61;;;67;60.72
Q23;2014;580780195;580005148;N2120;1;1;;;;;1;1
Q23;2014;580780195;580005148;N2210;21;20.4;4;2.92;;;25;23.32
Q23;2014;580780195;580005148;N2320;2;1.57;;0.01;;;2;1.58
Q23;2014;580780195;580005148;N2340;6;5.89;1;0.9;;;7;6.79
Q23;2014;580780195;580005148;N2450;1;1;;;;;1;1
Q23;2014;580780195;580005148;N2510;14;12.15;2;1.99;;;16;14.14
Q23;2014;580780195;580005148;N2610;5;4.01;1;0.66;;;6;4.67
Q23;2014;580780195;580005148;N2620;3;3.07;;;;;3;3.07
Q23;2014;580780195;580005148;N2800;5;4.02;1;1.13;;;6;5.15
Q23;2014;580780195;580005148;N4000;7;6.99;;0.34;;;7;7.33
Q23;2014;580780195;580005148;N4120;1;1;;0.09;;;1;1.09
Q23;2014;580780195;580005148;N4130;6;5.99;;0.25;;;6;6.24
Q23;2014;580780195;580005148;N5000;21;20.1;3;2.36;;;24;22.46
Q23;2014;580780195;580005148;N5120;1;0.7;;;;;1;0.7
Q23;2014;580780195;580005148;N5130;20;19.4;3;2.36;;;23;21.76
Q23;2014;580780195;580005148;N9999;106;99.2;16;12.45;;;122;111.65
Q23;2014;580780203;580000073;N1000;5;4;;;;;5;4
Q23;2014;580780203;580000073;N1100;2;1.5;;;;;2;1.5
Q23;2014;580780203;580000073;N1210;1;1;;;;;1;1
Q23;2014;580780203;580000073;N1220;2;1.5;;;;;2;1.5
Q23;2014;580780203;580000073;N2000;32;27.12;;;;;32;27.12
Q23;2014;580780203;580000073;N2120;1;1;;;;;1;1
Q23;2014;580780203;580000073;N2210;12;8.12;;;;;12;8.12
Q23;2014;580780203;580000073;N2450;1;1;;;;;1;1
Q23;2014;580780203;580000073;N2510;3;2.5;;;;;3;2.5
Q23;2014;580780203;580000073;N2620;15;14.5;;;;;15;14.5
Q23;2014;580780203;580000073;N3000;2;1.8;;;;;2;1.8
Q23;2014;580780203;580000073;N3120;1;0.9;;;;;1;0.9
Q23;2014;580780203;580000073;N3130;1;0.9;;;;;1;0.9
Q23;2014;580780203;580000073;N5000;11;9.5;;;;;11;9.5
Q23;2014;580780203;580000073;N511A;1;1;;;;;1;1
Q23;2014;580780203;580000073;N5130;10;8.5;;;;;10;8.5
Q23;2014;580780203;580000073;N9999;50;42.42;;;;;50;42.42
Q23;2014;580780237;580000099;N1000;14;11.54;;0.45;;;14;11.99
Q23;2014;580780237;580000099;N1100;1;1;;;;;1;1
Q23;2014;580780237;580000099;N1210;2;1.55;;0.45;;;2;2
Q23;2014;580780237;580000099;N1220;10;7.99;;;;;10;7.99
Q23;2014;580780237;580000099;N1400;1;1;;;;;1;1
Q23;2014;580780237;580000099;N2000;51;49.08;12;4.34;;;63;53.42
Q23;2014;580780237;580000099;N2120;3;3;;;;;3;3
Q23;2014;580780237;580000099;N2210;29;27.99;7;2.45;;;36;30.44
Q23;2014;580780237;580000099;N2510;15;14.09;4;1.52;;;19;15.61
Q23;2014;580780237;580000099;N2710;4;4;1;0.37;;;5;4.37
Q23;2014;580780237;580000099;N3000;8;5.36;;;;;8;5.36
Q23;2014;580780237;580000099;N3111;3;2.46;;;;;3;2.46
Q23;2014;580780237;580000099;N3120;2;1.36;;;;;2;1.36
Q23;2014;580780237;580000099;N3130;3;1.54;;;;;3;1.54
Q23;2014;580780237;580000099;N4000;1;0.55;;;;;1;0.55
Q23;2014;580780237;580000099;N4120;1;0.55;;;;;1;0.55
Q23;2014;580780237;580000099;N5000;5;4.16;;;;;5;4.16
Q23;2014;580780237;580000099;N511A;5;4.16;;;;;5;4.16
Q23;2014;580780237;580000099;N9999;79;70.69;12;4.79;;;91;75.48
Q23;2014;580971349;580002129;N1000;6;5.11;1;0.63;;;7;5.74
Q23;2014;580971349;580002129;N1100;1;1;;;;;1;1
Q23;2014;580971349;580002129;N1220;5;4.11;1;0.63;;;6;4.74
Q23;2014;580971349;580002129;N2000;36;32.87;21;13.25;;;57;46.12
Q23;2014;580971349;580002129;N2120;1;1;;;;;1;1
Q23;2014;580971349;580002129;N2210;9;8.86;4;3.16;;;13;12.02
Q23;2014;580971349;580002129;N2450;1;0.53;;;;;1;0.53
Q23;2014;580971349;580002129;N2460;1;0.12;;;;;1;0.12
Q23;2014;580971349;580002129;N2480;1;0.13;;;;;1;0.13
Q23;2014;580971349;580002129;N2510;13;12.5;4;3.16;;;17;15.66
Q23;2014;580971349;580002129;N2610;9;9.5;13;6.93;;;22;16.43
Q23;2014;580971349;580002129;N2710;1;0.23;;;;;1;0.23
Q23;2014;580971349;580002129;N3000;1;0.27;;;;;1;0.27
Q23;2014;580971349;580002129;N3120;1;0.27;;;;;1;0.27
Q23;2014;580971349;580002129;N4000;2;0.54;;;;;2;0.54
Q23;2014;580971349;580002129;N4120;2;0.54;;;;;2;0.54
Q23;2014;580971349;580002129;N5000;3;3;;;;;3;3
Q23;2014;580971349;580002129;N5130;3;3;;;;;3;3
Q23;2014;580971349;580002129;N9999;48;41.79;22;13.88;;;70;55.67
Q23;2014;580971646;580780039;N1000;;;;0.08;1.38;2;2;1.46
Q23;2014;580971646;580780039;N1100;;;;;0.38;1;1;0.38
Q23;2014;580971646;580780039;N1220;;;;0.08;1;1;1;1.08
Q23;2014;580971646;580780039;N2000;4;3.65;23;24.44;56.01;58;85;84.1
Q23;2014;580971646;580780039;N2120;;;;;1.29;2;2;1.29
Q23;2014;580971646;580780039;N2210;1;1;1;1;17.34;17;19;19.34
Q23;2014;580971646;580780039;N2510;1;0.58;13;13.88;31.88;33;47;46.34
Q23;2014;580971646;580780039;N2610;2;2.07;9;9.56;5;5;16;16.63
Q23;2014;580971646;580780039;N2710;;;;;0.5;1;1;0.5
Q23;2014;580971646;580780039;N3000;3;2.27;;;1;1;4;3.27
Q23;2014;580971646;580780039;N3120;;;;;1;1;1;1
Q23;2014;580971646;580780039;N3130;3;2.27;;;;;3;2.27
Q23;2014;580971646;580780039;N5000;;;1;0.74;1.8;3;4;2.54
Q23;2014;580971646;580780039;N5130;;;1;0.74;1.8;3;4;2.54
Q23;2014;580971646;580780039;N9999;7;5.92;24;25.26;60.19;64;95;91.37
Q23;2014;580972008;580000628;N1000;13;13;;;;;13;13
Q23;2014;580972008;580000628;N1100;2;2;;;;;2;2
Q23;2014;580972008;580000628;N1210;5;5;;;;;5;5
Q23;2014;580972008;580000628;N1220;6;6;;;;;6;6
Q23;2014;580972008;580000628;N2000;99;101.16;7;5.29;;;106;106.45
Q23;2014;580972008;580000628;N2120;2;2;;;;;2;2
Q23;2014;580972008;580000628;N2130;3;1.4;;;;;3;1.4
Q23;2014;580972008;580000628;N2210;18;18;;;;;18;18
Q23;2014;580972008;580000628;N2410;12;11;3;3;;;15;14
Q23;2014;580972008;580000628;N2430;1;1;;;;;1;1
Q23;2014;580972008;580000628;N2450;1;0.5;;;;;1;0.5
Q23;2014;580972008;580000628;N2460;7;6;;;;;7;6
Q23;2014;580972008;580000628;N2480;4;3.13;;;;;4;3.13
Q23;2014;580972008;580000628;N2510;22;24.8;;;;;22;24.8
Q23;2014;580972008;580000628;N2610;28;32.33;4;2.29;;;32;34.62
Q23;2014;580972008;580000628;N2710;1;1;;;;;1;1
Q23;2014;580972008;580000628;N3000;2;1.5;;;;;2;1.5
Q23;2014;580972008;580000628;N3120;2;1.5;;;;;2;1.5
Q23;2014;580972008;580000628;N4000;1;1;;;;;1;1
Q23;2014;580972008;580000628;N4150;1;1;;;;;1;1
Q23;2014;580972008;580000628;N5000;3;3;;;;;3;3
Q23;2014;580972008;580000628;N5130;3;3;;;;;3;3
Q23;2014;580972008;580000628;N9999;118;119.66;7;5.29;;;125;124.95
Q23;2014;580972610;580780054;N1000;1;0.5;2;1;3.15;4;7;4.65
Q23;2014;580972610;580780054;N1220;1;0.5;2;1;2.65;3;6;4.15
Q23;2014;580972610;580780054;N1400;;;;;0.5;1;1;0.5
Q23;2014;580972610;580780054;N2000;1;1;7;6.3;20.4;21;29;27.7
Q23;2014;580972610;580780054;N2120;;;;;0.8;1;1;0.8
Q23;2014;580972610;580780054;N2210;1;1;2;2;7;7;10;10
Q23;2014;580972610;580780054;N2410;;;1;0.3;;;1;0.3
Q23;2014;580972610;580780054;N2510;;;1;1;9.6;10;11;10.6
Q23;2014;580972610;580780054;N2610;;;3;3;3;3;6;6
Q23;2014;580972610;580780054;N4000;1;1;;;;;1;1
Q23;2014;580972610;580780054;N4120;1;1;;;;;1;1
Q23;2014;580972610;580780054;N5000;;;;;2;2;2;2
Q23;2014;580972610;580780054;N511A;;;;;2;2;2;2
Q23;2014;580972610;580780054;N9999;3;2.5;9;7.3;25.55;27;39;35.35
Q23;2014;580972628;580780039;N1000;;;;;0.02;1;1;0.02
Q23;2014;580972628;580780039;N1100;;;;;0.02;1;1;0.02
Q23;2014;580972628;580780039;N2000;2;0.92;12;2.01;25.15;33;47;28.08
Q23;2014;580972628;580780039;N2120;;;;;0.43;2;2;0.43
Q23;2014;580972628;580780039;N2210;;;;;7.94;10;10;7.94
Q23;2014;580972628;580780039;N2410;1;0.62;;;;;1;0.62
Q23;2014;580972628;580780039;N2450;1;0.3;;;;;1;0.3
Q23;2014;580972628;580780039;N2460;;;1;0.09;;;1;0.09
Q23;2014;580972628;580780039;N2470;;;1;0.13;;;1;0.13
Q23;2014;580972628;580780039;N2510;;;4;1.31;14.28;18;22;15.59
Q23;2014;580972628;580780039;N2610;;;6;0.48;2.5;3;9;2.98
Q23;2014;580972628;580780039;N3000;1;0.03;;;;;1;0.03
Q23;2014;580972628;580780039;N3130;1;0.03;;;;;1;0.03
Q23;2014;580972628;580780039;N5000;;;;;2.38;4;4;2.38
Q23;2014;580972628;580780039;N5140;;;;;2.38;4;4;2.38
Q23;2014;580972628;580780039;N9999;3;0.95;12;2.01;27.55;38;53;30.51
Q23;2014;580972636;580780971;N1000;5;5.11;2;1.58;53.58;54;61;60.27
Q23;2014;580972636;580780971;N1100;;;;;1;1;1;1
Q23;2014;580972636;580780971;N1210;;;;;14.28;15;15;14.28
Q23;2014;580972636;580780971;N1220;5;5.11;2;1.58;38.3;38;45;44.99
Q23;2014;580972636;580780971;N2000;10;7.76;29;32.57;345.21;357;396;385.54
Q23;2014;580972636;580780971;N2120;;;;;19.58;19;19;19.58
Q23;2014;580972636;580780971;N2130;;;;;1;1;1;1
Q23;2014;580972636;580780971;N2210;2;2;8;5.81;135.6;140;150;143.41
Q23;2014;580972636;580780971;N2220;;;;;81.63;79;79;81.63
Q23;2014;580972636;580780971;N2450;;;;;2;2;2;2
Q23;2014;580972636;580780971;N2460;1;0.2;;;2;2;3;2.2
Q23;2014;580972636;580780971;N2470;1;0.5;;;1;1;2;1.5
Q23;2014;580972636;580780971;N2510;1;1;9;10.64;47.32;54;64;58.96
Q23;2014;580972636;580780971;N2520;;;3;2.33;9.46;9;12;11.79
Q23;2014;580972636;580780971;N2610;4;3.08;7;12.59;29.27;33;44;44.94
Q23;2014;580972636;580780971;N2630;;;1;1;;;1;1
Q23;2014;580972636;580780971;N2710;1;0.98;1;0.2;16.35;17;19;17.53
Q23;2014;580972636;580780971;N3000;1;0.25;1;1.25;6.19;8;10;7.69
Q23;2014;580972636;580780971;N3111;;;;0.2;0.98;1;1;1.18
Q23;2014;580972636;580780971;N3120;1;0.25;1;1.05;4.18;5;7;5.48
Q23;2014;580972636;580780971;N3121;;;;;0.17;1;1;0.17
Q23;2014;580972636;580780971;N3130;;;;;0.86;1;1;0.86
Q23;2014;580972636;580780971;N4000;;;1;1.83;5.84;7;8;7.67
Q23;2014;580972636;580780971;N4110;;;;;0.07;;;0.07
Q23;2014;580972636;580780971;N4120;;;1;1.83;3.85;5;6;5.68
Q23;2014;580972636;580780971;N4130;;;;;1;1;1;1
Q23;2014;580972636;580780971;N4160;;;;;0.92;1;1;0.92
Q23;2014;580972636;580780971;N5000;5;5.59;7;10.05;78.35;80;92;93.99
Q23;2014;580972636;580780971;N5110;1;1;;;2;2;3;3
Q23;2014;580972636;580780971;N511A;2;2;1;1.92;6.08;7;10;10
Q23;2014;580972636;580780971;N5130;2;2.59;6;8.13;62.27;63;71;72.99
Q23;2014;580972636;580780971;N5140;;;;;8;8;8;8
Q23;2014;580972636;580780971;N9999;21;18.71;40;47.28;489.17;506;567;555.16
Q23;2014;580972644;580781136;N1000;1;0.45;4;2.89;10.45;11;16;13.79
Q23;2014;580972644;580781136;N1210;;;;;1.7;2;2;1.7
Q23;2014;580972644;580781136;N1220;1;0.45;4;2.89;8.75;9;14;12.09
