BOR;AN;FI;FI_EJ;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACTNUI;ACTINT
IMAGES;2014;420011413;420011405;CAM;1;1;;;;;;
IMAGES;2014;420011413;420011405;IRM;1;1;148;;;12335;;
IMAGES;2014;420011413;420011405;LITHO;1;1;70;;;;;
IMAGES;2014;420011413;420011405;MAMM;1;1;;;;;;
IMAGES;2014;420011413;420011405;RADIO;3;3;11111;;;33545;;
IMAGES;2014;420011413;420011405;SCAN;2;2;3952;;;20218;;
IMAGES;2014;420011413;420011405;TOMO;1;1;;;;;;
IMAGES;2014;420011413;420011405;VASC;1;1;32;;;17;;
IMAGES;2014;420780678;420002495;RADIO;1;1;280;;;;;0
IMAGES;2014;420782559;420784878;SCAN;1;1;2905;0;0;852;;0
IMAGES;2014;420782567;420784878;SCAN;1;1;3811;;;75;;0
IMAGES;2014;420785354;420784878;CAM;4;4;1771;;3290;402;;0
IMAGES;2014;420785354;420784878;IRM;6;6;2092;163;;8804;;0
IMAGES;2014;420785354;420784878;RADIO;11;11;52223;120;;23814;808;0
IMAGES;2014;420785354;420784878;SCAN;3;3;17987;535;;6641;311;1
IMAGES;2014;420785354;420784878;TOMO;1;1;485;;1791;120;;0
IMAGES;2014;420785354;420784878;VASC;4;4;5465;114;;38;19;1
IMAGES;2014;420785354;420784878;dtIRM1;1;1;12;6;;1132;;0
IMAGES;2014;420785354;420784878;dtIRM2;1;1;349;19;;1893;;0
IMAGES;2014;430000117;430000018;IRM;1;1;572;;0;3469;1;0
IMAGES;2014;430000117;430000018;RADIO;2;2;23407;;267;21035;74;1
IMAGES;2014;430000117;430000018;SCAN;1;1;8599;;225;12173;100;1
IMAGES;2014;430000190;430000034;MAMM;1;1;;;;0;;
IMAGES;2014;430000190;430000034;RADIO;2;2;1660;0;0;10080;88;
IMAGES;2014;430000307;430000067;RADIO;1;1;169;79;;171;;0
IMAGES;2014;440000016;440000057;IRM;1;1;473;;24;4061;;0
IMAGES;2014;440000016;440000057;MAMM;1;1;;;;1963;;
IMAGES;2014;440000016;440000057;RADIO;5;5;34869;;19;21520;724;1
IMAGES;2014;440000016;440000057;SCAN;1;1;8002;;60;4826;46;1
IMAGES;2014;440000016;440000057;VASC;1;1;266;;1;577;;1
IMAGES;2014;440000180;440000263;RADIO;1;1;603;;1;;;1
IMAGES;2014;440000271;440000289;CAM;3;3;1947;299;10;3917;1;
IMAGES;2014;440000271;440000289;IRM;2;2;1264;168;1;6604;106;
IMAGES;2014;440000271;440000289;MAMM;1;1;;;;2750;;
IMAGES;2014;440000271;440000289;RADIO;12;12;54169;2505;34;74378;1785;0
IMAGES;2014;440000271;440000289;SCAN;3;3;15730;2101;9;12678;729;1
IMAGES;2014;440000271;440000289;VASC;1;1;965;55;11;70;6;1
IMAGES;2014;440000396;440000297;RADIO;7;7;3185;;;14802;280;
IMAGES;2014;440000412;440000941;MAMM;1;;;;;;;
IMAGES;2014;440000412;440000941;RADIO;2;;;;;;;
IMAGES;2014;440000453;440000289;RADIO;1;1;2487;23;0;119;22;0
IMAGES;2014;440000487;440001014;LITHO;1;1;134;0;0;0;0;1
IMAGES;2014;440000503;440000313;RADIO;2;2;5104;213;1609;16199;259;0
IMAGES;2014;440000503;440000313;SCAN;1;0;;;;;;
IMAGES;2014;440000560;850009010;RADIO;1;1;1009;33;0;2463;0;0
IMAGES;2014;440001113;490017258;CAM;2;2;624;0;0;5424;0;0
IMAGES;2014;440001113;490017258;IRM;1;1;160;0;0;3232;0;0
IMAGES;2014;440001113;490017258;MAMM;2;2;;;;6846;;
IMAGES;2014;440001113;490017258;RADIO;5;5;1713;0;0;1324;0;0
IMAGES;2014;440001113;490017258;SCAN;1;1;633;0;0;5540;0;0
IMAGES;2014;440001113;490017258;TOMO;2;2;20;0;252;3631;0;0
IMAGES;2014;440001188;440018661;RADIO;1;1;259;;;;;
IMAGES;2014;440003291;440000289;RADIO;2;2;3107;891;0;736;0;0
IMAGES;2014;440017598;440000289;CAM;3;3;583;56;1;4780;9;0
IMAGES;2014;440017598;440000289;IRM;1;1;1836;144;4;3661;56;0
IMAGES;2014;440017598;440000289;RADIO;2;2;35756;107;57;3480;1134;0
IMAGES;2014;440017598;440000289;SCAN;1;1;5165;140;6;4149;62;0
IMAGES;2014;440017598;440000289;TOMO;2;2;134;470;;1936;;
IMAGES;2014;440017598;440000289;VASC;4;4;4664;106;144;1;23;1
IMAGES;2014;440023364;440006377;CAM;3;3;15;0;246;8485;;
IMAGES;2014;440023364;440006377;IRM;2;0;;;;;;
IMAGES;2014;440023364;440006377;MAMM;3;0;;;;;;
IMAGES;2014;440023364;440006377;RADIO;7;0;;;;;;
IMAGES;2014;440023364;440006377;SCAN;3;0;;;;;;
IMAGES;2014;440023364;440006377;TOMO;1;0;;;;;;
IMAGES;2014;440023364;440006377;VASC;3;0;;;;;;
IMAGES;2014;440029338;440041895;IRM;2;;;;;;;
IMAGES;2014;440029338;440041895;LITHO;1;1;77;;;;;0
IMAGES;2014;440029338;440041895;MAMM;1;;;;;;;
IMAGES;2014;440029338;440041895;RADIO;4;;;;;;;
IMAGES;2014;440029338;440041895;SCAN;1;;;;;;;
IMAGES;2014;440029338;440041895;dtIRM1;1;;;;;;;
IMAGES;2014;440029379;440000974;IRM;2;;;;;;;
IMAGES;2014;440029379;440000974;MAMM;1;;;;;;;
IMAGES;2014;440029379;440000974;RADIO;4;;;;;;;
IMAGES;2014;440029379;440000974;SCAN;1;;;;;;;
IMAGES;2014;440029379;440000974;dtIRM1;1;;;;;;;
IMAGES;2014;440029379;440000974;dtIRM2;1;;;;;;;
IMAGES;2014;440041580;440041572;CAM;3;0;;;;;;
IMAGES;2014;440041580;440041572;IRM;2;0;;;;;;
IMAGES;2014;440041580;440041572;MAMM;3;0;;;;;;
IMAGES;2014;440041580;440041572;RADIO;7;0;;;;;;
IMAGES;2014;440041580;440041572;SCAN;3;0;;;;;;
IMAGES;2014;440041580;440041572;TOMO;1;0;;;;;;
IMAGES;2014;440041580;440041572;VASC;3;3;6705;0;0;0;;1
IMAGES;2014;440050433;440041895;IRM;1;0;;;;;;
IMAGES;2014;440050433;440041895;LITHO;1;1;84;0;0;0;0;
IMAGES;2014;440050433;440041895;MAMM;1;0;;;;;;
IMAGES;2014;440050433;440041895;RADIO;2;0;;;;;;
IMAGES;2014;440050433;440041895;SCAN;1;0;;;;;;
IMAGES;2014;450000021;450000088;MAMM;1;1;;;;3800;;
IMAGES;2014;450000021;450000088;RADIO;4;4;7288;;;22932;;1
IMAGES;2014;450000062;450000104;IRM;1;1;402;;;1983;;0
IMAGES;2014;450000062;450000104;MAMM;1;1;;;;;;
IMAGES;2014;450000062;450000104;RADIO;4;4;13089;;;18611;440;1
IMAGES;2014;450000062;450000104;SCAN;1;1;5502;;;3474;88;1
IMAGES;2014;450000070;450000112;RADIO;2;2;1912;;;8428;146;0
IMAGES;2014;450000070;450000112;SCAN;1;1;1471;;;3203;34;0
IMAGES;2014;450000294;450000591;SCAN;1;1;6369;;;;;0
IMAGES;2014;450002613;450000088;CAM;3;3;1570;;;4127;;
IMAGES;2014;450002613;450000088;IRM;2;2;1594;;;7359;;
IMAGES;2014;450002613;450000088;LITHO;1;1;220;;;1269;;
IMAGES;2014;450002613;450000088;RADIO;7;7;3887;;;35079;;
IMAGES;2014;450002613;450000088;SCAN;3;3;15031;;;14147;;
IMAGES;2014;450002613;450000088;TOMO;1;1;261;;;2586;;
IMAGES;2014;450002613;450000088;VASC;1;1;163;;;11;;
IMAGES;2014;460000045;460780083;MAMM;1;1;;;;921;;
IMAGES;2014;460000045;460780083;RADIO;1;1;4110;;;16212;106;0
IMAGES;2014;460000045;460780083;SCAN;1;1;2501;;;3607;;0
IMAGES;2014;460000052;460780091;RADIO;2;2;1988;;;3968;768;0
IMAGES;2014;460000052;460780091;SCAN;1;1;788;;;249;97;0
IMAGES;2014;460000060;460780117;RADIO;1;1;1389;;;;;
IMAGES;2014;460000102;460780208;RADIO;2;2;2782;;;2858;53;0
IMAGES;2014;460000110;460780216;IRM;1;1;529;1;3;2331;0;0
IMAGES;2014;460000110;460780216;MAMM;1;1;;;;721;;
IMAGES;2014;460000110;460780216;RADIO;3;3;10607;21;11;23555;334;0
IMAGES;2014;460000110;460780216;SCAN;1;1;3319;21;70;6044;51;0
IMAGES;2014;470000027;470014069;IRM;1;;;;;;;0
IMAGES;2014;470000027;470014069;LITHO;1;1;307;;;;;1
IMAGES;2014;470000027;470014069;MAMM;2;;;;;;;
IMAGES;2014;470000027;470014069;RADIO;4;;;;;;;0
IMAGES;2014;470000027;470014069;SCAN;2;;;;;;;0
IMAGES;2014;470000027;470014069;VASC;2;2;2495;;;;;1
IMAGES;2014;470000423;470000316;CAM;3;3;1274;76;151;9339;0;0
IMAGES;2014;470000423;470000316;IRM;1;1;1088;8;32;2772;35;0
IMAGES;2014;470000423;470000316;RADIO;4;4;12313;272;74;22961;514;0
IMAGES;2014;470000423;470000316;SCAN;1;1;7017;553;136;5156;141;1
IMAGES;2014;470000431;470000324;IRM;1;1;365;;2872;2482;0;0
IMAGES;2014;470000431;470000324;RADIO;2;2;6338;;;22473;4085;0
IMAGES;2014;470000431;470000324;SCAN;1;1;3257;;4508;4681;2084;0
IMAGES;2014;470000480;470001660;IRM;1;1;76;2;;5402;17;0
IMAGES;2014;470000480;470001660;RADIO;1;1;9360;284;;20130;381;0
IMAGES;2014;470000480;470001660;SCAN;1;1;3215;75;;8568;97;0
IMAGES;2014;470000522;470000340;RADIO;1;1;520;;;1820;13;0
IMAGES;2014;470000555;470001660;RADIO;1;1;223;;;582;;0
IMAGES;2014;480000017;480780097;IRM;1;1;123;;;980;;
IMAGES;2014;480000017;480780097;MAMM;1;1;;;;;;
IMAGES;2014;480000017;480780097;RADIO;3;3;7076;;;17073;;
IMAGES;2014;480000017;480780097;SCAN;1;1;2361;;;3119;;
IMAGES;2014;480000074;480780162;RADIO;1;1;79;32;0;452;0;1
IMAGES;2014;480783034;480782101;RADIO;1;1;339;;;;;
IMAGES;2014;490000049;490000031;CAM;4;4;967;0;0;10638;0;0
IMAGES;2014;490000049;490000031;IRM;2;2;4995;25;1371;9385;32;0
IMAGES;2014;490000049;490000031;LITHO;1;1;138;0;0;0;0;
IMAGES;2014;490000049;490000031;RADIO;11;11;28284;861;0;68313;971;1
IMAGES;2014;490000049;490000031;SCAN;3;3;14191;245;0;24981;487;1
IMAGES;2014;490000049;490000031;TOMO;2;2;281;0;0;2009;0;0
IMAGES;2014;490000049;490000031;VASC;2;2;3261;10;0;212;2;1
IMAGES;2014;490000049;490000031;dtIRM2;2;2;752;6;0;3132;;0
IMAGES;2014;490000106;490000163;RADIO;2;2;577;;;;;0
IMAGES;2014;490000155;490017258;CAM;1;1;452;;3;4428;;0
IMAGES;2014;490000155;490017258;IRM;1;1;42;;8;1319;;0
IMAGES;2014;490000155;490017258;MAMM;3;3;;;;8141;;
IMAGES;2014;490000155;490017258;RADIO;1;1;2484;;3;1498;;0
IMAGES;2014;490000155;490017258;SCAN;1;1;654;;126;3809;;1
IMAGES;2014;490000155;490017258;TOMO;2;2;21;;2;2179;;0
IMAGES;2014;490000262;490000171;IRM;1;;;;;;;
IMAGES;2014;490000262;490000171;SCAN;1;;;;;;;
IMAGES;2014;490000262;490000171;VASC;1;;;;;;;
IMAGES;2014;490000635;490000676;IRM;1;1;522;;;1952;1;0
IMAGES;2014;490000635;490000676;MAMM;1;1;;;;961;;
IMAGES;2014;490000635;490000676;RADIO;5;5;14879;;;54227;698;0
IMAGES;2014;490000635;490000676;SCAN;1;1;3938;;;8213;48;0
IMAGES;2014;490001765;490528452;RADIO;4;4;7451;;;13157;277;0
IMAGES;2014;490001765;490528452;SCAN;1;1;2823;;;2166;30;0
IMAGES;2014;490002037;490000890;IRM;1;0;48;;;;;0
IMAGES;2014;490002037;490000890;LITHO;;1;;;;;;0
IMAGES;2014;490002037;490000890;SCAN;1;0;3744;;;;;0
IMAGES;2014;490014909;490008109;IRM;1;0;;;;;;
IMAGES;2014;490014909;490008109;LITHO;1;1;106;;;;;
IMAGES;2014;490014909;490008109;SCAN;1;0;;;;;;
IMAGES;2014;490532173;530000025;RADIO;1;1;274;;;2091;;
IMAGES;2014;490540440;490004330;RADIO;1;1;1362;;;12932;;0
IMAGES;2014;500000021;500000054;IRM;1;1;471;;;2089;;0
IMAGES;2014;500000021;500000054;MAMM;1;1;;;;1716;;
IMAGES;2014;500000021;500000054;RADIO;3;3;6300;;;20298;311;
IMAGES;2014;500000021;500000054;SCAN;1;1;2263;;;6208;90;0
IMAGES;2014;500000146;500000500;MAMM;1;1;;;;;;
IMAGES;2014;500000146;500000500;RADIO;2;2;2025;;;;;
IMAGES;2014;500000146;500000500;SCAN;1;1;686;;;;;
IMAGES;2014;500000187;500000013;IRM;1;1;2185;;;6987;2;0
IMAGES;2014;500000187;500000013;MAMM;1;1;;;;1850;;
IMAGES;2014;500000187;500000013;RADIO;5;5;8314;;;43382;495;0
IMAGES;2014;500000187;500000013;SCAN;1;1;3535;;;8023;90;0
IMAGES;2014;500000229;500000567;RADIO;2;2;1281;;;;;0
IMAGES;2014;500000260;500000054;RADIO;2;2;3432;;;12694;148;0
IMAGES;2014;500000260;500000054;SCAN;1;1;2011;;2781;3529;42;0
IMAGES;2014;500000401;500000609;IRM;1;0;;;;;;
IMAGES;2014;500000401;500000609;MAMM;1;;;;;;;
IMAGES;2014;500000401;500000609;RADIO;2;0;;;;;;
IMAGES;2014;500000401;500000609;SCAN;1;0;;;;;;
IMAGES;2014;500000427;500000096;MAMM;1;1;;;;716;;
IMAGES;2014;500000427;500000096;RADIO;2;2;1502;;;8066;;0
IMAGES;2014;500000450;500000112;IRM;1;1;517;;;4300;3;0
IMAGES;2014;500000450;500000112;RADIO;4;4;867;0;0;1412;;1
IMAGES;2014;500000450;500000112;SCAN;1;1;6197;;;9605;116;0
IMAGES;2014;500000450;500000112;VASC;1;1;30;0;0;0;;0
IMAGES;2014;500000468;500000013;RADIO;2;2;1333;;;15512;155;0
IMAGES;2014;500000468;500000013;SCAN;1;1;664;;;5410;15;0
IMAGES;2014;500000591;500000393;RADIO;2;2;3916;;;6307;720;
IMAGES;2014;500002357;500002233;CAM;1;1;14;;;;;0
IMAGES;2014;500002357;500002233;LITHO;1;1;64;;;;;1
IMAGES;2014;500002357;500002233;MAMM;1;0;;;;;;
IMAGES;2014;500002357;500002233;RADIO;2;2;3915;;;;;0
IMAGES;2014;500002357;500002233;SCAN;1;1;365;;;;;0
IMAGES;2014;510000169;510000037;IRM;1;1;537;5;102;1609;57;0
IMAGES;2014;510000169;510000037;RADIO;3;3;12345;374;335;17369;454;0
IMAGES;2014;510000169;510000037;SCAN;1;1;4011;91;268;1779;63;1
IMAGES;2014;510000169;510000037;dtIRM2;1;1;537;5;102;1609;;0
IMAGES;2014;510000177;100006279;RADIO;1;1;614;;;3734;;0
IMAGES;2014;510000193;510000557;IRM;1;;;;;;;
IMAGES;2014;510000193;510000557;SCAN;1;;;;;;;
IMAGES;2014;510000193;510000557;VASC;1;;;;;;;
IMAGES;2014;510000227;510000565;RADIO;3;;;;;;;
IMAGES;2014;510000235;510000060;IRM;1;1;271;0;0;2605;0;0
IMAGES;2014;510000235;510000060;RADIO;3;3;4914;0;0;13075;177;0
IMAGES;2014;510000235;510000060;SCAN;1;1;2074;0;0;2137;30;0
IMAGES;2014;510000250;510000078;MAMM;1;1;;;;100;;
IMAGES;2014;510000250;510000078;RADIO;2;2;4392;;;13160;108;0
IMAGES;2014;510000250;510000078;SCAN;1;1;1239;;;3516;12;0
IMAGES;2014;510000466;510000102;RADIO;1;1;658;;;4788;34;0
IMAGES;2014;510000516;510000136;CAM;3;3;1885;0;790;4779;;0
IMAGES;2014;510000516;510000136;IRM;1;1;168;0;7;1647;0;0
IMAGES;2014;510000516;510000136;MAMM;2;2;;;;3444;;
IMAGES;2014;510000516;510000136;RADIO;1;1;1294;;17;485;;0
IMAGES;2014;510000516;510000136;SCAN;1;1;642;0;8;1622;0;0
IMAGES;2014;510000516;510000136;TOMO;1;1;75;0;55;1633;;0
IMAGES;2014;510002447;510000029;IRM;1;1;1649;;;3430;40;0
IMAGES;2014;510002447;510000029;LITHO;1;1;3;0;0;132;;
IMAGES;2014;510002447;510000029;RADIO;5;5;16466;;;10935;395;1
IMAGES;2014;510002447;510000029;SCAN;1;1;8656;;;7809;38;1
IMAGES;2014;510002447;510000029;VASC;1;1;1125;;;116;4;1
IMAGES;2014;510002470;510000029;RADIO;2;2;2006;;;9690;;0
IMAGES;2014;510004302;510000029;IRM;1;1;1998;;;3263;54;0
IMAGES;2014;510004302;510000029;RADIO;6;6;13213;;;29126;463;1
IMAGES;2014;510004302;510000029;SCAN;1;1;8529;;;4756;319;1
IMAGES;2014;510004302;510000029;VASC;1;1;596;;;3;1;1
IMAGES;2014;510004302;510000029;dtIRM2;1;1;1998;;;3263;;
IMAGES;2014;510012040;510000557;IRM;2;;;;;;;
IMAGES;2014;510012040;510000557;LITHO;2;;;;;;;
IMAGES;2014;510012040;510000557;SCAN;1;;;;;;;
IMAGES;2014;510012040;510000557;dtIRM1;1;;;;;;;
IMAGES;2014;520000019;520780024;RADIO;1;1;277;0;0;516;0;0
IMAGES;2014;520000027;520780032;CAM;1;;;;;;;
IMAGES;2014;520000027;520780032;IRM;1;;;;;;;
IMAGES;2014;520000027;520780032;MAMM;4;4;;;;;;
IMAGES;2014;520000027;520780032;RADIO;4;4;6003;0;0;16982;2478;
IMAGES;2014;520000027;520780032;SCAN;1;;;;;;;
IMAGES;2014;520000068;520780073;IRM;2;2;257;0;18;2751;4;0
IMAGES;2014;520000068;520780073;MAMM;1;1;;;;1129;;
IMAGES;2014;520000068;520780073;RADIO;3;3;4915;0;203;23212;286;0
IMAGES;2014;520000068;520780073;SCAN;1;1;1713;0;61;3674;16;0
IMAGES;2014;520780180;520000100;RADIO;2;;;;;;;1
IMAGES;2014;530000017;530000025;RADIO;3;4;1875;;;13957;195;0
IMAGES;2014;530000017;530000025;SCAN;1;1;3508;;439;2865;65;0
IMAGES;2014;530000173;530000074;MAMM;1;1;;;;497;;
IMAGES;2014;530000173;530000074;RADIO;3;3;9032;;;17059;276;0
IMAGES;2014;530000173;530000074;SCAN;1;1;3303;;;4318;16;0
IMAGES;2014;530000264;530000371;MAMM;1;1;;;;2082;;
IMAGES;2014;530000264;530000371;RADIO;7;7;18755;353;;28502;560;1
IMAGES;2014;530000264;530000371;SCAN;1;1;4146;54;2117;3565;62;1
IMAGES;2014;530000264;530000371;VASC;1;1;934;;;;;1
IMAGES;2014;530031962;530000975;CAM;1;;;;;;;
IMAGES;2014;530031962;530000975;IRM;1;;;;;;;
IMAGES;2014;530031962;530000975;MAMM;1;;;;;;;
IMAGES;2014;530031962;530000975;RADIO;4;;;;;;;
IMAGES;2014;530031962;530000975;SCAN;1;;;;;;;
IMAGES;2014;540000015;540023264;IRM;1;1;334;;;1195;;0
IMAGES;2014;540000015;540023264;MAMM;1;1;;;;489;;
IMAGES;2014;540000015;540023264;RADIO;1;1;2289;;;2121;;0
IMAGES;2014;540000023;540000049;RADIO;2;2;3350;18;;11359;;0
IMAGES;2014;540000023;540000049;SCAN;1;1;2091;1;;6677;;0
IMAGES;2014;540000155;540000080;MAMM;1;0;;;;;;
IMAGES;2014;540000155;540000080;RADIO;2;2;4631;;;7733;168;0
IMAGES;2014;540000155;540000080;SCAN;1;1;3002;;;864;42;1
IMAGES;2014;540000163;540020112;RADIO;4;4;4303;0;0;36643;;1
IMAGES;2014;540000296;540000106;MAMM;1;1;;;;783;;
IMAGES;2014;540000296;540000106;RADIO;1;1;1102;;;14328;;0
IMAGES;2014;540000296;540000106;SCAN;1;1;755;;;4983;;0
IMAGES;2014;540000361;540003928;RADIO;1;;;;;;;0
IMAGES;2014;540000478;540003449;IRM;1;0;;;;;;0
IMAGES;2014;540000478;540003449;MAMM;1;0;;;;;;
IMAGES;2014;540000478;540003449;SCAN;1;0;;;;;;0
IMAGES;2014;540000478;540003449;VASC;3;3;9390;;;;;1
IMAGES;2014;540000668;540006707;RADIO;1;1;1521;;;;;0
IMAGES;2014;540001070;540000767;IRM;2;1;649;;;;;0
IMAGES;2014;540001070;540000767;RADIO;3;3;9331;;;18995;358;0
IMAGES;2014;540001070;540000767;SCAN;1;1;6897;;;16823;82;0
IMAGES;2014;540001070;540000767;dtIRM1;1;;;;;;;
IMAGES;2014;540001138;540023264;CAM;2;2;488;217;291;3280;;0
IMAGES;2014;540001138;540023264;IRM;3;3;5646;3378;2153;26673;63;0
IMAGES;2014;540001138;540023264;RADIO;9;9;33531;560;1766;32525;866;1
IMAGES;2014;540001138;540023264;SCAN;3;3;31978;6128;4277;35091;793;1
IMAGES;2014;540001138;540023264;VASC;2;2;1222;44;0;0;;1
IMAGES;2014;540001138;540023264;dtIRM2;1;1;1038;378;577;10258;;0
IMAGES;2014;540001286;540003019;MAMM;2;2;;;;3021;;
IMAGES;2014;540001286;540003019;RADIO;7;7;4687;;;2137;;0
IMAGES;2014;540001286;540003019;SCAN;1;1;1088;0;0;4611;;0
IMAGES;2014;540002698;540023264;CAM;4;4;2774;42;453;7766;0;0
IMAGES;2014;540002698;540023264;IRM;2;2;2933;57;3627;10438;79;0
IMAGES;2014;540002698;540023264;RADIO;9;9;47723;820;6;30276;579;0
IMAGES;2014;540002698;540023264;SCAN;2;1;21374;296;180;20501;206;0
IMAGES;2014;540002698;540023264;TOMO;2;2;504;140;233;5972;0;0
IMAGES;2014;540002698;540023264;VASC;1;1;1707;24;77;113;1;1
IMAGES;2014;540002698;540023264;dtIRM2;1;1;466;38;2549;4018;;0
IMAGES;2014;540009412;540019726;RADIO;1;1;564;0;0;0;0;0
IMAGES;2014;540013737;540019726;RADIO;1;1;1231;0;0;1392;0;0
IMAGES;2014;550000012;550006795;IRM;1;1;726;;;4499;2;0
IMAGES;2014;550000012;550006795;MAMM;1;1;;;;174;;
IMAGES;2014;550000012;550006795;RADIO;4;4;8551;;;28267;368;1
IMAGES;2014;550000012;550006795;SCAN;1;1;2835;;;8539;89;1
IMAGES;2014;550000038;550000046;MAMM;1;1;;;;896;;
IMAGES;2014;550000038;550000046;RADIO;3;3;779;;;10022;0;0
IMAGES;2014;550000202;550006795;RADIO;1;1;237;;;2946;0;0
IMAGES;2014;550000434;550003354;IRM;1;1;517;;7;6432;3;0
IMAGES;2014;550000434;550003354;MAMM;1;1;;;;1613;;
IMAGES;2014;550000434;550003354;RADIO;3;3;12016;;;24624;213;0
IMAGES;2014;550000434;550003354;SCAN;1;1;3532;;93;9192;30;1
IMAGES;2014;550000434;550003354;dtIRM1;1;1;1;;1;596;;0
IMAGES;2014;560000127;560023210;IRM;2;2;3690;189;58;14009;133;0
IMAGES;2014;560000127;560023210;MAMM;1;1;;;;1770;;
IMAGES;2014;560000127;560023210;RADIO;6;6;14069;163;69;53820;961;0
IMAGES;2014;560000127;560023210;SCAN;2;2;10543;1067;167;27802;487;1
IMAGES;2014;560000127;560023210;VASC;1;1;184;2;0;1057;0;1
IMAGES;2014;560000135;560005746;IRM;1;1;1366;80;209;4548;;0
IMAGES;2014;560000135;560005746;MAMM;1;1;;;;1988;;
IMAGES;2014;560000135;560005746;RADIO;4;4;13683;702;261;32734;;1
IMAGES;2014;560000135;560005746;SCAN;2;2;5756;297;231;9789;;1
IMAGES;2014;560000135;560005746;VASC;2;2;312;63;2;9;;1
IMAGES;2014;560000143;560014748;IRM;1;1;725;;;2669;1;0
IMAGES;2014;560000143;560014748;MAMM;1;1;;;;;;
IMAGES;2014;560000143;560014748;RADIO;4;4;6546;;;24956;357;1
IMAGES;2014;560000143;560014748;SCAN;1;1;5312;;;14867;136;1
IMAGES;2014;560000184;560006017;MAMM;1;1;;;;;;
IMAGES;2014;560000184;560006017;RADIO;3;3;2468;0;0;2881;0;0
IMAGES;2014;560000192;560000044;MAMM;1;1;;;;439;;
IMAGES;2014;560000192;560000044;RADIO;3;3;8690;10;;17491;311;0
IMAGES;2014;560000192;560000044;SCAN;1;1;3408;4;;3548;28;0
IMAGES;2014;560000200;560023210;MAMM;1;1;;;;1130;;
IMAGES;2014;560000200;560023210;RADIO;3;3;1898;19;0;2831;0;0
IMAGES;2014;560000382;560002032;RADIO;2;2;460;115;55;304;0;
IMAGES;2014;560000697;560002677;RADIO;1;1;416;180;;;;0
IMAGES;2014;560002024;560006074;RADIO;1;1;1690;;;582;;0
IMAGES;2014;560002511;560000689;CAM;2;;;;;;;
IMAGES;2014;560002511;560000689;IRM;1;;;;;;;
IMAGES;2014;560002511;560000689;LITHO;1;;;;;;;
IMAGES;2014;560002511;560000689;MAMM;1;;;;;;;
IMAGES;2014;560002511;560000689;RADIO;5;;;;;;;
IMAGES;2014;560002511;560000689;SCAN;1;;;;;;;
IMAGES;2014;560002511;560000689;dtIRM2;1;;;;;;;
IMAGES;2014;560002933;560006074;IRM;1;1;28;;;;;
IMAGES;2014;560002933;560006074;LITHO;1;1;123;;;;;
IMAGES;2014;560002933;560006074;RADIO;1;1;2011;;;;;
IMAGES;2014;560002933;560006074;SCAN;1;1;873;;;;;
IMAGES;2014;560007510;560001307;MAMM;1;;;;;;;
IMAGES;2014;560007510;560001307;RADIO;2;;;;;;;
IMAGES;2014;560012122;560002677;RADIO;1;1;10;;;;;0
IMAGES;2014;570000059;570025254;RADIO;4;4;7879;213;53;23772;;0
IMAGES;2014;570000059;570025254;SCAN;1;1;4361;397;30;6987;;0
IMAGES;2014;570000083;570000729;MAMM;1;0;;;;;;
IMAGES;2014;570000083;570000729;RADIO;2;0;;;;;;
IMAGES;2014;570000091;750050759;CAM;2;2;45;;387;5391;0;0
IMAGES;2014;570000091;750050759;IRM;1;1;891;;4;3189;32;0
IMAGES;2014;570000091;750050759;RADIO;3;3;479;;6;2315;3;0
IMAGES;2014;570000091;750050759;SCAN;1;1;451;;28;3269;17;0
IMAGES;2014;570000117;570015099;IRM;1;1;361;;9;1629;;0
IMAGES;2014;570000117;570015099;RADIO;2;2;6904;;86;17188;215;1
IMAGES;2014;570000117;570015099;SCAN;1;1;3871;;72;4183;112;1
IMAGES;2014;570000125;570015099;RADIO;;;318;;;495;;0
IMAGES;2014;570000216;570010173;IRM;1;1;198;41;7;8698;;0
IMAGES;2014;570000216;570010173;MAMM;1;1;;;;665;;
IMAGES;2014;570000216;570010173;RADIO;2;2;5783;26;4;20524;4430;0
IMAGES;2014;570000216;570010173;SCAN;1;1;3816;44;53;12578;135;0
IMAGES;2014;570000281;570005165;MAMM;1;1;;;;884;;
IMAGES;2014;570000281;570005165;RADIO;2;2;2561;7;;6871;3;0
IMAGES;2014;570000349;570005165;CAM;2;2;660;97;40;5660;5;0
IMAGES;2014;570000349;570005165;IRM;2;2;762;27;1;11477;72;0
IMAGES;2014;570000349;570005165;LITHO;1;1;82;;;;;1
IMAGES;2014;570000349;570005165;RADIO;4;4;12179;42;;41728;1054;0
IMAGES;2014;570000349;570005165;SCAN;1;1;3418;144;;9212;148;0
IMAGES;2014;570000349;570005165;VASC;1;1;3;;;;;1
IMAGES;2014;570000356;570000919;LITHO;1;1;85;;;;;1
IMAGES;2014;570000356;570000919;RADIO;1;;;;;;;
IMAGES;2014;570000356;570000919;SCAN;1;;;;;;;
IMAGES;2014;570000364;570011569;RADIO;1;;;;;;;
IMAGES;2014;570000380;570000034;RADIO;1;1;3571;6;;;;0
IMAGES;2014;570000562;570011353;RADIO;1;1;1200;;;;;1
IMAGES;2014;570000596;750821092;IRM;1;1;442;;;5320;1;0
IMAGES;2014;570000596;750821092;RADIO;5;5;6592;;;29244;210;1
