BOR;AN;FI;FI_EJ;DISCI;ETP_SAL;ETP_HU;ETP_MAD;ETP_INT;EFF_LIB
Q21;2014;250000270;250000643;2400;3.37;;;;
Q21;2014;250000270;250000643;9999;6.55;;;;95
Q21;2014;250000288;250000643;2000;3.23;;;;
Q21;2014;250000288;250000643;2400;3.23;;;;
Q21;2014;250000288;250000643;9999;3.23;;;;
Q21;2014;250000544;250002284;1000;0.7;;;;
Q21;2014;250000544;250002284;2000;3.05;;;;
Q21;2014;250000544;250002284;2400;3.05;;;;
Q21;2014;250000544;250002284;9999;3.75;;;;
Q21;2014;250000619;250000452;2000;4.47;;;;1
Q21;2014;250000619;250000452;2200;4.47;;;;1
Q21;2014;250000619;250000452;9999;4.47;;;;1
Q21;2014;250000627;250000221;1000;0.75;;;;
Q21;2014;250000627;250000221;2000;0.23;;;;23
Q21;2014;250000627;250000221;2100;0.23;;;;11
Q21;2014;250000627;250000221;2400;;;;;8
Q21;2014;250000627;250000221;2500;;;;;4
Q21;2014;250000627;250000221;9999;0.98;;;;23
Q21;2014;250000635;250000239;2000;1.03;;;;11
Q21;2014;250000635;250000239;2100;;;;;3
Q21;2014;250000635;250000239;2400;0.9;;;;6
Q21;2014;250000635;250000239;2500;0.13;;;;2
Q21;2014;250000635;250000239;9999;1.03;;;;11
Q21;2014;250000700;250000452;2000;60.97;;1.75;17.81;4
Q21;2014;250000700;250000452;2100;60.97;;1.75;17.81;4
Q21;2014;250000700;250000452;9999;60.97;;1.75;17.81;4
Q21;2014;250000718;250000460;1000;0.5;;;;
Q21;2014;250000718;250000460;2000;32.39;;0.17;12.46;
Q21;2014;250000718;250000460;2200;32.39;;0.17;12.46;
Q21;2014;250000718;250000460;9999;32.89;;0.17;12.46;
Q21;2014;250000726;250000478;2000;1;;;;1
Q21;2014;250000726;250000478;2100;1;;;;
Q21;2014;250000726;250000478;2400;;;;;1
Q21;2014;250000726;250000478;9999;1;;;;1
Q21;2014;250000734;250000452;2000;0.37;;;;
Q21;2014;250000734;250000452;2400;0.37;;;;
Q21;2014;250000734;250000452;9999;0.37;;;;
Q21;2014;250000759;250000569;2000;8.01;;1.11;6;
Q21;2014;250000759;250000569;2400;8.01;;1.11;6;
Q21;2014;250000759;250000569;9999;8.01;;1.11;6;
Q21;2014;250000882;250002839;1000;0.1;;;;
Q21;2014;250000882;250002839;2000;5.9;;;;
Q21;2014;250000882;250002839;2400;4.65;;;;
Q21;2014;250000882;250002839;2500;1.25;;;;
Q21;2014;250000882;250002839;9999;6;;;;
Q21;2014;250001237;250007598;2000;1.16;;;;
Q21;2014;250001237;250007598;2500;1.16;;;;
Q21;2014;250001237;250007598;9999;1.16;;;;
Q21;2014;250001252;250007788;2000;6;;;;
Q21;2014;250001252;250007788;2500;6;;;;
Q21;2014;250001252;250007788;9999;6;;;;
Q21;2014;250004009;900000365;2000;12.89;;;1.5;
Q21;2014;250004009;900000365;2100;2.89;;;1;
Q21;2014;250004009;900000365;2200;0.2;;;;
Q21;2014;250004009;900000365;2400;9.2;;;0.5;
Q21;2014;250004009;900000365;2500;0.6;;;;
Q21;2014;250004009;900000365;9999;12.89;;;1.5;
Q21;2014;250005196;250001013;2000;1.35;;;;
Q21;2014;250005196;250001013;2200;1.35;;;;
Q21;2014;250005196;250001013;9999;1.35;;;;
Q21;2014;250006954;250000015;1000;2.7;;1;;
Q21;2014;250006954;250000015;2000;447.6;81.52;30.89;325.85;
Q21;2014;250006954;250000015;2100;431.83;78.08;30.06;306.8;
Q21;2014;250006954;250000015;2200;14.74;3.43;0.83;19.02;
Q21;2014;250006954;250000015;2400;1.03;0.01;;0.03;
Q21;2014;250006954;250000015;9999;450.3;81.52;31.89;325.85;
Q21;2014;250007234;250000452;2000;1;;;;
Q21;2014;250007234;250000452;2500;1;;;;
Q21;2014;250007234;250000452;9999;1;;;;
Q21;2014;250011723;250017126;2000;0.77;;;;40
Q21;2014;250011723;250017126;2100;0.77;;;;40
Q21;2014;250011723;250017126;9999;0.77;;;;40
Q21;2014;250011848;250017803;2000;;;;;60
Q21;2014;250011848;250017803;2100;;;;;60
Q21;2014;250011848;250017803;9999;;;;;60
Q21;2014;250012838;250017803;2000;0.3;;;;34
Q21;2014;250012838;250017803;2300;0.3;;;;34
Q21;2014;250012838;250017803;9999;0.3;;;;34
Q21;2014;250013448;670005834;2000;3.2;;2.2;;
Q21;2014;250013448;670005834;2100;3.2;;2.2;;
Q21;2014;250013448;670005834;9999;3.2;;2.2;;
Q21;2014;250014008;700004096;2000;12.72;;;2.14;
Q21;2014;250014008;700004096;2200;12.72;;;2.14;
Q21;2014;250014008;700004096;9999;12.72;;;2.14;
Q21;2014;250015526;670005834;2000;3.7;;2.2;;
Q21;2014;250015526;670005834;2100;3.7;;2.2;;
Q21;2014;250015526;670005834;9999;3.7;;2.2;;
Q21;2014;250015534;670005834;2000;1;;1;;
Q21;2014;250015534;670005834;2100;1;;1;;
Q21;2014;250015534;670005834;9999;1;;1;;
Q21;2014;250016003;250006335;2000;1.7;;;;
Q21;2014;250016003;250006335;2400;1.7;;;;
Q21;2014;250016003;250006335;9999;1.7;;;;
Q21;2014;250016037;250017803;2000;1;;;;
Q21;2014;250016037;250017803;2300;1;;;;
Q21;2014;250016037;250017803;9999;1;;;;
Q21;2014;250016045;250017803;2000;1;;;;
Q21;2014;250016045;250017803;2300;1;;;;
Q21;2014;250016045;250017803;9999;1;;;;
Q21;2014;250019478;250000015;2000;0.33;;;;
Q21;2014;250019478;250000015;2400;0.33;;;;
Q21;2014;250019478;250000015;9999;0.33;;;;
Q21;2014;260000013;260000021;1000;1.78;;;;
Q21;2014;260000013;260000021;2000;210.2;;;72.8;
Q21;2014;260000013;260000021;2100;205.28;;;69.03;
Q21;2014;260000013;260000021;2400;3.06;;;3.77;
Q21;2014;260000013;260000021;2500;1.86;;;;
Q21;2014;260000013;260000021;9999;211.98;;;72.8;
Q21;2014;260000120;260016910;2000;83.66;;;26;
Q21;2014;260000120;260016910;2100;82.69;;;26;
Q21;2014;260000120;260016910;2400;0.97;;;;
Q21;2014;260000120;260016910;9999;83.66;;;26;
Q21;2014;260000138;260000047;2000;112.02;;2.23;24.28;
Q21;2014;260000138;260000047;2100;107.73;;2.23;22.78;
Q21;2014;260000138;260000047;2300;1;;;1;
Q21;2014;260000138;260000047;2400;1.58;;;0.5;
Q21;2014;260000138;260000047;2500;1.71;;;0;
Q21;2014;260000138;260000047;9999;112.02;;2.23;24.28;
Q21;2014;260000146;260000054;1000;2.38;;;;
Q21;2014;260000146;260000054;2000;19.97;;;;
Q21;2014;260000146;260000054;2100;19.97;;;;
Q21;2014;260000146;260000054;9999;22.35;;;;
Q21;2014;260000153;690795331;2000;3.38;;;;
Q21;2014;260000153;690795331;2400;3.38;;;;
Q21;2014;260000153;690795331;9999;3.38;;;;
Q21;2014;260000195;260006770;2000;5.95;;;;1
Q21;2014;260000195;260006770;2100;2.05;;;;
Q21;2014;260000195;260006770;2400;2.8;;;;1
Q21;2014;260000195;260006770;2500;1.1;;;;
Q21;2014;260000195;260006770;9999;5.95;;;;1
Q21;2014;260000203;260016910;2000;24.61;;;;
Q21;2014;260000203;260016910;2100;14.6;;;;
Q21;2014;260000203;260016910;2200;6.47;;;;
Q21;2014;260000203;260016910;2400;3.54;;;;
Q21;2014;260000203;260016910;9999;24.61;;;;
Q21;2014;260000229;260000070;2000;0.15;;;;6
Q21;2014;260000229;260000070;2400;0.15;;;;6
Q21;2014;260000229;260000070;9999;0.15;;;;6
Q21;2014;260000237;260000088;2000;1.5;;;;13
Q21;2014;260000237;260000088;2100;0.44;;;;12
Q21;2014;260000237;260000088;2400;1.06;;;;1
Q21;2014;260000237;260000088;9999;1.5;;;;13
Q21;2014;260000260;260000377;2000;;;;;44
Q21;2014;260000260;260000377;2100;;;;;44
Q21;2014;260000260;260000377;9999;;;;;44
Q21;2014;260000278;260000096;2000;0.45;;;;8
Q21;2014;260000278;260000096;2100;0.09;;;;4
Q21;2014;260000278;260000096;2400;0.36;;;;4
Q21;2014;260000278;260000096;9999;0.45;;;;8
Q21;2014;260000286;260000104;1000;6.3;;;;
Q21;2014;260000286;260000104;2000;10.95;;;;
Q21;2014;260000286;260000104;2100;9.95;;;;
Q21;2014;260000286;260000104;2400;1;;;;
Q21;2014;260000286;260000104;9999;17.25;;;;
Q21;2014;260000302;260000161;2000;10.77;;0.5;;1
Q21;2014;260000302;260000161;2200;10.77;;0.5;;1
Q21;2014;260000302;260000161;9999;10.77;;0.5;;1
Q21;2014;260000682;930019484;2000;5.45;;0.4;;
Q21;2014;260000682;930019484;2400;5.45;;0.4;;
Q21;2014;260000682;930019484;9999;5.45;;0.4;;
Q21;2014;260000823;260003264;1000;1.87;;;;
Q21;2014;260000823;260003264;2000;35.23;;;1;
Q21;2014;260000823;260003264;2200;34.73;;;1;
Q21;2014;260000823;260003264;2500;0.5;;;;
Q21;2014;260000823;260003264;9999;37.1;;;1;
Q21;2014;260001631;380793802;2000;3.22;;;;
Q21;2014;260001631;380793802;2100;3.22;;;;
Q21;2014;260001631;380793802;9999;3.22;;;;
Q21;2014;260003017;260000781;2000;1.39;;;;62
Q21;2014;260003017;260000781;2100;1.39;;;;62
Q21;2014;260003017;260000781;9999;1.39;;;;62
Q21;2014;260003157;070001649;2000;;;;;4
Q21;2014;260003157;070001649;2100;;;;;4
Q21;2014;260003157;070001649;9999;;;;;4
Q21;2014;260003215;380793802;2000;1.89;;;;
Q21;2014;260003215;380793802;2100;1.89;;;;
Q21;2014;260003215;380793802;9999;1.89;;;;
Q21;2014;260003280;260016910;2000;5;;0.2;;
Q21;2014;260003280;260016910;2200;5;;0.2;;
Q21;2014;260003280;260016910;9999;5;;0.2;;
Q21;2014;260006267;070000245;1000;1.42;;;;
Q21;2014;260006267;070000245;2000;2.96;;;;68
Q21;2014;260006267;070000245;2100;;;;;68
Q21;2014;260006267;070000245;2400;2.96;;;;
Q21;2014;260006267;070000245;9999;4.38;;;;68
Q21;2014;260006655;260000047;2000;3;;;;
Q21;2014;260006655;260000047;2200;3;;;;
Q21;2014;260006655;260000047;9999;3;;;;
Q21;2014;260010418;690796552;2000;0.22;;;;
Q21;2014;260010418;690796552;2100;0.22;;;;
Q21;2014;260010418;690796552;9999;0.22;;;;
Q21;2014;260012760;690796552;2000;0.09;;;;
Q21;2014;260012760;690796552;2100;0.09;;;;
Q21;2014;260012760;690796552;9999;0.09;;;;
Q21;2014;260015276;260006770;2000;1.2;;;;
Q21;2014;260015276;260006770;2100;1.2;;;;
Q21;2014;260015276;260006770;9999;1.2;;;;
Q21;2014;260017454;260016761;2000;8.42;;0.04;;
Q21;2014;260017454;260016761;2400;8.42;;0.04;;
Q21;2014;260017454;260016761;9999;8.42;;0.04;;
Q21;2014;270000045;270000060;1000;1.64;;;;
Q21;2014;270000045;270000060;2000;34.17;;0.3;0.44;4
Q21;2014;270000045;270000060;2100;32.92;;0.3;0.44;4
Q21;2014;270000045;270000060;2400;1.25;;;;
Q21;2014;270000045;270000060;9999;35.81;;0.3;0.44;4
Q21;2014;270000326;270000680;2000;1.2;;;;56
Q21;2014;270000326;270000680;2100;1.2;;;;56
Q21;2014;270000326;270000680;9999;1.2;;;;56
Q21;2014;270000342;270000698;2000;3.5;;;;
Q21;2014;270000342;270000698;2400;3.5;;;;
Q21;2014;270000342;270000698;9999;3.5;;;;
Q21;2014;270000359;270023724;2000;153.83;;;54.85;
Q21;2014;270000359;270023724;2100;153.83;;;54.85;
Q21;2014;270000359;270023724;9999;153.83;;;54.85;
Q21;2014;270000367;270000086;1000;0.67;;;;
Q21;2014;270000367;270000086;2000;33.07;;;4.67;
Q21;2014;270000367;270000086;2100;31.41;;;3.66;
Q21;2014;270000367;270000086;2400;1.09;;;1.01;
Q21;2014;270000367;270000086;2500;0.57;;;;
Q21;2014;270000367;270000086;9999;33.74;;;4.67;
Q21;2014;270000391;760024042;2000;10.62;;;6;
Q21;2014;270000391;760024042;2100;9.02;;;6;
Q21;2014;270000391;760024042;2400;1.6;;;;
Q21;2014;270000391;760024042;9999;10.62;;;6;
Q21;2014;270000417;760025734;2000;3.12;;;;
Q21;2014;270000417;760025734;2400;3.12;;;;
Q21;2014;270000417;760025734;9999;3.12;;;;
Q21;2014;270000425;270000102;1000;0.35;;;;
Q21;2014;270000425;270000102;2000;22.92;;;;
Q21;2014;270000425;270000102;2100;21.12;;;;
Q21;2014;270000425;270000102;2400;1.8;;;;
Q21;2014;270000425;270000102;9999;23.27;;;;
Q21;2014;270000433;750043994;2000;3;0;0;0;0
Q21;2014;270000433;750043994;2400;3;0;0;0;0
Q21;2014;270000433;750043994;9999;3;0;0;0;0
Q21;2014;270000441;270000110;1000;1.4;;;;
Q21;2014;270000441;270000110;2000;10.78;;;;
Q21;2014;270000441;270000110;2100;9.28;;;;
Q21;2014;270000441;270000110;2300;0.1;;;;
Q21;2014;270000441;270000110;2400;1;;;;
Q21;2014;270000441;270000110;2500;0.4;;;;
Q21;2014;270000441;270000110;9999;12.18;;;;
Q21;2014;270000458;270023724;2000;48.65;;;8.68;
Q21;2014;270000458;270023724;2100;47.17;;;8.68;
Q21;2014;270000458;270023724;2400;1.48;;;;
Q21;2014;270000458;270023724;9999;48.65;;;8.68;
Q21;2014;270000474;270000136;2000;0.6;;;;5
Q21;2014;270000474;270000136;2400;0.6;;;;5
Q21;2014;270000474;270000136;9999;0.6;;;;5
Q21;2014;270000482;270000144;2000;1.4;;;;
Q21;2014;270000482;270000144;2400;1.4;;;;
Q21;2014;270000482;270000144;9999;1.4;;;;
Q21;2014;270000516;270000177;1000;1;;;;
Q21;2014;270000516;270000177;2000;;;;;4
Q21;2014;270000516;270000177;2400;;;;;1
Q21;2014;270000516;270000177;2500;;;;;3
Q21;2014;270000516;270000177;9999;1;;;;4
Q21;2014;270000532;270000185;2000;0.62;;;;2
Q21;2014;270000532;270000185;2100;0.62;;;;2
Q21;2014;270000532;270000185;9999;0.62;;;;2
Q21;2014;270000573;270000219;1000;2.45;0;;0;
Q21;2014;270000573;270000219;2000;52.59;0;;6.49;
Q21;2014;270000573;270000219;2200;52.59;0;;6.49;
Q21;2014;270000573;270000219;9999;55.04;0;;6.49;
Q21;2014;270000862;270000953;2000;;;;;43
Q21;2014;270000862;270000953;2100;;;;;43
Q21;2014;270000862;270000953;9999;;;;;43
Q21;2014;270000870;270000987;2000;1.2;;;;
Q21;2014;270000870;270000987;2400;1.2;;;;
Q21;2014;270000870;270000987;9999;1.2;;;;
Q21;2014;270000896;930019484;2000;3.99;;;;
Q21;2014;270000896;930019484;2400;3.99;;;;
Q21;2014;270000896;930019484;9999;3.99;;;;
Q21;2014;270000912;750814030;2000;20.08;;;1;
Q21;2014;270000912;750814030;2400;20.08;;;1;
Q21;2014;270000912;750814030;9999;20.08;;;1;
Q21;2014;270003924;760024042;2000;2.3;;;1;
Q21;2014;270003924;760024042;2400;2.3;;;1;
Q21;2014;270003924;760024042;9999;2.3;;;1;
Q21;2014;270016058;270016009;2000;0.86;;;;
Q21;2014;270016058;270016009;2300;0.86;;;;
Q21;2014;270016058;270016009;9999;0.86;;;;
Q21;2014;270021439;270002652;2000;;;;;2
Q21;2014;270021439;270002652;2100;;;;;2
Q21;2014;270021439;270002652;9999;;;;;2
Q21;2014;270025984;310021175;2000;0.68;;;;4
Q21;2014;270025984;310021175;2200;0.68;;;;4
Q21;2014;270025984;310021175;9999;0.68;;;;4
Q21;2014;270026107;270023724;2000;0.6;;;;
Q21;2014;270026107;270023724;2500;0.6;;;;
Q21;2014;270026107;270023724;9999;0.6;;;;
Q21;2014;280000035;750043994;2000;3.7;;;;
Q21;2014;280000035;750043994;2400;3.7;;;;
Q21;2014;280000035;750043994;9999;3.7;;;;
Q21;2014;280000043;280000134;2000;2.45;;;0;
Q21;2014;280000043;280000134;2400;2.45;;;0;
Q21;2014;280000043;280000134;9999;2.45;;;0;
Q21;2014;280000050;280000142;1000;0.05;;;;
Q21;2014;280000050;280000142;2000;24.37;;;4.7;
Q21;2014;280000050;280000142;2100;4.71;;;0.85;
Q21;2014;280000050;280000142;2200;18.8;;;3.85;
Q21;2014;280000050;280000142;2400;0.01;;;;
Q21;2014;280000050;280000142;2500;0.85;;;;
Q21;2014;280000050;280000142;9999;24.42;;;4.7;
Q21;2014;280000084;280000183;1000;67.12;;1.44;1.54;
Q21;2014;280000084;280000183;2000;107.61;;2.84;23.74;
Q21;2014;280000084;280000183;2100;84.88;;2.04;22.74;
Q21;2014;280000084;280000183;2200;13.36;;0.75;1;
Q21;2014;280000084;280000183;2400;7.38;;0.05;;
Q21;2014;280000084;280000183;2500;1.99;;;;
Q21;2014;280000084;280000183;9999;174.73;;4.28;25.28;
Q21;2014;280000100;280000225;1000;0.9;;;;
Q21;2014;280000100;280000225;2000;2.59;;;;6
Q21;2014;280000100;280000225;2100;0.88;;;;6
Q21;2014;280000100;280000225;2400;0.88;;;;
Q21;2014;280000100;280000225;2500;0.83;;;;
Q21;2014;280000100;280000225;9999;3.49;;;;6
Q21;2014;280000159;280000068;2000;2;;;;47
Q21;2014;280000159;280000068;2100;2;;;;47
Q21;2014;280000159;280000068;9999;2;;;;47
Q21;2014;280000266;450018106;2000;6.35;;1;;
Q21;2014;280000266;450018106;2400;6.35;;1;;
Q21;2014;280000266;450018106;9999;6.35;;1;;
Q21;2014;280000431;310021167;2000;4.93;;;;
Q21;2014;280000431;310021167;2400;4.93;;;;
Q21;2014;280000431;310021167;9999;4.93;;;;
Q21;2014;280000449;750055634;2000;0.6;;;;3
Q21;2014;280000449;750055634;2100;0.3;;;;2
Q21;2014;280000449;750055634;2400;0.3;;;;1
Q21;2014;280000449;750055634;9999;0.6;;;;3
Q21;2014;280000662;280500075;1000;2;0;;0;
Q21;2014;280000662;280500075;2000;46.88;0;;0.64;
Q21;2014;280000662;280500075;2100;43.34;0;;0.64;
Q21;2014;280000662;280500075;2400;3.14;0;;0;
Q21;2014;280000662;280500075;2500;0.4;0;;0;
Q21;2014;280000662;280500075;9999;48.88;0;;0.64;
Q21;2014;280000696;280000134;2000;3.08;;0;0.67;
Q21;2014;280000696;280000134;2200;3.08;;0;0.67;
Q21;2014;280000696;280000134;9999;3.08;;0;0.67;
Q21;2014;280001678;450011150;2000;0.47;;;;
Q21;2014;280001678;450011150;2300;0.47;;;;
Q21;2014;280001678;450011150;9999;0.47;;;;
Q21;2014;280003898;450011150;2000;0.17;;;;
Q21;2014;280003898;450011150;2300;0.17;;;;
Q21;2014;280003898;450011150;9999;0.17;;;;
Q21;2014;280003948;450011150;2000;0.1;;;;
Q21;2014;280003948;450011150;2300;0.1;;;;
Q21;2014;280003948;450011150;9999;0.1;;;;
Q21;2014;280006594;280000852;2000;0.2;;;;
Q21;2014;280006594;280000852;2100;0.2;;;;
Q21;2014;280006594;280000852;9999;0.2;;;;
Q21;2014;280007121;720002294;2000;;;;;7
Q21;2014;280007121;720002294;2100;;;;;7
Q21;2014;280007121;720002294;9999;;;;;7
Q21;2014;280502741;280000852;2000;0.6;;;;
Q21;2014;280502741;280000852;2100;0.6;;;;
Q21;2014;280502741;280000852;9999;0.6;;;;
Q21;2014;280502998;280000589;1000;3.89;;;;
Q21;2014;280502998;280000589;2000;20.4;;0.5;;
Q21;2014;280502998;280000589;2100;19.43;;0.5;;
Q21;2014;280502998;280000589;2400;0.97;;;;
Q21;2014;280502998;280000589;9999;24.29;;0.5;;
Q21;2014;280503848;280000852;2000;0.4;;;;
Q21;2014;280503848;280000852;2100;0.4;;;;
Q21;2014;280503848;280000852;9999;0.4;;;;
Q21;2014;280504267;280000134;1000;1.28;;;;
Q21;2014;280504267;280000134;2000;159.96;;3.87;37.59;
Q21;2014;280504267;280000134;2100;158.9;;3.87;37.59;
Q21;2014;280504267;280000134;2200;0.66;;;;
Q21;2014;280504267;280000134;2400;0.4;;;;
Q21;2014;280504267;280000134;9999;161.24;;3.87;37.59;
Q21;2014;280504309;280000852;2000;0.4;;;;
Q21;2014;280504309;280000852;2100;0.4;;;;
Q21;2014;280504309;280000852;9999;0.4;;;;
Q21;2014;280504689;750055626;2000;0.5;;;;3
Q21;2014;280504689;750055626;2100;0.5;;;;3
Q21;2014;280504689;750055626;9999;0.5;;;;3
Q21;2014;280505223;280001132;2000;0.6;;;;2
Q21;2014;280505223;280001132;2400;0.6;;;;2
Q21;2014;280505223;280001132;9999;0.6;;;;2
Q21;2014;280505264;280006370;2000;2.43;;;;
Q21;2014;280505264;280006370;2400;2.43;;;;
Q21;2014;280505264;280006370;9999;2.43;;;;
Q21;2014;280505777;280001199;2000;3;;;;67
Q21;2014;280505777;280001199;2100;3;;;;67
Q21;2014;280505777;280001199;9999;3;;;;67
Q21;2014;280506015;280001264;2000;3.5;;;;
Q21;2014;280506015;280001264;2400;3.5;;;;
Q21;2014;280506015;280001264;9999;3.5;;;;
Q21;2014;290000025;290020700;1000;0.06;0;0;0;0
Q21;2014;290000025;290020700;2000;168.16;0;13.83;76.42;0
Q21;2014;290000025;290020700;2100;164.06;0;10.23;76.42;0
Q21;2014;290000025;290020700;2300;0.5;0;0;0;0
Q21;2014;290000025;290020700;2400;3.6;0;3.6;0;0
Q21;2014;290000025;290020700;9999;168.22;0;13.83;76.42;0
Q21;2014;290000033;290021542;2000;115.56;;3.76;42.97;
Q21;2014;290000033;290021542;2100;85.68;;2.93;38.08;
Q21;2014;290000033;290021542;2200;22.76;;0.83;2.16;
Q21;2014;290000033;290021542;2400;7.12;;;2.73;
Q21;2014;290000033;290021542;9999;115.56;;3.76;42.97;
Q21;2014;290000058;290000017;1000;7.29;0.32;;1.4;
Q21;2014;290000058;290000017;2000;160.96;35.13;7.24;93.37;
Q21;2014;290000058;290000017;2100;152.74;33.28;6.33;89.55;
Q21;2014;290000058;290000017;2200;3.6;0.5;;0.97;
Q21;2014;290000058;290000017;2400;4.62;1.35;0.91;2.85;
Q21;2014;290000058;290000017;9999;168.25;35.45;7.24;94.77;
Q21;2014;290000066;290020700;1000;0.6;0;0;0;0
Q21;2014;290000066;290020700;2000;19.41;0;0.2;1;0
Q21;2014;290000066;290020700;2100;15.15;0;0;1;0
Q21;2014;290000066;290020700;2400;4.03;0;0.2;0;0
Q21;2014;290000066;290020700;2500;0.23;0;0;0;0
Q21;2014;290000066;290020700;9999;20.01;0;0.2;1;0
Q21;2014;290000140;290000447;2000;2.2;;;;76
Q21;2014;290000140;290000447;2100;1;;;;76
Q21;2014;290000140;290000447;2300;1.2;;;;
Q21;2014;290000140;290000447;9999;2.2;;;;76
Q21;2014;290000165;290030592;2000;2.65;;;;
Q21;2014;290000165;290030592;2400;2.65;;;;
Q21;2014;290000165;290030592;9999;2.65;;;;
Q21;2014;290000173;290000041;2000;34.16;;1.45;14.37;
Q21;2014;290000173;290000041;2100;29.16;;1.45;13.05;
Q21;2014;290000173;290000041;2200;3.8;;;1.32;
Q21;2014;290000173;290000041;2400;1.2;;;;
Q21;2014;290000173;290000041;9999;34.16;;1.45;14.37;
Q21;2014;290000181;290000074;1000;6.83;;;;
Q21;2014;290000181;290000074;2000;33.61;;;10.35;
Q21;2014;290000181;290000074;2100;30.84;;;10.02;
Q21;2014;290000181;290000074;2400;2.07;;;0.33;
Q21;2014;290000181;290000074;2500;0.7;;;;
Q21;2014;290000181;290000074;9999;40.44;;;10.35;
Q21;2014;290000207;290000520;2000;0.8;;;0;46
Q21;2014;290000207;290000520;2100;0.8;;;0;46
Q21;2014;290000207;290000520;9999;0.8;;;0;46
Q21;2014;290000215;290029974;2000;1;;;;60
Q21;2014;290000215;290029974;2100;1;;;;60
Q21;2014;290000215;290029974;9999;1;;;;60
Q21;2014;290000256;290000017;1000;0.17;;;;
Q21;2014;290000256;290000017;2000;30.99;0.78;0.77;4.45;
Q21;2014;290000256;290000017;2100;29.4;0.78;0.77;4.29;
Q21;2014;290000256;290000017;2300;;;;0.16;
Q21;2014;290000256;290000017;2400;1.59;;;;
Q21;2014;290000256;290000017;9999;31.16;0.78;0.77;4.45;
Q21;2014;290000272;290000090;2000;0.35;;;;15
Q21;2014;290000272;290000090;2100;0.2;;;;8
Q21;2014;290000272;290000090;2400;0.15;;;;7
Q21;2014;290000272;290000090;9999;0.35;;;;15
Q21;2014;290000322;290000108;2000;0.92;;;0.17;25
Q21;2014;290000322;290000108;2100;0.56;;;0.17;11
Q21;2014;290000322;290000108;2400;0.36;;;;14
Q21;2014;290000322;290000108;9999;0.92;;;0.17;25
Q21;2014;290000363;750043994;2000;0.66;;;;6
Q21;2014;290000363;750043994;2100;;;;;1
Q21;2014;290000363;750043994;2200;0.66;;;;5
Q21;2014;290000363;750043994;9999;0.66;;;;6
Q21;2014;290000371;750043994;2000;6.15;;;;
Q21;2014;290000371;750043994;2400;6.15;;;;
Q21;2014;290000371;750043994;9999;6.15;;;;
Q21;2014;290000389;290000116;2000;1.27;0;0;0;11
Q21;2014;290000389;290000116;2100;1.27;0;0;0;6
Q21;2014;290000389;290000116;2400;0;0;0;0;5
Q21;2014;290000389;290000116;9999;1.27;0;0;0;11
Q21;2014;290000413;290009752;2000;1.43;;;;
Q21;2014;290000413;290009752;2400;1.43;;;;
Q21;2014;290000413;290009752;9999;1.43;;;;
Q21;2014;290000553;290021542;2000;4.29;;;;
Q21;2014;290000553;290021542;2400;3.05;;;;
Q21;2014;290000553;290021542;2500;1.24;;;;
Q21;2014;290000553;290021542;9999;4.29;;;;
Q21;2014;290000686;440042844;2000;2.21;;;;
Q21;2014;290000686;440042844;2400;2.21;;;;
Q21;2014;290000686;440042844;9999;2.21;;;;
Q21;2014;290000728;750821092;1000;2.13;;;;
Q21;2014;290000728;750821092;2000;65.59;2.04;;25.19;
Q21;2014;290000728;750821092;2100;60.59;2.04;;24.56;
Q21;2014;290000728;750821092;2200;2.33;;;0.63;
