BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP
SSR_P;2014;2A0000030;2A0000048;N2450;3;;1.8
SSR_P;2014;2A0000030;2A0000048;N2460;3;;2.6
SSR_P;2014;2A0000030;2A0000048;N2500;13;;13
SSR_P;2014;2A0000030;2A0000048;NAUT;49;;48
SSR_P;2014;2A0000030;2A0000048;NCINF;18;;18
SSR_P;2014;2A0000261;2A0000279;M1010;1;;1
SSR_P;2014;2A0000261;2A0000279;M1150;;1;0.11
SSR_P;2014;2A0000261;2A0000279;MAUT;;1;0.11
SSR_P;2014;2A0000261;2A0000279;N241P;;4;0.84
SSR_P;2014;2A0000261;2A0000279;N2450;;1;0.18
SSR_P;2014;2A0000261;2A0000279;N2460;;1;0.18
SSR_P;2014;2A0000261;2A0000279;N2500;8;1;8.4
SSR_P;2014;2A0000261;2A0000279;N2710;;1;0.11
SSR_P;2014;2A0000261;2A0000279;N310H;;1;0.11
SSR_P;2014;2A0000261;2A0000279;N3120;;1;0.08
SSR_P;2014;2A0000261;2A0000279;NAUT;20;7;24.2
SSR_P;2014;2A0000261;2A0000279;NCINF;8;1;8.8
SSR_P;2014;2A0000287;2A0000386;M1010;1;2;1.26
SSR_P;2014;2A0000287;2A0000386;N241P;0;1;0.5
SSR_P;2014;2A0000287;2A0000386;N2500;9;0;9.8
SSR_P;2014;2A0000287;2A0000386;N3120;1;0;0.19
SSR_P;2014;2A0000287;2A0000386;NAUT;11;0;9.2
SSR_P;2014;2A0000287;2A0000386;NCINF;18;0;17.03
SSR_P;2014;2A0002051;2A0000303;M1010;;3;1
SSR_P;2014;2A0002051;2A0000303;M1070;;1;0.25
SSR_P;2014;2A0002051;2A0000303;M1120;;1;0.13
SSR_P;2014;2A0002051;2A0000303;M1180;4;;4
SSR_P;2014;2A0002051;2A0000303;M3020;;1;0.25
SSR_P;2014;2A0002051;2A0000303;MAUT;;9;2.29
SSR_P;2014;2A0002051;2A0000303;N241P;19;;19
SSR_P;2014;2A0002051;2A0000303;N2430;1;;1
SSR_P;2014;2A0002051;2A0000303;N2450;2;;2
SSR_P;2014;2A0002051;2A0000303;N2460;3;;3
SSR_P;2014;2A0002051;2A0000303;N2500;22;;22
SSR_P;2014;2A0002051;2A0000303;N2710;;1;0.11
SSR_P;2014;2A0002051;2A0000303;N3120;1;;1
SSR_P;2014;2A0002051;2A0000303;NAUT;;1;0.2
SSR_P;2014;2A0002051;2A0000303;NCINF;14;;14
SSR_P;2014;2A0002614;2A0002606;M1010;;1;0.05
SSR_P;2014;2A0002614;2A0002606;MAUT;1;2;0.55
SSR_P;2014;2A0002614;2A0002606;N241P;1;;0.8
SSR_P;2014;2A0002614;2A0002606;N2500;5;;4.23
SSR_P;2014;2A0002614;2A0002606;NAUT;24;;8.89
SSR_P;2014;2A0002614;2A0002606;NCINF;5;;4.66
SSR_P;2014;2A0022554;2A0000311;M1010;;2;0.5
SSR_P;2014;2A0022554;2A0000311;M1070;;2;0.97
SSR_P;2014;2A0022554;2A0000311;MAUT;;1;0.3
SSR_P;2014;2A0022554;2A0000311;N241P;;1;0.3
SSR_P;2014;2A0022554;2A0000311;N2450;2;;2
SSR_P;2014;2A0022554;2A0000311;N2710;1;1;1.1
SSR_P;2014;2A0022554;2A0000311;N310H;;3;1.6
SSR_P;2014;2A0022554;2A0000311;NAUT;20;4;24.1
SSR_P;2014;2A0022554;2A0000311;NCINF;6;;6
SSR_P;2014;2B0000012;2B0000020;M1010;1;0;1
SSR_P;2014;2B0000012;2B0000020;M1180;3;0;3
SSR_P;2014;2B0000012;2B0000020;N241P;14;1;12.72
SSR_P;2014;2B0000012;2B0000020;N2430;0;1;0.08
SSR_P;2014;2B0000012;2B0000020;N2450;3;1;3.25
SSR_P;2014;2B0000012;2B0000020;N2710;2;0;0.8
SSR_P;2014;2B0000012;2B0000020;N3120;1;0;0.2
SSR_P;2014;2B0000012;2B0000020;NAUT;34;2;31.75
SSR_P;2014;2B0000012;2B0000020;NCINF;14;0;11.74
SSR_P;2014;2B0000038;2B0004246;M1320;1;;1
SSR_P;2014;2B0000038;2B0004246;N241P;3;;3
SSR_P;2014;2B0000038;2B0004246;N2500;17;;17
SSR_P;2014;2B0000038;2B0004246;N2710;;1;0.3
SSR_P;2014;2B0000038;2B0004246;NAUT;4;1;4.9
SSR_P;2014;2B0000038;2B0004246;NCINF;;8;7.3
SSR_P;2014;2B0000400;2B0000137;M1010;1;;1
SSR_P;2014;2B0000400;2B0000137;M1320;;2;1.5
SSR_P;2014;2B0000400;2B0000137;N241P;;6;2
SSR_P;2014;2B0000400;2B0000137;N2500;15;;15
SSR_P;2014;2B0000400;2B0000137;N2710;;1;0.5
SSR_P;2014;2B0000400;2B0000137;N310H;1;;1
SSR_P;2014;2B0000400;2B0000137;N3120;;1;0.6
SSR_P;2014;2B0000400;2B0000137;NAUT;21;;21
SSR_P;2014;2B0000400;2B0000137;NCINF;8;;8
SSR_P;2014;300000023;300780046;M1010;1;0;0.24
SSR_P;2014;300000023;300780046;M1180;2;1;2.6
SSR_P;2014;300000023;300780046;M1320;0;1;0.5
SSR_P;2014;300000023;300780046;N241P;8;5;9.42
SSR_P;2014;300000023;300780046;N2460;1;0;1
SSR_P;2014;300000023;300780046;N2500;22;4;24.01
SSR_P;2014;300000023;300780046;N2710;0;1;0.23
SSR_P;2014;300000023;300780046;N3120;0;1;0.16
SSR_P;2014;300000023;300780046;NAUT;20;3;20.83
SSR_P;2014;300000023;300780046;NCINF;14;3;13.97
SSR_P;2014;300000049;130028228;M1010;;1;0.1
SSR_P;2014;300000049;130028228;N241P;;1;0.45
SSR_P;2014;300000049;130028228;N2500;10;2;11
SSR_P;2014;300000049;130028228;NAUT;5;1;5.5
SSR_P;2014;300000049;130028228;NCINF;5;1;5.9
SSR_P;2014;300000056;300780079;M1010;1;1;1.1
SSR_P;2014;300000056;300780079;N2500;8;4;15
SSR_P;2014;300000056;300780079;NCINF;8;4;10.99
SSR_P;2014;300000064;300780087;M1180;1;2;1.18
SSR_P;2014;300000064;300780087;N241P;3;1;1.3
SSR_P;2014;300000064;300780087;N2460;;2;1
SSR_P;2014;300000064;300780087;N2500;28;19;31.65
SSR_P;2014;300000064;300780087;N2710;1;;0.35
SSR_P;2014;300000064;300780087;N310H;1;1;0.64
SSR_P;2014;300000064;300780087;NAUT;2;3;3.61
SSR_P;2014;300000064;300780087;NCINF;16;4;15.97
SSR_P;2014;300000072;300780095;M1180;;1;0.4
SSR_P;2014;300000072;300780095;N241P;2;;2
SSR_P;2014;300000072;300780095;N2460;1;;1
SSR_P;2014;300000072;300780095;N2500;13;2;14.6
SSR_P;2014;300000072;300780095;N2710;;1;0.1
SSR_P;2014;300000072;300780095;N3120;;1;0.1
SSR_P;2014;300000072;300780095;NAUT;1;6;3.15
SSR_P;2014;300000072;300780095;NCINF;3;2;3.8
SSR_P;2014;300000478;300781010;M1150;1;2;2
SSR_P;2014;300000478;300781010;N2500;11;1;11.8
SSR_P;2014;300000478;300781010;NCINF;8;1;8.8
SSR_P;2014;300002169;780020715;M1010;;2;1
SSR_P;2014;300002169;780020715;M1320;;1;0.75
SSR_P;2014;300002169;780020715;N241P;1;1;1.1
SSR_P;2014;300002169;780020715;N2430;;1;0.1
SSR_P;2014;300002169;780020715;N2450;;1;0.2
SSR_P;2014;300002169;780020715;N2460;;2;0.9
SSR_P;2014;300002169;780020715;N2500;8;9;15.35
SSR_P;2014;300002169;780020715;N2710;;1;0.2
SSR_P;2014;300002169;780020715;N3120;;1;0.2
SSR_P;2014;300002169;780020715;NAUT;3;5;4.46
SSR_P;2014;300002169;780020715;NCINF;9;2;10.75
SSR_P;2014;300002805;300780038;N241P;1;;0.67
SSR_P;2014;300002805;300780038;N2460;1;;1
SSR_P;2014;300002805;300780038;N2470;;;0.15
SSR_P;2014;300002805;300780038;N2500;3;1;2.88
SSR_P;2014;300002805;300780038;N310H;1;;1
SSR_P;2014;300002805;300780038;NCINF;2;1;2.97
SSR_P;2014;300014040;300014024;M1010;;2;0.6
SSR_P;2014;300014040;300014024;M1180;;2;1
SSR_P;2014;300014040;300014024;M1190;;1;0.4
SSR_P;2014;300014040;300014024;MAUT;;2;0.06
SSR_P;2014;300014040;300014024;N241P;5;1;5.5
SSR_P;2014;300014040;300014024;N2450;;1;0.1
SSR_P;2014;300014040;300014024;N2460;1;;1
SSR_P;2014;300014040;300014024;N2500;4;4;6
SSR_P;2014;300014040;300014024;N2710;;1;0.25
SSR_P;2014;300014040;300014024;N3120;;1;0.5
SSR_P;2014;300014040;300014024;NCINF;7;1;7.43
SSR_P;2014;300780111;300016847;M1010;2;0;2
SSR_P;2014;300780111;300016847;N241P;0;3;1.5
SSR_P;2014;300780111;300016847;N2450;;1;0.4
SSR_P;2014;300780111;300016847;N2460;1;;1
SSR_P;2014;300780111;300016847;N2500;3;9;10.3
SSR_P;2014;300780111;300016847;N2710;1;;1
SSR_P;2014;300780111;300016847;N3120;1;;1
SSR_P;2014;300780111;300016847;NAUT;14;3;15.3
SSR_P;2014;300780111;300016847;NCINF;5;6;9.7
SSR_P;2014;300780285;300000726;M1180;2;1;2.8
SSR_P;2014;300780285;300000726;M1320;1;1;1.5
SSR_P;2014;300780285;300000726;N241P;11;1;11.5
SSR_P;2014;300780285;300000726;N2450;2;1;2.5
SSR_P;2014;300780285;300000726;N2500;13;;13
SSR_P;2014;300780285;300000726;N2710;;1;0.2
SSR_P;2014;300780285;300000726;N3120;;1;0.5
SSR_P;2014;300780285;300000726;NAUT;4;;4
SSR_P;2014;300780285;300000726;NCINF;11;;11
SSR_P;2014;300780400;380804542;M1010;;2;0.77
SSR_P;2014;300780400;380804542;M1150;1;;1
SSR_P;2014;300780400;380804542;MAUT;;1;0.5
SSR_P;2014;300780400;380804542;N241P;2;;2
SSR_P;2014;300780400;380804542;N2450;;1;0.46
SSR_P;2014;300780400;380804542;N2500;;5;4.3
SSR_P;2014;300780400;380804542;N2710;;2;1.25
SSR_P;2014;300780400;380804542;N3120;;1;0.31
SSR_P;2014;300780400;380804542;NAUT;9;11;16.32
SSR_P;2014;300780400;380804542;NCINF;4;5;7.57
SSR_P;2014;300780442;300000254;M1010;;1;0.3
SSR_P;2014;300780442;300000254;M1320;1;1;1.7
SSR_P;2014;300780442;300000254;N241P;1;1;1.5
SSR_P;2014;300780442;300000254;N2430;;1;0.1
SSR_P;2014;300780442;300000254;N2450;;1;0.5
SSR_P;2014;300780442;300000254;N2460;;1;0.95
SSR_P;2014;300780442;300000254;N2500;11;1;11.35
SSR_P;2014;300780442;300000254;N3120;;1;0.5
SSR_P;2014;300780442;300000254;NCINF;7;3;9
SSR_P;2014;300780475;340015171;M1180;3;1;3.39
SSR_P;2014;300780475;340015171;N241P;2;1;3.69
SSR_P;2014;300780475;340015171;N2450;;1;0.5
SSR_P;2014;300780475;340015171;N2460;;1;0.4
SSR_P;2014;300780475;340015171;N2500;21;7;25.24
SSR_P;2014;300780475;340015171;N2710;;1;0.4
SSR_P;2014;300780475;340015171;N3120;;1;0.79
SSR_P;2014;300780475;340015171;NAUT;3;;3.63
SSR_P;2014;300780475;340015171;NCINF;16;8;20.53
SSR_P;2014;300780491;340016963;M1010;;3;2.96
SSR_P;2014;300780491;340016963;M1070;;1;0.43
SSR_P;2014;300780491;340016963;N241P;1;1;1.5
SSR_P;2014;300780491;340016963;N2450;2;2;3.84
SSR_P;2014;300780491;340016963;N2460;;1;0.5
SSR_P;2014;300780491;340016963;N2500;6;7;10
SSR_P;2014;300780491;340016963;N2710;;1;0.73
SSR_P;2014;300780491;340016963;N3120;;1;0.5
SSR_P;2014;300780491;340016963;NCINF;4;7;8.63
SSR_P;2014;300781440;300000700;M1010;2;;2
SSR_P;2014;300781440;300000700;M1040;;1;0.08
SSR_P;2014;300781440;300000700;M1150;;1;0.1
SSR_P;2014;300782117;300780038;M1010;2;3;2.77
SSR_P;2014;300782117;300780038;M1040;;1;0.3
SSR_P;2014;300782117;300780038;M1180;10;6;12.82
SSR_P;2014;300782117;300780038;N241P;31;4;33.43
SSR_P;2014;300782117;300780038;N2430;1;2;1.65
SSR_P;2014;300782117;300780038;N2460;7;3;8.69
SSR_P;2014;300782117;300780038;N2470;1;;0.83
SSR_P;2014;300782117;300780038;N2500;82;14;87.94
SSR_P;2014;300782117;300780038;N2710;4;4;4.75
SSR_P;2014;300782117;300780038;N310H;1;1;1.5
SSR_P;2014;300782117;300780038;N3120;;;0.62
SSR_P;2014;300782117;300780038;NAUT;31;9;35.34
SSR_P;2014;300782117;300780038;NCINF;71;6;71.52
SSR_P;2014;300782125;300780038;M1010;1;;1
SSR_P;2014;300782125;300780038;M1320;1;;1
SSR_P;2014;300782125;300780038;N241P;1;;1
SSR_P;2014;300782125;300780038;N2430;1;;0.25
SSR_P;2014;300782125;300780038;N2460;1;;0.67
SSR_P;2014;300782125;300780038;N2470;1;;0.5
SSR_P;2014;300782125;300780038;N2500;20;5;25.74
SSR_P;2014;300782125;300780038;N2710;;1;0.3
SSR_P;2014;300782125;300780038;NAUT;20;2;19.46
SSR_P;2014;300782125;300780038;NCINF;13;5;16.32
SSR_P;2014;300782141;300780038;M1010;5;4;5.17
SSR_P;2014;300782141;300780038;M1070;1;2;1.9
SSR_P;2014;300782141;300780038;M1180;2;1;2.8
SSR_P;2014;300782141;300780038;MAUT;;1;0.5
SSR_P;2014;300782141;300780038;N241P;16;2;16.96
SSR_P;2014;300782141;300780038;N2430;1;1;1.8
SSR_P;2014;300782141;300780038;N2450;3;1;3.55
SSR_P;2014;300782141;300780038;N2460;7;2;7.98
SSR_P;2014;300782141;300780038;N2470;1;;1
SSR_P;2014;300782141;300780038;N2500;59;9;64.33
SSR_P;2014;300782141;300780038;N2710;1;3;3
SSR_P;2014;300782141;300780038;N310H;2;;2
SSR_P;2014;300782141;300780038;N3120;3;;3
SSR_P;2014;300782141;300780038;NAUT;64;4;67.22
SSR_P;2014;300782141;300780038;NCINF;45;11;53.2
SSR_P;2014;300786274;300786266;M1010;;1;0.69
SSR_P;2014;300786274;300786266;M3020;;1;0.19
SSR_P;2014;300786274;300786266;MAUT;;4;0.44
SSR_P;2014;300786274;300786266;N2460;3;1;3.3
SSR_P;2014;300786274;300786266;N2470;4;1;4.62
SSR_P;2014;300786274;300786266;N2500;1;;1
SSR_P;2014;300786274;300786266;N2710;;1;0.5
SSR_P;2014;300786274;300786266;N310H;3;;3
SSR_P;2014;300786274;300786266;N3120;;2;1.6
SSR_P;2014;300786274;300786266;NAUT;5;8;9.9
SSR_P;2014;300786274;300786266;NCINF;4;3;5.55
SSR_P;2014;310000013;310180013;M1010;1;0;1
SSR_P;2014;310000013;310180013;M1320;0;1;0.9
SSR_P;2014;310000013;310180013;N2500;11;0;10.44
SSR_P;2014;310000013;310180013;N2710;0;1;0.3
SSR_P;2014;310000013;310180013;N3120;0;1;0.41
SSR_P;2014;310000013;310180013;NAUT;9;0;7.97
SSR_P;2014;310000013;310180013;NCINF;8;1;9.14
SSR_P;2014;310000310;310780671;M1320;1;;0.92
SSR_P;2014;310000310;310780671;N2500;12;;9.58
SSR_P;2014;310000310;310780671;NAUT;;1;0.6
SSR_P;2014;310000310;310780671;NCINF;10;1;8
SSR_P;2014;310000336;310780713;M1010;;;0.16
SSR_P;2014;310000336;310780713;M1320;1;1;1.55
SSR_P;2014;310000336;310780713;N241P;2;;2
SSR_P;2014;310000336;310780713;N2450;;1;0.86
SSR_P;2014;310000336;310780713;N2500;16;;14.75
SSR_P;2014;310000336;310780713;N2710;1;;0.9
SSR_P;2014;310000336;310780713;NAUT;5;3;6.62
SSR_P;2014;310000336;310780713;NCINF;7;1;8.1
SSR_P;2014;310013628;310786256;M1320;2;2;2.72
SSR_P;2014;310013628;310786256;N241P;2;1;2.04
SSR_P;2014;310013628;310786256;N2460;1;1;0.83
SSR_P;2014;310013628;310786256;N2470;1;0;0.55
SSR_P;2014;310013628;310786256;N2500;35;1;23.34
SSR_P;2014;310013628;310786256;N2710;0;1;0.28
SSR_P;2014;310013628;310786256;N3120;2;0;1.1
SSR_P;2014;310013628;310786256;NAUT;22;1;8.45
SSR_P;2014;310013628;310786256;NCINF;17;5;13.9
SSR_P;2014;310014329;310781562;MAUT;0;2;0.43
SSR_P;2014;310014329;310781562;N2460;;1;0.9
SSR_P;2014;310014329;310781562;N2470;;1;0.5
SSR_P;2014;310014329;310781562;N2500;1;1;1.5
SSR_P;2014;310014329;310781562;N2710;;1;0.5
SSR_P;2014;310014329;310781562;N310H;1;;1
SSR_P;2014;310014329;310781562;N3120;;1;0.5
SSR_P;2014;310014329;310781562;NAUT;1;6;5.02
SSR_P;2014;310014329;310781562;NCINF;3;1;3.8
SSR_P;2014;310020938;920000395;M1010;3;1;4.5
SSR_P;2014;310020938;920000395;M1070;;1;0.2
SSR_P;2014;310020938;920000395;M1320;2;;1
SSR_P;2014;310020938;920000395;N241P;5;;5
SSR_P;2014;310020938;920000395;N2430;;2;0.5
SSR_P;2014;310020938;920000395;N2450;1;;1
SSR_P;2014;310020938;920000395;N2500;22;;22
SSR_P;2014;310020938;920000395;N2710;;1;0.5
SSR_P;2014;310020938;920000395;NAUT;15;1;15.6
SSR_P;2014;310020938;920000395;NCINF;18;4;21
SSR_P;2014;310021571;310021563;M1010;2;;1.8
SSR_P;2014;310021571;310021563;M1070;;1;0.05
SSR_P;2014;310021571;310021563;M1120;1;;0.39
SSR_P;2014;310021571;310021563;M1190;;1;0.07
SSR_P;2014;310021571;310021563;M1320;2;1;2.44
SSR_P;2014;310021571;310021563;MAUT;;1;0.06
SSR_P;2014;310021571;310021563;N241P;3;1;3.8
SSR_P;2014;310021571;310021563;N2430;;1;0.3
SSR_P;2014;310021571;310021563;N2450;1;;0.77
SSR_P;2014;310021571;310021563;N2460;1;;0.76
SSR_P;2014;310021571;310021563;N2500;28;;26.14
SSR_P;2014;310021571;310021563;N2710;;1;0.38
SSR_P;2014;310021571;310021563;N3120;1;;1
SSR_P;2014;310021571;310021563;NAUT;20;;17.73
SSR_P;2014;310021571;310021563;NCINF;26;;24.51
SSR_P;2014;310022298;310781406;M1180;6;;4.42
SSR_P;2014;310022298;310781406;N241P;3;;2.8
SSR_P;2014;310022298;310781406;N2430;;3;0.15
SSR_P;2014;310022298;310781406;N2500;39;;38.72
SSR_P;2014;310022298;310781406;N2710;1;2;0.5
SSR_P;2014;310022298;310781406;NAUT;2;3;0.46
SSR_P;2014;310022298;310781406;NCINF;26;5;31.78
SSR_P;2014;310780150;310788799;M1180;;3;2
SSR_P;2014;310780150;310788799;N241P;9;1;5.96
SSR_P;2014;310780150;310788799;N2460;;2;0.54
SSR_P;2014;310780150;310788799;N2500;2;;2.23
SSR_P;2014;310780150;310788799;N2710;;1;0.34
SSR_P;2014;310780150;310788799;NAUT;5;;5.32
SSR_P;2014;310780150;310788799;NCINF;7;;6.98
SSR_P;2014;310780234;310000591;M1010;;1;0.5
SSR_P;2014;310780234;310000591;M1180;2;2;3.27
SSR_P;2014;310780234;310000591;M1190;;1;0.5
SSR_P;2014;310780234;310000591;N241P;12;2;14.71
SSR_P;2014;310780234;310000591;N2430;0;1;0.8
SSR_P;2014;310780234;310000591;N2450;1;0;1.1
SSR_P;2014;310780234;310000591;N2460;2;1;2.72
SSR_P;2014;310780234;310000591;N2500;18;2;21.12
SSR_P;2014;310780234;310000591;N2710;0;1;0.5
SSR_P;2014;310780234;310000591;N3120;0;1;0.4
SSR_P;2014;310780234;310000591;NAUT;31;9;37.27
SSR_P;2014;310780234;310000591;NCINF;12;2;16.34
SSR_P;2014;310780366;310000153;M1010;3;2;3.5
SSR_P;2014;310780366;310000153;M1150;;1;0.5
SSR_P;2014;310780366;310000153;M1180;;3;1.5
SSR_P;2014;310780366;310000153;M1190;;1;0.5
SSR_P;2014;310780366;310000153;M1320;;1;0.5
SSR_P;2014;310780366;310000153;N241P;11;1;11
SSR_P;2014;310780366;310000153;N2450;1;1;1.7
SSR_P;2014;310780366;310000153;N2460;;2;1.6
SSR_P;2014;310780366;310000153;N2500;21;6;23.87
SSR_P;2014;310780366;310000153;N2710;;1;0.5
SSR_P;2014;310780366;310000153;N3120;;1;0.7
SSR_P;2014;310780366;310000153;NCINF;12;7;16.26
SSR_P;2014;310780374;310000161;M1010;2;5;3.95
SSR_P;2014;310780374;310000161;M1040;;3;0.6
SSR_P;2014;310780374;310000161;M1070;;2;0.8
SSR_P;2014;310780374;310000161;M1150;;2;0.1
SSR_P;2014;310780374;310000161;M1180;;1;0.1
SSR_P;2014;310780374;310000161;M1320;;3;1.5
SSR_P;2014;310780374;310000161;M3020;;2;0.6
SSR_P;2014;310780374;310000161;MAUT;;4;0.1
SSR_P;2014;310780374;310000161;N241P;;6;5
SSR_P;2014;310780374;310000161;N2450;2;5;5.8
SSR_P;2014;310780374;310000161;N2460;;1;0.73
SSR_P;2014;310780374;310000161;N2500;16;12;23.8
SSR_P;2014;310780374;310000161;N2710;;5;2.83
SSR_P;2014;310780374;310000161;N310H;3;3;4.69
SSR_P;2014;310780374;310000161;N3120;1;;1
SSR_P;2014;310780374;310000161;NCINF;21;25;33.95
SSR_P;2014;310780481;340015171;M1010;;2;0.47
SSR_P;2014;310780481;340015171;M1120;;1;0.78
SSR_P;2014;310780481;340015171;N2430;1;;1
SSR_P;2014;310780481;340015171;N2470;1;;1
SSR_P;2014;310780481;340015171;N2500;;7;3.59
SSR_P;2014;310780481;340015171;N2710;;4;1.46
SSR_P;2014;310780481;340015171;N310H;21;6;24.64
SSR_P;2014;310780481;340015171;NAUT;15;10;22.16
SSR_P;2014;310780481;340015171;NCINF;3;6;6.23
SSR_P;2014;310781083;310788716;M1010;;1;0.5
SSR_P;2014;310781083;310788716;N241P;1;;1
SSR_P;2014;310781083;310788716;N2450;;1;0.5
SSR_P;2014;310781083;310788716;N2460;;1;0.5
SSR_P;2014;310781083;310788716;N2500;8;;8
SSR_P;2014;310781083;310788716;N310H;1;;1
SSR_P;2014;310781083;310788716;NAUT;8;;7.27
SSR_P;2014;310781083;310788716;NCINF;2;;2
SSR_P;2014;310781125;310000419;M1010;1;;
SSR_P;2014;310781125;310000419;M1040;;2;
SSR_P;2014;310781125;310000419;M1150;;1;
SSR_P;2014;310781125;310000419;M1190;;1;
SSR_P;2014;310781125;310000419;M1320;1;;
SSR_P;2014;310781125;310000419;M3020;;1;
SSR_P;2014;310781125;310000419;MAUT;;2;0.2
SSR_P;2014;310781125;310000419;N241P;4;;3
SSR_P;2014;310781125;310000419;N2430;;1;0.15
SSR_P;2014;310781125;310000419;N2450;;1;0.15
SSR_P;2014;310781125;310000419;N2460;;1;0.1
SSR_P;2014;310781125;310000419;N2500;8;1;8.63
SSR_P;2014;310781125;310000419;N2710;;1;0.1
SSR_P;2014;310781125;310000419;N3120;;1;0.3
SSR_P;2014;310781125;310000419;NAUT;;1;0.15
SSR_P;2014;310781125;310000419;NCINF;6;2;7.86
SSR_P;2014;310781174;310000450;M1010;1;1;1.73
SSR_P;2014;310781174;310000450;M1320;1;1;1
SSR_P;2014;310781174;310000450;MAUT;;1;1.07
SSR_P;2014;310781174;310000450;N241P;;5;2
SSR_P;2014;310781174;310000450;N2430;;1;0.23
SSR_P;2014;310781174;310000450;N2450;;1;0.76
SSR_P;2014;310781174;310000450;N2460;;1;0.5
SSR_P;2014;310781174;310000450;N2500;12;1;15.85
SSR_P;2014;310781174;310000450;N3120;;1;0.5
SSR_P;2014;310781174;310000450;NAUT;12;6;18.47
SSR_P;2014;310781174;310000450;NCINF;7;5;12
SSR_P;2014;310781422;310781562;M1070;;3;0.57
SSR_P;2014;310781422;310781562;M1120;;1;0.5
SSR_P;2014;310781422;310781562;M1140;;1;0.4
SSR_P;2014;310781422;310781562;M1150;;1;0.1
SSR_P;2014;310781422;310781562;M1180;1;4;2.58
SSR_P;2014;310781422;310781562;M3020;;1;0.32
SSR_P;2014;310781422;310781562;MAUT;;7;1.57
SSR_P;2014;310781422;310781562;N241P;9;14;19.59
SSR_P;2014;310781422;310781562;N2430;1;7;4.89
SSR_P;2014;310781422;310781562;N2450;1;1;1.66
SSR_P;2014;310781422;310781562;N2460;2;5;3.74
SSR_P;2014;310781422;310781562;N2470;;2;1.43
SSR_P;2014;310781422;310781562;N2500;12;5;18.79
SSR_P;2014;310781422;310781562;N2710;2;2;3.01
SSR_P;2014;310781422;310781562;N310H;10;9;15.35
SSR_P;2014;310781422;310781562;N3120;2;0;1.98
SSR_P;2014;310781422;310781562;NAUT;1;3;2.56
SSR_P;2014;310781422;310781562;NCINF;8;3;13.52
SSR_P;2014;310781695;750043994;M1010;2;2;2.95
SSR_P;2014;310781695;750043994;M1320;;8;1.67
SSR_P;2014;310781695;750043994;N241P;;5;1.83
SSR_P;2014;310781695;750043994;N2430;;1;0.2
SSR_P;2014;310781695;750043994;N2450;;1;0.37
SSR_P;2014;310781695;750043994;N2460;1;;0.52
SSR_P;2014;310781695;750043994;N2500;15;27;17.19
SSR_P;2014;310781695;750043994;N2710;;1;0.27
SSR_P;2014;310781695;750043994;N3120;;1;0.48
SSR_P;2014;310781695;750043994;NAUT;52;48;14.27
SSR_P;2014;310781695;750043994;NCINF;17;21;17.93
SSR_P;2014;310781984;310014378;M1010;2;1;2.7
SSR_P;2014;310781984;310014378;M1070;;1;0.05
SSR_P;2014;310781984;310014378;M1120;1;;1
SSR_P;2014;310781984;310014378;M1180;3;1;3.83
SSR_P;2014;310781984;310014378;MAUT;;5;1.13
SSR_P;2014;310781984;310014378;N241P;19;7;20.33
SSR_P;2014;310781984;310014378;N2430;3;1;2.73
SSR_P;2014;310781984;310014378;N2450;1;1;1.11
SSR_P;2014;310781984;310014378;N2460;7;2;7.92
SSR_P;2014;310781984;310014378;N2470;1;1;0.5
SSR_P;2014;310781984;310014378;N2500;32;20;41.18
SSR_P;2014;310781984;310014378;N2710;;2;1.03
SSR_P;2014;310781984;310014378;N310H;2;3;3.2
SSR_P;2014;310781984;310014378;N3120;1;1;1.4
SSR_P;2014;310781984;310014378;NCINF;30;8;30.06
SSR_P;2014;310782339;310781406;M1180;1;6;2.63
SSR_P;2014;310782339;310781406;N241P;9;1;7.95
SSR_P;2014;310782339;310781406;N2430;;1;0.2
SSR_P;2014;310782339;310781406;N2450;4;1;2.1
SSR_P;2014;310782339;310781406;N2460;1;1;1.8
SSR_P;2014;310782339;310781406;N2500;28;6;33.3
SSR_P;2014;310782339;310781406;N2710;1;;0.2
SSR_P;2014;310782339;310781406;N310H;1;;1
SSR_P;2014;310782339;310781406;N3120;1;;0.4
SSR_P;2014;310782339;310781406;NAUT;6;1;5
SSR_P;2014;310782339;310781406;NCINF;23;9;27.79
SSR_P;2014;310782396;920000395;M1010;2;2;3.03
SSR_P;2014;310782396;920000395;M1150;1;;1
SSR_P;2014;310782396;920000395;M1320;;1;0.46
SSR_P;2014;310782396;920000395;N241P;;6;3.88
SSR_P;2014;310782396;920000395;N2430;;1;0.1
SSR_P;2014;310782396;920000395;N2450;1;;1
SSR_P;2014;310782396;920000395;N2460;;1;0.1
SSR_P;2014;310782396;920000395;N2500;15;2;16.4
SSR_P;2014;310782396;920000395;N2710;;1;0.5
SSR_P;2014;310782396;920000395;N3120;;1;0.69
SSR_P;2014;310782396;920000395;NCINF;10;9;16
SSR_P;2014;310783055;310781406;M1040;;1;0.1
SSR_P;2014;310783055;310781406;M1070;;1;0.1
SSR_P;2014;310783055;310781406;M1120;;1;0.1
SSR_P;2014;310783055;310781406;M1140;;1;0.1
SSR_P;2014;310783055;310781406;M1150;;1;0.1
SSR_P;2014;310783055;310781406;M1180;4;;4
SSR_P;2014;310783055;310781406;M1190;;1;0.1
SSR_P;2014;310783055;310781406;M1320;;1;0.1
