BOR;AN;FI;FI_EJ;PERSO;SMUR_EFFPL;SMUR_EFFPA;SMUR_ETP;SMUR_COMSU;SAMU_EFFPL;SAMU_EFFPA;SAMU_ETP
SMURSAMU_P;2014;970211215;970211207;N2500;1;0;1;;0;0;0
SMURSAMU_P;2014;970211215;970211207;N5140;13;0;13;0;0;0;0
SMURSAMU_P;2014;970211215;970211207;N9999;25;0;24.5;0;22;0;21.5
SMURSAMU_P;2014;970211223;970211207;M1140;;;;1;;;
SMURSAMU_P;2014;970211223;970211207;M9999;2;1;2.3;1;;;
SMURSAMU_P;2014;970211223;970211207;N2223;3;;3;1;;;
SMURSAMU_P;2014;970211223;970211207;N9999;3;;3;;;;
SMURSAMU_P;2014;970300026;970302022;M1140;;;;;;1;0.5
SMURSAMU_P;2014;970300026;970302022;M9999;5;8;7.75;1;7;2;7.19
SMURSAMU_P;2014;970300026;970302022;MREG;;;;;6;1;6.69
SMURSAMU_P;2014;970300026;970302022;N1220;15;;15.56;;14;;14
SMURSAMU_P;2014;970300026;970302022;N2120;1;;1;0;;;
SMURSAMU_P;2014;970300026;970302022;N2223;19;2;20.6;1;;;
SMURSAMU_P;2014;970300026;970302022;N5140;8;;8;0;;;
SMURSAMU_P;2014;970300026;970302022;N9999;28;2;29.4;1;14;0;14
SMURSAMU_P;2014;970300083;970302121;M9999;0;0;0.03;1;0;0;0
SMURSAMU_P;2014;970300083;970302121;MREG;0;0;0.03;1;0;0;0
SMURSAMU_P;2014;970300083;970302121;N1220;0;0;0;1;0;0;0
SMURSAMU_P;2014;970300083;970302121;N2120;0;0;0;1;0;0;0
SMURSAMU_P;2014;970300083;970302121;N2223;0;0;0;1;0;0;0
SMURSAMU_P;2014;970300083;970302121;N9999;0;0;0;1;0;0;0
SMURSAMU_P;2014;970300265;750721334;M9999;1;;1;1;;;
SMURSAMU_P;2014;970300265;750721334;N1220;1;;0.2;;;;
SMURSAMU_P;2014;970300265;750721334;N2120;1;;0.1;;;;
SMURSAMU_P;2014;970300265;750721334;N2223;1;;1;1;;;
SMURSAMU_P;2014;970400024;970408589;M9999;11;;11;;9;;9
SMURSAMU_P;2014;970400024;970408589;MREG;;;;0;9;;9
SMURSAMU_P;2014;970400024;970408589;N1220;;;;0;27;1;27.5
SMURSAMU_P;2014;970400024;970408589;N2120;1;;1;0;;;
SMURSAMU_P;2014;970400024;970408589;N2223;22;;22;1;;;
SMURSAMU_P;2014;970400024;970408589;N5140;9;1;9.8;1;;;
SMURSAMU_P;2014;970400024;970408589;N9999;32;1;32.8;1;27;1;27.5
SMURSAMU_P;2014;970400057;970408589;M9999;11;0;11;1;;;
SMURSAMU_P;2014;970400057;970408589;N1220;;1;0.5;1;;;
SMURSAMU_P;2014;970400057;970408589;N2120;1;0;1;0;;;
SMURSAMU_P;2014;970400057;970408589;N2223;9;0;9;0;;;
SMURSAMU_P;2014;970400057;970408589;N2500;1;0;1;;;;
SMURSAMU_P;2014;970400057;970408589;N9999;10;1;10.5;0;;;
SMURSAMU_P;2014;970400065;970421038;M9999;8;0;6;0;3;0;2
SMURSAMU_P;2014;970400065;970421038;MREG;0;0;0;0;3;0;2
SMURSAMU_P;2014;970400065;970421038;N2223;13;0;12.42;0;0;0;0
SMURSAMU_P;2014;970400065;970421038;N9999;13;0;12.42;0;0;0;0
SMURSAMU_P;2014;970400073;970403606;M9999;4;2;5.8;;;;
SMURSAMU_P;2014;970400073;970403606;N2120;1;;0.25;;;;
SMURSAMU_P;2014;970400073;970403606;N2223;5;1;6;;;;
SMURSAMU_P;2014;980500011;980500003;M9999;26;4;12.5;1;26;4;12.5
SMURSAMU_P;2014;980500011;980500003;MREG;26;4;12.5;1;26;4;12.5
SMURSAMU_P;2014;980500011;980500003;N1220;1;0;1;0;11;0;11
SMURSAMU_P;2014;980500011;980500003;N2120;1;0;0.5;0;1;0;0.5
SMURSAMU_P;2014;980500011;980500003;N5140;12;0;12;;;;
