BOR;AN;FI;FI_EJ;PERSO;EFFPLS;EFFPAS;ETPS;NBLIB
HAD_P;2014;650001779;650001738;M9999;;3;0.8;
HAD_P;2014;650001779;650001738;Mcoor;;3;0.8;
HAD_P;2014;650001779;650001738;N2120;1;;1;
HAD_P;2014;650001779;650001738;N2210;11;1;11.8;
HAD_P;2014;650001779;650001738;N2510;7;1;7.8;
HAD_P;2014;650001779;650001738;N3120;;2;1.2;
HAD_P;2014;650001779;650001738;N9999;19;4;21.8;
HAD_P;2014;660000084;660780180;M9999;3;;1.3;
HAD_P;2014;660000084;660780180;Mcoor;3;;1.3;
HAD_P;2014;660000084;660780180;N2120;1;;1;
HAD_P;2014;660000084;660780180;N2210;9;;9.07;
HAD_P;2014;660000084;660780180;N2510;9;;10;
HAD_P;2014;660000084;660780180;N2710;1;;0.5;
HAD_P;2014;660000084;660780180;N9999;21;;21.57;
HAD_P;2014;660000084;660780180;NAUT;1;;1;
HAD_P;2014;660006172;660790379;M3050;1;1;1.8;
HAD_P;2014;660006172;660790379;M9999;1;2;2.4;
HAD_P;2014;660006172;660790379;Mcoor;;1;0.6;
HAD_P;2014;660006172;660790379;N2120;;1;0.8;
HAD_P;2014;660006172;660790379;N2210;3;1;3.7;
HAD_P;2014;660006172;660790379;N2510;2;;2;
HAD_P;2014;660006172;660790379;N9999;7;2;8.5;
HAD_P;2014;660006172;660790379;NAUT;1;;1;
HAD_P;2014;660006172;660790379;Ncoor;1;;1;
HAD_P;2014;670005479;670000652;M3050;1;2;1.56;
HAD_P;2014;670005479;670000652;M9999;2;3;3.33;
HAD_P;2014;670005479;670000652;Mcoor;1;1;1.77;
HAD_P;2014;670005479;670000652;N2120;3;;3.25;
HAD_P;2014;670005479;670000652;N2210;16;;15.01;592
HAD_P;2014;670005479;670000652;N2410;;;;527
HAD_P;2014;670005479;670000652;N2510;5;;5.25;
HAD_P;2014;670005479;670000652;N2710;;1;0.02;1
HAD_P;2014;670005479;670000652;N3120;1;1;1.83;
HAD_P;2014;670005479;670000652;N9999;26;2;26.21;1158
HAD_P;2014;670005479;670000652;NAUT;;;;38
HAD_P;2014;670005479;670000652;Ncoor;1;;0.85;
HAD_P;2014;670008838;670000785;M3050;0;1;0.8;
HAD_P;2014;670008838;670000785;M9999;1;1;1.8;
HAD_P;2014;670008838;670000785;Mcoor;1;0;1;
HAD_P;2014;670008838;670000785;N2120;1;0;1;
HAD_P;2014;670008838;670000785;N2210;4;1;4.59;140
HAD_P;2014;670008838;670000785;N2410;;;;90
HAD_P;2014;670008838;670000785;N9999;6;5;9.99;231
HAD_P;2014;670008838;670000785;NAUT;1;1;1.8;1
HAD_P;2014;670008838;670000785;Ncoor;0;3;2.6;
HAD_P;2014;670780113;670780055;M9999;2;;0.3;
HAD_P;2014;670780113;670780055;MAUT;1;;0.1;
HAD_P;2014;670780113;670780055;Mcoor;1;;0.2;
HAD_P;2014;670780113;670780055;N9999;4;3;6.14;
HAD_P;2014;670780113;670780055;NAUT;4;3;6.14;
HAD_P;2014;670798636;670014604;M9999;1;;0.67;
HAD_P;2014;670798636;670014604;Mcoor;1;;0.67;
HAD_P;2014;670798636;670014604;N2120;1;;1;
HAD_P;2014;670798636;670014604;N2210;5;1;7.12;
HAD_P;2014;670798636;670014604;N9999;8;1;9.83;
HAD_P;2014;670798636;670014604;NAUT;2;;1.71;
HAD_P;2014;680007648;680007598;M3050;;;;123
HAD_P;2014;680007648;680007598;M9999;;2;1.3;613
HAD_P;2014;680007648;680007598;MAUT;;;;490
HAD_P;2014;680007648;680007598;Mcoor;;2;1.3;
HAD_P;2014;680007648;680007598;N2120;1;;1;
HAD_P;2014;680007648;680007598;N2210;5;1;5.67;441
HAD_P;2014;680007648;680007598;N2410;;;;293
HAD_P;2014;680007648;680007598;N2460;;;;9
HAD_P;2014;680007648;680007598;N2510;2;1;3.09;
HAD_P;2014;680007648;680007598;N2710;;;;3
HAD_P;2014;680007648;680007598;N3120;;1;0.4;
HAD_P;2014;680007648;680007598;N9999;10;4;12.96;746
HAD_P;2014;680007648;680007598;Ncoor;2;1;2.8;
HAD_P;2014;680017829;680017811;M9999;;4;1.4;
HAD_P;2014;680017829;680017811;MAUT;;2;0.3;
HAD_P;2014;680017829;680017811;Mcoor;;2;1.1;
HAD_P;2014;680017829;680017811;N2120;2;;2;
HAD_P;2014;680017829;680017811;N2210;10;3;9.53;
HAD_P;2014;680017829;680017811;N2460;;1;0.3;
HAD_P;2014;680017829;680017811;N2510;10;1;9.33;
HAD_P;2014;680017829;680017811;N2710;;1;0.66;
HAD_P;2014;680017829;680017811;N3120;;1;0.62;
HAD_P;2014;680017829;680017811;N9999;32;8;30.34;
HAD_P;2014;680017829;680017811;NAUT;10;1;7.9;
HAD_P;2014;690000880;690783220;M3050;0;0;0;700
HAD_P;2014;690000880;690783220;M9999;6;2;7.05;1036
HAD_P;2014;690000880;690783220;MAUT;0;0;0;336
HAD_P;2014;690000880;690783220;Mcoor;6;2;7.05;
HAD_P;2014;690000880;690783220;N2120;2;1;2.71;
HAD_P;2014;690000880;690783220;N2210;0;0;0;2176
HAD_P;2014;690000880;690783220;N2410;0;0;0;289
HAD_P;2014;690000880;690783220;N2710;0;0;0;22
HAD_P;2014;690000880;690783220;N3120;5;0;4;
HAD_P;2014;690000880;690783220;N9999;25;7;27.47;2661
HAD_P;2014;690000880;690783220;NAUT;6;3;7.34;174
HAD_P;2014;690000880;690783220;Ncoor;12;3;13.42;
HAD_P;2014;690019799;690007182;M3050;;;;103
HAD_P;2014;690019799;690007182;M9999;;4;1.87;205
HAD_P;2014;690019799;690007182;MAUT;;1;0.47;102
HAD_P;2014;690019799;690007182;Mcoor;;3;1.4;
HAD_P;2014;690019799;690007182;N2120;1;;1;
HAD_P;2014;690019799;690007182;N2210;9;;9;30
HAD_P;2014;690019799;690007182;N2410;0;;;77
HAD_P;2014;690019799;690007182;N2470;0;;;5
HAD_P;2014;690019799;690007182;N2710;0;2;2;
HAD_P;2014;690019799;690007182;N3120;1;;1;
HAD_P;2014;690019799;690007182;N9999;14;2;16;128
HAD_P;2014;690019799;690007182;NAUT;1;;1;16
HAD_P;2014;690019799;690007182;Ncoor;2;;2;
HAD_P;2014;690788930;690001623;M3050;2;1;2.57;
HAD_P;2014;690788930;690001623;M9999;8;4;9.72;
HAD_P;2014;690788930;690001623;MAUT;;1;0.7;
HAD_P;2014;690788930;690001623;Mcoor;6;2;6.45;
HAD_P;2014;690788930;690001623;N2120;7;;7;
HAD_P;2014;690788930;690001623;N2210;;6;4.1;
HAD_P;2014;690788930;690001623;N2710;4;2;3.5;
HAD_P;2014;690788930;690001623;N3120;3;2;4.2;
HAD_P;2014;690788930;690001623;N9999;69;20;82.6;
HAD_P;2014;690788930;690001623;NAUT;39;10;48.8;
HAD_P;2014;690788930;690001623;Ncoor;16;;15;
HAD_P;2014;700000698;250017803;M9999;;1;0.5;
HAD_P;2014;700000698;250017803;Mcoor;;1;0.5;
HAD_P;2014;710010067;710780644;M9999;;1;0.75;
HAD_P;2014;710010067;710780644;Mcoor;;1;0.75;
HAD_P;2014;710010067;710780644;N2210;7;4;7.21;
HAD_P;2014;710010067;710780644;N2510;5;3;4.86;
HAD_P;2014;710010067;710780644;N9999;13;8;13.57;
HAD_P;2014;710010067;710780644;NAUT;;1;0.5;
HAD_P;2014;710010067;710780644;Ncoor;1;;1;
HAD_P;2014;710780917;710000274;M9999;;1;0.3;
HAD_P;2014;710780917;710000274;Mcoor;;1;0.3;
HAD_P;2014;710780917;710000274;N9999;1;;1;
HAD_P;2014;710780917;710000274;NAUT;1;;1;
HAD_P;2014;710978263;710780958;M3050;;1;0.5;
HAD_P;2014;710978263;710780958;M9999;;2;0.8;
HAD_P;2014;710978263;710780958;Mcoor;;1;0.3;
HAD_P;2014;710978263;710780958;N2120;1;;1;
HAD_P;2014;710978263;710780958;N2210;4;;5.02;
HAD_P;2014;710978263;710780958;N2510;2;4;4.17;
HAD_P;2014;710978263;710780958;N9999;7;5;10.69;
HAD_P;2014;710978263;710780958;NAUT;;1;0.5;
HAD_P;2014;710978289;710780263;M9999;1;1;0.95;
HAD_P;2014;710978289;710780263;MAUT;1;1;0.95;
HAD_P;2014;710978289;710780263;N2120;1;;1;
HAD_P;2014;710978289;710780263;N2210;8;5;11.72;
HAD_P;2014;710978289;710780263;N2710;;1;0.1;
HAD_P;2014;710978289;710780263;N3120;;1;0.5;
HAD_P;2014;710978289;710780263;N9999;9;8;13.72;
HAD_P;2014;710978289;710780263;NAUT;;1;0.4;
HAD_P;2014;710978347;710781204;M3050;;1;0.25;
HAD_P;2014;710978347;710781204;M9999;;5;3.95;
HAD_P;2014;710978347;710781204;MAUT;;3;3;
HAD_P;2014;710978347;710781204;Mcoor;;1;0.7;
HAD_P;2014;710978347;710781204;N2120;1;;1;
HAD_P;2014;710978347;710781204;N2210;1;4;3.63;135
HAD_P;2014;710978347;710781204;N2410;1;;1;97
HAD_P;2014;710978347;710781204;N2510;15;3;17.6;
HAD_P;2014;710978347;710781204;N9999;21;11;28.08;232
HAD_P;2014;710978347;710781204;NAUT;1;4;2.85;
HAD_P;2014;710978347;710781204;Ncoor;2;;2;
HAD_P;2014;720000124;720000066;N2210;5;2;7.73;
HAD_P;2014;720000124;720000066;N2460;;1;0.1;
HAD_P;2014;720000124;720000066;N2510;6;1;7;
HAD_P;2014;720000124;720000066;N2710;;1;0.07;
HAD_P;2014;720000124;720000066;N9999;12;6;16.72;
HAD_P;2014;720000124;720000066;NAUT;1;1;1.82;
HAD_P;2014;720016856;720008390;M3050;0;1;0.1;50
HAD_P;2014;720016856;720008390;M9999;0;4;1.27;50
HAD_P;2014;720016856;720008390;Mcoor;0;3;1.17;
HAD_P;2014;720016856;720008390;N2120;1;0;1.12;
HAD_P;2014;720016856;720008390;N2210;12;23;25.16;70
HAD_P;2014;720016856;720008390;N2410;0;0;0;30
HAD_P;2014;720016856;720008390;N2510;7;13;13.64;
HAD_P;2014;720016856;720008390;N2710;;4;1.02;
HAD_P;2014;720016856;720008390;N3120;;3;1.39;
HAD_P;2014;720016856;720008390;N9999;20;47;44.88;100
HAD_P;2014;720016856;720008390;Ncoor;0;4;2.55;
HAD_P;2014;730000031;730000015;M9999;2;;1.6;
HAD_P;2014;730000031;730000015;Mcoor;2;;1.6;
HAD_P;2014;730000031;730000015;N2120;1;;1;
HAD_P;2014;730000031;730000015;N2210;8;3;10.25;
HAD_P;2014;730000031;730000015;N2510;6;1;6.75;
HAD_P;2014;730000031;730000015;N2710;;1;0.75;
HAD_P;2014;730000031;730000015;N9999;16;7;21;
HAD_P;2014;730000031;730000015;NAUT;1;2;2.25;
HAD_P;2014;730000049;730002839;M9999;;2;0.55;24
HAD_P;2014;730000049;730002839;MAUT;;;;24
HAD_P;2014;730000049;730002839;Mcoor;;2;0.55;
HAD_P;2014;730000049;730002839;N2120;1;;0.92;
HAD_P;2014;730000049;730002839;N2210;3;1;2.53;96
HAD_P;2014;730000049;730002839;N2410;;;;17
HAD_P;2014;730000049;730002839;N9999;4;3;4.23;114
HAD_P;2014;730000049;730002839;NAUT;;2;0.78;1
HAD_P;2014;730000080;730780103;M9999;;1;0.6;
HAD_P;2014;730000080;730780103;Mcoor;;1;0.6;
HAD_P;2014;730000080;730780103;N2120;1;;0.84;
HAD_P;2014;730000080;730780103;N2210;4;1;4.76;
HAD_P;2014;730000080;730780103;N2510;2;;2;
HAD_P;2014;730000080;730780103;N2710;1;;0.5;
HAD_P;2014;730000080;730780103;N3120;1;;0.5;
HAD_P;2014;730000080;730780103;N9999;11;5;10.39;
HAD_P;2014;730000080;730780103;NAUT;1;4;1.63;
HAD_P;2014;730000080;730780103;Ncoor;1;;0.16;
HAD_P;2014;740000237;740781133;M9999;1;2;1.36;72
HAD_P;2014;740000237;740781133;MAUT;0;2;0.66;72
HAD_P;2014;740000237;740781133;Mcoor;1;0;0.7;
HAD_P;2014;740000237;740781133;N2120;1;0;0.94;
HAD_P;2014;740000237;740781133;N2210;7;3;9.59;153
HAD_P;2014;740000237;740781133;N2410;0;0;0;64
HAD_P;2014;740000237;740781133;N2510;5;0;5.21;
HAD_P;2014;740000237;740781133;N2710;;2;0.54;
HAD_P;2014;740000237;740781133;N3120;1;0;1;
HAD_P;2014;740000237;740781133;N9999;16;7;20.06;223
HAD_P;2014;740000237;740781133;NAUT;2;2;2.78;6
HAD_P;2014;740000302;740781133;M9999;0;1;0.5;11
HAD_P;2014;740000302;740781133;MAUT;0;0;0;11
HAD_P;2014;740000302;740781133;Mcoor;0;1;0.5;
HAD_P;2014;740000302;740781133;N2120;0;1;0.7;
HAD_P;2014;740000302;740781133;N2210;3;3;4.58;27
HAD_P;2014;740000302;740781133;N2410;0;0;0;9
HAD_P;2014;740000302;740781133;N2510;3;1;3.04;
HAD_P;2014;740000302;740781133;N3120;0;1;0.5;
HAD_P;2014;740000302;740781133;N9999;7;7;10;36
HAD_P;2014;740000302;740781133;NAUT;1;1;1.18;
HAD_P;2014;740000328;740790381;M9999;2;0;1.16;
HAD_P;2014;740000328;740790381;Mcoor;2;0;1.16;
HAD_P;2014;740000328;740790381;N2120;1;;1;
HAD_P;2014;740000328;740790381;N2210;;;;158
HAD_P;2014;740000328;740790381;N2410;;;;86
HAD_P;2014;740000328;740790381;N2510;;2;1.2;
HAD_P;2014;740000328;740790381;N2710;;1;0.32;0
HAD_P;2014;740000328;740790381;N3120;;1;1.06;
HAD_P;2014;740000328;740790381;N9999;2;10;10.25;246
HAD_P;2014;740000328;740790381;NAUT;;2;1.62;2
HAD_P;2014;740000328;740790381;Ncoor;1;4;5.05;
HAD_P;2014;740010475;740000203;M3050;0;1;0.8;0
HAD_P;2014;740010475;740000203;M9999;0;4;1.8;131
HAD_P;2014;740010475;740000203;MAUT;0;1;0.1;131
HAD_P;2014;740010475;740000203;Mcoor;0;2;0.9;
HAD_P;2014;740010475;740000203;N2120;1;0;1;
HAD_P;2014;740010475;740000203;N2210;7;6;12.7;109
HAD_P;2014;740010475;740000203;N2410;0;1;0.6;136
HAD_P;2014;740010475;740000203;N2460;0;0;0;1
HAD_P;2014;740010475;740000203;N2510;9;3;11;
HAD_P;2014;740010475;740000203;N2710;0;1;0.5;0
HAD_P;2014;740010475;740000203;N3120;1;0;1;
HAD_P;2014;740010475;740000203;N9999;20;11;28.8;250
HAD_P;2014;740010475;740000203;NAUT;0;0;0;4
HAD_P;2014;740010475;740000203;Ncoor;2;0;2;
HAD_P;2014;740781141;740790258;M9999;;3;1.04;0
HAD_P;2014;740781141;740790258;MAUT;;2;0.24;0
HAD_P;2014;740781141;740790258;Mcoor;;1;0.8;
HAD_P;2014;740781141;740790258;N2120;1;;0.27;
HAD_P;2014;740781141;740790258;N2210;6;2;8.23;
HAD_P;2014;740781141;740790258;N2510;2;1;2.81;
HAD_P;2014;740781141;740790258;N2710;0;1;0.23;
HAD_P;2014;740781141;740790258;N9999;11;4;13.54;
HAD_P;2014;740781141;740790258;NAUT;2;0;2;
HAD_P;2014;740781224;740001839;M9999;2;0;1;
HAD_P;2014;740781224;740001839;Mcoor;2;0;1;
HAD_P;2014;740781224;740001839;N2120;1;0;0.75;
HAD_P;2014;740781224;740001839;N2210;5;2;5.75;
HAD_P;2014;740781224;740001839;N2510;4;1;4.93;
HAD_P;2014;740781224;740001839;N2710;1;0;0.6;
HAD_P;2014;740781224;740001839;N3120;1;;0.52;
HAD_P;2014;740781224;740001839;N9999;13;3;13.61;
HAD_P;2014;740781224;740001839;NAUT;1;;1.06;
HAD_P;2014;750042459;750712341;M3050;;1;0.5;
HAD_P;2014;750042459;750712341;M9999;1;8;5.5;
HAD_P;2014;750042459;750712341;MAUT;;1;0.8;
HAD_P;2014;750042459;750712341;Mcoor;1;6;4.2;
HAD_P;2014;750042459;750712341;N2120;13;2;14.2;
HAD_P;2014;750042459;750712341;N2210;86;5;88.4;287
HAD_P;2014;750042459;750712341;N2410;;;;164
HAD_P;2014;750042459;750712341;N2470;;;;3
HAD_P;2014;750042459;750712341;N2510;24;2;25.3;
HAD_P;2014;750042459;750712341;N2710;2;1;2.8;
HAD_P;2014;750042459;750712341;N3120;3;2;4.2;
HAD_P;2014;750042459;750712341;N9999;137;17;148.2;454
HAD_P;2014;750042459;750712341;Ncoor;9;5;13.3;
HAD_P;2014;750806226;750712184;M3050;6;1;6.8;
HAD_P;2014;750806226;750712184;M9999;12;8;15.8;
HAD_P;2014;750806226;750712184;MAUT;3;1;3.3;
HAD_P;2014;750806226;750712184;Mcoor;3;6;5.7;
HAD_P;2014;750806226;750712184;N2120;18;;18;
HAD_P;2014;750806226;750712184;N2210;187;34;214.25;
HAD_P;2014;750806226;750712184;N2410;2;1;2.86;
HAD_P;2014;750806226;750712184;N2460;5;0;5;
HAD_P;2014;750806226;750712184;N2510;118;11;125.18;
HAD_P;2014;750806226;750712184;N2710;4;0;4;
HAD_P;2014;750806226;750712184;N3120;13;4;16.49;
HAD_P;2014;750806226;750712184;N9999;578;81;645.06;
HAD_P;2014;750806226;750712184;NAUT;201;26;224.34;
HAD_P;2014;750806226;750712184;Ncoor;30;5;34.94;
HAD_P;2014;760000463;760024042;M9999;;2;1;
HAD_P;2014;760000463;760024042;MAUT;;2;1;
HAD_P;2014;760000463;760024042;N2210;13;13;15.9;
HAD_P;2014;760000463;760024042;N2510;13;31;13.26;
HAD_P;2014;760000463;760024042;N2710;;1;0.5;
HAD_P;2014;760000463;760024042;N3120;1;2;1.18;
HAD_P;2014;760000463;760024042;N9999;28;48;32.29;
HAD_P;2014;760000463;760024042;NAUT;1;1;1.45;
HAD_P;2014;760016659;760027359;M3050;;1;0.25;
HAD_P;2014;760016659;760027359;M9999;;2;0.75;
HAD_P;2014;760016659;760027359;Mcoor;;1;0.5;
HAD_P;2014;760016659;760027359;N2120;1;;1;
HAD_P;2014;760016659;760027359;N2210;7;2;8;
HAD_P;2014;760016659;760027359;N2510;4;;4;
HAD_P;2014;760016659;760027359;N2710;;1;0.25;
HAD_P;2014;760016659;760027359;N3120;;1;0.5;
HAD_P;2014;760016659;760027359;N9999;13;4;14.75;
HAD_P;2014;760016659;760027359;Ncoor;1;;1;
HAD_P;2014;760020529;760000257;M3050;1;;0.3;
HAD_P;2014;760020529;760000257;M9999;1;1;0.8;
HAD_P;2014;760020529;760000257;Mcoor;;1;0.5;
HAD_P;2014;760020529;760000257;N2120;1;;1;
HAD_P;2014;760020529;760000257;N2210;13;4;14.21;49
HAD_P;2014;760020529;760000257;N2410;;;;37
HAD_P;2014;760020529;760000257;N2510;13;2;10.78;
HAD_P;2014;760020529;760000257;N2710;1;;0.5;1
HAD_P;2014;760020529;760000257;N9999;30;6;27.29;94
HAD_P;2014;760020529;760000257;NAUT;2;;0.8;7
HAD_P;2014;760021329;760000448;M9999;;1;0.4;
HAD_P;2014;760021329;760000448;Mcoor;;1;0.4;
HAD_P;2014;760021329;760000448;N2120;1;1;1.9;
HAD_P;2014;760021329;760000448;N2210;8;2;8.71;15
HAD_P;2014;760021329;760000448;N2410;;;;45
HAD_P;2014;760021329;760000448;N2510;1;;1.02;
HAD_P;2014;760021329;760000448;N9999;10;3;11.63;60
HAD_P;2014;760027938;760027359;M3050;;1;0.25;
HAD_P;2014;760027938;760027359;M9999;;2;0.75;
HAD_P;2014;760027938;760027359;Mcoor;;1;0.5;
HAD_P;2014;760027938;760027359;N2120;1;;1;
HAD_P;2014;760027938;760027359;N2210;2;1;2.8;
HAD_P;2014;760027938;760027359;N2510;3;;3;
HAD_P;2014;760027938;760027359;N2710;;1;0.25;
HAD_P;2014;760027938;760027359;N3120;;1;0.5;
HAD_P;2014;760027938;760027359;N9999;6;3;7.55;
HAD_P;2014;760783035;750721334;M9999;;2;1.12;
HAD_P;2014;760783035;750721334;Mcoor;;2;1.12;
HAD_P;2014;760783035;750721334;N2210;11;1;12.23;
HAD_P;2014;760783035;750721334;N2510;9;;9.76;
HAD_P;2014;760783035;750721334;N3120;1;;0.62;
HAD_P;2014;760783035;750721334;N9999;23;1;24.42;
HAD_P;2014;760783035;750721334;NAUT;1;;0.9;
HAD_P;2014;760783035;750721334;Ncoor;1;;0.91;
HAD_P;2014;760805770;760780726;M9999;1;;0.1;
HAD_P;2014;760805770;760780726;Mcoor;1;;0.1;
HAD_P;2014;760805770;760780726;N9999;1;4;2.03;
HAD_P;2014;760805770;760780726;NAUT;1;4;2.03;
HAD_P;2014;770000164;770110062;M9999;;1;0.7;
HAD_P;2014;770000164;770110062;Mcoor;;1;0.7;
HAD_P;2014;770000164;770110062;N2210;9;;7.67;
HAD_P;2014;770000164;770110062;N2510;3;;3.08;
HAD_P;2014;770000164;770110062;N2710;1;;0.2;
HAD_P;2014;770000164;770110062;N3120;;1;0.8;
HAD_P;2014;770000164;770110062;N9999;16;1;14.15;
HAD_P;2014;770000164;770110062;NAUT;3;;2.4;
HAD_P;2014;770000446;770700185;N2210;0;0;0.27;
HAD_P;2014;770000446;770700185;N9999;3;2;3.92;
HAD_P;2014;770000446;770700185;NAUT;3;2;3.65;
HAD_P;2014;770016475;770014207;M9999;;1;0.2;
HAD_P;2014;770016475;770014207;Mcoor;;1;0.2;
HAD_P;2014;770016475;770014207;N2120;1;;1;
HAD_P;2014;770016475;770014207;N2210;3;4;6.2;
HAD_P;2014;770016475;770014207;N2510;5;1;5.5;
HAD_P;2014;770016475;770014207;N9999;10;5;13.7;
HAD_P;2014;770016475;770014207;NAUT;1;;1;
HAD_P;2014;770700011;750042590;M9999;1;;0.5;
HAD_P;2014;770700011;750042590;Mcoor;1;;0.5;
HAD_P;2014;770700011;750042590;N2210;3;1;3.82;
HAD_P;2014;770700011;750042590;N2410;2;1;2.05;
HAD_P;2014;770700011;750042590;N2460;2;2;3.31;
HAD_P;2014;770700011;750042590;N2470;1;;0.45;
HAD_P;2014;770700011;750042590;N2510;7;;6.94;
HAD_P;2014;770700011;750042590;N3120;1;;0.5;
HAD_P;2014;770700011;750042590;N9999;20;4;19.57;
HAD_P;2014;770700011;750042590;NAUT;4;;2.5;
HAD_P;2014;780000311;780001236;N9999;;;0.31;
HAD_P;2014;780000311;780001236;NAUT;;;0.31;
HAD_P;2014;780004529;310021233;M3050;;1;0.36;
HAD_P;2014;780004529;310021233;M9999;;3;1.46;
HAD_P;2014;780004529;310021233;Mcoor;;2;1.1;
HAD_P;2014;780004529;310021233;N2210;12;;14.35;
HAD_P;2014;780004529;310021233;N2510;8;;9.32;
HAD_P;2014;780004529;310021233;N2710;;2;1.08;
HAD_P;2014;780004529;310021233;N3120;;2;0.99;
HAD_P;2014;780004529;310021233;N9999;26;5;31.69;
HAD_P;2014;780004529;310021233;NAUT;4;1;3.98;
HAD_P;2014;780004529;310021233;Ncoor;2;;1.97;
HAD_P;2014;790000087;790000012;M9999;;1;0.69;66
HAD_P;2014;790000087;790000012;MAUT;;;;66
HAD_P;2014;790000087;790000012;Mcoor;;1;0.69;
HAD_P;2014;790000087;790000012;N2120;1;;1;
HAD_P;2014;790000087;790000012;N2210;2;2;3.47;127
HAD_P;2014;790000087;790000012;N2410;;;;42
HAD_P;2014;790000087;790000012;N2510;;17;9.99;
HAD_P;2014;790000087;790000012;N2710;;1;0.2;
HAD_P;2014;790000087;790000012;N3120;;1;0.2;
HAD_P;2014;790000087;790000012;N9999;3;23;16.17;169
HAD_P;2014;790000087;790000012;NAUT;;2;1.31;
HAD_P;2014;790000111;790000046;M9999;;1;0.2;
HAD_P;2014;790000111;790000046;Mcoor;;1;0.2;
HAD_P;2014;790000111;790000046;N2120;;1;0.5;
HAD_P;2014;790000111;790000046;N2510;4;;4.05;
HAD_P;2014;790000111;790000046;N9999;5;2;5.19;
HAD_P;2014;790000111;790000046;NAUT;1;;0.01;
HAD_P;2014;790000111;790000046;Ncoor;;1;0.63;
HAD_P;2014;790000137;790000061;M9999;;1;0.3;
HAD_P;2014;790000137;790000061;Mcoor;;1;0.3;
HAD_P;2014;790000137;790000061;N2510;4;;3.59;
HAD_P;2014;790000137;790000061;N9999;5;;4.09;
HAD_P;2014;790000137;790000061;Ncoor;1;;0.5;
HAD_P;2014;790017289;790017271;M3050;;;;65
HAD_P;2014;790017289;790017271;M9999;;1;0.5;65
HAD_P;2014;790017289;790017271;Mcoor;;1;0.5;
HAD_P;2014;790017289;790017271;N2120;1;;1;
HAD_P;2014;790017289;790017271;N2210;;;;148
HAD_P;2014;790017289;790017271;N2410;;;;72
HAD_P;2014;790017289;790017271;N2710;;1;0.25;
HAD_P;2014;790017289;790017271;N3120;;1;0.5;
HAD_P;2014;790017289;790017271;N9999;5;3;6.46;220
HAD_P;2014;790017289;790017271;NAUT;1;1;1.71;0
HAD_P;2014;790017289;790017271;Ncoor;3;;3;
HAD_P;2014;800000226;800000069;M9999;;1;0.4;
HAD_P;2014;800000226;800000069;MAUT;;1;0.4;
