BOR;AN;FI;FI_EJ;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_A10;BLOCS_B10;BLOCS_C10;BLOCS_D10;BLOCS_E10;BLOCS_F10;BLOCS_G10;BLOCS_H10;BLOCS_I10;BLOCS_A11;BLOCS_B11;BLOCS_C11;BLOCS_D11;BLOCS_E11;BLOCS_F11;BLOCS_G11;BLOCS_H11;BLOCS_I11;BLOCS_A12;BLOCS_B12;BLOCS_C12;BLOCS_D12;BLOCS_E12;BLOCS_F12;BLOCS_G12;BLOCS_H12;BLOCS_I12;BLOCS_A13;BLOCS_B13;BLOCS_C13;BLOCS_D13;BLOCS_E13;BLOCS_F13;BLOCS_G13;BLOCS_H13;BLOCS_I13;BLOCS_A14;BLOCS_B14;BLOCS_C14;BLOCS_D14;BLOCS_E14;BLOCS_F14;BLOCS_G14;BLOCS_H14;BLOCS_I14;BLOCS_A15;BLOCS_B15;BLOCS_C15;BLOCS_D15;BLOCS_E15;BLOCS_F15;BLOCS_G15;BLOCS_H15;BLOCS_I15
BLOCS;2014;850000134;850013269;1;7;;;;;;;;;;7;;7;1;;;13;;;4532;5258;9790;6984;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;181;19;200;0;;;;;;618;80;698;574;;;;;;0;7;7;3;;;;;
BLOCS;2014;850000142;850000019;1;18;2;2;1;2;1;1;;1;;24;4;1;2;2;;31;4;;9230;6236;15466;11866;3237;28;35;6;23;1755;865;2620;779;170;45;105;17;12;1395;10;1405;4;1;3;6;1;2;462;41;503;0;;;;;;3738;2184;5922;3453;5145;8;35;5;7;23;84;107;6;320;;2;;
BLOCS;2014;850000175;850009010;2;4;;0;;0;;1;;0;;5;;;1;;;6;;;2423;1321;3744;2690;3728;11;3;8;17;483;160;643;259;30;8;14;1;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;993;1452;2445;1402;1262;0;0;0;0;1;12;13;1;8;0;0;0;0
BLOCS;2014;850000209;850000019;1;2;0;0;;0;;1;0;0;;3;0;;1;0;;3;0;;68;230;298;23;1214;3;;;;0;5;5;5;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;272;547;819;468;682;;5;;;0;1;1;0;;;;;
BLOCS;2014;850000225;850000019;;;;;;;;;;;;;;;;;;;;;50;1;51;7;;;;;;0;0;0;0;;;;;;1;0;1;0;;;;;;0;0;0;0;;;;;;74;0;74;3;;;;;;0;0;0;0;;;;;
BLOCS;2014;850000241;850000084;1;;;;;;;3;;;;3;;1;0;;;0;;;475;206;681;381;;;;;;341;146;487;217;;;;;;73;1;74;0;;;;;;18;0;18;0;;;;;;1364;2733;4097;2486;;;;;;9;33;42;1;;;;;
BLOCS;2014;850009630;850000035;1;0;;1;1;0;;0;;0;;1;1;;;;;;;;183;59;242;91;;;;;;437;200;637;291;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;253;121;374;169;;;;;;0;25;25;0;;;;;
BLOCS;2014;860000025;860013382;1;4;;1;;0;;1;;1;;7;;0;1;;;8;;;2662;1535;4197;3568;470;10;1;3;2;708;242;950;193;84;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1535;1268;2803;1382;526;1;0;0;0;1;53;54;40;8;0;0;0;0
BLOCS;2014;860000058;860780097;1;3;;0;;0;;1;;0;;4;;;1;;;4;;;659;801;1460;961;563;;;0;3;0;0;0;0;;;;;;;0;0;0;;;;;;;0;0;0;;;;;;145;235;380;232;66;;;;;0;0;0;0;;;;;
BLOCS;2014;860000223;860013077;4;25;3;1;1;1;1;5;0;2;0;34;5;1;1;1;;20;20;;19459;8193;27652;18779;8742;92;267;24;57;1794;700;2494;784;561;13;70;3;13;2261;6;2267;162;;2;2;2;1;913;2;915;0;13;1;3;1;2;6503;2474;8977;4037;10059;10;317;1;2;103;416;519;5;1663;;2;;
BLOCS;2014;860010321;860010313;1;10;;0;;0;;2;;0;;12;;2;1;;0;24;;8;8918;8246;17164;13959;;6;2;2;11;1;0;1;1;;0;0;0;0;47;0;47;1;;0;0;0;0;307;119;426;0;;0;0;0;0;2319;7626;9945;6918;;0;0;0;0;12;31;43;10;;0;0;0;0
BLOCS;2014;860780311;860010750;1;5;;0;;0;;0;;2;;7;;;1;;;11;;;3310;6899;10209;6797;;;;;;0;14;14;14;;;;;;51;0;51;0;;;;;;35;0;35;0;;;;;;480;2232;2712;1847;;;;;;13;21;34;1;;;;;
BLOCS;2014;860780568;860000140;1;2;1;1;1;;;1;;1;;5;2;2;2;1;;6;;;1669;958;2627;2239;;1;1;1;0;679;298;977;509;;4;2;;1;0;0;0;0;;;;;;0;0;0;0;;;;;;72;347;419;409;;;;;;6;45;51;0;;;;;
BLOCS;2014;870000064;870000015;6;23;2;0;0;4;;5;;6;;38;2;0;3;1;0;25;7;0;13977;4104;18081;13288;6294;4;1195;0;0;4;0;4;4;0;0;0;0;0;1663;4;1667;103;8;2;7;1;2;336;26;362;0;1;0;18;0;0;6890;2638;9528;4138;10830;2;330;1;0;192;417;609;14;1656;0;29;0;0
BLOCS;2014;870000098;870000023;2;4;4;1;1;0;;2;0;0;;7;5;;1;1;;7;7;;1740;1291;3031;2607;492;2;4;9;;200;47;247;89;3;;;;;22;0;22;0;;;;;;76;0;76;0;;;;;;453;1200;1653;1024;481;;;;;1;3;4;1;;;;;
BLOCS;2014;870000270;870000031;1;1;0;0;0;0;0;1;0;0;0;2;0;1;1;;;2;;;101;308;409;308;;;;;;0;6;6;0;;;;;;3;0;3;0;;;;;;0;0;0;0;;;;;;152;516;668;363;;;;;;0;0;0;0;;;;;
BLOCS;2014;870000288;870017415;2;13;;;;1;;3;;1;;18;;;2;0;;19;0;;10059;12062;22121;19544;;;;;;0;0;0;0;;;;;;145;1;146;0;;;;;;52;1;53;0;;;;;;3790;5207;8997;6070;;;;;;9;51;60;6;;;;;
BLOCS;2014;870000411;870017415;1;4;;6;6;1;;2;;1;;14;6;;1;;;12;;;3160;1412;4572;4159;;;;;;412;86;498;310;;;;;;40;1;41;1;;;;;;154;3;157;0;;;;;;887;1380;2267;1737;;;;;;10;28;38;15;;;;;
BLOCS;2014;870002060;870017415;1;8;;0;;1;;1;;0;;10;;;1;;;11;;;4177;4087;8264;7517;;;;;;0;4;4;4;;;;;;67;0;67;0;;;;;;406;11;417;0;;;;;;246;298;544;368;;;;;;0;10;10;1;;;;;
BLOCS;2014;870014859;870000015;3;5;;2;1;1;;1;;1;;10;1;0;2;0;0;12;0;0;3441;1839;5280;4209;2247;0;385;0;0;1740;1095;2835;1287;192;0;0;0;0;7;0;7;0;0;0;0;0;0;29;2;31;0;0;0;0;0;0;403;300;703;285;2543;0;0;0;0;6;7;13;0;70;0;0;0;0
BLOCS;2014;880000021;880007059;2;4;;1;;0;;1;;0;;6;;;1;;;7;1;;2599;1468;4067;3250;4932;;;;;376;202;578;214;24;;;;;110;0;110;6;0;;;;;30;0;30;0;0;;;;;2004;790;2794;1431;362;;;;;43;4;47;0;246;;;;
BLOCS;2014;880000047;880780077;1;5;2;1;1;0;;1;0;1;;8;3;0;1;1;0;12;12;0;2722;1440;4162;2714;;11;5;6;7;473;218;691;127;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;1484;1080;2564;1196;;;;;;8;23;31;4;;;;;
BLOCS;2014;880000054;880007299;2;3;3;;;;;1;1;1;1;5;5;;1;;;8;;;1600;1850;3450;1923;11;0;31;0;0;293;102;395;108;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;486;660;1146;667;271;0;0;0;0;0;1;1;0;0;0;0;0;0
BLOCS;2014;880000062;880780093;3;6;1;1;1;0;0;1;;1;;9;2;6;2;;;13;;;3535;1304;4839;4185;1757;13;20;3;4;599;252;851;306;24;7;18;;3;0;0;0;0;;;;;;0;0;0;0;;;;;;1499;1023;2522;1297;1916;;;;;8;10;18;1;67;;;;
BLOCS;2014;880000070;880007299;1;0;;;;;;1;0;0;;1;0;1;0;0;0;0;0;0;30;9;39;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;11;2;13;0;65;0;0;0;0;0;0;0;0;;;;;
BLOCS;2014;880788591;880780150;1;15;1;3;1;12;;5;;0;;35;2;14;3;;;38;;;8560;6451;15011;12729;1363;3;172;2;1;912;431;1343;672;51;3;26;4;3;70;0;70;0;;;3;;;239;0;239;0;;;5;;;2299;5022;7321;4708;1521;;53;1;;10;59;69;11;8;;1;;
BLOCS;2014;890000169;890000151;1;5;0;1;;1;;1;;1;;9;0;;1;;;10;;;4411;6149;10560;8041;;;;;;1;5;6;6;;;;;;22;0;22;0;;;;;;6;0;6;0;;;;;;1225;3271;4496;2594;;;;;;5;65;70;2;;;;;
BLOCS;2014;890002389;890000730;1;6;;;;;;2;;;;8;;;1;;;14;;;2908;6090;8998;6512;;;;;;1;0;1;1;;;;;;5;24;29;0;;;;;;51;29;80;0;;;;;;933;2462;3395;2318;;;;;;0;13;13;4;;;;;
BLOCS;2014;890975527;890000037;6;8;0;1;1;3;0;4;0;1;0;17;1;;1;;;17;;;5694;2009;7703;6442;;;;;;1426;787;2213;919;;;;;;1135;9;1144;798;;;;;;85;2;87;0;;;;;;2256;1358;3614;2119;;;;;;10;143;153;0;;;;;
BLOCS;2014;890975535;890000409;1;0;;;;;;1;;;;1;;;;;;;;;74;34;108;5;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;198;73;271;75;;;;;;0;0;0;0;;;;;
BLOCS;2014;890975543;890000417;1;0;;0;;;;1;;;;1;;;0;;;0;;;47;12;59;0;1;;;;;0;79;79;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;119;2;121;0;136;;;;;0;0;0;0;;;;;
BLOCS;2014;890975550;890970569;2;7;1;1;1;0;;1;;0;;9;2;;2;;;13;;;3723;1556;5279;4579;;16;3;4;10;865;422;1287;547;;3;5;3;5;3;2;5;1;;;;;;141;18;159;0;;;;;;1780;749;2529;1479;349;;1;1;;4;65;69;0;;;;;
BLOCS;2014;900000035;900003880;;7;;0;;0;;1;;0;;8;;;2;;;13;;;2881;3617;6498;5644;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;74;1;75;0;;;;;;568;3978;4546;2646;;;;;;1;18;19;7;;;;;
BLOCS;2014;900000167;900000365;;10;1;1;1;1;;1;;1;;14;2;;1;1;;12;12;;5977;5853;11830;7672;;;;;;1565;640;2205;628;;;;;;697;7;704;0;;;;;;7;2;9;0;;;;;;1514;1232;2746;1294;;;;;;28;81;109;11;;;;;
BLOCS;2014;910000272;910110014;1;4;1;1;1;;;;;;;5;2;;1;;;5;;;1760;1243;3003;2570;;3;5;4;10;789;485;1274;641;;6;6;2;1;0;0;0;2;;;;;;1;0;1;0;;;;;;647;334;981;391;;;;;;0;1;1;0;;;;;
BLOCS;2014;910000280;910019447;2;3;1;0;0;0;0;1;0;0;0;4;1;0;1;1;1;4;4;0;576;1089;1665;1341;658;1;1;1;1;263;105;368;182;0;1;1;;1;0;0;0;0;0;;;;;0;0;0;0;0;;;;;259;437;696;379;313;;;;;0;;0;0;0;;;;
BLOCS;2014;910000298;910110055;2;7;1;0;0;0;0;2;0;0;0;9;1;;2;1;;14;10;;3580;1387;4967;3598;194;39;13;5;10;1174;734;1908;999;;11;13;;;57;0;57;0;;;;1;;13;0;13;0;;;;;;2158;544;2702;943;180;1;;;1;5;2;7;0;;;;;
BLOCS;2014;910000306;910110063;1;3;;1;;0;;1;;1;;6;;3;1;;;3;;;1608;715;2323;1809;287;1;0;1;5;493;123;616;352;6;3;2;1;1;0;0;0;0;;;;;;;0;0;0;;;;;;500;691;1191;643;;;;;;6;3;9;0;;;;;
BLOCS;2014;910001973;910019447;1;4;1;1;1;0;0;1;0;1;0;7;2;0;1;1;1;11;11;11;1750;786;2536;2233;261;8;2;4;12;361;264;625;401;;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;723;453;1176;572;286;0;0;0;0;0;34;34;0;91;0;0;0;0
BLOCS;2014;910018423;910019454;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;3;0;0;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;293;382;675;318;157;;;;;0;0;0;0;;;;;
BLOCS;2014;910020254;910002773;3;5;1;1;1;1;1;;;;;7;3;;1;1;1;11;5;8;6248;2646;8894;6628;;57;54;14;13;3326;868;4194;1622;;15;26;3;2;1295;22;1317;115;;;;;;375;31;406;0;;;;;;2549;1603;4152;1928;;;;;;22;97;119;15;;;;;
BLOCS;2014;910150010;910014919;;;;;;;;;;1;;1;;;;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;9;568;577;0;;;;;
BLOCS;2014;910150028;750811184;1;;;;;;;1;0;;;1;0;;;;;1;0;;;;;;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;742;1;743;42;65;0;0;0;0;0;0;0;0;;;;;
BLOCS;2014;910300011;910000348;1;4;;0;;1;;1;;0;;6;;;1;;;11;;;1540;6010;7550;4808;;;;;;1;0;1;1;;;;;;326;0;326;15;;;;;;9;0;9;0;;;;;;357;5709;6066;3373;;;;;;1;37;38;7;;;;;
BLOCS;2014;910300144;910000447;2;7;1;1;;0;;2;0;0;;10;1;;2;1;;20;3;;3975;4566;8541;7419;;;;;;381;355;736;357;;4;;;1;63;0;63;0;;;;;;93;1;94;0;;;;;;1399;5076;6475;3896;;;;;;0;6;6;1;;;;;
BLOCS;2014;910300177;910000462;1;8;1;1;;1;;1;;;;11;1;;1;;;17;;;6975;9297;16272;14780;;;;;;490;228;718;361;;;;;;0;0;0;0;;;;;;113;0;113;0;;;;;;1004;3741;4745;3119;;;;;;3;32;35;1;;;;;
BLOCS;2014;910300219;910003888;4;13;;1;;3;;2;;1;;20;;;3;;;16;;;6085;4775;10860;9171;;;;;;228;221;449;426;;;;;;2978;14;2992;2291;;;;;;536;95;631;0;;;;;;958;5990;6948;4211;;;;;;2;38;40;7;;;;;
BLOCS;2014;910300300;910000538;;4;1;;;1;;1;1;1;;7;2;;1;1;;6;1;;912;1137;2049;1614;;;;2;1;0;0;0;0;;;;;;9;0;9;1;;;;;;3;0;3;0;;;;;;389;1263;1652;684;;;;;;0;5;5;1;;;;;
BLOCS;2014;910300359;910000587;1;9;0;1;;1;;1;;1;;13;0;0;1;;;15;;;1671;1958;3629;3134;;7;2;;;263;315;578;301;;1;1;;1;0;0;0;0;;;;;;1;0;1;0;;;;;;308;1980;2288;1334;;;;;;2;27;29;1;;;;;
BLOCS;2014;910803543;910017615;2;9;9;1;1;1;1;1;1;2;2;14;14;;2;2;;17;17;;5815;6937;12752;11020;;;;;;304;428;732;562;;;;;;1125;12;1137;884;;;;;;276;77;353;0;;;;;;1582;3700;5282;3127;;;;;;48;67;115;2;;;;;
BLOCS;2014;910805357;910001643;;3;1;1;1;2;;2;;1;;9;2;3;1;1;;18;2;;2754;5881;8635;7255;;;;;;508;217;725;530;;;;;;25;0;25;0;;;;;;10;0;10;0;;;;;;258;3373;3631;2091;;;;;;9;15;24;14;;;;;
BLOCS;2014;910813732;750813321;1;;;;;;;;;;;;;;1;;;3;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;
BLOCS;2014;920000460;750813321;1;5;;;;;;;;;;5;;0;1;;;7;;;4460;1670;6130;3523;707;1;;;1;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;279;341;620;421;11;;;;;;;;0;;;;;
BLOCS;2014;920000577;920110020;3;4;1;1;1;1;;2;;1;;9;2;0;1;1;0;10;2;0;1479;1856;3335;2449;;;;;;653;425;1078;425;;;;;;13;0;13;0;;;;;;9;0;9;0;;;;;;1244;547;1791;822;;;;;;22;9;31;0;;;;;
BLOCS;2014;920000585;920026374;2;3;;1;1;1;;1;;1;;7;1;;2;;;11;;;1217;1269;2486;2199;;;;;;552;147;699;646;;;;;;34;0;34;0;;;;;;4;0;4;0;;;;;;517;534;1051;471;;;;;;0;25;25;0;;;;;
BLOCS;2014;920000619;920009909;6;2;2;1;1;0;;1;;1;;5;3;1;1;;;7;;;989;591;1580;1342;;;;;;1106;115;1221;392;;;;;;0;0;0;0;;;;;;1;0;1;0;;;;;;396;435;831;440;;;;;;2;9;11;1;;;;;
BLOCS;2014;920000627;920009909;4;1;1;1;1;;;1;;1;;4;2;;1;;;4;;;269;779;1048;1007;;;;;;766;344;1110;712;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;341;318;659;250;;;;;;2;4;6;0;;;;;
BLOCS;2014;920000643;920150034;2;5;0;2;1;;;1;;;;8;1;;2;1;;12;2;;2514;1199;3713;3361;;;;;;1419;418;1837;930;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;847;1079;1926;1180;;;;;;3;20;23;20;;;;;
BLOCS;2014;920000650;920150059;6;14;4;2;2;3;3;4;0;1;0;24;9;;4;2;;35;22;;7669;4138;11807;7366;3138;9;32;0;0;1998;90;2088;861;123;6;124;3;1;420;3;423;2;0;3;5;2;1;191;90;281;0;3;0;1;1;0;6812;2606;9418;4419;7860;14;51;8;11;61;192;253;9;556;0;1;0;0
BLOCS;2014;920000684;920150091;3;7;1;;;3;2;2;;1;;13;3;;1;;;12;;;4863;39;4902;4587;;111;4;1;7;0;0;0;0;;;;;;1502;106;1608;288;;2;;1;3;553;42;595;0;;3;2;2;2;1126;403;1529;127;622;1;;2;1;0;0;0;0;;;;;
BLOCS;2014;920100013;750712184;4;9;2;0;0;2;1;3;0;1;0;15;3;;1;1;;14;6;;7632;4140;11772;10188;;37;32;16;19;0;0;0;0;;;;;;378;74;452;3;;2;5;2;0;697;22;719;0;;1;1;0;1;1617;1265;2882;953;;0;0;0;0;28;18;46;3;;;;;
BLOCS;2014;920100021;750712184;4;7;1;1;1;1;1;2;0;1;0;12;3;;3;3;0;19;11;0;5258;2146;7404;5901;;21;17;9;15;2221;1159;3380;1708;;21;17;0;0;410;2;412;176;;;;;;120;0;120;0;;;;;;1783;1946;3729;1844;;0;1;0;0;4;42;46;1;;0;0;0;0
BLOCS;2014;920100039;750712184;;16;;;;;;;;;;16;;;4;;;29;;;8165;517;8682;7386;;;;;;899;555;1454;618;;;;;;9;1;10;10;;;;;;566;5;571;0;;;;;;2302;1535;3837;2057;;;;;;135;0;135;1;;;;;
BLOCS;2014;920100047;750712184;;7;;0;;;;0;;0;;7;;;1;;;11;;;2400;390;2790;2578;;;;;;2020;1414;3434;976;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;1685;881;2566;1045;;;;;;4;26;30;1;;;;;
BLOCS;2014;920100054;750712184;2;5;0;0;0;0;0;1;0;0;0;6;0;0;1;1;0;8;8;0;4871;491;5362;3476;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;869;57;926;5;;;;;;0;0;0;0;;;;;
BLOCS;2014;920120011;750821092;11;7;1;0;0;2;2;4;;3;;16;3;0;1;1;0;8;8;0;8331;2077;10408;9294;3436;42;654;4;28;2;0;2;2;;;;;;285;0;285;30;6;;3;;1;85;8;93;0;19;;2;;;1953;674;2627;665;1873;1;26;1;;35;26;61;0;215;;1;;
BLOCS;2014;920300043;920001526;2;14;14;2;2;3;3;4;4;4;4;27;27;;2;2;;43;43;;10505;15542;26047;20747;;;;;;1917;785;2702;1035;;;;;;727;7;734;7;;;;;;599;253;852;0;;;;;;3169;11879;15048;8834;;;;;;5;121;126;7;;;;;
BLOCS;2014;920300183;920000759;2;3;;;;;;4;;1;;8;;;2;;;9;;;860;3499;4359;1528;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;117;9918;10035;5781;;;;;;3;8;11;10;;;;;
BLOCS;2014;920300191;920000767;2;5;;;;;;1;;1;;7;;;2;;;9;;;2256;4802;7058;6409;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;610;3192;3802;1836;;;;;;1;1;2;1;;;;;
BLOCS;2014;920300209;920000775;1;4;4;1;1;0;0;1;0;1;0;7;5;4;1;0;1;4;0;4;655;675;1330;1184;0;0;0;0;0;589;492;1081;454;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;441;498;479;0;0;0;0;0;1;6;7;0;0;0;0;0;0
BLOCS;2014;920300365;920815388;1;5;0;0;0;0;0;1;0;1;0;7;0;;2;0;;17;0;;3417;8429;11846;10507;;;;;;3;338;341;340;;;;;;3;1;4;0;;;;;;0;0;0;0;;;;;;422;2758;3180;1872;;;;;;1;9;10;6;;;;;
BLOCS;2014;920300415;920000890;2;5;5;1;1;1;;1;;1;;9;6;6;2;1;1;14;12;12;2116;4067;6183;4835;;;;;;326;145;471;375;;;;;;1;1;2;1;;;;;;3;0;3;0;;;;;;766;3341;4107;2391;;;;;;3;33;36;7;;;;;
BLOCS;2014;920300597;920000940;1;8;8;1;1;0;;2;;0;;11;9;;1;;;9;;;3508;5967;9475;7194;199;3;0;1;0;112;98;210;144;;;;;;0;0;0;0;;;;;;1;0;1;0;;;;;;1415;6401;7816;4590;;;;;;5;47;52;25;;;;;
BLOCS;2014;920300670;920000965;2;5;;1;;;;0;;0;;6;;;1;;;4;;;1912;2140;4052;3379;;;;;;228;97;325;321;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;294;471;765;496;;;;;;1;53;54;16;;;;;
BLOCS;2014;920300712;920810736;;6;;1;;;;0;;2;;9;;;2;;;14;;;2307;9693;12000;9334;;;;;;3;23;26;26;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;;;;96;;;;;;10;1;11;0;;;;;
BLOCS;2014;920300753;920810736;1;10;;;;4;;1;;1;;16;;;1;;;10;;;7191;1099;8290;7565;;;;;;;;;2;;;;;;2780;8;2788;2022;;;;;;658;626;1284;0;;;;;;1059;56;1115;803;;;;;;0;30;30;0;;;;;
BLOCS;2014;920300761;920000973;;8;;1;;;;2;;1;;12;;;3;;;29;;;4829;3148;7977;6747;;;;;;4;20;24;24;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;395;4084;4479;2719;;;;;;4;591;595;51;;;;;
BLOCS;2014;920300787;920000981;4;5;1;;;;;4;0;;;9;1;4;1;1;1;8;1;6;3529;3567;7096;5076;;22;3;19;14;393;103;496;490;;7;3;;1;537;16;553;513;;;;;;120;36;156;0;;;;;;1251;3358;4609;2449;;376;;;;9;221;230;5;;28;;;
BLOCS;2014;920300837;920001005;1;4;;1;;;;2;;0;;7;;;1;;;9;;;1543;5060;6603;4648;;;;;;326;157;483;353;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;175;3459;3634;2173;;;;;;1;8;9;0;;;;;
BLOCS;2014;920300936;920006848;1;4;4;0;;1;1;1;1;1;1;7;7;2;1;1;;6;6;;3747;1132;4879;3957;67;1;0;0;0;0;0;0;0;;;;;;101;3;104;0;;;;;;232;0;232;0;;;;;;942;1840;2782;1254;594;;;;;2;2;4;1;;;;;
BLOCS;2014;920803798;920002037;1;4;0;0;0;0;0;1;0;0;0;5;0;;2;;;9;;;537;1165;1702;1361;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;96;604;700;370;;;;;;1;2;3;3;;;;;
BLOCS;2014;930000286;930021480;4;4;1;1;1;1;0;4;0;3;0;13;2;3;2;1;1;12;3;1;3593;3565;7158;3412;2460;20;4;10;20;657;400;1057;769;0;5;9;0;4;1002;10;1012;48;85;3;3;1;1;112;1;113;0;2;0;0;0;0;2091;1544;3635;1083;1780;3;1;0;1;6;14;20;3;510;0;0;0;0
BLOCS;2014;930000302;930110036;2;5;;2;1;1;;1;;0;;9;1;0;1;1;0;11;5;0;2653;1687;4340;3444;;10;3;7;9;2004;1072;3076;1437;;12;25;2;4;605;60;665;0;;;;;;55;1;56;0;;;;;;989;471;1460;664;;;;;;36;6;42;1;;;;;
BLOCS;2014;930000328;930110051;1;7;1;2;1;0;;1;;0;;10;2;;1;;;18;;;4364;2459;6823;5558;;21;8;5;21;2707;1145;3852;2033;;20;22;7;12;1;1;2;1;;;;;;9;0;9;0;;;;;;1868;1095;2963;995;;;;;;15;40;55;6;;;;;
BLOCS;2014;930000336;930110069;;8;;1;;1;;5;;1;;16;;;1;;;10;;;4300;2443;6743;5529;;;;;;1549;815;2364;1065;;;;;;465;9;474;0;;;;;;9;4;13;0;;;;;;1944;789;2733;1246;;;;;;5;9;14;1;;;;;
BLOCS;2014;930100037;750712184;1;7;1;1;;1;;2;;0;;11;1;;1;1;;12;12;;6453;2926;9379;6948;;;;;;5;543;548;396;;;;;;126;1;127;43;;;;;;213;0;213;0;;;;;;3842;1364;5206;1381;;;;;;12;8;20;4;;;;;
BLOCS;2014;930100045;750712184;;4;1;2;1;1;0;1;0;1;0;9;2;;1;1;;12;1;;2068;1492;3560;2369;;57;14;14;27;1661;703;2364;960;;39;27;12;28;0;0;0;0;;;;;;115;2;117;0;;;;;;1494;784;2278;710;;;;;;194;1;195;0;;;;;
BLOCS;2014;930150032;930000815;1;0;0;2;1;0;;0;0;0;;2;1;;1;1;;3;3;;6;35;41;11;;5;7;;;929;1057;1986;778;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;42;42;0;;;;;;0;0;0;0;;;;;
BLOCS;2014;930300025;930000393;1;9;9;1;1;0;0;3;3;0;0;13;13;;1;0;;15;15;;3307;4611;7918;7129;;;;2;2;354;136;490;460;;2;10;0;1;780;7;787;669;;;;1;1;447;128;575;0;;;;0;0;1086;2249;3335;1674;;;;0;0;1;10;11;1;;;;0;0
BLOCS;2014;930300066;930000401;1;9;;0;;1;;2;;0;;12;;;1;;;18;;;2677;6263;8940;6203;;;;;;1;0;1;1;;;;;;80;1;81;1;;;;;;233;472;705;0;;;;;;2048;4723;6771;3869;;;;;;2;5;7;3;;;;;
BLOCS;2014;930300082;930000419;1;3;3;1;0;1;1;1;0;1;0;7;4;;1;1;;11;3;;2161;7105;9266;7504;;;;;;1;53;54;24;;;;;;66;0;66;1;;;;;;42;0;42;0;;;;;;580;2464;3044;1762;;;;;;20;433;453;6;;;;;
BLOCS;2014;930300116;930000427;2;9;9;2;2;0;0;3;3;0;0;14;14;;2;2;;22;22;;4831;7127;11958;10079;;;;;;782;716;1498;1129;;;;;;9;0;9;0;;;;;;1;0;1;0;;;;;;968;5278;6246;3416;;;;;;1;84;85;9;;;;;
BLOCS;2014;930300264;930000492;1;6;;;;;;1;;0;;7;;;1;;;13;;;4393;1940;6333;6105;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;111;1957;2068;1103;;;;;;0;1;1;0;;;;;
BLOCS;2014;930300298;930025523;1;6;0;1;1;;;2;0;;0;9;1;;1;1;;14;14;;2099;4077;6176;5219;;;;;;747;460;1207;752;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;702;4279;4981;2873;;;;;;2;19;21;8;;;;;
BLOCS;2014;930300504;930000609;1;6;;0;;1;;1;;0;;8;;;1;;;12;;;912;3109;4021;3016;;1;;1;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;1;1;0;;;;;;696;1815;2511;1435;;;;;;0;4;4;4;;;;;
