BOR;AN;FI;FI_EJ;UNI;LIT;JLI;SEJ;PAS;PAS0;JOU;pctEXT;IGC2med;SEJ80;EFFPL_MED;EFFPA_MED;ETP_MED;EFFPL_INFSP;EFFPA_INFSP;ETP_INFNS;EFFPL_INFNS;EFFPA_INFNS;ETP_INFSP;EFFPL_AID;EFFPA_AID;ETP_AID;EFFPL_KINE;EFFPA_KINE;ETP_KINE;EFFPA_APNM;EFFPL_APNM;ETP_APNM
REA;2014;630781268;630780989;REAADU;16;5840;506;529;20;4761;21;;58;7;0;6.6;2;;50.55;45;7;1.84;27;2;30.01;;;;2;7;8.17
REA;2014;630781268;630780989;REAENF;4;1460;166;172;13;862;22;;;8;0;7.35;3;2;2;2;0;4.6;4;0;4;;;;1;1;1.58
REA;2014;630781268;630780989;SITOT;14;5110;553;;;6029;;;;;;;;;;;;;;;;;;;;;
REA;2014;630781268;630780989;SURVADU;8;2920;414;;;2527;;;;0;0;0;;;4.8;4;1;;5;1;5.63;;;;;;
REA;2014;630781268;630780989;SURVENF;11;4015;233;;;2440;;;;0;0;0;;;1;1;;;1;;1;;;;2;1;2.07
REA;2014;630781839;630000826;SURVADU;7;2555;743;;;2167;;;;15;;15;;;6;6;;;4;;4;;;;;;
REA;2014;640000162;640780417;AUTSI;5;1825;82;;;1775;;;;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0
REA;2014;640000162;640780417;REAADU;13;4745;412;430;24;4361;13;;61;9;0;4.94;1;0;32.55;31;2;1.42;21;2;20.29;0;0;0;0;1;1
REA;2014;640000162;640780417;SITOT;11;4015;987;;;3826;;;;;;;;;;;;;;;;;;;;;
REA;2014;640000162;640780417;SIUNV;6;2190;905;;;2051;;;;0;0;0;0;0;5.67;6;0;0;6;0;6;1;0;0.46;2;0;0.67
REA;2014;640000162;640780417;SURVADU;4;1460;766;;;2074;;;;10;0;2.85;0;0;6.33;5;1;0;5;0;5.5;0;0;0;0;0;0
REA;2014;640000162;640780417;SURVENF;3;1095;202;;;463;;;;0;1;0.2;19;10;5.63;5;0;24.59;17;3;18.84;0;0;0;2;3;3.8
REA;2014;640000410;640780821;REAADU;6;2190;220;223;3;1647;7;38;61;3;;1.9;1;;13.4;7;8;0.5;7;3;9.53;;;;;;
REA;2014;640000410;640780821;SURVADU;2;730;62;;;247;;;;2;;0.8;;;;;;;;;;;;;;;
REA;2014;640000600;640781290;REAADU;15;5463;512;531;18;5026;19;;64;7;;4.83;1;;40.21;38;13;0.98;20;10;26.55;;1;0.87;;5;3.32
REA;2014;640000600;640781290;REAENF;2;730;120;122;18;396;17;;;6;2;0.69;;;1.47;;13;2.82;;11;0.86;;;;;;0.96
REA;2014;640000600;640781290;SITOT;12;4380;1641;;;2620;;;;;;;;;;;;;;;;;;;;;
REA;2014;640000600;640781290;SIUNV;4;1460;598;;;1266;;;;3;;2;;;;;;;;;;;;;;;
REA;2014;640000600;640781290;SURVADU;10;3358;534;;;2575;;;;7;;1.62;1;;10.9;9;2;0.92;9;2;10.4;;1;0.51;1;1;1.7
REA;2014;640000600;640781290;USIC;8;2920;1043;;;1354;;;;2;;0.3;;1;11.74;11;1;0.2;5;2;6.45;;;;2;1;2.36
REA;2014;640016580;640010658;SITOT;7;2555;767;;;2038;;;;;;;;;;;;;;;;;;;;;
REA;2014;640016580;640010658;USIC;7;2555;767;;;2038;;;;;18;1.44;;;10.59;11;0;;10;0;8.77;;;;;;
REA;2014;640016598;640010658;SITOT;12;4380;1643;;;4784;;;;;;;;;;;;;;;;;;;;;
REA;2014;640016598;640010658;USIC;12;4380;1643;;;4784;;;;;8;2.64;1;0;15.29;15;3;1;8;0;7.38;;;;;;
REA;2014;640017646;640017638;SURVADU;4;1460;453;;;1097;;;;;;;1;;3.28;4;1;0.2;3;1;2.33;;;;;;
REA;2014;640780433;640012209;SURVADU;12;4380;822;;;3736;;;;;;;;;10;11;;;11;;10;;;;;;
REA;2014;640780482;640012209;SURVADU;6;2190;256;;;1699;;;;2;;2;;;4.5;;;;4;1;4.5;;;;;;
REA;2014;640780490;640000212;SURVADU;6;2190;333;;;1794;;;;15;;1;;;4;4;;;4;;4;;1;0.1;;;
REA;2014;640780938;640000451;SURVADU;8;2920;516;;;2053;;;;;7;0.2;;1;5.7;3;2;0.33;3;2;3.7;;1;0.9;;;
REA;2014;640780946;640000469;AUTSI;6;2190;435;;;1332;;;;;16;3;;1;6.8;6;4;0.25;3;5;4.9;;;;;;
REA;2014;640780946;640000469;SITOT;6;2190;435;;;1332;;;;;;;;;;;;;;;;;;;;;
REA;2014;640780946;640000469;SURVADU;6;2190;546;;;2146;;;;;39;3;;1;6.8;5;4;0.25;3;5;4.9;;;;;;
REA;2014;640780987;640000493;SURVADU;6;2190;158;;;871;;;;;;;;;5.67;5;1;;5;1;5.35;;;;;;
REA;2014;640781225;640000568;SITOT;8;2920;1170;;;2649;;;;;;;;;;;;;;;;;;;;;
REA;2014;640781225;640000568;SURVADU;6;2190;269;;;2546;;;;;;;;;5;5;;;5;;5;;;;;;
REA;2014;640781225;640000568;USIC;8;2920;1170;;;2649;;;;;;;;;10;10;;;4;;4;;;;;;
REA;2014;650000045;650780158;REAADU;6;2190;228;231;9;1534;29;;56;4;0;2.56;13;0;1.63;1;0;11.4;7;1;7.75;0;0;0;0;2;1
REA;2014;650000045;650780158;SURVADU;6;2190;559;;;1659;;;;2;1;0.55;0;0;4.06;12;0;0.02;9;1;3.23;0;0;0;4;2;0.86
REA;2014;650000417;650783160;REAADU;12;4380;303;311;10;3775;12;41;59;6;1;6.4;1;0;24.68;18;9;0.9;16;4;17.22;0;0;0;1;3;2.7
REA;2014;650000417;650783160;SITOT;14;5110;1431;;;4500;;;;;;;;;;;;;;;;;;;;;
REA;2014;650000417;650783160;SIUNV;4;1460;463;;;1322;;;;1;;0.3;;;6;6;;;4;1;4.85;;;;1;;0.8
REA;2014;650000417;650783160;USIC;10;3650;968;;;3178;;;;3;;3;1;0;16.61;16;1;0.4;9;1;9.96;0;0;0;2;1;2.69
REA;2014;650002579;650000243;SURVADU;6;2190;437;;;1996;;;;;14;3.5;;;6.78;6;1;;6;;6;;;;2;;1.16
REA;2014;650780679;650000243;SITOT;8;2920;667;;;2556;;;;;;;;;;;;;;;;;;;;;
REA;2014;650780679;650000243;SURVADU;16;5840;422;;;2680;;;;;;;;;5.49;5;1;;6;1;6.27;;;;;2;2
REA;2014;650780679;650000243;USIC;8;2920;667;;;2556;;;;;;;;;2.8;2;2;;2;;2;;;;;1;1
REA;2014;650784218;650780174;SURVADU;5;1825;532;;;1588;;;;1;1;0.42;1;;7.02;7;;0.25;7;1;7.09;;;;;;
REA;2014;660000084;660780180;AUTSI;8;2920;376;;;3878;;;;6;2;6.3;;;;;;;;;;;;;;;
REA;2014;660000084;660780180;REAADU;24;8760;995;1021;42;7479;8;;112;29;1;29.8;2;;70.2;67;5;2;45;5;47.95;;;;;;
REA;2014;660000084;660780180;SITOT;24;8760;2316;;;8715;;;;;;;;;;;;;;;;;;;;;
REA;2014;660000084;660780180;SIUNV;8;2920;1123;;;2544;;;;7;3;8.7;;;;;;;;;;;;;;;
REA;2014;660000084;660780180;SURVADU;12;4380;743;;;3558;;;;1;;1;;;;;;;;;;;;;;;
REA;2014;660000084;660780180;USIC;8;2920;817;;;2293;;;;7;6;7.62;1;;11.5;11;;1.29;8;;7;;;;;;
REA;2014;660006305;660006297;SURVADU;8;2920;162;;;817;;;;;;;6;;;;;5;4;;3.5;;;;;;
REA;2014;660780784;660000407;REAADU;8;2920;552;567;4;2491;7;;94;11;2;12;1;;14;14;;1;8;;8;3;;3;1;;0.5
REA;2014;660780784;660000407;SITOT;8;2920;1044;;;2901;;;;;;;;;;;;;;;;;;;;;
REA;2014;660780784;660000407;SURVADU;9;3285;860;;;3707;;;;12;;12;1;;7.5;7;1;1;8;;8;3;;3;;;
REA;2014;660780784;660000407;USIC;8;2920;1044;;;2901;;;;26;;26;1;;8;8;;1;4;;4;3;;3;1;;0.5
REA;2014;660790387;660790379;SURVADU;11;4015;881;;;2061;;;;;;;1;;11.4;10;2;1;;1;0.6;;;;1;;0.5
REA;2014;670000025;670780055;AUTSI;7;2555;579;;;2059;;;;3;;1.2;;;17.21;15;4;0.04;2;2;3.75;;;;0;2;2.05
REA;2014;670000025;670780055;REAADU;54;19385;2900;3138;152;16604;3;55;501;21;1;18.8;3;2;135.33;119;21;5.07;39;22;56.41;0;0;;2;7;7.11
REA;2014;670000025;670780055;SITOT;32;11680;3105;;;9485;;;;;;;;;;;;;;;;;;;;;
REA;2014;670000025;670780055;SURVADU;41;13411;2245;;;11897;;;;28;1;7.31;4;0;50.85;43;11;2.82;10;8;15.91;1;0;0.5;1;12;13.38
REA;2014;670000025;670780055;USIC;25;9125;2526;;;7426;;;;6;;3;2;0;36.2;33;5;1.89;15;3;15.62;;;;3;7;9.12
REA;2014;670000033;670780063;SURVADU;7;1743;518;;;554;;;;3;;0.4;1;;8;8;;1;;1;0.8;;;;;;
REA;2014;670000082;670780147;SURVADU;7;2555;391;;;1306;;;;;;;1;;16.1;16;2;1;3;;3;;;;;;
REA;2014;670000157;670780337;REAADU;15;5475;631;643;46;4599;7;;164;8;;7.04;;1;35.26;23;15;0.9;11;3;13.1;;;;3;2;4.45
REA;2014;670000157;670780337;SITOT;14;5110;1455;;;3795;;;;;;;;;;;;;;;;;;;;;
REA;2014;670000157;670780337;SURVADU;6;2190;487;;;1740;;;;2;;2;;1;12.62;12;1;0.35;3;1;3.38;;;;2;2;2.62
REA;2014;670000157;670780337;SURVENF;4;1460;167;;;698;;;;1;;1;;;6;6;;;;;;;;;;;
REA;2014;670000157;670780337;USIC;14;5110;1455;;;3795;;;;1;2;2.05;;;29.99;18;15;;6;4;8.5;;;;3;2;4.05
REA;2014;670000165;670780345;REAADU;8;2920;290;298;21;2089;20;;86;5;;4.67;1;;19.97;16;12;0.73;6;3;8.8;;;;2;4;4.88
REA;2014;670000165;670780345;SURVADU;8;2920;596;;;1983;;;;0;;0.6;0;;7.86;0;8;0.1;0;4;3.84;;;;4;0;3.68
REA;2014;670000272;670780543;SURVADU;8;2920;817;;;2738;;;;4;2;3.9;1;;12;7;10;0.4;1;;1;1;;0.2;3;;0.8
REA;2014;670000397;670780691;REAADU;8;2920;240;258;20;1718;7;;104;3;0;3.73;1;0;23.36;18;8;0.6;7;0;7.56;0;0;0;1;4;3.9
REA;2014;670000397;670780691;SURVADU;2;730;378;;;880;;;;2;0;0.68;1;0;3.17;0;3;0.1;0;0;0;0;0;0;1;0;0.4
REA;2014;670009109;670780055;SURVADU;8;2920;223;;;2283;;;;8;1;1.73;;;13.45;8;6;0.63;2;2;3.31;;;0.5;2;3;4.69
REA;2014;670016237;670016211;SURVADU;7;2555;744;;;1436;;;;;;;11;;;;;11.6;;1;0.67;;;;;1;1
REA;2014;670780113;670780055;SURVADU;4;1460;686;;;760;;;;;;;;;6.83;4;4;;3;1;3.62;0;0;0;0;0;
REA;2014;670780162;670000108;SURVADU;5;1825;297;;;913;;;;;;;1;;16.3;11;6;1;;;;;;;;;
REA;2014;670780170;670000116;SITOT;12;3561;951;;;2797;;;;;;;;;;;;;;;;;;;;;
REA;2014;670780170;670000116;SURVADU;19;5525;1580;;;4014;;;;1;;1;0;0;10.2;6;6;0;2;3;4.4;;;;;3;3
REA;2014;670780170;670000116;USIC;12;3561;951;;;2797;;;;;1;1;0;1;14.5;10;6;0.3;3;2;4.3;;;;;2;1
REA;2014;670780188;670014604;SURVADU;6;2190;356;;;1360;;;;8;1;10.07;2;;13.33;14;3;2;3;;3.02;;;;1;1;1.5
REA;2014;670780212;670014604;SURVADU;6;2190;830;;;1124;;;;;;;1;;20.21;12;7;1;1;;1.04;;;;2;3;4.7
REA;2014;670780378;670000785;SURVADU;4;1460;329;;;869;;;;;;;;;18.18;18;3;;1;3;1.53;;;;2;3;4.47
REA;2014;670780386;670000199;REAENF;;;0;0;0;0;0;;;0;;;3;2;0.17;;;3.82;;;0.01;;;;;;
REA;2014;670780386;670000199;SURVADU;12;4380;582;;;2804;;;;0;;;;;;;;;;;;;;;;;
REA;2014;670783273;670780055;AUTSI;30;10950;1333;;;10490;;;;5;2;0.6;1;0;23.61;18;6;0.25;1;1;1.35;;;;0;6;5.5
REA;2014;670783273;670780055;REAADU;48;17226;1653;1854;187;15895;4;54;257;;;;6;0;131.77;130;33;4.49;45;15;52.45;5;1;3.97;4;38;30.16
REA;2014;670783273;670780055;REAENF;12;3650;591;668;168;2547;7;;;5;2;4.2;23;8;8.96;11;1;29.21;3;1;3.7;;;;1;2;2.87
REA;2014;670783273;670780055;SITOT;42;15226;2421;;;14207;;;;;;;;;;;;;;;;;;;;;
REA;2014;670783273;670780055;SIUNV;12;4276;1088;;;3717;;;;;;;1;0;12.02;11;1;0.97;6;4;8.93;;;;0;5;3.64
REA;2014;670783273;670780055;SURVADU;45;16029;1934;;;14193;;;;;;;3;0;71.46;49;32;3.73;20;9;26.34;1;1;0.42;3;13;16.55
REA;2014;670783273;670780055;SURVENF;30;10220;1306;;;8002;;;;20;1;4.7;3;5;6.6;5;2;9.62;3;2;4.44;1;0;1;2;3;4.84
REA;2014;680000320;680000643;SITOT;13;4745;1879;;;5369;;;;;;;;;;;;;;;;;;;;;
REA;2014;680000320;680000643;SURVADU;4;1460;326;;;884;;;;;;;;;6;5;2;;;;;;;;;;
REA;2014;680000320;680000643;USIC;13;4745;1879;;;5369;;;;;;;1;;25;25;0;1;5;;5;;;;;;
REA;2014;680000494;680000643;SURVADU;12;4380;1026;;;2842;;;;14;6;18;;;;;;;;;;;;;;;
REA;2014;680000544;680000395;SURVADU;7;2555;426;;;2193;;;;1;1;1.19;0;0;12.7;11;2;0;2;0;2;0;0;0;0;0;0
REA;2014;680000627;680000486;SURVENF;8;2920;834;;;2074;;;;1;0;0.7;5;2;8.07;4;4;6.26;3;2;2.48;;1;0.65;2;6;2.27
REA;2014;680000684;680000973;AUTSI;8;2920;231;;;1837;;;;6;4;0.67;;;13.86;7;9;;3;;3.45;;;;;;
REA;2014;680000684;680000973;REAADU;34;12410;1198;1286;60;10067;0;;219;22;4;12.44;3;;91.88;81;15;3.5;13;2;14.32;;;;2;16;17.06
REA;2014;680000684;680000973;SITOT;18;6570;1524;;;4604;;;;;;;;;;;;;;;;;;;;;
REA;2014;680000684;680000973;SIUNV;4;1460;426;;;1136;;;;6;;0.6;1;;6;19;6;0.1;16;9;4;;;;3;6;0.5
REA;2014;680000684;680000973;USIC;6;2190;867;;;1631;;;;6;3;1.01;;;18.48;11;10;;;;;;;;1;;0.83
REA;2014;680001195;680016011;SITOT;14;5110;1078;;;4327;;;;;;;;;;;;;;;;;;;;;
REA;2014;680001195;680016011;SURVADU;14;5110;1186;;;3903;;;;;;;;;13.8;13;3;;1;3;3.25;;;;;;
REA;2014;680001195;680016011;USIC;14;5110;1078;;;4327;;;;2;1;2;1;;22.62;14;13;1;1;4;3.75;;;;;2;2
REA;2014;680001245;680000973;SURVADU;8;2920;756;;;1124;;;;6;1;0.92;;1;7.86;2;8;0.25;;;;;;;;;
REA;2014;680001245;680000973;SURVENF;9;3285;1193;;;2205;;;;12;7;0.59;1;3;10.64;3;9;2.8;4;;4;;;;1;1;1.9
REA;2014;680004546;680000486;AUTSI;4;1460;98;;;1630;;;;4;0;0.35;1;;4.87;15;2;0.33;6;2;2.07;;;;1;1;0.18
REA;2014;680004546;680000486;REAADU;40;14600;1711;1833;47;12507;6;42;282;13;1;12.9;5;;87.7;71;22;4.16;37;4;40.03;4;;3.26;4;3;4.34
REA;2014;680004546;680000486;SITOT;23;8395;1909;;;7473;;;;;;;;;;;;;;;;;;;;;
REA;2014;680004546;680000486;SIUNV;4;1460;284;;;1170;;;;2;0;0.6;;;;;;;;;;;;;;;
REA;2014;680004546;680000486;SURVADU;38;13870;1756;;;12256;;;;10;0;2.2;4;;36.53;33;15;1.5;25;10;19.22;1;;0.64;2;4;2.43
REA;2014;680004546;680000486;USIC;15;5475;1527;;;4673;;;;4;0;0.5;1;;23.79;12;16;1.42;9;1;8.93;1;;0.05;1;2;2.08
REA;2014;680020088;680020062;SURVADU;8;2920;696;;;2794;;;;3;2;4;1;;7.5;7;1;1;4;1;4.8;;;;;;
REA;2014;690000427;750721334;SURVADU;4;1460;244;;;601;;;;1;;0.35;2;;;;;0.73;1;;0.68;;;;;;
REA;2014;690000575;690782222;REAADU;8;2920;329;334;22;2665;4;54;67;10;;6.75;1;;18.05;9;19;0.7;9;7;8.56;;;;;1;1
REA;2014;690000575;690782222;SITOT;14;5110;1128;;;4122;;;;;;;;;;;;;;;;;;;;;
REA;2014;690000575;690782222;SIUNV;6;2190;480;;;1964;;;;;;;;;;;;;;;;;;;;;
REA;2014;690000575;690782222;SURVADU;8;2920;594;;;2726;;;;6;;5.03;1;;5.71;15;13;0.3;8;7;5.26;;;;1;;0.5
REA;2014;690000575;690782222;SURVENF;10;2456;708;;;2655;;;;;;;;;;;;;;;;;;;;;
REA;2014;690000575;690782222;USIC;8;2920;648;;;2158;;;;;;;;;;;;;;;;;;;;;
REA;2014;690000880;690783220;AUTSI;7;2555;119;;;2071;;;;8;0;0.7;0;0;4.91;21;;0;12;;2.4;;;;0;1;0.59
REA;2014;690000880;690783220;SITOT;7;2555;119;;;2071;;;;;;;;;;;;;;;;;;;;;
REA;2014;690000880;690783220;SURVADU;8;2920;643;;;2719;;;;9;5;1.19;0;1;8.59;10;0;0.23;6;0;4.6;5;3;0.83;;;
REA;2014;690007539;690781810;REAENF;17;5995;1049;1159;357;5543;22;;;1;;1;21;3;40.37;36;6;22.97;25;8;32.26;;;;1;1;2.52
REA;2014;690007539;690781810;SURVENF;27;7297;1535;;;4765;;;;;;;;;1.93;1;;;1;;1;;;;;;
REA;2014;690019849;690781810;AUTSI;15;5475;146;;;3753;;;;;;;;;;;;;;;;;;;;;
REA;2014;690019849;690781810;SITOT;15;5475;146;;;3753;;;;;;;;;;;;;;;;;;;;;
REA;2014;690023239;690000146;SURVADU;6;1500;593;;;739;;;;;12;0.14;1;;3.6;2;2;1;;1;0.57;;5;0.7;1;;0.14
REA;2014;690023411;690000252;SURVADU;24;8760;1520;;;6727;;;;;;;;;19.8;18;2;;12;4;15.65;;;;;;
REA;2014;690780093;750821092;REAADU;8;2900;339;356;10;2500;29;41;88;3;0;3;1;0;21;21;0;1;12;0;12;0;0;0;0;2;2
REA;2014;690780093;750821092;SURVADU;4;1400;139;;;503;;;;2;;1.24;;;;;;;;;;;;;;;
REA;2014;690780358;690000195;SURVADU;5;1825;152;;;1247;;;;;25;25;;1;2;2;;0.2;1;;1;;3;3;;;
REA;2014;690780366;690000203;SURVADU;4;1460;216;;;998;;;;9;;1;;1;5;5;;0.25;1;1;1.5;;;;;;
REA;2014;690780382;690006598;SURVADU;4;1456;479;;;1727;;;;5;;5;;1;5;4;2;0.5;4;2;5;0;4;0.5;0;1;1
REA;2014;690780390;690000229;SITOT;4;1460;351;;;1187;;;;;;;;;;;;;;;;;;;;;
REA;2014;690780390;690000229;SURVADU;8;2920;339;;;2274;;;;6;;6;;1;8.48;10;2;0.67;9;2;7.17;;;;;;
REA;2014;690780390;690000229;USIC;4;1460;351;;;1187;;;;5;;5;;1;3.5;3;1;0.33;5;1;4;;;;;;
REA;2014;690780416;690031190;SURVADU;8;2920;268;;;1964;;;;;12;8.84;;1;4.8;4;1;0.3;3;1;3.2;;;;;;
REA;2014;690780648;690036900;AUTSI;6;2190;714;;;2581;;;;;;;;;;;;;;;;;;;;;
REA;2014;690780648;690036900;REAADU;8;2920;1055;1080;10;4720;19;;241;;;;;1;12.6;11;2;0.5;8;;8;;;;;;
REA;2014;690780648;690036900;SITOT;14;5110;714;;;2581;;;;;;;;;;;;;;;;;;;;;
REA;2014;690780648;690036900;SURVADU;12;4380;516;;;2844;;;;;;;;1;12.6;11;2;0.5;6;;5;;;;;;
REA;2014;690780648;690036900;USIC;8;2920;0;;;0;;;;;;;;1;7.28;6;2;0.4;2;1;1.62;;;;;;
REA;2014;690780663;690000385;SURVADU;4;1241;98;;;464;;;;7;;7;;;;;;;;;;;;;;;
REA;2014;690782834;690000724;AUTSI;12;4380;672;;;1589;;;;3;;3;;1;10;10;;0.25;3;;3;;2;0.3;;;
REA;2014;690782834;690000724;REAADU;19;6935;627;668;25;6543;26;;191;4;;4;2;;31;31;;2;24;;24;1;1;1.8;;2;1.8
REA;2014;690782834;690000724;SITOT;20;7300;1647;;;4091;;;;;;;;;;;;;;;;;;;;;
REA;2014;690782834;690000724;SURVADU;14;5110;1374;;;5269;;;;17;;17;;2;11;11;;0.5;8;;8;;2;0.5;;;
REA;2014;690782834;690000724;USIC;8;2920;975;;;2502;;;;4;;4;;1;7;7;;0.25;6;;6;;2;0.3;;;
REA;2014;690783154;690781810;AUTSI;6;2190;174;;;1684;;;;1;;1.27;;1;8.91;9;;0.5;6;;5.36;;;0.38;;;1.56
REA;2014;690783154;690781810;REAADU;41;14046;2510;2674;604;12336;17;51;355;12;2;6.67;4;;95.39;110;10;3.74;77;4;65.93;;;4.58;4;24;19.27
REA;2014;690783154;690781810;SITOT;6;2190;174;;;1684;;;;;;;;;;;;;;;;;;;;;
REA;2014;690783154;690781810;SURVADU;30;10577;2593;;;9250;;;;;;;;;34.32;14;1;0.9;10;;23.27;;;3.13;1;1;6.39
REA;2014;690784137;690781810;AUTSI;53;17952;836;;;16085;;;;;;;;;;;;;;;;;;;;;
REA;2014;690784137;690781810;REAADU;30;8360;1633;1871;481;7982;13;118;208;6;3;10.94;1;;78.35;59;11;0.5;47;;41.11;3;;3.26;1;8;8.64
REA;2014;690784137;690781810;SITOT;53;17952;836;;;16085;;;;;;;;;;;;;;;;;;;;;
REA;2014;690784137;690781810;SURVADU;14;4560;934;;;4513;;;;;;;1;;18.33;17;2;1;16;;14.7;1;;0.95;2;3;2.99
REA;2014;690784152;690781810;AUTSI;6;2126;177;;;2109;;;;1;1;2.65;;;3.56;;;0.25;;;1.88;1;;0.25;;;1.12
REA;2014;690784152;690781810;REAADU;25;7810;1059;1209;110;7481;29;48;196;6;2;5.29;2;1;65.47;77;6;1.74;46;7;41.46;4;1;3.6;;8;7.11
REA;2014;690784152;690781810;SITOT;16;5004;1427;;;4934;;;;;;;;;;;;;;;;;;;;;
REA;2014;690784152;690781810;SURVADU;13;3414;914;;;3399;;;;;;;;;14.92;;;0.47;;;6.75;;;1.8;;;3.35
REA;2014;690784152;690781810;USIC;10;2878;1250;;;2825;;;;1;;0.5;1;;15.23;14;2;0.93;8;1;8.48;;;0.3;;1;1.25
REA;2014;690784178;690781810;REAADU;20;6970;638;688;58;6135;34;31;25;6;;4.77;2;;64.12;64;;2;36;;36.65;;;;1;8;8.5
REA;2014;690784178;690781810;SITOT;12;4380;1463;;;3854;;;;;;;;;;;;;;;;;;;;;
REA;2014;690784178;690781810;SIUNV;12;4380;1463;;;3854;;;;1;1;1.78;;;11.11;;;;;;9.97;;;;;;3.78
REA;2014;690784178;690781810;SURVADU;10;3330;1024;;;2634;;;;;;;;;;;;;;;;;;;;;
REA;2014;690784186;690781810;REAADU;20;6488;1357;1429;87;7340;23;27;157;3;;4.36;2;;52.69;75;5;1.85;29;2;21.01;;;;2;8;6.95
REA;2014;690784186;690781810;REAENF;13;4410;478;719;30;3850;23;;;;;0.68;;;16.32;1;;4.85;1;;8.68;;;;;;1.91
REA;2014;690784186;690781810;SITOT;16;5765;1619;;;4829;;;;;;;;;;;;;;;;;;;;;
REA;2014;690784186;690781810;SURVADU;18;5522;1069;;;3661;;;;;;;;;26.53;3;;0.83;5;;14.94;;;;;1;4.56
REA;2014;690784186;690781810;SURVENF;6;2190;512;;;2405;;;;;;;;;4.02;;;3.62;;;3.18;;;;;;0.43
REA;2014;690784186;690781810;USIC;16;5765;1619;;;4829;;;;1;4;2.22;1;;23.92;31;;0.75;28;;20.21;;;;;5;4.48
REA;2014;690793468;690002068;AUTSI;6;2190;448;;;1142;;;;10;2;11;1;;;;;0.37;8;3;3.2;6;2;7;;;
REA;2014;690793468;690002068;REAADU;8;2920;278;294;13;2365;32;;85;10;2;11;1;;17.2;9;32;0.5;8;3;8.7;6;2;7;;;
REA;2014;690793468;690002068;SITOT;12;4380;1005;;;2383;;;;;;;;;;;;;;;;;;;;;
REA;2014;690793468;690002068;SURVADU;6;2190;227;;;440;;;;4;2;5;1;;5.25;15;17;0.18;4;8;0.2;6;2;7;;;
REA;2014;690793468;690002068;USIC;6;2190;557;;;1241;;;;6;11;9.8;1;;5.6;0;14;0.15;1;12;5.32;6;2;7;;;
REA;2014;690805361;690805353;REAADU;12;4380;544;575;41;3745;10;45;143;6;;4.15;1;1;27.41;47;2;0.57;25;3;15.63;5;;1;;4;1.8
REA;2014;690805361;690805353;SITOT;8;2920;1073;;;2331;;;;;;;;;;;;;;;;;;;;;
REA;2014;690805361;690805353;SURVADU;10;3650;832;;;2245;;;;6;4;1.23;1;1;11.23;47;2;0.28;25;3;1.93;5;;0.75;;4;1.32
REA;2014;690805361;690805353;USIC;8;2920;1073;;;2331;;;;;6;1.72;1;1;8.34;47;2;0.48;25;3;6.83;5;;0.25;;4;1.2
REA;2014;690807367;690003447;SURVADU;6;2190;721;;;1651;;;;9;;9;;;;;;;;;;;;;;;
REA;2014;700000029;700004591;REAADU;12;3894;356;375;18;3375;4;;82;8;1;8.5;1;;23.61;18;13;0.5;13;3;13.47;;;;1;4;4.01
REA;2014;700000029;700004591;SITOT;8;2920;1165;;;2509;;;;;;;;;;;;;;;;;;;;;
REA;2014;700000029;700004591;SURVADU;6;2190;848;;;3816;;;;4;;4;;;6.22;;;0.5;;;3.92;;;;;;0.95
REA;2014;700000029;700004591;USIC;8;2920;1165;;;2509;;;;3;2;4.46;1;;8.95;6;3;0.5;8;1;8.5;;;;;;
REA;2014;700780174;700000052;SURVADU;4;1460;299;;;755;;;;4;;4;1;;6;6;;0.5;3;;3;;2;1;;4;4
REA;2014;710006859;710000118;SURVADU;5;1825;374;;;1852;;;;;;;;;5;5;;;4;5;4.8;;;;7;;0.9
REA;2014;710010067;710780644;SURVADU;8;2920;430;;;2126;;;;1;;0.31;11;3;;;;13.21;2;2;3.01;;;;1;;0.43
REA;2014;710010786;710781451;SURVADU;4;1460;284;;;1202;;;;0;2;0.35;0;1;3.42;0;18;0.2;0;14;2.49;0;;;5;0;1.03
REA;2014;710780917;710000274;SURVADU;18;6570;1667;;;4667;;;;10;;10;;;10.43;6;27;;6;15;7.48;;;;;;
REA;2014;710781824;710000464;SURVADU;5;1825;1769;;;1984;;;;18;11;2.14;3;;1.01;19;;0.32;17;1;0.87;;5;0.53;;8;0.42
REA;2014;710978263;710780958;AUTSI;2;730;42;;;494;;;;;;;;;;;;;;;;;;;;;
REA;2014;710978263;710780958;REAADU;16;5505;510;519;27;4211;31;;142;9;;6.9;1;;47.99;42;9;1;22;4;24.82;;;;;6;5
REA;2014;710978263;710780958;SITOT;14;4990;1449;;;3420;;;;;;;;;;;;;;;;;;;;;
REA;2014;710978263;710780958;SIUNV;4;1430;628;;;1195;;;;5;;1;;;;;;;;;;;;;;;
REA;2014;710978263;710780958;SURVADU;8;2920;682;;;2219;;;;9;;1.8;;;6.23;7;;;4;;3.33;;;;;2;2.5
REA;2014;710978263;710780958;SURVENF;2;172;78;;;149;;;;;;;;;;;;;;;;;;;;;
REA;2014;710978263;710780958;USIC;8;2830;779;;;1731;;;;8;;3;;;22.14;19;4;;8;1;8.87;;;;;;
REA;2014;710978289;710780263;REAADU;14;4926;502;529;41;3992;3;45;127;7;2;6;1;;36.46;28;12;1;17;3;19.72;;;;2;6;6.1
REA;2014;710978289;710780263;SITOT;8;2920;793;;;1987;;;;;;;;;;;;;;;;;;;;;
