BOR;AN;FI;FI_EJ;DIM_A1;DIM_A2;DIM_A3;DIM_A4;DIM_A5;DIM_A6;DIM_A7;DIM_A8;DIM_A9;DIM_A10;DIM_A11;DIM_A12;DIM_A13;DIM_A14;DIM_A15;DIM_A16;DIM_A17;DIM_A18;DIM_A19;DIM_A20;DIM_A21;DIM_A22;DIM_A23;DIM_A24;DIM_A25
INFOMED;2014;450018924;450015409;;;;;;;;;;1;;;0;0;0;0;0;;;;;;;0.2;
INFOMED;2014;460000045;460780083;;;1;;;;;;;;;;0;0;;1;0;1;1;0;0;0;;1;0.9
INFOMED;2014;460000052;460780091;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1.8;0.5
INFOMED;2014;460000060;460780117;;;;;;;1;;;;;;0;0;1;1;1;1;1;1;1;1;460000045;0.75;0.1
INFOMED;2014;460000102;460780208;;;1;;1;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;1;0.4
INFOMED;2014;460000110;460780216;;1;;1;;;1;;;;;;0;0;0;0;0;1;0;0;1;0;;2.91;1
INFOMED;2014;460000227;460780430;;;1;;;;;;;;;;1;1;0;1;1;1;1;0;0;1;460780091;0.05;0.1
INFOMED;2014;460006075;460006067;;1;;;1;;;1;;;;;0;0;0;0;0;1;1;0;0;1;460780083;0.3;0.1
INFOMED;2014;460006083;460785090;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;0.96;0.08
INFOMED;2014;460006091;460785090;;;;1;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;0.42;0.08
INFOMED;2014;460780042;460000029;;;1;;;;;;;;;;1;0;1;1;1;0;0;0;0;0;;2;0.05
INFOMED;2014;460780133;460000086;;;;;;;;;1;;;;;;;;;0;;;0;0;;0.06;0.06
INFOMED;2014;460785090;460785090;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;3.4;0.4
INFOMED;2014;470000027;470014069;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;5;0.25
INFOMED;2014;470000159;470014069;1;;;;;;;;;;;;0;0;0;0;0;;1;1;1;;470000027;;
INFOMED;2014;470000175;750826604;;;;;;;;1;;;;;;;1;;1;0;0;1;0;0;;0.08;0.09
INFOMED;2014;470000423;470000316;;1;;;;;1;;;1;;;0;0;0;0;0;1;1;0;1;0;;3;2
INFOMED;2014;470000431;470000324;;;1;;;;;;1;;;;0;0;0;0;0;1;1;1;0;0;;7.3;0.8
INFOMED;2014;470000480;470001660;;1;;;;;;;1;;;;1;0;0;1;1;0;;;0;0;;3;0
INFOMED;2014;470000530;470000357;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.5;0.2
INFOMED;2014;470000563;470000381;1;;;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;4;1
INFOMED;2014;470000571;470000407;;;1;;;;;;1;;;;0;0;1;1;1;1;1;0;0;0;;0.8;
INFOMED;2014;470010364;470010356;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0.4;
INFOMED;2014;480000017;480780097;;1;;;;;;1;;;;;0;0;0;0;1;0;;;;0;;1.64;0.13
INFOMED;2014;480000033;480780121;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;480780147;;
INFOMED;2014;480000041;480780139;;1;;;;;;1;;;;;0;0;1;1;1;0;;;;1;480780147;0.25;0.1
INFOMED;2014;480000058;480780147;;;;;;;;;;;;1;0;0;0;0;0;1;1;0;1;1;480780147;1.8;0.4
INFOMED;2014;480000066;480780154;;;1;;;;;;1;;;;0;0;0;0;0;0;;;1;0;;0.28;0.66
INFOMED;2014;480000074;480780162;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;480780147;0.07;0.03
INFOMED;2014;480001403;340000264;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.03;0.01
INFOMED;2014;480001783;340000264;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.02;0.01
INFOMED;2014;480002948;480780097;;;1;;;;;;;;;;0;0;0;0;0;1;1;;;;;0.25;
INFOMED;2014;480780113;480001296;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;1;480780113;1.2;0.1
INFOMED;2014;480780212;480782168;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;0;0;;0.2;0.1
INFOMED;2014;480780543;480782101;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;1;0;;1.06;0.1
INFOMED;2014;480783034;480782101;;;;;;;1;;;;;;;;;;;1;0;1;0;0;;0.1;0.05
INFOMED;2014;490000049;490000031;1;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;8.6;2.8
INFOMED;2014;490000106;490000163;;;;;;;;;;;1;;0;0;1;0;0;1;0;0;1;0;;3.26;0.2
INFOMED;2014;490000155;490017258;;1;;;;;;;;;;;0;0;0;0;0;1;0;0;0;0;;2;1.4
INFOMED;2014;490000239;490015765;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;1;490000031;1;0.2
INFOMED;2014;490000262;490000171;;;1;;;;;;1;;;;1;0;0;1;1;0;;;1;0;;1;0.1
INFOMED;2014;490000296;490000387;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;;;0.1;0
INFOMED;2014;490000312;490012176;;;;;;1;;;;;;;0;0;0;0;0;1;1;1;1;0;;0.1;0
INFOMED;2014;490000320;490000395;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;;0;;0.48;0.05
INFOMED;2014;490000353;490000411;;;;;;;1;;;;;;;;1;1;1;1;1;1;0;0;;;
INFOMED;2014;490000494;490000429;;;1;;;;;;1;;;;0;0;0;1;0;0;0;0;0;1;490000403;0.5;0.1
INFOMED;2014;490000635;490000676;;1;;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;3.44;2.61
INFOMED;2014;490000643;440042844;;;;;;;;;1;;;;0;0;0;0;0;0;;;0;0;;0;0
INFOMED;2014;490000650;490007689;;1;;;;;;1;;;;;0;0;0;1;1;0;;;0;1;490000338;0.25;0.1
INFOMED;2014;490001765;490528452;;1;;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;2.72;1
INFOMED;2014;490001831;490007689;;1;;;;;;1;;;;;0;0;0;1;1;0;0;0;0;1;490000338;0.25;0.1
INFOMED;2014;490002037;490000890;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;4;1
INFOMED;2014;490004256;490001716;1;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0.33;0.04
INFOMED;2014;490007549;490535168;;;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;;0.1;0.1
INFOMED;2014;490007929;490000627;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;1.8;
INFOMED;2014;490014909;490008109;;;1;;;;;;;;;;0;0;1;1;1;0;0;0;1;0;;4.8;0.5
INFOMED;2014;490016334;490016326;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;1;0;;0.1;0.05
INFOMED;2014;490016870;440048643;;;;;;1;;;;;;;0;0;0;0;0;1;0;0;0;0;;0;0.2
INFOMED;2014;490531910;490535093;;;;;;;;1;;;;;0;0;0;0;0;1;1;1;0;0;;2.5;0.1
INFOMED;2014;490540440;490004330;;;;;;;;;;;;;0;0;0;;0;0;0;0;1;0;;0.75;0.5
INFOMED;2014;500000021;500000054;;1;;1;;;;1;;;;;0;0;0;1;1;0;;;1;1;;0;
INFOMED;2014;500000146;500000500;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;;3;0.1
INFOMED;2014;500000187;500000013;;;1;1;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;7.7;1
INFOMED;2014;500000195;500000039;;1;;;;;;1;;;;;0;0;1;1;1;1;1;1;0;0;;0.25;0.1
INFOMED;2014;500000203;500000542;;;1;;;;;;1;;;;0;0;0;0;0;0;;;0;0;;1.8;0.1
INFOMED;2014;500000229;500000567;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;0;;1.25;0.15
INFOMED;2014;500000260;500000054;;1;;1;;;;1;;;;;0;0;0;1;1;0;;;1;1;;5;
INFOMED;2014;500000278;500010384;;;;;;;;;1;;;;0;0;0;0;0;0;;;0;0;;0.2;0.1
INFOMED;2014;500000302;500000062;;;1;;;;;;1;;;;0;0;0;1;1;1;1;1;0;0;;0.5;0.2
INFOMED;2014;500000401;500000609;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;1;1;140024365;1.5;0.1
INFOMED;2014;500000419;310021084;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;1;0;;0.3;0.2
INFOMED;2014;500000427;500000096;;;1;;;;;;1;;;;1;0;0;1;1;0;;1;;0;;0.8;
INFOMED;2014;500000435;500000104;;1;;;;;;1;;;;;0;0;0;1;1;1;1;1;0;1;;0.4;
INFOMED;2014;500000450;500000112;;;1;1;;;;;1;;;;0;0;0;0;0;1;1;1;1;1;500000112;5.88;1.41
INFOMED;2014;500000476;500000138;;;1;;;;;;1;;;;0;0;0;0;0;1;1;1;0;;;0.25;
INFOMED;2014;500000575;500000245;;;;;;;;;1;1;;;0;0;0;1;1;0;0;0;1;0;500000575;2.54;
INFOMED;2014;500000591;500000393;;;1;1;;;;;1;;;;0;0;0;0;0;1;1;1;1;1;500000112;2;0.2
INFOMED;2014;500002357;500002233;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1;0.34
INFOMED;2014;500010384;500010384;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;1;500015185;5.5;0.6
INFOMED;2014;500012687;310021118;;;1;;;;;;1;;;;0;0;0;0;0;0;0;1;0;0;;0.1;0.1
INFOMED;2014;500012968;750826307;;;;;;;;1;;;;;0;0;0;0;0;0;;;0;0;;;
INFOMED;2014;500015185;500015185;;;;;;;;;;;1;;0;0;0;0;0;0;;;0;1;500010384;0.5;0.3
INFOMED;2014;500021423;500000567;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;0;;0.5;0.1
INFOMED;2014;510000169;510000037;;1;;;;;1;;;;;;0;0;0;0;0;1;0;0;0;0;;2.8;2
INFOMED;2014;510000185;510000532;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;3;0.45
INFOMED;2014;510000193;510000557;;;1;;;;;;;;;;0;0;0;0;;0;;;0;1;;2.5;
INFOMED;2014;510000201;750034589;;;;;;;;;1;;;;0;0;0;0;0;1;0;1;0;0;;0.2;0.1
INFOMED;2014;510000219;510000052;;;;;;;1;;;1;;;0;0;0;0;0;1;0;0;0;0;;2.42;0.5
INFOMED;2014;510000227;510000565;;;1;;;;1;;;;;;0;0;0;0;0;0;0;0;0;1;;1.5;0
INFOMED;2014;510000235;510000060;1;;;1;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;2;1
INFOMED;2014;510000243;510000573;1;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;;3.5;
INFOMED;2014;510000250;510000078;;;1;;;;;;1;;;;0;0;0;0;0;1;1;1;0;0;;2.5;0.5
INFOMED;2014;510000268;520000100;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;;0.5;
INFOMED;2014;510000284;510000615;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;2;1
INFOMED;2014;510000292;750720534;;;;;;;;;1;;;;1;0;0;1;1;1;1;0;0;0;;0.1;0.09
INFOMED;2014;510000359;510000086;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;0.1;0.1
INFOMED;2014;510000516;510000136;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;210987731;3;0
INFOMED;2014;510004302;510000029;1;;;;;;1;;;1;;;0;0;0;0;0;1;0;0;0;0;;;
INFOMED;2014;510012040;510000557;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;;3;
INFOMED;2014;510020548;750047367;;;;;;1;;;;;;;0;0;0;0;0;1;0;0;0;0;;0.3;0.6
INFOMED;2014;520000019;520780024;;;1;;;;;1;;;;;0;0;0;0;0;1;0;0;0;0;;0.2;0.1
INFOMED;2014;520000027;520780032;;1;;;;;1;;;;;;0;0;0;0;1;1;1;0;1;0;;3.04;1
INFOMED;2014;520000035;520780040;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.1
INFOMED;2014;520000043;520780057;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.96;1
INFOMED;2014;520000068;520780073;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;3;0.8
INFOMED;2014;520000076;520780081;;;;;;;;1;;;1;;0;0;0;0;0;0;;;0;0;;1.95;0.16
INFOMED;2014;520000084;520780099;;1;;;;1;;1;;;;1;1;1;0;0;0;1;0;0;0;1;520000076;0.1;0.05
INFOMED;2014;520780156;520000092;1;;;;;;;;1;;;;0;0;0;0;0;0;0;0;1;;;1;
INFOMED;2014;520780180;520000100;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;;2;0
INFOMED;2014;520780214;520000118;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;1;0.1
INFOMED;2014;530000017;530000025;;1;;;1;;;1;;;;1;0;0;0;0;0;1;1;0;0;0;;2.65;1.2
INFOMED;2014;530000132;530007202;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;530000371;0.05;0.02
INFOMED;2014;530000140;530000058;;;1;;;;;;1;;;;0;0;1;1;0;0;;;0;;;0.5;0
INFOMED;2014;530000165;530000066;;;1;;;;;;1;;;;0;0;0;1;1;1;1;0;0;;;0.5;
INFOMED;2014;530000173;530000074;1;;;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;4;1
INFOMED;2014;530000181;530007202;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;530000371;0.05;0.02
INFOMED;2014;530000264;530000371;1;;;1;;;1;;;1;;;0;0;0;0;0;1;0;0;1;1;530007202;2.75;1
INFOMED;2014;530000611;530002591;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.2;0.1
INFOMED;2014;530007285;530007210;;;;;;;;;;;1;;0;0;0;0;0;1;1;1;1;1;;;
INFOMED;2014;530031962;530000975;;;1;;;;;;1;;;;0;0;0;1;1;0;0;0;0;0;;1.5;0.1
INFOMED;2014;540000015;540023264;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;;
INFOMED;2014;540000023;540000049;;;1;;;;;;;;;;0;0;0;0;0;0;1;0;0;0;;2.9;0.9
INFOMED;2014;540000072;540014081;;;1;;;;;;;;;;0;0;0;0;0;0;;;0;0;;0.1;0.07
INFOMED;2014;540000148;540019007;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;540000148;;0.2
INFOMED;2014;540000155;540000080;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;1.5;1.1
INFOMED;2014;540000163;540020112;;1;;;;;;;;;;;0;0;0;0;0;1;0;0;0;0;;3.5;1
INFOMED;2014;540000270;540003399;;;;;;;;;1;;;;0;0;0;0;0;0;;;0;1;540000106;0;0.12
INFOMED;2014;540000288;540018710;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;1;0;;0.5;0.05
INFOMED;2014;540000296;540000106;;;1;;;;;;1;;;1;0;0;0;0;0;0;0;1;0;0;;0.4;1
INFOMED;2014;540000312;540000114;;;;;;;1;;;1;;;0;0;0;0;0;0;0;0;0;1;540000080;0.25;0.22
INFOMED;2014;540000361;540003928;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;2;0.2
INFOMED;2014;540000395;540000122;;;1;;;;;;1;;;;0;0;1;0;0;0;;;0;0;;0.5;0.1
INFOMED;2014;540000445;540000890;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;1;
INFOMED;2014;540000452;540000908;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;1;0.3
INFOMED;2014;540000460;540000916;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2014;540000478;540003449;;;1;;;;;;1;;;;0;0;0;0;0;1;0;0;1;0;;4.1;0.8
INFOMED;2014;540000486;540000932;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;6.09;1.22
INFOMED;2014;540000585;540006707;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;1;1;540006707;0.67;0
INFOMED;2014;540000668;540006707;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;1;0;;0.58;
INFOMED;2014;540000726;750721334;;;;;;;;1;;;;;1;1;1;1;1;0;;;;1;540000080;;0.2
INFOMED;2014;540000858;540000437;;;;;;;1;;;;;;0;0;1;0;1;0;0;0;0;0;;0.03;0.05
INFOMED;2014;540000973;540006707;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.2;1
INFOMED;2014;540000981;540001112;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;;
INFOMED;2014;540001070;540000767;1;;;;;;1;;;1;;;0;0;0;0;0;1;1;0;1;0;;2.9;1
INFOMED;2014;540001096;570010181;;;1;;;1;;;1;;;1;0;0;0;0;0;0;;;0;0;;1.7;0.4
INFOMED;2014;540001104;540000882;;;1;;;1;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.15;0.1
INFOMED;2014;540001138;540023264;;;1;;;;;;;;;;;;;;;1;;1;0;1;;;
INFOMED;2014;540001286;540003019;;1;;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;2.75;0.5
INFOMED;2014;540002698;540023264;;;1;;;;;;1;;;1;1;;;;;1;;1;0;1;;;
INFOMED;2014;540003043;540023264;;;;;;;;;1;;;;1;0;0;0;0;1;0;1;0;0;;25.21;5.85
INFOMED;2014;540005196;540008398;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;0.5;0.07
INFOMED;2014;540006665;540019007;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;540000148;;0.2
INFOMED;2014;540009412;540019726;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;0.6;0.1
INFOMED;2014;540009701;540019726;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;1.3;0.25
INFOMED;2014;540010568;540010519;;;;;;1;;;;;;;0;0;0;0;0;1;0;0;0;0;;0.1;0.5
INFOMED;2014;540013224;540000536;;;1;;;;;;;;;;0;0;0;0;0;0;1;0;1;0;;1.8;0.2
INFOMED;2014;540013737;540019726;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;0.75;0.15
INFOMED;2014;540014073;540000056;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;1;540000114;3;0.45
INFOMED;2014;540020146;540006707;;;;;1;;1;;;;;;0;0;0;0;0;1;1;1;1;0;;0.23;
INFOMED;2014;550000012;550006795;;1;;1;;;;1;;1;;;0;0;0;0;0;0;;;0;0;;7.14;0.9
INFOMED;2014;550000038;550000046;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;550003354;1;
INFOMED;2014;550000178;550000293;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.51;0.3
INFOMED;2014;550000251;550000095;;;;;;;;;;1;;;0;0;0;0;0;1;0;0;1;1;550000434;0.75;0.2
INFOMED;2014;550000434;550003354;;1;;1;;;;1;;;;;0;0;0;0;1;1;1;0;0;0;;4;1
INFOMED;2014;560000127;560023210;1;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;5.84;1.5
INFOMED;2014;560000135;560005746;;;1;;;;;;;;;;0;0;0;0;1;1;1;0;1;0;;8.96;2.6
INFOMED;2014;560000143;560014748;;1;;;;;;1;;;;;0;0;0;0;0;1;1;;1;0;;4;1.6
INFOMED;2014;560000184;560006017;;;1;;;;;;1;;;;0;0;0;0;0;0;1;0;0;0;;1.55;0.35
INFOMED;2014;560000192;560000044;1;;;1;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;4;0.9
INFOMED;2014;560000242;560022246;;;;;;;;;;;1;;0;0;1;1;1;1;1;1;0;0;;0.2;0.1
INFOMED;2014;560000275;560005746;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;1;0;;1;0.1
INFOMED;2014;560000382;560002032;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;3;0.5
INFOMED;2014;560000408;560002065;;;1;;;;;;1;;;;0;0;0;1;1;1;1;0;0;0;;;0
INFOMED;2014;560000465;560002198;;1;;;;;;1;;;;;0;0;1;1;1;1;1;0;1;0;;0.5;
INFOMED;2014;560000473;560002206;;;;;;;;;1;;;;0;0;0;1;1;;;;;;;;
INFOMED;2014;560000499;560002222;;;;;;;;1;;;;;0;0;0;1;1;1;1;0;0;1;350006763;0.2;
INFOMED;2014;560000697;560002677;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;1;560000382;2;0.5
INFOMED;2014;560002024;560006074;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;1.5;0.5
INFOMED;2014;560002511;560000689;;;;;;;;;;;;;0;0;0;0;1;0;0;0;0;0;;1;0.4
INFOMED;2014;560002685;750043713;;;;;;;;;;;;1;0;0;0;0;0;1;;;1;0;;0.09;0.01
INFOMED;2014;560002933;560006074;;;1;;;;;;;;;;0;0;0;0;1;0;0;0;0;1;;1.98;0.26
INFOMED;2014;560002974;830013678;;;;;;;;1;;;;;0;0;0;1;1;0;0;0;0;0;;0.5;0.15
INFOMED;2014;560003055;440042844;;;;;;;;;1;;;;0;0;0;0;0;0;;;0;0;;0.1;0.1
INFOMED;2014;560004277;750721029;;;;;;;;;;;;1;0;1;1;0;0;0;;;0;0;;0;0
INFOMED;2014;560006991;220017974;;;;;;;;;;;1;;0;0;0;0;0;1;1;0;1;;220017974;0.35;0.1
INFOMED;2014;560007510;560001307;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;1;;1;
INFOMED;2014;560008799;560013989;;;1;1;;;;;;;;;;;;;1;1;1;0;0;0;;3.5;0.6
INFOMED;2014;560012122;560002677;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;;560000382;2;0.5
INFOMED;2014;560018509;560018459;;;;;;1;;;;;;;0;0;0;0;1;0;0;0;1;0;;0.7;0.1
INFOMED;2014;570000059;570025254;;1;;;;;;1;;;;;0;0;0;1;1;0;0;0;0;0;;3.41;0.88
INFOMED;2014;570000083;570000729;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;2;1
INFOMED;2014;570000091;750050759;;;1;;;1;;;1;;;;0;0;0;0;0;1;1;0;0;0;;2.25;1
INFOMED;2014;570000109;570000034;;;;;;;1;;;;;;0;0;0;0;0;1;0;1;0;0;;1;0.5
INFOMED;2014;570000117;570015099;;1;;;1;;;;;;;;0;0;0;0;1;1;0;1;0;0;;3.5;0.4
INFOMED;2014;570000216;570010173;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;1;570010181;2.71;0.3
INFOMED;2014;570000281;570005165;1;;;1;;;1;;;1;;;0;0;0;0;0;1;1;0;1;0;;0.9;0.4
INFOMED;2014;570000349;570005165;1;;;;;;1;;;1;;;0;0;0;0;0;1;1;0;1;0;;2.9;0.8
INFOMED;2014;570000356;570000919;;;1;;;;;;1;;;;1;0;1;1;1;1;1;0;0;0;;1.5;0.5
INFOMED;2014;570000364;570011569;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;570000646;1;0.2
INFOMED;2014;570000380;570000034;;;;;;;1;;;;;;0;0;0;0;0;1;0;1;0;0;;1;0.5
INFOMED;2014;570000448;750050759;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0.2;0.15
INFOMED;2014;570000455;570010173;;1;;;;;;1;;;;;0;0;1;0;0;0;0;0;0;1;570000976;0.3;0.05
INFOMED;2014;570000547;540019726;;;;;;;1;;;;;;0;0;1;1;1;0;;;0;1;540009701;;
INFOMED;2014;570000562;570011353;;1;;;;;;1;;;;;0;0;1;1;1;0;;;0;;;;
INFOMED;2014;570000596;750821092;1;;;;;;1;;;1;;;0;0;0;0;0;1;1;0;1;0;;4;1
INFOMED;2014;570000646;570001115;;;1;;;;;;;;;;0;0;0;0;1;1;1;0;1;1;;4.79;0.83
INFOMED;2014;570000794;930019484;;;;;;;;;1;;;;0;0;1;1;1;0;0;0;0;1;570001057;0.2;0
INFOMED;2014;570000885;570000133;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;;
INFOMED;2014;570000893;570000141;;;;;;;;;;1;;;0;0;0;0;0;1;1;1;0;0;;2.76;0.2
INFOMED;2014;570000901;570000158;1;;;1;;;;;;;;;0;0;0;0;1;1;1;0;1;0;;2.6;0.6
INFOMED;2014;570000950;570000398;;;1;;;;;;1;;;;0;0;0;1;1;1;1;0;0;0;;1.23;0.2
INFOMED;2014;570000968;570000430;;;1;;;1;1;;;;;;0;0;1;1;1;1;0;0;1;1;570026682;1;
INFOMED;2014;570001016;570000513;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;3;0.5
INFOMED;2014;570002287;570001230;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;;0;;0.05;0.01
INFOMED;2014;570003079;570010181;;1;;;;;;1;;;;;0;0;0;0;1;0;0;0;1;0;;0.3;0.2
INFOMED;2014;570003103;540019726;;;;;;;;1;;;;;0;0;0;0;0;0;;;0;0;;0.6;0.1
INFOMED;2014;570005215;570005165;1;;;;;;1;;;;;;0;0;0;0;0;1;1;0;1;0;;0.2;0.1
INFOMED;2014;570009670;570000307;;;1;;;;;;1;;;;0;0;0;0;0;1;0;0;0;1;540001104;2;0.09
INFOMED;2014;570012369;570011387;;;;;;;;;1;;;;0;0;1;1;0;0;;;;0;;;
INFOMED;2014;570012633;540019726;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;540009701;0.5;
INFOMED;2014;570015750;570005165;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;1;0;;0.2;0.1
INFOMED;2014;570023309;570023283;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;0;;0.04;0.01
INFOMED;2014;570026252;570023630;;;1;1;;;1;;;1;;;0;0;0;0;1;0;0;0;1;0;;7.3;2.21
INFOMED;2014;570026682;570005165;1;;;;;;1;;;;;;0;0;0;0;0;1;1;0;1;0;;4.4;0.8
INFOMED;2014;580780138;580000024;;;1;;;;;;;;;;0;0;0;1;1;0;0;0;1;0;;1.5;0
INFOMED;2014;580780187;580000057;;;;;;;;;1;;;;0;0;0;0;0;1;1;;;0;;0.3;0.1
INFOMED;2014;580780195;580005148;;1;;;;;;;;;;;1;0;0;0;0;0;;;1;1;580780195;1;0.1
INFOMED;2014;580780237;580000099;;;;;;;;;;1;;;0;0;0;0;0;1;0;1;0;0;;0.25;0
INFOMED;2014;580971349;580002129;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;1;0;;0.22;0.11
INFOMED;2014;580972008;580000628;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1;0.1
INFOMED;2014;580972610;580780054;;;1;;;;;;1;;;;1;1;1;1;1;0;0;0;;;;;
INFOMED;2014;580972636;580780971;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;0;0;;1;0.1
INFOMED;2014;580972644;580781136;;;1;;;;;;1;;;;0;0;0;0;0;0;;;0;0;;0.1;0.25
INFOMED;2014;580972669;580780070;1;;;1;;;;;;;;;0;0;0;0;0;0;0;0;;0;;0.5;
INFOMED;2014;580972677;580780088;;1;;;;;1;;;;;;0;0;1;1;1;1;1;1;1;0;;1.9;
INFOMED;2014;580972685;580780096;;1;;;;;;1;;;;;0;0;0;0;0;0;;;1;1;210780581;2.17;0.1
INFOMED;2014;580972693;580780039;1;;;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;3.8;0.93
INFOMED;2014;590000014;590780052;;1;;;;;;1;;;1;;0;0;0;0;0;0;;;1;1;590000592;0.4;0.05
