BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPAS;ETP;GAR;AST
BLOCS_P;2014;830000345;830100616;N2200;25;6;30.5;1;1
BLOCS_P;2014;830000345;830100616;N2310;27;5;32.05;1;1
BLOCS_P;2014;830000345;830100616;N2320;23;5;27.94;1;1
BLOCS_P;2014;830000345;830100616;N2510;11;20;32.93;0;0
BLOCS_P;2014;830000345;830100616;NAUT;21;22;42.03;1;1
BLOCS_P;2014;830100103;830000022;M100H;6;39;25.5;0;1
BLOCS_P;2014;830100103;830000022;M1030;8;;8;0;1
BLOCS_P;2014;830100103;830000022;M200H;4;25;16.5;0;1
BLOCS_P;2014;830100103;830000022;N2200;30;4;30.44;0;1
BLOCS_P;2014;830100103;830000022;N2310;1;;0.75;0;1
BLOCS_P;2014;830100103;830000022;N2320;3;;2.83;0;1
BLOCS_P;2014;830100103;830000022;N2510;5;;5.67;0;0
BLOCS_P;2014;830100103;830000022;N4160;2;;2.5;0;1
BLOCS_P;2014;830100103;830000022;NAUT;15;;16.44;0;0
BLOCS_P;2014;830100251;830000063;N2320;11;;11;0;1
BLOCS_P;2014;830100251;830000063;N2510;2;;2;;
BLOCS_P;2014;830100251;830000063;N4160;1;;1;0;0
BLOCS_P;2014;830100319;750052425;M100H;6;12;8.4;0;1
BLOCS_P;2014;830100319;750052425;M1030;9;1;9.5;1;1
BLOCS_P;2014;830100319;750052425;M200H;10;16;13.2;0;1
BLOCS_P;2014;830100319;750052425;N2200;12;7;15.89;;
BLOCS_P;2014;830100319;750052425;N2510;3;;3;;
BLOCS_P;2014;830100319;750052425;N4160;1;;1;;
BLOCS_P;2014;830100327;830000105;N2200;11;1;11.5;0;1
BLOCS_P;2014;830100327;830000105;N2310;3;1;3.4;0;
BLOCS_P;2014;830100327;830000105;N2510;4;;4;0;
BLOCS_P;2014;830100327;830000105;N4160;1;1;1.5;0;1
BLOCS_P;2014;830100327;830000105;NAUT;9;;9;0;
BLOCS_P;2014;830100368;830000147;M100H;0;20;10;0;1
BLOCS_P;2014;830100368;830000147;M1030;3;;3;1;
BLOCS_P;2014;830100368;830000147;M200H;9;16;17;1;
BLOCS_P;2014;830100368;830000147;N2200;9;1;9.96;0;1
BLOCS_P;2014;830100368;830000147;N4160;2;;1.93;0;1
BLOCS_P;2014;830100368;830000147;NAUT;6;;5.05;0;0
BLOCS_P;2014;830100392;830000154;M100H;;;;0;1
BLOCS_P;2014;830100392;830000154;M1030;;;;0;1
BLOCS_P;2014;830100392;830000154;M200H;;;;0;1
BLOCS_P;2014;830100392;830000154;N2200;11;3;14.2;0;1
BLOCS_P;2014;830100392;830000154;N2320;;1;0.4;0;0
BLOCS_P;2014;830100392;830000154;N2510;4;;4;0;0
BLOCS_P;2014;830100392;830000154;N4160;2;;2;0;1
BLOCS_P;2014;830100392;830000154;NAUT;4;;4;0;0
BLOCS_P;2014;830100418;830000170;M1030;4;0;4;0;1
BLOCS_P;2014;830100418;830000170;M200H;0;17;3.35;0;1
BLOCS_P;2014;830100418;830000170;N2200;7;1;7.25;0;1
BLOCS_P;2014;830100418;830000170;N2510;1;0;1;0;0
BLOCS_P;2014;830100418;830000170;N4160;2;0;2;0;0
BLOCS_P;2014;830100418;830000170;NAUT;2;0;2;0;0
BLOCS_P;2014;830100434;830000196;M100H;3;53;30.5;0;1
BLOCS_P;2014;830100434;830000196;M1030;7;4;9;1;
BLOCS_P;2014;830100434;830000196;M200H;8;42;29;0;1
BLOCS_P;2014;830100434;830000196;N2200;49;2;49.41;0;1
BLOCS_P;2014;830100434;830000196;N2310;2;1;1.24;0;0
BLOCS_P;2014;830100434;830000196;N2510;10;;11.87;0;0
BLOCS_P;2014;830100434;830000196;N4160;6;;6;0;1
BLOCS_P;2014;830100434;830000196;NAUT;21;;20.07;0;1
BLOCS_P;2014;830100459;830000212;N2200;12;3;13.46;;
BLOCS_P;2014;830100459;830000212;N2510;3;1;4.18;;
BLOCS_P;2014;830100459;830000212;N4160;1;;1;;
BLOCS_P;2014;830100475;830000238;M100H;3;30;18;0;1
BLOCS_P;2014;830100475;830000238;M1030;4;;4;0;1
BLOCS_P;2014;830100475;830000238;M200H;20;4;22;0;1
BLOCS_P;2014;830100475;830000238;N2200;16;2;18.36;0;1
BLOCS_P;2014;830100475;830000238;N2510;2;;2;0;0
BLOCS_P;2014;830100475;830000238;N4160;1;;1;0;1
BLOCS_P;2014;830100475;830000238;NAUT;9;;9.43;0;0
BLOCS_P;2014;830100491;830000212;N2200;9;;7.59;;
BLOCS_P;2014;830100491;830000212;N2510;2;;2;;
BLOCS_P;2014;830100491;830000212;N4160;1;;1;;
BLOCS_P;2014;830100558;690781810;M1030;4;;2.2;1;1
BLOCS_P;2014;830100558;690781810;M200H;5;;2.88;1;1
BLOCS_P;2014;830100558;690781810;N2200;8;1;8.81;0;0
BLOCS_P;2014;830100558;690781810;N2310;6;1;7.85;0;0
BLOCS_P;2014;830100558;690781810;N2320;9;;6.89;0;0
BLOCS_P;2014;830100558;690781810;N2510;6;;5.88;0;0
BLOCS_P;2014;830100558;690781810;NAUT;2;;1.7;0;0
BLOCS_P;2014;830100574;750821092;M100H;10;;9.42;1;1
BLOCS_P;2014;830100574;750821092;M1030;11;;8.44;1;0
BLOCS_P;2014;830100574;750821092;M200H;43;1;32.42;1;1
BLOCS_P;2014;830100574;750821092;N2200;15;;15;1;1
BLOCS_P;2014;830100574;750821092;N2310;29;;28.17;1;1
BLOCS_P;2014;830100574;750821092;N2320;16;;14.67;1;1
BLOCS_P;2014;830100574;750821092;N2510;7;;7;0;0
BLOCS_P;2014;830100574;750821092;N4130;3;;3;1;1
BLOCS_P;2014;830100574;750821092;N4160;5;;5;0;1
BLOCS_P;2014;830100574;750821092;NAUT;11;;10.8;1;1
BLOCS_P;2014;830100608;830100616;M100H;4;4;1.79;0;0
BLOCS_P;2014;830100608;830100616;N2200;3;3;5.2;;
BLOCS_P;2014;830100608;830100616;NAUT;2;2;3.25;;
BLOCS_P;2014;830200523;830210084;M100H;2;7;4.43;0;1
BLOCS_P;2014;830200523;830210084;M1030;3;1;3.52;0;1
BLOCS_P;2014;830200523;830210084;M200H;4;8;6.12;0;1
BLOCS_P;2014;830200523;830210084;N2200;10;2;10.62;0;1
BLOCS_P;2014;830200523;830210084;N2310;4;;4;0;1
BLOCS_P;2014;830200523;830210084;N2320;2;;2;0;1
BLOCS_P;2014;830200523;830210084;N4130;1;;1;0;1
BLOCS_P;2014;830200523;830210084;N4160;1;;1;0;1
BLOCS_P;2014;830200523;830210084;NAUT;4;;4;0;0
BLOCS_P;2014;840000285;840000608;N2200;15;7;19.36;;
BLOCS_P;2014;840000285;840000608;N2510;5;2;6.63;;
BLOCS_P;2014;840000285;840000608;N4160;2;;2;;0
BLOCS_P;2014;840000285;840000608;NAUT;11;;11;;
BLOCS_P;2014;840000327;840000640;M1030;2;;2;0;1
BLOCS_P;2014;840000327;840000640;M200H;5;;5;0;1
BLOCS_P;2014;840000327;840000640;N2200;4;;4;0;1
BLOCS_P;2014;840000327;840000640;N2310;1;0;1;0;0
BLOCS_P;2014;840000327;840000640;N2510;1;0;1;0;0
BLOCS_P;2014;840000327;840000640;N4130;0;1;0.4;0;0
BLOCS_P;2014;840000327;840000640;N4160;1;;1;0;1
BLOCS_P;2014;840000327;840000640;NAUT;4;0;4;0;0
BLOCS_P;2014;840000343;840000012;M100H;2;1;2.8;0;1
BLOCS_P;2014;840000343;840000012;M1030;;3;1.13;1;0
BLOCS_P;2014;840000343;840000012;M200H;;5;3.3;0;1
BLOCS_P;2014;840000343;840000012;N2200;3;1;4.5;0;1
BLOCS_P;2014;840000343;840000012;N2310;1;2;2.85;0;1
BLOCS_P;2014;840000343;840000012;N2320;1;2;2.85;0;1
BLOCS_P;2014;840000343;840000012;N2510;3;1;3.8;0;0
BLOCS_P;2014;840000343;840000012;N4130;3;1;3.85;0;1
BLOCS_P;2014;840000343;840000012;N4160;;1;0.5;0;0
BLOCS_P;2014;840000350;840000657;M100H;;1;0.5;0;0
BLOCS_P;2014;840000350;840000657;N2200;;2;1.2;0;0
BLOCS_P;2014;840000350;840000657;N2510;;2;0.6;0;0
BLOCS_P;2014;840000350;840000657;NAUT;;2;0.2;0;0
BLOCS_P;2014;840000392;840000046;M1030;2;1;2.41;1;0
BLOCS_P;2014;840000392;840000046;N2200;3;;3;;1
BLOCS_P;2014;840000392;840000046;N2310;4;;4;;1
BLOCS_P;2014;840000392;840000046;N2320;1;;1;;1
BLOCS_P;2014;840000392;840000046;NAUT;1;1;0.7;;1
BLOCS_P;2014;840000400;840000673;M100H;1;21;5.8;;1
BLOCS_P;2014;840000400;840000673;M1030;6;;6;;1
BLOCS_P;2014;840000400;840000673;M200H;8;18;12.2;;1
BLOCS_P;2014;840000400;840000673;N2200;9;;9;;1
BLOCS_P;2014;840000400;840000673;N2310;1;;1;;
BLOCS_P;2014;840000400;840000673;N2320;;1;0.83;;
BLOCS_P;2014;840000400;840000673;N4160;1;1;1;;
BLOCS_P;2014;840000400;840000673;NAUT;9;1;9.51;;1
BLOCS_P;2014;840000418;840004659;M1030;;;;;1
BLOCS_P;2014;840000418;840004659;M200H;3;;3;0;1
BLOCS_P;2014;840000418;840004659;N2200;3;;3;0;
BLOCS_P;2014;840000418;840004659;N2310;4;2;5.65;0;1
BLOCS_P;2014;840000418;840004659;N2320;4;;4;;1
BLOCS_P;2014;840000418;840004659;N2510;2;1;2.5;0;1
BLOCS_P;2014;840000467;840003651;N2200;11;5;15.62;;
BLOCS_P;2014;840000467;840003651;N2310;1;;1.62;;
BLOCS_P;2014;840000467;840003651;N2510;3;2;4.33;;
BLOCS_P;2014;840000467;840003651;NAUT;2;;2;;
BLOCS_P;2014;840000483;840000087;M100H;1;3;2;0;1
BLOCS_P;2014;840000483;840000087;M1030;2;5;5.6;1;0
BLOCS_P;2014;840000483;840000087;M200H;7;2;8;0;1
BLOCS_P;2014;840000483;840000087;N2200;12;5;15.85;0;0
BLOCS_P;2014;840000483;840000087;N2310;7;3;8.9;0;1
BLOCS_P;2014;840000483;840000087;N2320;4;2;5.6;0;1
BLOCS_P;2014;840000483;840000087;N2510;1;1;1.5;0;0
BLOCS_P;2014;840000483;840000087;N4130;10;2;11;0;1
BLOCS_P;2014;840000483;840000087;N4160;1;;1;0;0
BLOCS_P;2014;840000483;840000087;NAUT;4;1;4.54;0;0
BLOCS_P;2014;840001861;840006597;M100H;13;2;2.08;;
BLOCS_P;2014;840001861;840006597;M1030;14;5;16.63;1;0
BLOCS_P;2014;840001861;840006597;M200H;10;3;5.01;0;1
BLOCS_P;2014;840001861;840006597;N2200;13;4;16.41;1;
BLOCS_P;2014;840001861;840006597;N2310;33;10;38.52;1;
BLOCS_P;2014;840001861;840006597;N2320;23;6;26.47;1;
BLOCS_P;2014;840001861;840006597;N2510;36;11;26.08;1;
BLOCS_P;2014;840001861;840006597;N4160;2;1;3.02;0;0
BLOCS_P;2014;840001861;840006597;NAUT;68;32;107.54;1;
BLOCS_P;2014;840013270;840003651;N2200;8;3;9.79;;
BLOCS_P;2014;840013270;840003651;N2310;;;0.02;;
BLOCS_P;2014;840013270;840003651;N2510;1;2;2.25;;
BLOCS_P;2014;840013270;840003651;NAUT;1;;1;;
BLOCS_P;2014;840013312;840003685;M100H;10;5;10;1;1
BLOCS_P;2014;840013312;840003685;M1030;4;0;4;0;1
BLOCS_P;2014;840013312;840003685;M200H;7;1;7;0;1
BLOCS_P;2014;840013312;840003685;N2200;16;1;19.62;0;1
BLOCS_P;2014;840013312;840003685;N2310;1;0;1.13;0;0
BLOCS_P;2014;840013312;840003685;N2510;6;1;7.23;0;0
BLOCS_P;2014;840013312;840003685;N4130;4;0;4.7;0;1
BLOCS_P;2014;840013312;840003685;N4160;1;0;1;0;0
BLOCS_P;2014;840013312;840003685;NAUT;3;0;3.9;0;0
BLOCS_P;2014;840013445;840014658;M1030;6;;6;;
BLOCS_P;2014;840013445;840014658;M200H;39;;39;;
BLOCS_P;2014;840013445;840014658;N2200;10;13;18.28;;
BLOCS_P;2014;840013445;840014658;N2320;1;2;1.9;;
BLOCS_P;2014;840013445;840014658;N2510;3;2;4.42;;
BLOCS_P;2014;840013445;840014658;N4160;2;;2;;
BLOCS_P;2014;840013445;840014658;NAUT;4;8;10.16;;
BLOCS_P;2014;840017172;840017164;M100H;11;9;13.8;0;0
BLOCS_P;2014;840017172;840017164;M1030;5;;5;0;1
BLOCS_P;2014;840017172;840017164;M200H;;15;4.8;0;1
BLOCS_P;2014;840017172;840017164;N2200;16;11;19.35;0;1
BLOCS_P;2014;840017172;840017164;N2310;1;2;2.75;0;0
BLOCS_P;2014;840017172;840017164;N2320;1;0;1;0;0
BLOCS_P;2014;840017172;840017164;N2510;1;4;2.5;0;0
BLOCS_P;2014;840017172;840017164;N4160;2;0;2;0;0
BLOCS_P;2014;840019079;840019053;M1030;;2;0.2;;
BLOCS_P;2014;840019079;840019053;M200H;;2;0.2;;
BLOCS_P;2014;840019079;840019053;N2310;;1;0.2;;
BLOCS_P;2014;840019079;840019053;N2320;;1;0.2;;
BLOCS_P;2014;840019079;840019053;N4160;;1;0.2;;
BLOCS_P;2014;840019079;840019053;NAUT;;1;0.2;;
BLOCS_P;2014;850000118;850013244;M100H;5;37;23.5;0;1
BLOCS_P;2014;850000118;850013244;M1030;10;;10;0;1
BLOCS_P;2014;850000118;850013244;M200H;17;7;20.5;0;1
BLOCS_P;2014;850000118;850013244;N2200;16;3;18.2;;
BLOCS_P;2014;850000118;850013244;N2310;3;1;3.5;;
BLOCS_P;2014;850000118;850013244;N2320;1;2;2.6;;
BLOCS_P;2014;850000118;850013244;N2510;3;2;4.8;;
BLOCS_P;2014;850000118;850013244;N4160;2;;2;;
BLOCS_P;2014;850000126;850022948;M100H;;;;0;1
BLOCS_P;2014;850000126;850022948;M1030;5;;5;0;1
BLOCS_P;2014;850000126;850022948;M200H;10;;10;0;1
BLOCS_P;2014;850000126;850022948;N2200;19;3;22.42;0;1
BLOCS_P;2014;850000126;850022948;N2310;1;;1;0;0
BLOCS_P;2014;850000126;850022948;N2320;1;;1;0;1
BLOCS_P;2014;850000126;850022948;N2510;1;1;1;0;0
BLOCS_P;2014;850000126;850022948;N4160;1;;1;0;0
BLOCS_P;2014;850000126;850022948;NAUT;7;3;9;0;0
BLOCS_P;2014;850000134;850013269;M1030;3;;3;0;1
BLOCS_P;2014;850000134;850013269;M200H;14;7;;0;1
BLOCS_P;2014;850000134;850013269;N2200;27;;18.01;0;1
BLOCS_P;2014;850000134;850013269;N2310;13;;3.11;0;1
BLOCS_P;2014;850000134;850013269;N2320;1;;1;0;1
BLOCS_P;2014;850000134;850013269;N2510;2;;2;0;0
BLOCS_P;2014;850000134;850013269;N4160;1;;1;0;
BLOCS_P;2014;850000134;850013269;NAUT;3;;3;0;0
BLOCS_P;2014;850000142;850000019;M100H;;8;0.75;0;1
BLOCS_P;2014;850000142;850000019;M1030;3;28;13.92;1;0
BLOCS_P;2014;850000142;850000019;M200H;;26;11.65;0;1
BLOCS_P;2014;850000142;850000019;N2200;25;16;36.53;0;
BLOCS_P;2014;850000142;850000019;N2310;13;29;32.46;0;0
BLOCS_P;2014;850000142;850000019;N2320;15;10;23.65;0;0
BLOCS_P;2014;850000142;850000019;N2510;26;6;30.24;0;0
BLOCS_P;2014;850000142;850000019;N4130;1;4;3.98;0;0
BLOCS_P;2014;850000142;850000019;NAUT;12;4;13.26;0;0
BLOCS_P;2014;850000175;850009010;M100H;;3;1.3;0;1
BLOCS_P;2014;850000175;850009010;M1030;;6;4.47;1;0
BLOCS_P;2014;850000175;850009010;M200H;;7;2.96;0;1
BLOCS_P;2014;850000175;850009010;N2200;13;5;15;0;1
BLOCS_P;2014;850000175;850009010;N2310;7;;7;0;1
BLOCS_P;2014;850000175;850009010;N2320;9;;9;0;1
BLOCS_P;2014;850000175;850009010;N2510;8;;8;0;1
BLOCS_P;2014;850000175;850009010;NAUT;3;;2.87;0;1
BLOCS_P;2014;850000209;850000019;M1030;;2;0.23;0;0
BLOCS_P;2014;850000209;850000019;M200H;;1;0.07;0;0
BLOCS_P;2014;850000209;850000019;N2200;;2;0.67;0;0
BLOCS_P;2014;850000209;850000019;N2510;;4;1.5;0;0
BLOCS_P;2014;850000209;850000019;N4160;;1;0.3;0;0
BLOCS_P;2014;850000241;850000084;M100H;0;5;1.5;0;0
BLOCS_P;2014;850000241;850000084;M1030;4;0;4.67;0;0
BLOCS_P;2014;850000241;850000084;N2200;4;0;4;0;0
BLOCS_P;2014;850000241;850000084;N2310;6;1;7.48;0;0
BLOCS_P;2014;850000241;850000084;N2510;5;0;4.91;0;0
BLOCS_P;2014;850000241;850000084;N4160;1;0;0.5;0;0
BLOCS_P;2014;850009630;850000035;M1030;1;1;0.75;;1
BLOCS_P;2014;850009630;850000035;N2310;6;;5.76;;
BLOCS_P;2014;850009630;850000035;N4130;2;1;2.75;;
BLOCS_P;2014;860000025;860013382;M100H;;4;0.65;0;1
BLOCS_P;2014;860000025;860013382;M1030;7;;3.32;1;0
BLOCS_P;2014;860000025;860013382;M200H;9;2;3.56;0;1
BLOCS_P;2014;860000025;860013382;N2200;7;3;10.26;0;0
BLOCS_P;2014;860000025;860013382;N2310;5;6;10.21;0;1
BLOCS_P;2014;860000025;860013382;N2320;11;4;13.76;0;1
BLOCS_P;2014;860000025;860013382;N2510;10;;8.99;0;1
BLOCS_P;2014;860000025;860013382;NAUT;4;;3.47;0;0
BLOCS_P;2014;860000058;860780097;M1030;2;;1;0;1
BLOCS_P;2014;860000058;860780097;M200H;2;2;1.1;0;0
BLOCS_P;2014;860000058;860780097;N2200;2;;2;0;0
BLOCS_P;2014;860000058;860780097;N2310;2;1;2.43;0;0
BLOCS_P;2014;860000058;860780097;N2320;4;;4;0;0
BLOCS_P;2014;860000058;860780097;N2510;2;;2;0;0
BLOCS_P;2014;860000223;860013077;M100H;10;;3;0;1
BLOCS_P;2014;860000223;860013077;M1030;33;4;27.2;1;0
BLOCS_P;2014;860000223;860013077;M200H;75;8;47.75;0;1
BLOCS_P;2014;860000223;860013077;N2200;70;27;87.93;0;1
BLOCS_P;2014;860000223;860013077;N2310;45;6;44.16;0;1
BLOCS_P;2014;860000223;860013077;N2320;15;3;16.06;0;1
BLOCS_P;2014;860000223;860013077;N2510;80;8;77.57;0;1
BLOCS_P;2014;860000223;860013077;N4160;7;;6.3;0;0
BLOCS_P;2014;860000223;860013077;NAUT;11;3;14.65;0;1
BLOCS_P;2014;860010321;860010313;M100H;3;;3;;1
BLOCS_P;2014;860010321;860010313;M1030;10;;10;;1
BLOCS_P;2014;860010321;860010313;M200H;30;;30;;1
BLOCS_P;2014;860010321;860010313;N2200;31;10;37.33;0;1
BLOCS_P;2014;860010321;860010313;N2510;8;;8.08;0;0
BLOCS_P;2014;860010321;860010313;N4160;;1;0.5;;1
BLOCS_P;2014;860010321;860010313;NAUT;6;1;6.8;0;0
BLOCS_P;2014;860780311;860010750;M100H;6;1;5.6;0;1
BLOCS_P;2014;860780311;860010750;M1030;4;;4;0;1
BLOCS_P;2014;860780311;860010750;M200H;18;1;18;0;1
BLOCS_P;2014;860780311;860010750;N2200;22;;22;0;1
BLOCS_P;2014;860780311;860010750;N2510;1;;1;;
BLOCS_P;2014;860780311;860010750;N4160;1;;1;0;0
BLOCS_P;2014;860780568;860000140;M1030;4;4;4;;1
BLOCS_P;2014;860780568;860000140;M200H;7;2;8;;1
BLOCS_P;2014;860780568;860000140;N2200;6;;6;;
BLOCS_P;2014;860780568;860000140;N2310;2;;2;;
BLOCS_P;2014;860780568;860000140;N2320;;;;;1
BLOCS_P;2014;860780568;860000140;N4160;1;;1;;
BLOCS_P;2014;870000064;870000015;M100H;0;2;0.3;0;0
BLOCS_P;2014;870000064;870000015;M1030;41;2;24.44;1;1
BLOCS_P;2014;870000064;870000015;M200H;54;4;16.06;1;1
BLOCS_P;2014;870000064;870000015;N2200;77;20;66.63;0;1
BLOCS_P;2014;870000064;870000015;N2310;46;1;44.22;0;1
BLOCS_P;2014;870000064;870000015;N2320;36;4;37.22;0;1
BLOCS_P;2014;870000064;870000015;N2510;33;7;37.66;0;0
BLOCS_P;2014;870000064;870000015;N4160;7;0;4.01;0;1
BLOCS_P;2014;870000064;870000015;NAUT;31;0;27.77;0;0
BLOCS_P;2014;870000098;870000023;M100H;3;2;0.91;0;1
BLOCS_P;2014;870000098;870000023;M1030;4;0;2.91;0;1
BLOCS_P;2014;870000098;870000023;M200H;6;2;2.88;0;1
BLOCS_P;2014;870000098;870000023;N2200;10;1;10.12;0;1
BLOCS_P;2014;870000098;870000023;N2310;9;1;9.8;1;0
BLOCS_P;2014;870000098;870000023;N2320;3;1;3.5;0;1
BLOCS_P;2014;870000098;870000023;N2510;1;;1;0;1
BLOCS_P;2014;870000098;870000023;N4160;;1;0.75;0;0
BLOCS_P;2014;870000098;870000023;NAUT;2;1;2.2;0;0
BLOCS_P;2014;870000270;870000031;M1030;;1;0.5;0;0
BLOCS_P;2014;870000270;870000031;N2200;1;1;1.02;0;
BLOCS_P;2014;870000270;870000031;N2310;;1;0.2;0;
BLOCS_P;2014;870000270;870000031;N2510;1;;1;0;
BLOCS_P;2014;870000270;870000031;N4160;1;;0.5;0;
BLOCS_P;2014;870000288;870017415;M100H;14;1;11.5;1;1
BLOCS_P;2014;870000288;870017415;M1030;11;8;12;0;1
BLOCS_P;2014;870000288;870017415;M200H;34;;32.4;0;1
BLOCS_P;2014;870000288;870017415;N2200;42;9;46.73;0;1
BLOCS_P;2014;870000288;870017415;N2310;7;1;7.04;0;0
BLOCS_P;2014;870000288;870017415;N2320;7;2;7.77;0;1
BLOCS_P;2014;870000288;870017415;N2510;11;1;11.55;0;0
BLOCS_P;2014;870000288;870017415;N4160;6;;4;0;0
BLOCS_P;2014;870000288;870017415;NAUT;8;;8;0;0
BLOCS_P;2014;870000411;870017415;M100H;3;;3;;
BLOCS_P;2014;870000411;870017415;M1030;3;;3;;
BLOCS_P;2014;870000411;870017415;M200H;6;1;6;;
BLOCS_P;2014;870000411;870017415;N2200;15;6;17.67;;
BLOCS_P;2014;870000411;870017415;N2310;4;;4.29;;
BLOCS_P;2014;870000411;870017415;N2320;2;1;2.46;;
BLOCS_P;2014;870000411;870017415;N2510;2;;1.92;;
BLOCS_P;2014;870000411;870017415;N4160;2;;1.5;;
BLOCS_P;2014;870000411;870017415;NAUT;2;;5.13;;
BLOCS_P;2014;870002060;870017415;N2200;10;1;11.4;;
BLOCS_P;2014;870002060;870017415;N4160;2;;2;;
BLOCS_P;2014;870002060;870017415;NAUT;7;;8;;
BLOCS_P;2014;870014859;870000015;M1030;10;0;7.14;1;1
BLOCS_P;2014;870014859;870000015;M200H;5;1;0.83;0;1
BLOCS_P;2014;870014859;870000015;N2200;15;5;18.44;0;1
BLOCS_P;2014;870014859;870000015;N2310;19;;18.13;0;1
BLOCS_P;2014;870014859;870000015;N2320;5;;4.34;0;1
BLOCS_P;2014;870014859;870000015;N2510;23;6;27.74;0;0
BLOCS_P;2014;870014859;870000015;N4160;;;;0;1
BLOCS_P;2014;870014859;870000015;NAUT;29;15;37.88;0;0
BLOCS_P;2014;880000021;880007059;M100H;2;1;2.2;0;1
BLOCS_P;2014;880000021;880007059;M1030;1;9;5;1;0
BLOCS_P;2014;880000021;880007059;M200H;7;6;8.35;0;1
BLOCS_P;2014;880000021;880007059;N2200;7;4;11.01;0;1
BLOCS_P;2014;880000021;880007059;N2310;2;6;4.79;0;1
BLOCS_P;2014;880000021;880007059;N2320;5;3;7.51;0;1
BLOCS_P;2014;880000021;880007059;N2510;5;1;5.6;0;1
BLOCS_P;2014;880000021;880007059;NAUT;2;1;2.26;0;0
BLOCS_P;2014;880000047;880780077;M100H;5;;1.8;0;0
BLOCS_P;2014;880000047;880780077;M1030;5;1;4.97;0;
BLOCS_P;2014;880000047;880780077;M200H;9;2;4.8;0;1
BLOCS_P;2014;880000047;880780077;N2310;6;2;7;;1
BLOCS_P;2014;880000047;880780077;N2320;12;4;12;;1
BLOCS_P;2014;880000047;880780077;N4160;1;;0.6;;0
BLOCS_P;2014;880000054;880007299;M100H;1;4;2.52;;
BLOCS_P;2014;880000054;880007299;M1030;4;1;4.63;1;0
BLOCS_P;2014;880000054;880007299;M200H;5;2;5.03;1;1
BLOCS_P;2014;880000054;880007299;N2200;4;6;8.52;;
BLOCS_P;2014;880000054;880007299;N2310;6;1;6.23;0;1
BLOCS_P;2014;880000054;880007299;N2320;2;1;3.3;0;1
BLOCS_P;2014;880000054;880007299;N2510;3;2;2.89;0;0
BLOCS_P;2014;880000054;880007299;N4160;1;1;1.36;0;0
BLOCS_P;2014;880000054;880007299;NAUT;6;0;5.8;0;0
BLOCS_P;2014;880000062;880780093;M100H;;14;1.61;0;1
BLOCS_P;2014;880000062;880780093;M1030;6;0;6;1;0
BLOCS_P;2014;880000062;880780093;M200H;;12;5.14;0;1
BLOCS_P;2014;880000062;880780093;N2200;11;4;13.94;0;1
BLOCS_P;2014;880000062;880780093;N2310;10;3;12.31;0;1
BLOCS_P;2014;880000062;880780093;N2320;6;2;7.3;0;1
BLOCS_P;2014;880000062;880780093;N2510;2;0;1.49;0;0
BLOCS_P;2014;880000062;880780093;NAUT;14;0;10.9;0;0
BLOCS_P;2014;880000070;880007299;M100H;;1;0.1;0;0
BLOCS_P;2014;880000070;880007299;N2200;;2;0.81;0;0
BLOCS_P;2014;880000070;880007299;NAUT;;1;0.5;0;0
BLOCS_P;2014;880788591;880780150;N2200;38;6;41.38;;1
BLOCS_P;2014;880788591;880780150;N2310;6;4;9.1;;0
BLOCS_P;2014;880788591;880780150;N2320;4;1;5;;1
BLOCS_P;2014;880788591;880780150;N2510;3;2;4.64;;0
BLOCS_P;2014;880788591;880780150;N4160;1;;1;;1
BLOCS_P;2014;880788591;880780150;NAUT;11;;9.36;;0
BLOCS_P;2014;890000169;890000151;M1030;5;;5;0;0
BLOCS_P;2014;890000169;890000151;M200H;23;;23;0;0
BLOCS_P;2014;890000169;890000151;N2200;11;4;13.67;0;1
BLOCS_P;2014;890000169;890000151;N2310;1;;1;0;0
BLOCS_P;2014;890000169;890000151;N2320;2;;2;0;0
BLOCS_P;2014;890000169;890000151;N2510;3;;3;0;0
BLOCS_P;2014;890000169;890000151;N4160;1;;1;0;1
BLOCS_P;2014;890000169;890000151;NAUT;4;;4;0;0
BLOCS_P;2014;890002389;890000730;N2200;15;5;18.29;0;1
BLOCS_P;2014;890002389;890000730;N2320;1;2;2.54;0;1
BLOCS_P;2014;890002389;890000730;N2510;5;;5;0;1
BLOCS_P;2014;890002389;890000730;N4160;1;;1;;
BLOCS_P;2014;890002389;890000730;NAUT;11;2;12.44;;
BLOCS_P;2014;890975527;890000037;M1030;9;2;9.75;1;1
BLOCS_P;2014;890975527;890000037;M200H;12;7;14.75;1;1
BLOCS_P;2014;890975527;890000037;N2200;19;3;21.22;;
BLOCS_P;2014;890975527;890000037;N2310;18;4;21.43;;
BLOCS_P;2014;890975527;890000037;N2320;6;3;8.57;;
BLOCS_P;2014;890975527;890000037;N2510;2;;2;;
BLOCS_P;2014;890975527;890000037;N4160;1;;1;;
BLOCS_P;2014;890975527;890000037;NAUT;18;1;18.86;;
BLOCS_P;2014;890975535;890000409;M100H;1;;0.6;1;0
BLOCS_P;2014;890975535;890000409;N2200;1;;0.43;0;0
BLOCS_P;2014;890975535;890000409;NAUT;1;;0.15;0;0
BLOCS_P;2014;890975543;890000417;M100H;1;;0.12;0;0
BLOCS_P;2014;890975543;890000417;N2200;;1;0.86;0;0
BLOCS_P;2014;890975543;890000417;N2510;1;;1;0;0
BLOCS_P;2014;890975543;890000417;NAUT;;1;0.61;0;0
