BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;GARDED;ASTDED
PERINAT_P;2014;680020088;680020062;M1030;3;;3;;1;;0
PERINAT_P;2014;680020088;680020062;M1140;;7;1;;;;
PERINAT_P;2014;680020088;680020062;M2050;2;8;6;;1;;
PERINAT_P;2014;680020088;680020062;N2700;;1;0.1;;;;
PERINAT_P;2014;680020088;680020062;N2800;5;4;7.15;;;;
PERINAT_P;2014;680020088;680020062;N280H;5;4;7.15;;;;
PERINAT_P;2014;690000013;690780036;M1030;2;3;5.07;1;0;1;0
PERINAT_P;2014;690000013;690780036;M1140;;3;2.35;0;1;;
PERINAT_P;2014;690000013;690780036;M2050;1;2;2.11;1;0;;
PERINAT_P;2014;690000013;690780036;MIVG;1;;1;;;;
PERINAT_P;2014;690000013;690780036;N2800;9;11;16.42;;;;
PERINAT_P;2014;690000013;690780036;N280H;9;11;16.42;;;;
PERINAT_P;2014;690000021;690780044;M1030;;4;2.4;;;;
PERINAT_P;2014;690000021;690780044;M1140;;4;1.9;;;;
PERINAT_P;2014;690000021;690780044;M2050;;6;3.75;;;;
PERINAT_P;2014;690000021;690780044;MIVG;;1;0.1;;;;
PERINAT_P;2014;690000021;690780044;N2800;18;11;20.26;;;;
PERINAT_P;2014;690000021;690780044;N280H;6;3;7.92;;;;
PERINAT_P;2014;690000021;690780044;N3120;1;;0.1;;;;
PERINAT_P;2014;690000575;690782222;M1140;7;5;3.74;1;0;;
PERINAT_P;2014;690000575;690782222;M2050;8;1;1.64;1;0;;
PERINAT_P;2014;690000575;690782222;MIVG;;2;0.8;;;;
PERINAT_P;2014;690000575;690782222;N2340;6;5;8.52;;;;
PERINAT_P;2014;690000575;690782222;N2700;;1;0.4;;;;
PERINAT_P;2014;690000575;690782222;N2800;23;13;27.44;;;;
PERINAT_P;2014;690000575;690782222;N280H;23;13;27.44;;;;
PERINAT_P;2014;690000625;690782271;M1140;;14;0.94;0;0;;
PERINAT_P;2014;690000625;690782271;M2050;;7;0.62;0;0;;
PERINAT_P;2014;690000625;690782271;MIVG;;1;0.02;;;;
PERINAT_P;2014;690000625;690782271;N2340;1;;1;;;;
PERINAT_P;2014;690000625;690782271;N2800;2;4;1.89;;;;
PERINAT_P;2014;690007539;690781810;M1030;;;0.2;1;0;1;0
PERINAT_P;2014;690007539;690781810;M1140;10;6;13.27;1;0;;
PERINAT_P;2014;690007539;690781810;M2050;6;7;10.77;1;1;;
PERINAT_P;2014;690007539;690781810;N2340;34;16;48.28;;;;
PERINAT_P;2014;690007539;690781810;N2700;1;1;1.24;;;;
PERINAT_P;2014;690007539;690781810;N2800;84;31;105.73;;;;
PERINAT_P;2014;690022959;690000732;M1030;8;;;1;0;1;
PERINAT_P;2014;690022959;690000732;M1140;;4;;1;0;;
PERINAT_P;2014;690022959;690000732;M2050;19;1;;1;0;;
PERINAT_P;2014;690022959;690000732;MIVG;;6;;;;;
PERINAT_P;2014;690022959;690000732;N2340;6;2;7;;;;
PERINAT_P;2014;690022959;690000732;N2700;1;;0.5;;;;
PERINAT_P;2014;690022959;690000732;N2800;36;15;44.46;;;;
PERINAT_P;2014;690022959;690000732;N280H;20;8;24.54;;;;
PERINAT_P;2014;690022959;690000732;N3120;1;;0.5;;;;
PERINAT_P;2014;690780150;690000104;M1140;;2;0.26;0;0;;
PERINAT_P;2014;690780150;690000104;M2050;;3;0.9;0;0;;
PERINAT_P;2014;690780150;690000104;N2800;;6;4.49;;;;
PERINAT_P;2014;690780358;690000195;M1030;13;;13;1;0;;
PERINAT_P;2014;690780358;690000195;M1140;5;;5;1;0;;
PERINAT_P;2014;690780358;690000195;M2050;22;;22;1;0;;
PERINAT_P;2014;690780358;690000195;N2340;9;2;10.29;;;;
PERINAT_P;2014;690780358;690000195;N2700;;1;0.69;;;;
PERINAT_P;2014;690780358;690000195;N2800;17;15;26.72;;;;
PERINAT_P;2014;690780358;690000195;N280H;10;8;14.4;;;;
PERINAT_P;2014;690780358;690000195;N3120;;1;0.4;;;;
PERINAT_P;2014;690780390;690000229;M1030;;6;0.25;1;;;
PERINAT_P;2014;690780390;690000229;M1140;;3;0.25;;1;;
PERINAT_P;2014;690780390;690000229;M2050;2;1;2.5;0;1;;
PERINAT_P;2014;690780390;690000229;N2800;6;3;6.41;;;;
PERINAT_P;2014;690780390;690000229;N280H;;;1;;;;
PERINAT_P;2014;690780416;690031190;M1030;;4;4;1;0;1;0
PERINAT_P;2014;690780416;690031190;M1140;;6;0.8;0;1;;
PERINAT_P;2014;690780416;690031190;M2050;;6;4.68;1;0;;
PERINAT_P;2014;690780416;690031190;MIVG;;1;0.2;;;;
PERINAT_P;2014;690780416;690031190;N2800;22;11;20.79;;;;
PERINAT_P;2014;690780416;690031190;N280H;;5;4.8;;;;
PERINAT_P;2014;690782834;690000724;M1030;;12;12;;;;
PERINAT_P;2014;690782834;690000724;M1140;;3;3;1;0;;
PERINAT_P;2014;690782834;690000724;M2050;1;5;3;;;;
PERINAT_P;2014;690782834;690000724;N2340;15;;13.13;;;;
PERINAT_P;2014;690782834;690000724;N2800;15;2;14.35;;;;
PERINAT_P;2014;690782834;690000724;N280H;15;2;14.35;;;;
PERINAT_P;2014;690784137;690781810;M1030;;;0.46;1;0;1;0
PERINAT_P;2014;690784137;690781810;M1140;1;1;2.26;1;0;;
PERINAT_P;2014;690784137;690781810;M2050;1;5;4.9;1;0;;
PERINAT_P;2014;690784137;690781810;N2340;12;8;17.96;;;;
PERINAT_P;2014;690784137;690781810;N2700;;1;0.3;;;;
PERINAT_P;2014;690784137;690781810;N2800;37;15;45.14;;;;
PERINAT_P;2014;690784152;690781810;M1140;6;11;14.43;1;1;;
PERINAT_P;2014;690784152;690781810;M2050;4;1;4.27;1;1;;
PERINAT_P;2014;690784152;690781810;N2340;40;23;56.97;;;;
PERINAT_P;2014;690784152;690781810;N2700;;1;0.54;;;;
PERINAT_P;2014;690784152;690781810;N2800;68;34;86.98;;;;
PERINAT_P;2014;690805361;690805353;M1030;3;4;1;1;0;1;0
PERINAT_P;2014;690805361;690805353;M1140;;7;1.09;0;1;;
PERINAT_P;2014;690805361;690805353;M2050;6;2;2.81;0;1;;
PERINAT_P;2014;690805361;690805353;N2340;1;;1;;;;
PERINAT_P;2014;690805361;690805353;N2800;13;4;18.44;;;;
PERINAT_P;2014;690805361;690805353;N280H;10;3;13.16;;;;
PERINAT_P;2014;690805361;690805353;N3120;3;2;0.5;;;;
PERINAT_P;2014;690807367;690003447;M1030;9;;9;1;1;0;0
PERINAT_P;2014;690807367;690003447;M1140;3;;3;1;1;;
PERINAT_P;2014;690807367;690003447;M2050;4;;4;1;1;;
PERINAT_P;2014;690807367;690003447;N2800;9;7;13.2;;;;
PERINAT_P;2014;690807367;690003447;N280H;9;7;13.2;;;;
PERINAT_P;2014;690807599;690006598;M1030;3;1;3.55;0;1;0;1
PERINAT_P;2014;690807599;690006598;M1140;;5;2.93;0;1;;
PERINAT_P;2014;690807599;690006598;M2050;3;1;3.7;0;1;;
PERINAT_P;2014;690807599;690006598;MIVG;;1;0.2;;;;
PERINAT_P;2014;690807599;690006598;N2700;;1;0.2;;;;
PERINAT_P;2014;690807599;690006598;N2800;11;7;15.6;;;;
PERINAT_P;2014;690807599;690006598;N280H;5;2;6.8;;;;
PERINAT_P;2014;690807599;690006598;N3120;;1;0.3;;;;
PERINAT_P;2014;700000029;700004591;M2050;8;1;7.9;1;0;;
PERINAT_P;2014;700000029;700004591;MIVG;;2;1.6;;;;
PERINAT_P;2014;700000029;700004591;N2340;1;2;2.3;;;;
PERINAT_P;2014;700000029;700004591;N2800;21;7;26.77;;;;
PERINAT_P;2014;700780059;700004591;M2050;;1;0.5;;;;
PERINAT_P;2014;700780208;700004591;M2050;1;;0.5;0;0;;
PERINAT_P;2014;710010067;710780644;M1140;;1;0.6;0;1;;
PERINAT_P;2014;710010067;710780644;M2050;3;;3;0;1;;
PERINAT_P;2014;710010067;710780644;N2800;11;15;14.75;;;;
PERINAT_P;2014;710010067;710780644;N280H;4;5;7;;;;
PERINAT_P;2014;710010786;710781451;M1140;;1;0.1;0;1;;
PERINAT_P;2014;710010786;710781451;M2050;;5;2.48;0;1;;
PERINAT_P;2014;710010786;710781451;MIVG;;1;0.05;;;;
PERINAT_P;2014;710010786;710781451;N2800;;9;5.53;;;;
PERINAT_P;2014;710010786;710781451;N280H;;9;5.53;;;;
PERINAT_P;2014;710978263;710780958;M1030;10;;2.2;1;0;0;0
PERINAT_P;2014;710978263;710780958;M1140;5;4;2.6;1;0;;
PERINAT_P;2014;710978263;710780958;M2050;7;2;1.9;1;0;;
PERINAT_P;2014;710978263;710780958;MIVG;;1;0.8;;;;
PERINAT_P;2014;710978263;710780958;N2340;10;8;15.85;;;;
PERINAT_P;2014;710978263;710780958;N2700;0;2;0.92;;;;
PERINAT_P;2014;710978263;710780958;N2800;17;15;27.97;;;;
PERINAT_P;2014;710978263;710780958;N280H;17;15;27.97;;;;
PERINAT_P;2014;710978289;710780263;M1030;1;;1;;;;
PERINAT_P;2014;710978289;710780263;M1140;2;2;0.64;;;;
PERINAT_P;2014;710978289;710780263;M2050;5;1;1.38;;;;
PERINAT_P;2014;710978289;710780263;N2340;8;7;12.43;;;;
PERINAT_P;2014;710978289;710780263;N2700;;1;0.2;;;;
PERINAT_P;2014;710978289;710780263;N2800;6;11;13.1;;;;
PERINAT_P;2014;710978289;710780263;N280H;6;11;13.1;;;;
PERINAT_P;2014;710978313;710976705;MIVG;2;;0.17;;;;
PERINAT_P;2014;710978313;710976705;N2800;3;;0.26;;;;
PERINAT_P;2014;710978313;710976705;N3120;1;;0.4;;;;
PERINAT_P;2014;710978347;710781204;M1140;1;2;2.21;0;0;;
PERINAT_P;2014;710978347;710781204;M2050;1;6;3.3;0;0;;
PERINAT_P;2014;710978347;710781204;N2800;8;3;8.72;;;;
PERINAT_P;2014;710978347;710781204;N280H;8;3;8.72;;;;
PERINAT_P;2014;720000033;720000025;M1030;;3;2.52;1;0;1;0
PERINAT_P;2014;720000033;720000025;M1140;;9;7.84;1;1;;
PERINAT_P;2014;720000033;720000025;M2050;;8;4.75;1;0;;
PERINAT_P;2014;720000033;720000025;MIVG;;3;1.1;;;;
PERINAT_P;2014;720000033;720000025;N2340;17;13;26.27;;;;
PERINAT_P;2014;720000033;720000025;N2700;0;5;1.46;;;;
PERINAT_P;2014;720000033;720000025;N2800;30;29;54.84;;;;
PERINAT_P;2014;720000033;720000025;N280H;13;14;23.21;;;;
PERINAT_P;2014;720000231;720000637;M1030;5;;5;1;;1;
PERINAT_P;2014;720000231;720000637;M1140;2;;2;;;;
PERINAT_P;2014;720000231;720000637;M2050;;8;8;1;;;
PERINAT_P;2014;720000231;720000637;N2340;4;1;4.55;;;;
PERINAT_P;2014;720000231;720000637;N2700;1;;1;;;;
PERINAT_P;2014;720000231;720000637;N2800;16;5;17.79;;;;
PERINAT_P;2014;720000231;720000637;N3120;;1;0.2;;;;
PERINAT_P;2014;720016179;720016724;M1140;3;1;3.2;;;;
PERINAT_P;2014;720016179;720016724;M2050;3;6;2.1;;;;
PERINAT_P;2014;720016179;720016724;MIVG;;2;2.14;;;;
PERINAT_P;2014;720016179;720016724;N2700;;1;0.3;;;;
PERINAT_P;2014;720016179;720016724;N2800;13;6;14.97;;;;
PERINAT_P;2014;720016179;720016724;N280H;7;8;14.03;;;;
PERINAT_P;2014;730000031;730000015;M1140;8;2;8.51;1;;;
PERINAT_P;2014;730000031;730000015;MIVG;0;4;0.98;;;;
PERINAT_P;2014;730000031;730000015;N2340;25;16;34.5;;;;
PERINAT_P;2014;730000031;730000015;N2700;1;3;2.44;;;;
PERINAT_P;2014;730000031;730000015;N2800;58;18;70.34;;;;
PERINAT_P;2014;730000031;730000015;N280H;58;18;70.34;;;;
PERINAT_P;2014;730000080;730780103;M1030;;1;0.6;;;;
PERINAT_P;2014;730000080;730780103;M1140;;1;0.5;;;;
PERINAT_P;2014;730000080;730780103;M2050;2;;2;;;;
PERINAT_P;2014;730000080;730780103;MIVG;2;;2;;;;
PERINAT_P;2014;730000080;730780103;N2800;2;6;6.25;;;;
PERINAT_P;2014;730000080;730780103;N280H;2;6;6.25;;;;
PERINAT_P;2014;730000098;730780111;M2050;0;2;0.6;0;0;;
PERINAT_P;2014;730000098;730780111;N2800;0;4;2.5;;;;
PERINAT_P;2014;730000247;730780525;M1030;3;;3.59;0;1;0;0
PERINAT_P;2014;730000247;730780525;M1140;1;;1.05;0;1;;
PERINAT_P;2014;730000247;730780525;M2050;1;;1.08;0;1;;
PERINAT_P;2014;730000247;730780525;MIVG;1;;1.08;;;;
PERINAT_P;2014;730000247;730780525;N2800;5;2;6.94;;;;
PERINAT_P;2014;730000247;730780525;N280H;5;2;5.85;;;;
PERINAT_P;2014;730000247;730780525;N3120;;1;0.15;;;;
PERINAT_P;2014;730000262;730002839;M1140;4;2;1.21;0;1;;
PERINAT_P;2014;730000262;730002839;M2050;3;3;1.67;0;1;;
PERINAT_P;2014;730000262;730002839;MIVG;2;1;0.7;;;;
PERINAT_P;2014;730000262;730002839;N2340;1;12;3.96;;;;
PERINAT_P;2014;730000262;730002839;N2700;0;1;0.5;;;;
PERINAT_P;2014;730000262;730002839;N2800;10;14;18.54;;;;
PERINAT_P;2014;730000262;730002839;N280H;5;1;5.4;;;;
PERINAT_P;2014;740000237;740781133;M1030;0;1;0.02;0;0;;
PERINAT_P;2014;740000237;740781133;M1140;5;0;3.04;1;0;;
PERINAT_P;2014;740000237;740781133;M2050;6;2;4;1;0;;
PERINAT_P;2014;740000237;740781133;MIVG;0;9;1.03;;;;
PERINAT_P;2014;740000237;740781133;N2340;13;14;22.05;;;;
PERINAT_P;2014;740000237;740781133;N2700;1;1;0.63;;;;
PERINAT_P;2014;740000237;740781133;N2800;32;20;42.52;;;;
PERINAT_P;2014;740000237;740781133;N280H;32;20;42.52;;;;
PERINAT_P;2014;740000302;740781133;M1030;0;0;0;1;0;;
PERINAT_P;2014;740000302;740781133;M1140;0;0;0;0;1;;
PERINAT_P;2014;740000302;740781133;M2050;1;3;2.7;1;0;;
PERINAT_P;2014;740000302;740781133;N2700;0;1;0.17;;;;
PERINAT_P;2014;740000302;740781133;N2800;23;2;19.32;;;;
PERINAT_P;2014;740000302;740781133;N280H;23;2;19.32;;;;
PERINAT_P;2014;740000328;740790381;M1030;;;;1;1;0;0
PERINAT_P;2014;740000328;740790381;M1140;4;3;5.8;;1;;
PERINAT_P;2014;740000328;740790381;M2050;4;4;6.3;1;;;
PERINAT_P;2014;740000328;740790381;MIVG;;2;0.6;;;;
PERINAT_P;2014;740000328;740790381;N2340;5;;5.82;;;;
PERINAT_P;2014;740000328;740790381;N2700;;;0.7;;;;
PERINAT_P;2014;740000328;740790381;N2800;33;;23.8;;;;
PERINAT_P;2014;740000328;740790381;N280H;20;;11.1;;;;
PERINAT_P;2014;740000328;740790381;N3120;;;0.5;;;;
PERINAT_P;2014;740014345;740000617;M1030;11;;11;1;1;0;0
PERINAT_P;2014;740014345;740000617;M1140;3;;3;;1;;
PERINAT_P;2014;740014345;740000617;M2050;8;;8;;1;;
PERINAT_P;2014;740014345;740000617;MIVG;7;;7;;;;
PERINAT_P;2014;740014345;740000617;N2340;1;;0.54;;;;
PERINAT_P;2014;740014345;740000617;N2800;12;3;15.03;;;;
PERINAT_P;2014;740014345;740000617;N280H;4;1;4.8;;;;
PERINAT_P;2014;740780424;740000120;M1030;;8;1;;1;;1
PERINAT_P;2014;740780424;740000120;M1140;5;;4;;1;;
PERINAT_P;2014;740780424;740000120;M2050;5;;5;;1;;
PERINAT_P;2014;740780424;740000120;MIVG;;6;0.1;;;;
PERINAT_P;2014;740780424;740000120;N2340;;1;0.86;;;;
PERINAT_P;2014;740780424;740000120;N2700;;1;0.2;;;;
PERINAT_P;2014;740780424;740000120;N2800;6;13;14.59;;;;
PERINAT_P;2014;740780424;740000120;N280H;5;13;7.2;;;;
PERINAT_P;2014;740780424;740000120;N3120;;1;0.2;;;;
PERINAT_P;2014;740781141;740790258;M1030;1;;0.5;1;0;0;
PERINAT_P;2014;740781141;740790258;M1140;3;;1;;1;;
PERINAT_P;2014;740781141;740790258;M2050;11;6;7.46;1;0;;
PERINAT_P;2014;740781141;740790258;MIVG;;2;0.3;;;;
PERINAT_P;2014;740781141;740790258;N2340;14;2;14.62;;;;
PERINAT_P;2014;740781141;740790258;N2700;0;1;0.6;;;;
PERINAT_P;2014;740781141;740790258;N2800;22;19;35.46;;;;
PERINAT_P;2014;740781141;740790258;N3120;0;2;0.11;;;;
PERINAT_P;2014;740781166;740001839;N2800;1;;0.1;;;;
PERINAT_P;2014;740781224;740001839;M1030;1;0;0.53;;;;
PERINAT_P;2014;740781224;740001839;M1140;2;2;2.23;;;;
PERINAT_P;2014;740781224;740001839;M2050;2;1;1.75;;;;
PERINAT_P;2014;740781224;740001839;N2340;3;3;2.25;;;;
PERINAT_P;2014;740781224;740001839;N2800;21;10;29.64;;;;
PERINAT_P;2014;750000523;750150120;M1030;5;3;6.76;1;0;1;0
PERINAT_P;2014;750000523;750150120;M1140;7;1;7.5;1;0;;
PERINAT_P;2014;750000523;750150120;M2050;7;6;8.51;1;0;;
PERINAT_P;2014;750000523;750150120;N2340;18;15;12.07;;;;
PERINAT_P;2014;750000523;750150120;N2700;;2;0.75;;;;
PERINAT_P;2014;750000523;750150120;N2800;31;21;40.54;;;;
PERINAT_P;2014;750000523;750150120;N280H;30;18;35.77;;;;
PERINAT_P;2014;750100042;750712184;M1140;4;0;4;1;0;;
PERINAT_P;2014;750100042;750712184;M2050;11;13;17.5;1;1;;
PERINAT_P;2014;750100042;750712184;MIVG;4;4;1;;;;
PERINAT_P;2014;750100042;750712184;N2340;15;1;15.86;;;;
PERINAT_P;2014;750100042;750712184;N2700;1;1;1.5;;;;
PERINAT_P;2014;750100042;750712184;N2800;23;6;28.5;;;;
PERINAT_P;2014;750100042;750712184;N280H;3;3;3;;;;
PERINAT_P;2014;750100042;750712184;N3120;3;1;2.5;;;;
PERINAT_P;2014;750100075;750712184;MIVG;;6;2.4;;;;
PERINAT_P;2014;750100075;750712184;N2340;;1;0.8;;;;
PERINAT_P;2014;750100075;750712184;N2700;;3;0.71;;;;
PERINAT_P;2014;750100075;750712184;N3120;;2;0.1;;;;
PERINAT_P;2014;750100109;750712184;M1030;9;2;9.5;1;0;1;0
PERINAT_P;2014;750100109;750712184;M1140;18;8;16.8;1;0;;
PERINAT_P;2014;750100109;750712184;M2050;10;18;12.5;1;1;;
PERINAT_P;2014;750100109;750712184;MIVG;1;5;2;;;;
PERINAT_P;2014;750100109;750712184;N2340;37;5;41.7;;;;
PERINAT_P;2014;750100109;750712184;N2700;3;2;4.4;;;;
PERINAT_P;2014;750100109;750712184;N2800;53;32;75.6;;;;
PERINAT_P;2014;750100109;750712184;N280H;24;0;24;;;;
PERINAT_P;2014;750100109;750712184;N3120;6;0;6;;;;
PERINAT_P;2014;750100125;750712184;M1030;7;;5.75;;;;
PERINAT_P;2014;750100125;750712184;M1140;5;6;4.43;;;;
PERINAT_P;2014;750100125;750712184;M2050;14;15;14.34;1;;;
PERINAT_P;2014;750100125;750712184;MIVG;;1;0.5;;;;
PERINAT_P;2014;750100125;750712184;N2340;2;;2;;;;
PERINAT_P;2014;750100125;750712184;N2700;1;;1;;;;
PERINAT_P;2014;750100125;750712184;N2800;17;19;26.7;;;;
PERINAT_P;2014;750100125;750712184;N280H;9;9;13.4;;;;
PERINAT_P;2014;750100125;750712184;N3120;2;2;3.23;;;;
PERINAT_P;2014;750100166;750712184;M1030;11;1;4.1;1;0;1;0
PERINAT_P;2014;750100166;750712184;M1140;6;;5.3;1;1;;
PERINAT_P;2014;750100166;750712184;M2050;16;2;8;1;0;;
PERINAT_P;2014;750100166;750712184;MIVG;10;;4;;;;
PERINAT_P;2014;750100166;750712184;N2340;20;4;16;;;;
PERINAT_P;2014;750100166;750712184;N2700;5;5;4;;;;
PERINAT_P;2014;750100166;750712184;N2800;31;;29.6;;;;
PERINAT_P;2014;750100166;750712184;N280H;20;4;16;;;;
PERINAT_P;2014;750100208;750712184;M1030;5;0;2.9;1;1;1;0
PERINAT_P;2014;750100208;750712184;M1140;12;8;15.5;1;1;;
PERINAT_P;2014;750100208;750712184;M2050;12;1;12.9;1;1;;
PERINAT_P;2014;750100208;750712184;N2340;48;4;51.3;;;;
PERINAT_P;2014;750100208;750712184;N2700;1;4;2.99;;;;
PERINAT_P;2014;750100208;750712184;N2800;51;11;58.9;;;;
PERINAT_P;2014;750100208;750712184;N280H;35;4;37.9;;;;
PERINAT_P;2014;750100208;750712184;N3120;3;2;3;;;;
PERINAT_P;2014;750100232;750712184;M1140;3;7;6.46;;;;
PERINAT_P;2014;750100232;750712184;M2050;10;15;15.2;;;;
PERINAT_P;2014;750100232;750712184;MIVG;;3;0.6;;;;
PERINAT_P;2014;750100232;750712184;N2340;;;9.86;;;;
PERINAT_P;2014;750100232;750712184;N2700;2;;2;;;;
PERINAT_P;2014;750100232;750712184;N2800;26;7;32.6;;;;
PERINAT_P;2014;750100232;750712184;N3120;;1;0.45;;;;
PERINAT_P;2014;750100273;750712184;M1030;1;1;1;1;;;
PERINAT_P;2014;750100273;750712184;M1140;2;6;3.4;1;0;;
PERINAT_P;2014;750100273;750712184;M2050;3;3;4.5;1;1;;
PERINAT_P;2014;750100273;750712184;MIVG;;4;1;;;;
PERINAT_P;2014;750100273;750712184;N2340;12;2;11.2;;;;
PERINAT_P;2014;750100273;750712184;N2700;1;;1;;;;
PERINAT_P;2014;750100273;750712184;N2800;21;9;27.4;;;;
PERINAT_P;2014;750100273;750712184;N3120;2;;2;;;;
PERINAT_P;2014;750150013;750811887;M1030;1;12;5.74;1;1;1;1
PERINAT_P;2014;750150013;750811887;M1140;0;5;1.84;0;1;;
PERINAT_P;2014;750150013;750811887;M2050;4;11;9.12;1;1;;
PERINAT_P;2014;750150013;750811887;MIVG;0;3;0.41;;;;
PERINAT_P;2014;750150013;750811887;N2340;4;2;5.02;;;;
PERINAT_P;2014;750150013;750811887;N2700;0;2;1.05;;;;
PERINAT_P;2014;750150013;750811887;N2800;18;16;27.56;;;;
PERINAT_P;2014;750150013;750811887;N280H;14;5;14.68;;;;
PERINAT_P;2014;750150013;750811887;N3120;1;0;1;;;;
PERINAT_P;2014;750150104;750720476;M1030;5;;5;;;;
PERINAT_P;2014;750150104;750720476;M1140;1;2;3.06;;;;
PERINAT_P;2014;750150104;750720476;M2050;3;;3;;;;
PERINAT_P;2014;750150104;750720476;MIVG;;;0.13;;;;
PERINAT_P;2014;750150104;750720476;N2340;1;;1;;;;
PERINAT_P;2014;750150104;750720476;N2700;;1;0.5;;;;
PERINAT_P;2014;750150104;750720476;N2800;17;6;23.26;;;;
PERINAT_P;2014;750150104;750720476;N280H;14;;14;;;;
PERINAT_P;2014;750150260;750006728;M1030;10;;1;1;;1;
PERINAT_P;2014;750150260;750006728;M1140;;6;2.21;0;1;;
PERINAT_P;2014;750150260;750006728;M2050;2;9;5.71;1;;;
PERINAT_P;2014;750150260;750006728;N2340;2;;2.08;;;;
PERINAT_P;2014;750150260;750006728;N2800;21;17;28.69;;;;
PERINAT_P;2014;750150260;750006728;N280H;21;17;16.69;;;;
PERINAT_P;2014;750300410;750000770;M1030;4;1;4.5;1;;;
PERINAT_P;2014;750300410;750000770;M1140;;5;4;;1;;
PERINAT_P;2014;750300410;750000770;M2050;8;5;9;;1;;
PERINAT_P;2014;750300410;750000770;N2700;;1;0.5;;;;
PERINAT_P;2014;750300410;750000770;N2800;13;3;15;;;;
PERINAT_P;2014;750300410;750000770;N280H;7;1;7.4;;;;
PERINAT_P;2014;750300667;750000838;M1030;;6;6;1;0;1;0
PERINAT_P;2014;750300667;750000838;M1140;;5;5;1;0;;
PERINAT_P;2014;750300667;750000838;M2050;;18;18;1;0;;
PERINAT_P;2014;750300667;750000838;N2340;;6;4.8;;;;
PERINAT_P;2014;750300667;750000838;N2700;;2;1;;;;
PERINAT_P;2014;750300667;750000838;N2800;16;14;23.14;;;;
PERINAT_P;2014;750300667;750000838;N280H;9;9;13.88;;;;
PERINAT_P;2014;750300840;750000903;M1030;6;0;2;1;0;;
PERINAT_P;2014;750300840;750000903;M1140;1;2;1.25;0;1;;
PERINAT_P;2014;750300840;750000903;M2050;19;30;3;0;1;;
PERINAT_P;2014;750300840;750000903;MIVG;11;5;0.2;;;;
PERINAT_P;2014;750300840;750000903;N2700;;1;0.22;;;;
PERINAT_P;2014;750300840;750000903;N2800;8;26;21.91;;;;
PERINAT_P;2014;750300840;750000903;N280H;5;8;6.72;;;;
PERINAT_P;2014;750300931;750000978;M1030;2;1;3;0;1;;1
PERINAT_P;2014;750300931;750000978;M1140;1;3;2.5;0;1;;
PERINAT_P;2014;750300931;750000978;M2050;1;49;10.8;1;1;;
PERINAT_P;2014;750300931;750000978;MIVG;;5;1;;;;
PERINAT_P;2014;750300931;750000978;N2700;;1;0.26;;;;
PERINAT_P;2014;750300931;750000978;N2800;10;16;12.08;;;;
PERINAT_P;2014;750300931;750000978;N280H;7;16;10.33;;;;
PERINAT_P;2014;750803447;750712184;M1030;;1;0.3;;;;
PERINAT_P;2014;750803447;750712184;MIVG;;2;0.4;;;;
PERINAT_P;2014;750803447;750712184;N3120;;1;0.3;;;;
PERINAT_P;2014;750803454;750712184;M1030;;;;1;1;;
PERINAT_P;2014;750803454;750712184;M1140;11;2;12.19;1;1;;
PERINAT_P;2014;750803454;750712184;M2050;9;;9.5;1;0;;
PERINAT_P;2014;750803454;750712184;MIVG;9;;9;;;;
PERINAT_P;2014;750803454;750712184;N2340;82;14;96;;;;
PERINAT_P;2014;750803454;750712184;N2700;3;;3;;;;
PERINAT_P;2014;750803454;750712184;N2800;29;15;41;;;;
PERINAT_P;2014;750803454;750712184;N280H;29;15;41;;;;
PERINAT_P;2014;750803454;750712184;N3120;3;;3;;;;
PERINAT_P;2014;760000018;760780023;M1030;12;;1.17;1;0;0;
PERINAT_P;2014;760000018;760780023;M1140;5;;5;0;1;;
PERINAT_P;2014;760000018;760780023;M2050;5;;5.08;1;0;;
PERINAT_P;2014;760000018;760780023;N2700;1;0;0.3;;;;
PERINAT_P;2014;760000018;760780023;N2800;21;2;20.67;;;;
PERINAT_P;2014;760000018;760780023;N280H;12;1;9.79;;;;
PERINAT_P;2014;760000018;760780023;N3120;1;0;0.3;;;;
PERINAT_P;2014;760000158;760780239;N2340;25;24;42.42;;;;
PERINAT_P;2014;760000158;760780239;N2700;5;3;5.37;;;;
PERINAT_P;2014;760000158;760780239;N2800;51;27;63.85;;;;
PERINAT_P;2014;760000158;760780239;N3120;1;;0.03;;;;
PERINAT_P;2014;760000182;760780262;M1030;5;2;5;1;0;;
PERINAT_P;2014;760000182;760780262;M1140;5;1;5.2;1;0;;
PERINAT_P;2014;760000182;760780262;M2050;8;;7.8;1;0;;
PERINAT_P;2014;760000182;760780262;MIVG;8;;1;;;;
PERINAT_P;2014;760000182;760780262;N2340;4;3;6.1;;;;
PERINAT_P;2014;760000182;760780262;N2700;1;1;1.8;;;;
PERINAT_P;2014;760000182;760780262;N2800;27;37;59.9;;;;
PERINAT_P;2014;760000182;760780262;N280H;11;16;21.4;;;;
PERINAT_P;2014;760000182;760780262;N3120;;1;0.8;;;;
PERINAT_P;2014;760000364;760780734;M1030;0;0;0;1;0;1;0
PERINAT_P;2014;760000364;760780734;M1140;2;0;0.2;0;1;;
PERINAT_P;2014;760000364;760780734;M2050;4;0;2.95;0;1;;
PERINAT_P;2014;760000364;760780734;N2700;0;1;0.47;;;;
PERINAT_P;2014;760000364;760780734;N2800;11;3;13.75;;;;
