BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;COMEHPAD
USLD_P;2014;290025147;290020700;N2460;;1;0.24;1
USLD_P;2014;290025147;290020700;N2470;;;;1
USLD_P;2014;290025147;290020700;N2510;34;13;8.56;1
USLD_P;2014;290025147;290020700;N3120;;;;1
USLD_P;2014;290025147;290020700;NAUT;24;5;4.44;1
USLD_P;2014;2A0000022;2A0000014;MEDCH;1;;1;
USLD_P;2014;2A0000022;2A0000014;N2210;9;0;9.09;
USLD_P;2014;2A0000022;2A0000014;N2510;32;3;30.28;
USLD_P;2014;2A0000022;2A0000014;NAUT;53;4;12.55;
USLD_P;2014;2A0002614;2A0002606;MEDCH;2;;0.65;
USLD_P;2014;2A0002614;2A0002606;N2210;5;;4.67;
USLD_P;2014;2A0002614;2A0002606;N2510;8;;8.41;
USLD_P;2014;2A0002614;2A0002606;N3120;1;;1;
USLD_P;2014;2A0002614;2A0002606;NAUT;9;;7.01;
USLD_P;2014;2A0023271;2A0000014;MEDCH;1;;1;0
USLD_P;2014;2A0023271;2A0000014;N2210;9;0;9.09;0
USLD_P;2014;2A0023271;2A0000014;N2510;32;3;30.28;0
USLD_P;2014;2A0023271;2A0000014;NAUT;53;4;12.55;0
USLD_P;2014;2B0004089;2B0000020;M1320;0;0;0;1
USLD_P;2014;2B0004089;2B0000020;MEDCH;2;1;1.58;1
USLD_P;2014;2B0004089;2B0000020;N2210;12;0;4.46;1
USLD_P;2014;2B0004089;2B0000020;N2410;1;0;0.4;1
USLD_P;2014;2B0004089;2B0000020;N2460;1;0;1;1
USLD_P;2014;2B0004089;2B0000020;N2470;0;0;0;1
USLD_P;2014;2B0004089;2B0000020;N2510;32;0;14.97;1
USLD_P;2014;2B0004089;2B0000020;N3120;1;0;0.1;1
USLD_P;2014;2B0004089;2B0000020;NAUT;20;2;9.33;1
USLD_P;2014;2B0005359;2B0005342;M1320;5;;5;
USLD_P;2014;2B0005359;2B0005342;MEDCH;1;1;0.77;
USLD_P;2014;2B0005359;2B0005342;N2210;10;;9.33;
USLD_P;2014;2B0005359;2B0005342;N2410;;1;0.4;
USLD_P;2014;2B0005359;2B0005342;NAUT;8;1;4.04;
USLD_P;2014;300000031;300780053;MEDCH;0;1;0.5;0
USLD_P;2014;300000031;300780053;N2210;6;3;6.36;
USLD_P;2014;300000031;300780053;N2410;0;1;0.75;
USLD_P;2014;300000031;300780053;N2510;21;4;14.84;
USLD_P;2014;300000031;300780053;NAUT;12;3;10.35;
USLD_P;2014;300000064;300780087;M1320;1;;0.3;
USLD_P;2014;300000064;300780087;MEDCH;1;;0.3;
USLD_P;2014;300000064;300780087;N2210;8;2;5.26;
USLD_P;2014;300000064;300780087;N2410;2;;1.6;
USLD_P;2014;300000064;300780087;N2510;11;4;8.22;
USLD_P;2014;300000064;300780087;N3120;;1;0.4;
USLD_P;2014;300000064;300780087;NAUT;6;;3.62;
USLD_P;2014;300000072;300780095;N2210;5;2;6;
USLD_P;2014;300000072;300780095;N2460;;1;0.5;
USLD_P;2014;300000072;300780095;N2510;13;3;14.5;
USLD_P;2014;300000072;300780095;NAUT;5;3;6.2;
USLD_P;2014;300012481;300780046;MEDCH;1;0;1;1
USLD_P;2014;300012481;300780046;N2210;10;3;6.39;0
USLD_P;2014;300012481;300780046;N2510;3;0;2.28;0
USLD_P;2014;300012481;300780046;NAUT;10;2;11.98;0
USLD_P;2014;300012499;300780046;MEDCH;1;2;0.86;1
USLD_P;2014;300012499;300780046;N2210;9;3;10.37;0
USLD_P;2014;300012499;300780046;N2510;14;4;16.35;0
USLD_P;2014;300012499;300780046;NAUT;16;1;16.88;0
USLD_P;2014;300782125;300780038;MEDCH;2;2;3.5;
USLD_P;2014;300782125;300780038;N2210;32;3;35.43;
USLD_P;2014;300782125;300780038;N2410;1;;1;
USLD_P;2014;300782125;300780038;N2460;3;;1.38;
USLD_P;2014;300782125;300780038;N2510;93;9;95.84;
USLD_P;2014;300782125;300780038;N3120;;2;1;
USLD_P;2014;300782125;300780038;NAUT;39;1;36.63;
USLD_P;2014;310000310;310780671;M1320;3;;1.97;0
USLD_P;2014;310000310;310780671;MEDCH;3;1;2.6;
USLD_P;2014;310000310;310780671;N2210;11;1;11.86;0
USLD_P;2014;310000310;310780671;N2460;;1;0.77;0
USLD_P;2014;310000310;310780671;N2510;32;3;29.61;0
USLD_P;2014;310000310;310780671;NAUT;19;8;21.05;0
USLD_P;2014;310000336;310780713;M1320;1;;1;0
USLD_P;2014;310000336;310780713;N2210;13;5;15.93;0
USLD_P;2014;310000336;310780713;N2410;1;;1;0
USLD_P;2014;310000336;310780713;N2460;;1;0.5;0
USLD_P;2014;310000336;310780713;N2470;;1;0.27;0
USLD_P;2014;310000336;310780713;N2510;25;8;30.65;0
USLD_P;2014;310000336;310780713;NAUT;14;3;14.39;0
USLD_P;2014;310013628;310786256;M1320;1;0;0.6;
USLD_P;2014;310013628;310786256;MEDCH;1;0;0.6;
USLD_P;2014;310013628;310786256;N2210;13;1;8.92;
USLD_P;2014;310013628;310786256;N2410;2;1;0.48;
USLD_P;2014;310013628;310786256;N2460;1;1;0.6;
USLD_P;2014;310013628;310786256;N2470;1;0;0.4;
USLD_P;2014;310013628;310786256;N2510;30;3;26.01;
USLD_P;2014;310013628;310786256;N3120;2;0;0.2;
USLD_P;2014;310013628;310786256;NAUT;27;1;16.11;
USLD_P;2014;310021571;310021563;M1320;;1;0.8;0
USLD_P;2014;310021571;310021563;MEDCH;;1;0.8;0
USLD_P;2014;310021571;310021563;N2210;8;;7.38;0
USLD_P;2014;310021571;310021563;N2410;1;;1;0
USLD_P;2014;310021571;310021563;N2460;1;;0.22;1
USLD_P;2014;310021571;310021563;N2510;17;;15.82;0
USLD_P;2014;310021571;310021563;NAUT;11;1;10.66;1
USLD_P;2014;310022298;310781406;MEDCH;3;0;1.67;0
USLD_P;2014;310022298;310781406;N2210;22;9;29;0
USLD_P;2014;310022298;310781406;N2410;3;;3;0
USLD_P;2014;310022298;310781406;N2460;2;;1.11;0
USLD_P;2014;310022298;310781406;N2510;64;8;71;0
USLD_P;2014;310022298;310781406;NAUT;;15;11.2;0
USLD_P;2014;310786702;750043713;M1320;1;1;1;0
USLD_P;2014;310786702;750043713;MEDCH;1;2;1.3;0
USLD_P;2014;310786702;750043713;N2210;11;;10.5;0
USLD_P;2014;310786702;750043713;N2410;;1;0.3;0
USLD_P;2014;310786702;750043713;N2460;1;;0.9;0
USLD_P;2014;310786702;750043713;N2510;30;;28.8;0
USLD_P;2014;310786702;750043713;NAUT;1;1;0.7;0
USLD_P;2014;310794094;310780754;MEDCH;;2;1.3;
USLD_P;2014;310794094;310780754;N2210;8;1;9.56;
USLD_P;2014;310794094;310780754;N2470;1;;0.5;
USLD_P;2014;310794094;310780754;N2510;20;2;22.83;
USLD_P;2014;310794094;310780754;N3120;;;0.31;
USLD_P;2014;310794094;310780754;NAUT;12;2;12.57;
USLD_P;2014;320000086;320780117;MEDCH;1;;0.87;0
USLD_P;2014;320000086;320780117;N2210;9;;9.61;
USLD_P;2014;320000086;320780117;N2460;;;0.96;
USLD_P;2014;320000086;320780117;N2510;29;;29.54;
USLD_P;2014;320000086;320780117;NAUT;21;;17.55;
USLD_P;2014;320000102;320780133;MEDCH;;1;0.8;1
USLD_P;2014;320000102;320780133;N2210;6;1;6.88;0
USLD_P;2014;320000102;320780133;N2410;;1;0.6;1
USLD_P;2014;320000102;320780133;N2510;14;3;14.91;0
USLD_P;2014;320000102;320780133;N3120;;1;0.06;1
USLD_P;2014;320000102;320780133;NAUT;13;7;13.72;0
USLD_P;2014;320000128;320780158;MEDCH;;1;0.3;1
USLD_P;2014;320000128;320780158;N2210;6;2;5.25;
USLD_P;2014;320000128;320780158;N2410;;1;0.46;
USLD_P;2014;320000128;320780158;N2460;;1;0.44;
USLD_P;2014;320000128;320780158;N2470;;1;0.86;
USLD_P;2014;320000128;320780158;N2510;7;12;9.64;
USLD_P;2014;320000128;320780158;NAUT;5;11;9.1;
USLD_P;2014;320000144;320780174;MEDCH;;1;0.3;1
USLD_P;2014;320000144;320780174;N2210;5;4;7.72;1
USLD_P;2014;320000144;320780174;N2410;1;1;1.16;0
USLD_P;2014;320000144;320780174;N2460;1;;0.45;1
USLD_P;2014;320000144;320780174;N2510;9;3;12.76;1
USLD_P;2014;320000144;320780174;NAUT;9;1;9.43;1
USLD_P;2014;320000177;320780208;MEDCH;0;1;0.25;
USLD_P;2014;320000177;320780208;N2210;6;0;5.75;1
USLD_P;2014;320000177;320780208;N2410;1;0;0.4;
USLD_P;2014;320000177;320780208;N2470;0;1;0.1;
USLD_P;2014;320000177;320780208;N2510;8;1;26.17;
USLD_P;2014;320000177;320780208;NAUT;37;7;19.19;1
USLD_P;2014;330000571;330781220;MEDCH;2;;0.92;1
USLD_P;2014;330000571;330781220;N2210;10;;8.54;0
USLD_P;2014;330000571;330781220;N2410;;2;1.09;
USLD_P;2014;330000571;330781220;N2510;17;2;15.02;0
USLD_P;2014;330000571;330781220;NAUT;15;;11.27;0
USLD_P;2014;330000613;330781261;MEDCH;1;;0.99;0
USLD_P;2014;330000613;330781261;N2210;9;2;9.6;0
USLD_P;2014;330000613;330781261;N2410;;;0.01;1
USLD_P;2014;330000613;330781261;N2460;;1;0.3;1
USLD_P;2014;330000613;330781261;N2470;;1;0.2;0
USLD_P;2014;330000613;330781261;N2510;21;7;25.04;0
USLD_P;2014;330000613;330781261;N3120;;1;0.18;
USLD_P;2014;330000613;330781261;NAUT;15;4;14.61;0
USLD_P;2014;330005182;330792862;M1320;0;2;1.03;
USLD_P;2014;330005182;330792862;MEDCH;0;3;1.53;
USLD_P;2014;330005182;330792862;N2210;6;6;9.16;
USLD_P;2014;330005182;330792862;N2410;0;1;0.54;
USLD_P;2014;330005182;330792862;N2510;16;6;19.84;
USLD_P;2014;330005182;330792862;N3120;0;1;0.15;
USLD_P;2014;330005182;330792862;NAUT;5;20;9.39;
USLD_P;2014;330781337;330781196;MEDCH;4;;3.5;0
USLD_P;2014;330781337;330781196;N2210;42;12;38.03;0
USLD_P;2014;330781337;330781196;N2470;0;1;0.5;0
USLD_P;2014;330781337;330781196;N2510;69;12;48.17;0
USLD_P;2014;330781337;330781196;NAUT;24;8;19.03;0
USLD_P;2014;330791641;330056540;M1320;0;2;1.12;0
USLD_P;2014;330791641;330056540;MEDCH;0;2;1.25;0
USLD_P;2014;330791641;330056540;N2210;6;3;7.96;0
USLD_P;2014;330791641;330056540;N2410;0;2;1;0
USLD_P;2014;330791641;330056540;N2510;25;2;25.27;0
USLD_P;2014;330791641;330056540;N3120;0;1;0.55;0
USLD_P;2014;330791641;330056540;NAUT;17;6;22.76;0
USLD_P;2014;340000033;340780055;MEDCH;3;0;2.2;1
USLD_P;2014;340000033;340780055;N2210;25;10;31.12;0
USLD_P;2014;340000033;340780055;N2460;1;1;0.99;0
USLD_P;2014;340000033;340780055;N2510;59;9;63.6;0
USLD_P;2014;340000033;340780055;NAUT;41;9;40.93;0
USLD_P;2014;340000215;340780519;MEDCH;;2;0.57;
USLD_P;2014;340000215;340780519;N2210;3;2;5.26;1
USLD_P;2014;340000215;340780519;N2510;6;1;8.62;0
USLD_P;2014;340000215;340780519;NAUT;6;8;7.31;0
USLD_P;2014;340000231;340780535;MEDCH;;2;0.53;1
USLD_P;2014;340000231;340780535;N2210;6;2;7.88;0
USLD_P;2014;340000231;340780535;N2410;;1;0.8;1
USLD_P;2014;340000231;340780535;N2460;;1;0.4;1
USLD_P;2014;340000231;340780535;N2510;26;2;27.32;0
USLD_P;2014;340000231;340780535;NAUT;1;;0.35;1
USLD_P;2014;340008275;340780477;M1320;;2;1;
USLD_P;2014;340008275;340780477;MEDCH;;2;1.3;
USLD_P;2014;340008275;340780477;N2210;19;;17.51;
USLD_P;2014;340008275;340780477;N2410;1;2;1.6;
USLD_P;2014;340008275;340780477;N2460;1;3;1.12;
USLD_P;2014;340008275;340780477;N2510;32;;31.33;
USLD_P;2014;340008275;340780477;N3120;1;;0.5;
USLD_P;2014;340008275;340780477;NAUT;2;1;3.47;
USLD_P;2014;340780436;340011295;MEDCH;1;1;1;
USLD_P;2014;340780436;340011295;N2210;7;1;6.48;
USLD_P;2014;340780436;340011295;N2410;0;0;0.5;
USLD_P;2014;340780436;340011295;N2510;17;1;15.87;
USLD_P;2014;340780436;340011295;NAUT;6;2;6.85;
USLD_P;2014;340780444;340009893;MEDCH;0;1;0.3;1
USLD_P;2014;340780444;340009893;N2210;5;3;6.13;
USLD_P;2014;340780444;340009893;N2410;0;1;0.22;
USLD_P;2014;340780444;340009893;N2460;0;1;0.2;
USLD_P;2014;340780444;340009893;N2510;5;10;11;
USLD_P;2014;340780444;340009893;NAUT;6;8;11.19;
USLD_P;2014;340782481;340780477;M1320;;1;0.5;0
USLD_P;2014;340782481;340780477;MEDCH;;3;1.6;0
USLD_P;2014;340782481;340780477;N2210;19;;18.3;0
USLD_P;2014;340782481;340780477;N2510;40;;38.67;0
USLD_P;2014;340782481;340780477;NAUT;3;3;4.35;0
USLD_P;2014;340789379;340001825;M1320;;1;0.42;0
USLD_P;2014;340789379;340001825;MEDCH;;5;1.99;0
USLD_P;2014;340789379;340001825;N2210;8;2;9.05;0
USLD_P;2014;340789379;340001825;N2410;;1;0.5;0
USLD_P;2014;340789379;340001825;N2460;1;1;1.5;0
USLD_P;2014;340789379;340001825;N2470;;1;0.5;0
USLD_P;2014;340789379;340001825;N2510;25;1;25.64;0
USLD_P;2014;340789379;340001825;NAUT;;5;2.18;0
USLD_P;2014;340796051;340011295;MEDCH;1;0;1;
USLD_P;2014;340796051;340011295;N2210;6;3;10.23;
USLD_P;2014;340796051;340011295;N2510;14;3;18.43;
USLD_P;2014;340796051;340011295;NAUT;14;2;13.91;
USLD_P;2014;350000154;350000030;MEDCH;2;;1.5;1
USLD_P;2014;350000154;350000030;N2210;2;5;7.07;1
USLD_P;2014;350000154;350000030;N2410;;1;0.27;1
USLD_P;2014;350000154;350000030;N2460;;1;0.21;1
USLD_P;2014;350000154;350000030;N2510;16;3;18.55;1
USLD_P;2014;350000154;350000030;N3120;;;0.3;
USLD_P;2014;350000154;350000030;NAUT;9;2;10.49;1
USLD_P;2014;350000436;350002317;MEDCH;;1;0.44;0
USLD_P;2014;350000436;350002317;N2210;4;3;6.34;0
USLD_P;2014;350000436;350002317;N2510;11;2;12;0
USLD_P;2014;350000436;350002317;NAUT;4;1;4.2;0
USLD_P;2014;350005021;440042844;M1320;;1;0.8;
USLD_P;2014;350005021;440042844;MEDCH;;1;0.8;
USLD_P;2014;350005021;440042844;N2210;3;6;7;
USLD_P;2014;350005021;440042844;N2410;;4;2;
USLD_P;2014;350005021;440042844;N2460;;1;0.5;
USLD_P;2014;350005021;440042844;N2510;24;4;26.8;
USLD_P;2014;350006771;350005179;M1320;1;2;0.79;0
USLD_P;2014;350006771;350005179;MEDCH;1;2;0.79;0
USLD_P;2014;350006771;350005179;N2210;17;9;22.33;0
USLD_P;2014;350006771;350005179;N2410;;2;1.3;0
USLD_P;2014;350006771;350005179;N2510;49;14;57.54;0
USLD_P;2014;350006771;350005179;NAUT;20;4;21.16;0
USLD_P;2014;350013629;350000022;M1320;;3;1.4;1
USLD_P;2014;350013629;350000022;MEDCH;;3;1.4;1
USLD_P;2014;350013629;350000022;N2210;15;2;16.3;0
USLD_P;2014;350013629;350000022;N2510;30;4;32.5;0
USLD_P;2014;350013629;350000022;NAUT;14;;16.03;0
USLD_P;2014;350016135;350000055;M1320;1;;0.9;0
USLD_P;2014;350016135;350000055;MEDCH;1;;0.9;0
USLD_P;2014;350016135;350000055;N2210;6;4;8.09;0
USLD_P;2014;350016135;350000055;N2410;1;1;0.46;1
USLD_P;2014;350016135;350000055;N2510;17;10;25.54;0
USLD_P;2014;350016135;350000055;NAUT;9;2;7.09;0
USLD_P;2014;350032280;350000246;M1320;2;2;1.3;0
USLD_P;2014;350032280;350000246;MEDCH;2;2;1.3;0
USLD_P;2014;350032280;350000246;N2210;12;16;15.26;0
USLD_P;2014;350032280;350000246;N2510;34;40;38.06;0
USLD_P;2014;350032280;350000246;N3120;;1;0.32;0
USLD_P;2014;350032280;350000246;NAUT;17;19;19.49;0
USLD_P;2014;360000160;360000079;MEDCH;;3;0.58;1
USLD_P;2014;360000160;360000079;N2210;5;1;5.25;1
USLD_P;2014;360000160;360000079;N2460;;1;0.6;0
USLD_P;2014;360000160;360000079;N2510;8;14;13.68;1
USLD_P;2014;360000160;360000079;NAUT;6;41;8.46;1
USLD_P;2014;360000202;360000103;MEDCH;0;1;0.45;0
USLD_P;2014;360000202;360000103;N2210;4;3;4.75;0
USLD_P;2014;360000202;360000103;N2510;11;0;10.7;0
USLD_P;2014;360000202;360000103;NAUT;10;3;9.81;1
USLD_P;2014;360004618;360000046;M1320;;1;0.51;1
USLD_P;2014;360004618;360000046;MEDCH;0;2;0.66;1
USLD_P;2014;360004618;360000046;N2210;9;5;7.35;0
USLD_P;2014;360004618;360000046;N2410;;1;0.25;0
USLD_P;2014;360004618;360000046;N2460;;1;0.25;0
USLD_P;2014;360004618;360000046;N2510;12;8;10.66;0
USLD_P;2014;360004618;360000046;NAUT;7;11;5.8;0
USLD_P;2014;360006688;360000392;M1320;1;0;0.5;1
USLD_P;2014;360006688;360000392;MEDCH;4;1;1.92;1
USLD_P;2014;360006688;360000392;N2210;15;1;15.8;1
USLD_P;2014;360006688;360000392;N2410;;1;0.45;1
USLD_P;2014;360006688;360000392;N2470;2;;1;1
USLD_P;2014;360006688;360000392;N2510;28;2;29.52;1
USLD_P;2014;360006688;360000392;NAUT;94;6;29.76;
USLD_P;2014;370000531;370000606;M1320;1;1;1.04;1
USLD_P;2014;370000531;370000606;MEDCH;1;1;1.04;1
USLD_P;2014;370000531;370000606;N2210;24;1;24.23;0
USLD_P;2014;370000531;370000606;N2410;1;0;0.04;0
USLD_P;2014;370000531;370000606;N2460;0;1;0.45;0
USLD_P;2014;370000531;370000606;N2510;25;3;27.13;0
USLD_P;2014;370000531;370000606;NAUT;46;2;49.87;0
USLD_P;2014;370102659;370013054;MEDCH;;2;0.74;
USLD_P;2014;370102659;370013054;N2210;10;4;12.25;
USLD_P;2014;370102659;370013054;N2460;;1;0.69;
USLD_P;2014;370102659;370013054;N2510;17;1;17.5;
USLD_P;2014;370102659;370013054;NAUT;12;14;20.47;
USLD_P;2014;380000026;380780031;MEDCH;1;;0.81;
USLD_P;2014;380000026;380780031;N2210;7;2;9.02;
USLD_P;2014;380000026;380780031;N2410;;;0.2;
USLD_P;2014;380000026;380780031;N2460;;;0.35;
USLD_P;2014;380000026;380780031;N2510;7;1;9.47;
USLD_P;2014;380000026;380780031;N3120;;;0.02;
USLD_P;2014;380000026;380780031;NAUT;6;5;9.31;
USLD_P;2014;380000075;380780098;MEDCH;1;;1.06;1
USLD_P;2014;380000075;380780098;N2210;14;3;13.27;1
USLD_P;2014;380000075;380780098;N2510;19;4;17.4;0
USLD_P;2014;380000075;380780098;NAUT;8;4;11.49;1
USLD_P;2014;380000109;380780213;M1320;1;;1;1
USLD_P;2014;380000109;380780213;MEDCH;1;3;1.88;1
USLD_P;2014;380000109;380780213;N2210;11;5;12.53;
USLD_P;2014;380000109;380780213;N2410;1;;0.83;
USLD_P;2014;380000109;380780213;N2510;25;7;29.62;
USLD_P;2014;380000109;380780213;N3120;;1;0.5;
USLD_P;2014;380000109;380780213;NAUT;17;11;25.76;
USLD_P;2014;380000356;380782698;M1320;;1;0.2;1
USLD_P;2014;380000356;380782698;MEDCH;;4;1.31;1
USLD_P;2014;380000356;380782698;N2210;8;8;17.19;0
USLD_P;2014;380000356;380782698;N2410;;;0.56;0
USLD_P;2014;380000356;380782698;N2460;;1;0.4;0
USLD_P;2014;380000356;380782698;N2510;18;11;27.4;0
USLD_P;2014;380000356;380782698;NAUT;17;38;36.43;1
USLD_P;2014;380006288;380780080;MEDCH;2;1;2;0
USLD_P;2014;380006288;380780080;N2210;20;7;24.64;
USLD_P;2014;380006288;380780080;N2510;44;19;58.18;
USLD_P;2014;380006288;380780080;NAUT;22;10;30.24;
USLD_P;2014;380785840;380780049;M1320;2;2;1.06;1
USLD_P;2014;380785840;380780049;MEDCH;2;2;1.06;1
USLD_P;2014;380785840;380780049;N2210;3;4;6.1;
USLD_P;2014;380785840;380780049;N2460;;1;0.56;
USLD_P;2014;380785840;380780049;N2510;2;;2.58;
USLD_P;2014;380785840;380780049;NAUT;1;1;2.47;
USLD_P;2014;380798520;380780049;M1320;2;2;1.96;1
USLD_P;2014;380798520;380780049;MEDCH;1;1;1.68;1
USLD_P;2014;380798520;380780049;N2210;9;9;15.15;
USLD_P;2014;380798520;380780049;N2410;;;0.32;
USLD_P;2014;380798520;380780049;N2460;1;;0.23;
USLD_P;2014;380798520;380780049;N2510;16;6;21.51;
USLD_P;2014;380798520;380780049;NAUT;17;18;33.42;
USLD_P;2014;380802512;380793265;M1320;1;1;0.85;1
USLD_P;2014;380802512;380793265;MEDCH;1;1;0.85;1
USLD_P;2014;380802512;380793265;N2210;8;2;8.69;1
USLD_P;2014;380802512;380793265;N2410;0;5;1.26;1
USLD_P;2014;380802512;380793265;N2460;0;0;0;1
USLD_P;2014;380802512;380793265;N2470;0;0;0;1
USLD_P;2014;380802512;380793265;N2510;8;8;14.71;1
USLD_P;2014;380802512;380793265;N3120;0;0;0;1
USLD_P;2014;380802512;380793265;NAUT;13;16;13.68;1
USLD_P;2014;380802702;380780080;MEDCH;;1;0.7;0
USLD_P;2014;380802702;380780080;N2210;6;0;7.39;
USLD_P;2014;380802702;380780080;N2410;0;1;0.42;
USLD_P;2014;380802702;380780080;N2460;1;0;0.25;
USLD_P;2014;380802702;380780080;N2510;15;2;15.39;
USLD_P;2014;380802702;380780080;N3120;0;0;0.15;
USLD_P;2014;380802702;380780080;NAUT;5;1;5.79;
USLD_P;2014;380802728;380784751;MEDCH;1;1;0.23;1
USLD_P;2014;380802728;380784751;N2210;10;6;8.6;1
USLD_P;2014;380802728;380784751;N2460;1;;0.2;1
USLD_P;2014;380802728;380784751;N2470;1;;0.08;1
USLD_P;2014;380802728;380784751;N2510;34;15;10.84;1
USLD_P;2014;380802728;380784751;NAUT;19;7;5.75;1
USLD_P;2014;390000040;390780146;M1320;1;;0.5;1
USLD_P;2014;390000040;390780146;MEDCH;0;3;0.64;1
USLD_P;2014;390000040;390780146;N2210;6;12;9.34;1
USLD_P;2014;390000040;390780146;N2410;;1;0.5;1
USLD_P;2014;390000040;390780146;N2460;;1;0.16;1
USLD_P;2014;390000040;390780146;N2470;;;;1
USLD_P;2014;390000040;390780146;N2510;17;11;20.71;1
USLD_P;2014;390000040;390780146;N3120;;1;0.1;1
USLD_P;2014;390000040;390780146;NAUT;11;12;16.06;1
USLD_P;2014;390000065;390780161;MEDCH;;2;1;1
USLD_P;2014;390000065;390780161;N2210;5;2;6.79;1
USLD_P;2014;390000065;390780161;N2410;;1;0.3;1
USLD_P;2014;390000065;390780161;N2460;;1;1;1
USLD_P;2014;390000065;390780161;N2510;15;4;14.25;1
USLD_P;2014;390000065;390780161;NAUT;4;11;7.31;1
USLD_P;2014;390000214;390780591;MEDCH;1;;1;0
USLD_P;2014;390000214;390780591;N2210;6;3;9.02;0
USLD_P;2014;390000214;390780591;N2410;;2;0.4;0
USLD_P;2014;390000214;390780591;N2510;5;6;9.83;0
USLD_P;2014;390000214;390780591;N3120;;1;0.13;0
USLD_P;2014;390000214;390780591;NAUT;5;8;8.31;0
USLD_P;2014;390784833;390780609;M1320;1;;0.6;1
USLD_P;2014;390784833;390780609;MEDCH;1;;0.6;1
USLD_P;2014;390784833;390780609;N2210;3;2;5.86;0
USLD_P;2014;390784833;390780609;N2410;;;0.53;0
USLD_P;2014;390784833;390780609;N2460;;;0.44;0
USLD_P;2014;390784833;390780609;N2510;13;2;14.53;0
USLD_P;2014;390784833;390780609;NAUT;3;2;5.55;0
USLD_P;2014;400000147;400780268;M1320;2;0;1;1
USLD_P;2014;400000147;400780268;MEDCH;2;;1;1
USLD_P;2014;400000147;400780268;N2210;5;1;5.5;0
USLD_P;2014;400000147;400780268;N2460;0;1;0.35;1
USLD_P;2014;400000147;400780268;N2470;1;0;0.5;1
USLD_P;2014;400000147;400780268;N2510;13;1;13.8;0
USLD_P;2014;400000147;400780268;N3120;1;;0.25;1
USLD_P;2014;400000261;400780458;M1320;1;2;2.55;0
USLD_P;2014;400000261;400780458;MEDCH;1;3;2.9;0
USLD_P;2014;400000261;400780458;N2210;14;9;21.5;0
USLD_P;2014;400000261;400780458;N2410;;1;1.35;0
USLD_P;2014;400000261;400780458;N2460;;2;0.59;0
USLD_P;2014;400000261;400780458;N2470;;1;0.4;0
USLD_P;2014;400000261;400780458;N2510;49;18;68.73;0
USLD_P;2014;400000261;400780458;N3120;1;;0.5;0
USLD_P;2014;400000261;400780458;NAUT;44;14;41.49;0
USLD_P;2014;400006607;400790663;MEDCH;;2;1.2;0
USLD_P;2014;400006607;400790663;N2210;7;2;8.6;0
USLD_P;2014;400006607;400790663;N2460;1;;1;0
USLD_P;2014;400006607;400790663;N2510;4;2;5.6;0
USLD_P;2014;400006607;400790663;NAUT;9;1;9.5;0
USLD_P;2014;400780250;400011177;MEDCH;2;;1.47;
USLD_P;2014;400780250;400011177;N2210;17;1;16.97;0
USLD_P;2014;400780250;400011177;N2510;35;4;37.12;0
USLD_P;2014;400780250;400011177;NAUT;18;1;19.18;0
USLD_P;2014;400781043;400780193;M1320;;6;0.97;0
USLD_P;2014;400781043;400780193;MEDCH;;6;0.97;0
USLD_P;2014;400781043;400780193;N2210;14;4;17.84;1
USLD_P;2014;400781043;400780193;N2410;1;4;1.43;1
USLD_P;2014;400781043;400780193;N2510;72;6;72.3;1
USLD_P;2014;400781043;400780193;NAUT;21;11;27.97;1
USLD_P;2014;410000020;410000087;M1320;2;0;2;0
USLD_P;2014;410000020;410000087;MEDCH;2;2;3.03;0
USLD_P;2014;410000020;410000087;N2210;19;6;23.73;0
USLD_P;2014;410000020;410000087;N2410;0;1;0.23;0
USLD_P;2014;410000020;410000087;N2460;1;0;1;0
USLD_P;2014;410000020;410000087;N2510;31;7;39.45;0
USLD_P;2014;410000020;410000087;NAUT;24;0;24.25;0
USLD_P;2014;410000046;410000103;M1320;2;;1.5;0
USLD_P;2014;410000046;410000103;MEDCH;2;;1.5;1
USLD_P;2014;410000046;410000103;N2210;12;4;13.76;1
USLD_P;2014;410000046;410000103;N2510;23;;24.04;1
USLD_P;2014;410000046;410000103;N3120;;1;0.2;1
USLD_P;2014;410000046;410000103;NAUT;9;12;12.98;1
USLD_P;2014;420000234;420780652;M1320;2;1;2.5;1
USLD_P;2014;420000234;420780652;MEDCH;2;1;2.5;1
USLD_P;2014;420000234;420780652;N2210;13;17;21.61;1
USLD_P;2014;420000234;420780652;N2410;;1;0.5;1
USLD_P;2014;420000234;420780652;N2460;;;;1
USLD_P;2014;420000234;420780652;N2470;;;;1
USLD_P;2014;420000234;420780652;N2510;50;42;68.57;1
USLD_P;2014;420000234;420780652;N3120;2;;2;1
USLD_P;2014;420000234;420780652;NAUT;11;19;19.95;1
USLD_P;2014;420000275;420780694;MEDCH;2;;1;1
USLD_P;2014;420000275;420780694;N2210;4;;3.33;1
USLD_P;2014;420000275;420780694;N2410;;1;0.22;1
USLD_P;2014;420000275;420780694;N2460;1;;0.5;1
USLD_P;2014;420000275;420780694;N2510;4;;4;1
USLD_P;2014;420000275;420780694;N3120;;1;0.6;1
USLD_P;2014;420780546;420000168;M1320;0;3;1.2;1
