BOR;AN;FI;FI_EJ;GDE;AUT;LIT;PLA;APEC;SEJHC;JOUHC;SEJ3M;SEJHP;JOUHP
SSR;2014;060785227;060001476;SSR_A;;108;10;;1357;35347;;69;1082
SSR;2014;060785227;060001476;SSR_A50;1;87;;0;1152;30383;;;
SSR;2014;060785227;060001476;SSR_A53;1;21;10;0;205;4964;;69;1082
SSR;2014;060785227;060001476;SSR_TOT;;108;10;0;1357;35347;;69;1082
SSR;2014;060788957;060785011;SSR_A;;171;;;1687;59929;77;;
SSR;2014;060788957;060785011;SSR_A50;1;;;0;;;;;
SSR;2014;060788957;060785011;SSR_A59;1;171;;1;1687;59929;77;;
SSR;2014;060788957;060785011;SSR_TOT;;171;;0;1687;59929;77;;
SSR;2014;060789195;060785011;SSR_A;;24;5;;149;7589;;2622;2622
SSR;2014;060789195;060785011;SSR_A50;1;;;0;;;;;
SSR;2014;060789195;060785011;SSR_A51;1;8;5;;42;2500;;2622;2622
SSR;2014;060789195;060785011;SSR_A52;1;16;;1;107;5089;;;
SSR;2014;060789195;060785011;SSR_TOT;;24;5;1;149;7589;;2622;2622
SSR;2014;060789674;130037815;SSR_A;;225;20;;1390;67850;226;544;9589
SSR;2014;060789674;130037815;SSR_A50;1;225;20;0;;;;;
SSR;2014;060789674;130037815;SSR_A51;1;;;;1068;45733;153;432;7625
SSR;2014;060789674;130037815;SSR_A52;1;;;0;322;22117;73;112;1964
SSR;2014;060789674;130037815;SSR_TOT;;225;20;0;1390;67850;226;544;9589
SSR;2014;060790177;060785011;SSR_A;;80;0;;284;23560;;;
SSR;2014;060790177;060785011;SSR_A50;1;80;0;1;284;23560;;;
SSR;2014;060790177;060785011;SSR_TOT;;80;0;0;284;23560;;;
SSR;2014;060790862;060001997;SSR_A;;45;45;;517;15882;0;84;14993
SSR;2014;060790862;060001997;SSR_A50;1;45;45;0;517;15882;0;84;14993
SSR;2014;060790862;060001997;SSR_A58;1;;;0;;;;;
SSR;2014;060790862;060001997;SSR_TOT;;45;45;0;517;15882;0;84;14993
SSR;2014;060791811;750826638;SSR_A;;59;;;774;21305;15;;
SSR;2014;060791811;750826638;SSR_A59;1;59;;0;774;21305;15;;
SSR;2014;060791811;750826638;SSR_TOT;;59;;0;774;21305;15;;
SSR;2014;060794021;060780988;SSR_A;;20;;;153;6621;17;;
SSR;2014;060794021;060780988;SSR_A50;1;;;0;;;;;
SSR;2014;060794021;060780988;SSR_A59;1;20;;0;153;6621;17;;
SSR;2014;060794021;060780988;SSR_TOT;;20;;0;153;6621;17;;
SSR;2014;060798881;060798873;SSR_A;;104;;;1560;38096;;;
SSR;2014;060798881;060798873;SSR_A50;1;104;;0;1560;38096;;;
SSR;2014;060798881;060798873;SSR_TOT;;104;;0;1560;38096;;;
SSR;2014;060800182;060002912;SSR_A;;130;10;;1205;41331;30;269;2279
SSR;2014;060800182;060002912;SSR_A50;1;51;;0;444;17140;30;;
SSR;2014;060800182;060002912;SSR_A55;1;79;10;0;761;24191;;269;2279
SSR;2014;060800182;060002912;SSR_TOT;;130;10;0;1205;41331;30;269;2279
SSR;2014;060800687;060000221;SSR_A;;38;0;;430;12816;24;0;0
SSR;2014;060800687;060000221;SSR_A50;1;38;0;0;430;12816;24;0;0
SSR;2014;060800687;060000221;SSR_TOT;;38;0;0;430;12816;24;0;0
SSR;2014;070000021;070780101;SSR_A;;18;;;249;7013;5;;
SSR;2014;070000021;070780101;SSR_A50;1;18;;0;249;7013;5;;
SSR;2014;070000021;070780101;SSR_TOT;;18;;0;249;7013;5;;
SSR;2014;070000039;070780119;SSR_A;;10;;;786;4486;;;
SSR;2014;070000039;070780119;SSR_A50;1;10;;0;786;4486;;;
SSR;2014;070000039;070780119;SSR_TOT;;10;;0;786;4486;;;
SSR;2014;070000047;070780127;SSR_A;;35;;;367;10701;7;;
SSR;2014;070000047;070780127;SSR_A50;1;35;;0;367;10701;7;;
SSR;2014;070000047;070780127;SSR_TOT;;35;;0;367;10701;7;;
SSR;2014;070000062;070005558;SSR_A;;15;0;;201;4817;0;0;0
SSR;2014;070000062;070005558;SSR_A50;1;15;0;0;201;4817;0;0;0
SSR;2014;070000062;070005558;SSR_TOT;;15;0;0;201;4817;0;0;0
SSR;2014;070000070;070780150;SSR_A;;15;;;146;4807;;;
SSR;2014;070000070;070780150;SSR_A50;1;15;;0;146;4807;;;
SSR;2014;070000070;070780150;SSR_TOT;;15;;0;146;4807;;;
SSR;2014;070000096;070780184;SSR_A;;17;;;198;5148;0;;
SSR;2014;070000096;070780184;SSR_A50;1;17;;0;198;5148;0;;
SSR;2014;070000096;070780184;SSR_TOT;;17;;0;198;5148;0;;
SSR;2014;070000146;070004742;SSR_A;;35;;;276;8843;14;;
SSR;2014;070000146;070004742;SSR_A50;1;35;;1;276;8843;14;;
SSR;2014;070000146;070004742;SSR_TOT;;35;;0;276;8843;14;;
SSR;2014;070000179;070780358;SSR_A;;15;2;;323;6483;;1037;1037
SSR;2014;070000179;070780358;SSR_A53;1;;2;0;;;;1037;1037
SSR;2014;070000179;070780358;SSR_A59;1;15;;0;323;6483;;;
SSR;2014;070000179;070780358;SSR_TOT;;15;2;0;323;6483;;1037;1037
SSR;2014;070000187;070780366;SSR_A;;27;0;;309;8040;;;
SSR;2014;070000187;070780366;SSR_A50;1;27;0;0;309;8040;;;
SSR;2014;070000187;070780366;SSR_TOT;;27;0;0;309;8040;;;
SSR;2014;070000195;070780374;SSR_A;;23;;;224;8302;;;
SSR;2014;070000195;070780374;SSR_A50;1;23;;0;224;8302;;;
SSR;2014;070000195;070780374;SSR_A59;1;;;0;;;;;
SSR;2014;070000195;070780374;SSR_TOT;;23;;0;224;8302;;;
SSR;2014;070000203;070780382;SSR_A;;24;0;;353;9160;1;;
SSR;2014;070000203;070780382;SSR_A50;1;24;0;0;353;9160;1;;
SSR;2014;070000203;070780382;SSR_TOT;;24;0;0;353;9160;1;;
SSR;2014;070000484;070005566;SSR_A;;130;5;;2006;41867;;137;2302
SSR;2014;070000484;070005566;SSR_A51;1;30;5;;244;9851;;137;2302
SSR;2014;070000484;070005566;SSR_A52;1;30;;0;272;9324;;;
SSR;2014;070000484;070005566;SSR_A55;1;70;;0;1490;22692;;;
SSR;2014;070000484;070005566;SSR_TOT;;130;5;0;2006;41867;;137;2302
SSR;2014;070006168;300016847;SSR_A;;;5;;;;;64;925
SSR;2014;070006168;300016847;SSR_A50;1;;;0;;;;;
SSR;2014;070006168;300016847;SSR_A54;1;;5;0;;;;64;925
SSR;2014;070006168;300016847;SSR_TOT;;;5;0;;;;64;925
SSR;2014;070006804;070005566;SSR_A;;12;;;167;4826;;;
SSR;2014;070006804;070005566;SSR_A59;1;12;;0;167;4826;;;
SSR;2014;070006804;070005566;SSR_TOT;;12;;0;167;4826;;;
SSR;2014;070780226;300016847;SSR_A;;60;;;574;17402;5;;
SSR;2014;070780226;300016847;SSR_A54;1;60;;0;574;17402;5;;
SSR;2014;070780226;300016847;SSR_TOT;;60;;0;574;17402;5;;
SSR;2014;070780234;750721300;SSR_A;;36;;;419;10442;3;;
SSR;2014;070780234;750721300;SSR_A50;1;36;;1;419;10442;3;;
SSR;2014;070780234;750721300;SSR_TOT;;36;;0;419;10442;3;;
SSR;2014;070780242;070000120;SSR_A;;58;;;523;19710;;;
SSR;2014;070780242;070000120;SSR_A50;1;58;;0;523;19710;;;
SSR;2014;070780242;070000120;SSR_TOT;;58;;0;523;19710;;;
SSR;2014;070780390;070000211;SSR_A;;33;;;479;12707;;;
SSR;2014;070780390;070000211;SSR_A50;1;33;;0;479;12707;;;
SSR;2014;070780390;070000211;SSR_TOT;;33;;0;479;12707;;;
SSR;2014;070783824;070002878;SSR_A;;22;;;247;7440;7;;
SSR;2014;070783824;070002878;SSR_A50;1;;;0;;;;;
SSR;2014;070783824;070002878;SSR_A59;1;22;;0;247;7440;7;;
SSR;2014;070783824;070002878;SSR_TOT;;22;;0;247;7440;7;;
SSR;2014;070784897;750820680;SSR_A;;30;0;;165;9308;21;0;0
SSR;2014;070784897;750820680;SSR_A50;1;;;1;;;;;
SSR;2014;070784897;750820680;SSR_A58;1;30;0;1;165;9308;21;0;0
SSR;2014;070784897;750820680;SSR_TOT;;30;0;0;165;9308;21;0;0
SSR;2014;080000110;080000037;SSR_A;;30;;;358;10594;9;;
SSR;2014;080000110;080000037;SSR_A50;1;10;;0;64;2042;5;;
SSR;2014;080000110;080000037;SSR_A59;1;20;;0;294;8552;4;;
SSR;2014;080000110;080000037;SSR_TOT;;30;;0;358;10594;9;;
SSR;2014;080000136;750055311;SSR_A;;15;;;194;7657;13;;
SSR;2014;080000136;750055311;SSR_A50;1;15;;0;194;7657;13;;
SSR;2014;080000136;750055311;SSR_TOT;;15;;0;194;7657;13;;
SSR;2014;080000219;080001969;SSR_A;;22;0;;209;7808;12;;
SSR;2014;080000219;080001969;SSR_A50;1;22;0;0;209;7808;12;;
SSR;2014;080000219;080001969;SSR_TOT;;22;0;0;209;7808;12;;
SSR;2014;080000250;540019726;SSR_A;;90;30;;682;27169;108;1019;16403
SSR;2014;080000250;540019726;SSR_A50;1;5;3;1;46;3310;15;468;6967
SSR;2014;080000250;540019726;SSR_A51;1;36;13;;408;12799;39;247;5102
SSR;2014;080000250;540019726;SSR_A52;1;49;6;0;228;11060;54;177;3081
SSR;2014;080000250;540019726;SSR_A53;1;;4;0;;;;65;885
SSR;2014;080000250;540019726;SSR_A54;1;;4;0;;;;62;368
SSR;2014;080000250;540019726;SSR_TOT;;90;30;0;682;27169;108;1019;16403
SSR;2014;080000268;540019726;SSR_A;;35;;;266;11855;35;;
SSR;2014;080000268;540019726;SSR_A50;1;35;;0;266;11855;35;;
SSR;2014;080000268;540019726;SSR_TOT;;35;;0;266;11855;35;;
SSR;2014;080000276;080001969;SSR_A;;24;;;234;8392;14;;
SSR;2014;080000276;080001969;SSR_A50;1;24;;1;234;8392;14;;
SSR;2014;080000276;080001969;SSR_TOT;;24;;0;234;8392;14;;
SSR;2014;080000284;080000060;SSR_A;;15;;;166;4839;;;
SSR;2014;080000284;080000060;SSR_A50;1;15;;0;166;4839;;;
SSR;2014;080000284;080000060;SSR_TOT;;15;;0;166;4839;;;
SSR;2014;080000300;080000078;SSR_A;;8;;;117;2754;;;
SSR;2014;080000300;080000078;SSR_A50;1;8;;0;117;2754;;;
SSR;2014;080000300;080000078;SSR_TOT;;8;;0;117;2754;;;
SSR;2014;080002140;540019726;SSR_E;;7;7;;52;1994;5;280;3544
SSR;2014;080002140;540019726;SSR_E50;1;;;1;1;24;0;143;1116
SSR;2014;080002140;540019726;SSR_E51;1;3;1;0;30;1027;3;44;610
SSR;2014;080002140;540019726;SSR_E52;1;4;6;0;21;943;2;93;1818
SSR;2014;080002140;540019726;SSR_TOT;;7;7;0;52;1994;5;280;3544
SSR;2014;080009350;080000086;SSR_A;;12;;;50;1875;0;;
SSR;2014;080009350;080000086;SSR_A58;1;12;;0;50;1875;0;;
SSR;2014;080009350;080000086;SSR_TOT;;12;;0;50;1875;0;;
SSR;2014;080010523;750043994;SSR_A;;102;;;730;29780;27;;
SSR;2014;080010523;750043994;SSR_A50;1;57;;0;;;;;
SSR;2014;080010523;750043994;SSR_A51;0;;;;582;23561;11;;
SSR;2014;080010523;750043994;SSR_A59;1;45;;0;148;6219;16;;
SSR;2014;080010523;750043994;SSR_TOT;;102;;0;730;29780;27;;
SSR;2014;090000019;090180019;SSR_A;;50;6;;559;14674;263;88;1511
SSR;2014;090000019;090180019;SSR_A50;1;10;;0;92;3298;71;;
SSR;2014;090000019;090180019;SSR_A51;1;40;6;;467;11376;192;88;1511
SSR;2014;090000019;090180019;SSR_TOT;;50;6;0;559;14674;263;88;1511
SSR;2014;090000175;090781774;SSR_A;;19;;;158;6895;12;;
SSR;2014;090000175;090781774;SSR_A59;1;19;;0;158;6895;12;;
SSR;2014;090000175;090781774;SSR_TOT;;19;;0;158;6895;12;;
SSR;2014;090000183;090781816;SSR_A;;62;;;672;20483;44;;
SSR;2014;090000183;090781816;SSR_A50;1;22;;1;239;6534;9;;
SSR;2014;090000183;090781816;SSR_A52;1;20;;0;148;6439;30;;
SSR;2014;090000183;090781816;SSR_A59;1;20;;0;285;7510;5;;
SSR;2014;090000183;090781816;SSR_TOT;;62;;0;672;20483;44;;
SSR;2014;090000217;090782251;SSR_A;;15;0;;104;3679;8;;
SSR;2014;090000217;090782251;SSR_A50;1;15;0;0;104;3679;8;;
SSR;2014;090000217;090782251;SSR_TOT;;15;0;0;104;3679;8;;
SSR;2014;090001629;090780107;SSR_A;;45;;;338;9284;7;;
SSR;2014;090001629;090780107;SSR_A50;1;15;;0;41;1083;0;;
SSR;2014;090001629;090780107;SSR_A59;1;30;;0;297;8201;7;;
SSR;2014;090001629;090780107;SSR_TOT;;45;;0;338;9284;7;;
SSR;2014;090002841;090781774;SSR_A;;30;;;248;10197;16;;
SSR;2014;090002841;090781774;SSR_A50;1;30;;0;248;10197;16;;
SSR;2014;090002841;090781774;SSR_TOT;;30;;0;248;10197;16;;
SSR;2014;090780404;090000126;SSR_E;;80;;;193;4026;0;;
SSR;2014;090780404;090000126;SSR_E50;1;80;;0;193;4026;0;;
SSR;2014;090780404;090000126;SSR_TOT;;80;;0;193;4026;0;;
SSR;2014;100000116;100000041;SSR_A;;22;;;206;7789;11;;
SSR;2014;100000116;100000041;SSR_A50;1;22;;0;206;7789;11;;
SSR;2014;100000116;100000041;SSR_TOT;;22;;0;206;7789;11;;
SSR;2014;100000140;100000058;SSR_A;;26;0;;210;9272;8;0;0
SSR;2014;100000140;100000058;SSR_A50;1;26;0;0;210;9272;8;0;0
SSR;2014;100000140;100000058;SSR_TOT;;26;0;0;210;9272;8;0;0
SSR;2014;100000801;100006279;SSR_A;;39;;;338;12118;;;
SSR;2014;100000801;100006279;SSR_A59;1;39;;0;338;12118;;;
SSR;2014;100000801;100006279;SSR_TOT;;39;;0;338;12118;;;
SSR;2014;100006493;100000017;SSR_A;;95;;;703;26199;15;;
SSR;2014;100006493;100000017;SSR_A50;1;35;;0;342;13252;8;;
SSR;2014;100006493;100000017;SSR_A59;1;60;;0;361;12947;7;;
SSR;2014;100006493;100000017;SSR_TOT;;95;;0;703;26199;15;;
SSR;2014;100007285;140017617;SSR_A;;60;6;;553;20356;37;264;6294
SSR;2014;100007285;140017617;SSR_A50;1;60;6;1;553;20356;37;264;6294
SSR;2014;100007285;140017617;SSR_A51;1;;;;;;;;
SSR;2014;100007285;140017617;SSR_A52;1;;;1;;;;;
SSR;2014;100007285;140017617;SSR_A57;1;;;1;;;;;
SSR;2014;100007285;140017617;SSR_TOT;;60;6;1;553;20356;37;264;6294
SSR;2014;100009083;750721235;SSR_A;;58;13;;753;21618;;417;5363
SSR;2014;100009083;750721235;SSR_A50;1;0;0;0;;;;;
SSR;2014;100009083;750721235;SSR_A51;1;29;2;;450;9458;;123;1942
SSR;2014;100009083;750721235;SSR_A52;1;29;3;1;303;12160;;228;2722
SSR;2014;100009083;750721235;SSR_A53;1;;5;0;;;;63;655
SSR;2014;100009083;750721235;SSR_A54;1;;3;0;;;;3;44
SSR;2014;100009083;750721235;SSR_TOT;;58;13;1;753;21618;;417;5363
SSR;2014;110000049;110780087;SSR_A;;25;;;353;8244;;;
SSR;2014;110000049;110780087;SSR_A50;1;;;0;;;;;
SSR;2014;110000049;110780087;SSR_A59;1;25;;0;353;8244;;;
SSR;2014;110000049;110780087;SSR_TOT;;25;;0;353;8244;;;
SSR;2014;110000189;110780707;SSR_A;;29;;;295;10018;18;;
SSR;2014;110000189;110780707;SSR_A51;1;29;;;295;10018;18;;
SSR;2014;110000189;110780707;SSR_TOT;;29;;0;295;10018;18;;
SSR;2014;110000247;110780772;SSR_A;;37;0;;318;11850;18;;
SSR;2014;110000247;110780772;SSR_A59;1;37;0;0;318;11850;18;;
SSR;2014;110000247;110780772;SSR_TOT;;37;0;0;318;11850;18;;
SSR;2014;110000262;110781010;SSR_A;;40;10;;406;12028;15;152;2318
SSR;2014;110000262;110781010;SSR_A50;1;;;0;;;;;
SSR;2014;110000262;110781010;SSR_A51;1;26;7;;292;7709;5;88;1615
SSR;2014;110000262;110781010;SSR_A52;1;14;3;0;114;4319;10;64;703
SSR;2014;110000262;110781010;SSR_E;;;;;8;142;0;2;58
SSR;2014;110000262;110781010;SSR_E51;0;;;0;8;142;0;0;0
SSR;2014;110000262;110781010;SSR_E52;0;;;0;0;0;0;2;58
SSR;2014;110000262;110781010;SSR_TOT;;40;10;0;414;12170;15;154;2376
SSR;2014;110003118;110007341;SSR_A;;73;20;;968;25803;12;158;3257
SSR;2014;110003118;110007341;SSR_A50;1;73;20;0;;;;;
SSR;2014;110003118;110007341;SSR_A51;1;;;;523;13318;7;51;1108
SSR;2014;110003118;110007341;SSR_A52;1;;;0;183;6956;5;40;1106
SSR;2014;110003118;110007341;SSR_A53;1;;;0;249;5228;0;44;678
SSR;2014;110003118;110007341;SSR_A54;1;;;0;13;301;0;23;365
SSR;2014;110003118;110007341;SSR_TOT;;73;20;0;968;25803;12;158;3257
SSR;2014;110004942;310021324;SSR_A;;76;0;;855;26798;5;0;0
SSR;2014;110004942;310021324;SSR_A50;1;57;0;0;827;26242;5;0;0
SSR;2014;110004942;310021324;SSR_A55;1;19;0;0;28;556;0;0;0
SSR;2014;110004942;310021324;SSR_TOT;;76;0;0;855;26798;5;0;0
SSR;2014;110005246;110780137;SSR_A;;30;0;;324;9602;;;
SSR;2014;110005246;110780137;SSR_A59;1;30;0;0;324;9602;;;
SSR;2014;110005246;110780137;SSR_TOT;;30;0;0;324;9602;;;
SSR;2014;110780186;110000072;SSR_A;;40;;;427;13363;;;
SSR;2014;110780186;110000072;SSR_A50;1;40;;0;427;13363;;;
SSR;2014;110780186;110000072;SSR_TOT;;40;;0;427;13363;;;
SSR;2014;110780194;110000080;SSR_A;;70;0;;652;24630;12;0;0
SSR;2014;110780194;110000080;SSR_A50;1;70;0;0;652;24630;12;0;0
SSR;2014;110780194;110000080;SSR_TOT;;70;0;0;652;24630;12;0;0
SSR;2014;110780202;310021316;SSR_A;;87;;;982;32155;20;;
SSR;2014;110780202;310021316;SSR_A50;1;67;;0;688;22605;15;;
SSR;2014;110780202;310021316;SSR_A59;1;20;;0;294;9550;5;;
SSR;2014;110780202;310021316;SSR_TOT;;87;;0;982;32155;20;;
SSR;2014;110780228;110000114;SSR_A;;33;10;;325;9684;3;109;2095
SSR;2014;110780228;110000114;SSR_A51;1;33;10;;325;9684;3;109;2095
SSR;2014;110780228;110000114;SSR_TOT;;33;10;0;325;9684;3;109;2095
SSR;2014;110780236;110780707;SSR_A;;15;;;218;5812;3;;
SSR;2014;110780236;110780707;SSR_A50;1;15;;0;218;5812;3;;
SSR;2014;110780236;110780707;SSR_TOT;;15;;0;218;5812;3;;
SSR;2014;110786746;110786324;SSR_A;;44;;;371;15251;54;;
SSR;2014;110786746;110786324;SSR_A50;1;19;;0;175;6745;19;;
SSR;2014;110786746;110786324;SSR_A59;1;25;;0;196;8506;35;;
SSR;2014;110786746;110786324;SSR_TOT;;44;;0;371;15251;54;;
SSR;2014;120000039;120780044;SSR_A;;40;;;108;13804;14;;
SSR;2014;120000039;120780044;SSR_A50;1;40;;0;108;13804;14;;
SSR;2014;120000039;120780044;SSR_A54;1;;;0;;;;;
SSR;2014;120000039;120780044;SSR_A59;1;;;0;;;;;
SSR;2014;120000039;120780044;SSR_TOT;;40;;0;108;13804;14;;
SSR;2014;120000054;120780069;SSR_A;;40;;;404;12025;35;;
SSR;2014;120000054;120780069;SSR_A50;1;21;;0;205;5909;19;;
SSR;2014;120000054;120780069;SSR_A51;1;19;;;199;6116;16;;
SSR;2014;120000054;120780069;SSR_TOT;;40;;0;404;12025;35;;
SSR;2014;120000070;120780085;SSR_A;;35;;;472;12553;;;
SSR;2014;120000070;120780085;SSR_A50;1;35;;0;472;12553;;;
SSR;2014;120000070;120780085;SSR_A59;1;;;0;;;;;
SSR;2014;120000070;120780085;SSR_TOT;;35;;0;472;12553;;;
SSR;2014;120000088;120780093;SSR_A;;15;;;194;4899;;;
SSR;2014;120000088;120780093;SSR_A50;1;15;;0;194;4899;;;
SSR;2014;120000088;120780093;SSR_TOT;;15;;0;194;4899;;;
SSR;2014;120000096;120780101;SSR_A;;74;5;;745;24639;71;62;756
SSR;2014;120000096;120780101;SSR_A50;1;24;;0;192;6656;21;;
SSR;2014;120000096;120780101;SSR_A51;1;30;5;;363;10177;20;62;756
SSR;2014;120000096;120780101;SSR_A52;1;20;;0;190;7806;30;;
SSR;2014;120000096;120780101;SSR_TOT;;74;5;0;745;24639;71;62;756
SSR;2014;120000153;120780291;SSR_A;;41;0;;418;14704;;;
SSR;2014;120000153;120780291;SSR_A50;1;41;0;1;418;14704;;;
SSR;2014;120000153;120780291;SSR_TOT;;41;0;0;418;14704;;;
SSR;2014;120000237;120780481;SSR_A;;34;;;376;10715;;;
SSR;2014;120000237;120780481;SSR_A50;1;34;;0;376;10715;;;
SSR;2014;120000237;120780481;SSR_TOT;;34;;0;376;10715;;;
SSR;2014;120004569;120004528;SSR_A;;20;;;215;5809;;;
SSR;2014;120004569;120004528;SSR_A50;1;20;;0;215;5809;;;
SSR;2014;120004569;120004528;SSR_TOT;;20;;0;215;5809;;;
SSR;2014;120004668;120004619;SSR_A;;30;;;456;9949;1;0;0
SSR;2014;120004668;120004619;SSR_A50;1;10;;0;273;5933;1;0;0
SSR;2014;120004668;120004619;SSR_A59;1;20;;0;183;4016;0;0;0
SSR;2014;120004668;120004619;SSR_TOT;;30;;0;456;9949;1;0;0
SSR;2014;120780135;120000104;SSR_A;;74;;;792;26454;17;;
SSR;2014;120780135;120000104;SSR_A50;1;28;;0;261;8912;4;;
SSR;2014;120780135;120000104;SSR_A59;1;46;;0;531;17542;13;;
SSR;2014;120780135;120000104;SSR_TOT;;74;;0;792;26454;17;;
SSR;2014;120780143;120000112;SSR_A;;69;;;720;22220;3;;
SSR;2014;120780143;120000112;SSR_A50;1;69;;0;720;22220;3;;
SSR;2014;120780143;120000112;SSR_A53;1;0;;0;;;;;
SSR;2014;120780143;120000112;SSR_TOT;;69;;0;720;22220;3;;
SSR;2014;120780325;120004528;SSR_A;;24;;;252;6871;;;
SSR;2014;120780325;120004528;SSR_A50;1;24;;0;252;6871;;;
SSR;2014;120780325;120004528;SSR_TOT;;24;;0;252;6871;;;
SSR;2014;130000409;130041916;SSR_A;;54;8;;618;21757;4;256;3475
SSR;2014;130000409;130041916;SSR_A50;1;54;8;1;618;21757;4;256;3475
SSR;2014;130000409;130041916;SSR_A52;1;;;1;;;;;
SSR;2014;130000409;130041916;SSR_A53;1;;;1;;;;;
SSR;2014;130000409;130041916;SSR_A54;0;;;1;;;;;
SSR;2014;130000409;130041916;SSR_A55;0;;;1;;;;;
SSR;2014;130000409;130041916;SSR_A56;0;;;1;;;;;
SSR;2014;130000409;130041916;SSR_A57;0;;;1;;;;;
SSR;2014;130000409;130041916;SSR_A58;0;;;1;;;;;
SSR;2014;130000409;130041916;SSR_A59;1;;;1;;;;;
SSR;2014;130000409;130041916;SSR_E;;4;10;;45;1161;9;65;713
SSR;2014;130000409;130041916;SSR_E50;1;4;10;1;45;1161;9;65;713
SSR;2014;130000409;130041916;SSR_E51;1;;;1;;;;;
SSR;2014;130000409;130041916;SSR_E52;1;;;1;;;;;
SSR;2014;130000409;130041916;SSR_E53;0;;;1;;;;;
SSR;2014;130000409;130041916;SSR_E54;0;;;1;;;;;
SSR;2014;130000409;130041916;SSR_E55;0;;;1;;;;;
SSR;2014;130000409;130041916;SSR_E56;0;;;1;;;;;
SSR;2014;130000409;130041916;SSR_E57;0;;;1;;;;;
SSR;2014;130000409;130041916;SSR_E58;0;;;1;;;;;
SSR;2014;130000409;130041916;SSR_TOT;;58;18;1;663;22918;13;321;4188
SSR;2014;130000516;130781339;SSR_A;;54;;;567;16372;8;;
SSR;2014;130000516;130781339;SSR_A50;1;10;;0;118;2833;1;;
SSR;2014;130000516;130781339;SSR_A58;1;5;;0;103;1902;;;
SSR;2014;130000516;130781339;SSR_A59;1;39;;0;346;11637;7;;
SSR;2014;130000516;130781339;SSR_TOT;;54;;0;567;16372;8;;
SSR;2014;130000565;130781446;SSR_A;;19;;;231;6342;1;0;0
SSR;2014;130000565;130781446;SSR_A50;1;19;;1;231;6342;1;0;0
SSR;2014;130000565;130781446;SSR_A59;1;;;0;;;;;
SSR;2014;130000565;130781446;SSR_TOT;;19;;0;231;6342;1;0;0
SSR;2014;130001225;130782634;SSR_A;;16;0;;280;5840;;;
SSR;2014;130001225;130782634;SSR_A50;1;16;0;0;280;5840;;;
SSR;2014;130001225;130782634;SSR_A59;1;;;0;;;;;
SSR;2014;130001225;130782634;SSR_TOT;;16;0;0;280;5840;;;
SSR;2014;130001258;130028228;SSR_A;;25;;;153;8536;;;
SSR;2014;130001258;130028228;SSR_A50;1;25;;0;153;8536;;;
SSR;2014;130001258;130028228;SSR_TOT;;25;;0;153;8536;;;
SSR;2014;130002694;040000481;SSR_A;;14;;;245;3941;;;
SSR;2014;130002694;040000481;SSR_A50;1;;;0;;;;;
SSR;2014;130002694;040000481;SSR_A53;1;14;;0;245;3941;;;
SSR;2014;130002694;040000481;SSR_TOT;;14;;0;245;3941;;;
SSR;2014;130002827;130789274;SSR_A;;39;2;;388;13551;44;19;661
SSR;2014;130002827;130789274;SSR_A50;1;39;2;0;388;13551;44;19;661
SSR;2014;130002827;130789274;SSR_A51;1;;;;;;;;
SSR;2014;130002827;130789274;SSR_A59;1;;;0;;;;;
SSR;2014;130002827;130789274;SSR_TOT;;39;2;0;388;13551;44;19;661
SSR;2014;130008048;130043169;SSR_A;;96;;;759;31802;81;;
SSR;2014;130008048;130043169;SSR_A51;1;32;;;321;10826;22;;
SSR;2014;130008048;130043169;SSR_A52;1;64;;0;438;20976;59;;
SSR;2014;130008048;130043169;SSR_TOT;;96;;0;759;31802;81;;
SSR;2014;130008238;130044118;SSR_A;;80;;;972;27875;9;;
SSR;2014;130008238;130044118;SSR_A59;1;80;;1;972;27875;9;;
SSR;2014;130008238;130044118;SSR_TOT;;80;;0;972;27875;9;;
SSR;2014;130035793;130013139;SSR_A;;73;3;;842;26214;28;129;2053
SSR;2014;130035793;130013139;SSR_A50;1;41;;0;446;14769;28;;
SSR;2014;130035793;130013139;SSR_A51;1;32;3;;396;11445;;129;2053
SSR;2014;130035793;130013139;SSR_TOT;;73;3;0;842;26214;28;129;2053
SSR;2014;130042526;310021399;SSR_A;;205;20;;1775;75521;201;111;2274
SSR;2014;130042526;310021399;SSR_A50;1;95;5;0;649;31618;89;9;195
SSR;2014;130042526;310021399;SSR_A54;1;110;15;0;1126;43903;112;102;2079
SSR;2014;130042526;310021399;SSR_TOT;;205;20;0;1775;75521;201;111;2274
SSR;2014;130043318;130043300;SSR_E;;40;10;;257;6484;137;107;424
SSR;2014;130043318;130043300;SSR_E55;1;40;10;0;257;6484;137;107;424
SSR;2014;130043318;130043300;SSR_TOT;;40;10;0;257;6484;137;107;424
SSR;2014;130043508;250002284;SSR_E;;;15;;;;;226;2910
SSR;2014;130043508;250002284;SSR_E50;1;;15;0;;;;226;2910
SSR;2014;130043508;250002284;SSR_E51;1;;;0;;;;;
SSR;2014;130043508;250002284;SSR_E52;1;;;0;;;;;
SSR;2014;130043508;250002284;SSR_TOT;;;15;0;;;;226;2910
SSR;2014;130043854;130037815;SSR_A;;60;40;;468;19930;;455;13803
SSR;2014;130043854;130037815;SSR_A50;1;;;0;;;;;
SSR;2014;130043854;130037815;SSR_A51;1;36;27;;350;14253;;308;8420
SSR;2014;130043854;130037815;SSR_A52;1;24;13;0;118;5677;;147;5383
